epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
234,235,235,false,trade_planning,65535,235,235,6915,2400,120,261,11819,0,20699,306,102,0,9,16082219,71445260,23953123,39793096,5229790,39793096,2935594227,43447372,99100000,864500,74500,790000,59600000,39500000,0,0,0,68522500,0,0,8334604,-8334604,22,3864319594,3067118052,2793164886,118031,552045792,2793046855,654645033,16139195,794744,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,12288,18695,0,4017,69,0,0,initial_topology_capture,4017,4305,0,1375511,1,15043,7780,5096,72,16,56,78,4542,0,2666,13,0,0,100,0,24,0,12280922112,0,0,0,0,0,1,1,0,0,16,0,0,520350,17086747,16661842,424905,624086056,234,0,5716,14573,1905,1,0,0,3810,0,0,0
235,236,236,false,trade_planning,65535,236,236,6914,2400,120,261,11819,0,20050,254,98,0,14,15528286,71018090,23294796,38225616,5141950,38225616,2902196060,42343587,81950000,716500,61500,655000,49200000,32750000,0,0,0,56708979,0,0,7883703,-7883703,30,4126089113,3057684472,2778015869,113396,589441436,2777902473,615556564,15532644,902414,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,16384,18695,0,5379,69,0,0,initial_topology_capture,5379,5751,0,1375511,1,15043,7780,5096,72,16,56,78,4542,0,2666,13,0,0,81,0,19,0,12280922112,0,0,0,0,0,2,2,0,0,5,0,0,1022480,16641434,16124076,517358,581374868,235,0,5739,14616,1929,1,0,0,3809,0,0,0
236,237,237,false,trade_planning,65535,237,237,6909,2400,120,261,11819,0,19846,248,67,0,11,15802576,68765933,24559151,37962939,5068898,37962939,2844728138,43368029,80150000,733000,58000,675000,46400000,33750000,0,0,0,55806874,0,0,7492673,-7492673,10,3880879828,3048666237,2721329908,119799,554411524,2721210109,620639456,15519417,767344,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,32,40,69,0,0,initial_topology_capture,40,80,0,1397340,1,15287,7908,5192,72,16,56,78,4638,0,2698,13,0,0,153,96,24,0,12280922112,5505989560,0,0,0,9000,6,3,3,0,8,1,0,3434576,16707060,16357732,349328,583240245,236,234,5707,14648,1902,1,0,0,3804,0,0,0
237,238,238,false,trade_planning,65535,238,238,6905,2400,120,261,11819,0,19936,251,71,0,12,15478618,67039906,23550787,38020667,3905503,38020667,2760987412,30455152,81200000,739000,59000,680000,47200000,34000000,0,0,0,56495000,0,0,7602871,-7602871,15,3744976688,2846471376,2649451815,119555,534996802,2649332260,629913993,15689313,700998,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,70,0,0,initial_topology_capture,0,0,0,1403474,1,15327,7924,5203,80,24,56,78,4638,0,2703,13,0,0,150,11,14,0,12280922112,184899792,0,0,0,6000,3,2,1,0,14,0,0,1814154,16679279,16149382,529897,578942615,237,82,5708,14685,1912,1,0,0,3795,0,0,0
238,239,239,false,trade_planning,65535,239,239,6893,2400,120,261,11819,0,20636,271,90,0,11,16393111,74222776,25625722,39420086,6966596,39420086,3012124417,55504095,87100000,774500,64500,710000,51600000,35500000,0,0,0,60392500,0,0,8311396,-8311396,13,3663711862,3236395180,2869639692,119370,523387545,2869520322,678994917,16354636,834564,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1378,70,0,0,initial_topology_capture,1378,1409,0,1403474,1,15327,7924,5203,80,24,56,78,4638,0,2703,13,0,0,131,0,19,0,12276727808,0,0,0,0,0,5,5,0,0,19,0,0,2510540,17423152,16949469,473683,641652610,238,0,5709,14717,1920,1,0,0,3788,0,0,0
239,240,240,false,trade_planning,65535,240,240,6893,2400,120,261,11819,0,20687,307,100,0,11,15961663,71037351,24238486,39759396,3985302,39759396,2934356524,32007937,99250000,860000,75000,785000,60000000,39250000,0,0,0,68560000,0,0,8085191,-8085191,24,3943607751,3022988473,2803220518,121931,563372666,2803098587,654338204,16210728,535182,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,71,0,0,initial_topology_capture,0,0,0,1429058,1,15607,8068,5300,80,24,56,78,4752,0,2747,16,0,0,215,97,13,0,12276727808,5875626487,0,0,0,6000,2,1,1,0,24,0,0,1306720,17084890,16581794,503096,618666483,239,239,5670,14746,1880,1,0,0,3789,0,0,0
240,241,241,false,trade_planning,65535,241,241,6887,2400,120,261,11819,0,20053,252,85,0,14,15507081,68037846,25081833,38327099,5060434,38327099,2797870130,42712085,81450000,706500,61500,645000,49200000,32250000,0,0,0,56298979,0,0,7454923,-7454923,20,4061001282,2964546755,2673824577,116532,580143170,2673708045,612464735,15607844,714466,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1340,71,0,0,initial_topology_capture,1340,1451,0,1429058,1,15607,8068,5300,80,24,56,78,4752,0,2747,16,0,0,196,0,19,0,12276727808,0,0,0,0,0,4,4,0,0,6,0,0,2024000,16528203,16110419,417784,575928739,240,0,5666,14776,1878,1,0,0,3787,0,0,0
241,242,242,false,trade_planning,65535,242,242,6896,2400,120,261,11819,0,19819,249,81,0,20,15713230,71634922,23208798,37871080,6132079,37871080,2903079482,50704401,79500000,727500,57500,670000,46000000,33500000,0,0,0,55359374,0,0,7745547,-7745547,21,3904295601,3123404849,2772986187,111106,557756640,2772875081,618234354,15784733,889782,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,72,0,0,initial_topology_capture,0,0,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,268,96,24,0,12276727808,7156757060,0,0,0,0,5,5,0,0,8,0,0,2480830,16937311,16291575,645736,571805256,241,241,5630,14804,1848,1,0,0,3781,0,0,0
242,243,243,false,trade_planning,65535,243,243,6899,2400,120,261,11819,0,19926,252,71,0,10,15605928,68927641,22401719,38013380,5585673,38013380,2859833226,46096027,80400000,738000,58000,680000,46400000,34000000,0,0,0,56010000,0,0,7588423,-7588423,18,3815805546,3031085163,2733456780,119581,545115203,2733337199,644824404,15935807,585838,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1400,72,0,0,initial_topology_capture,1400,1391,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,238,0,30,0,12276727808,0,0,0,0,4500,6,3,3,0,6,1,0,3166510,16808184,16221273,586911,606748122,242,0,5633,14836,1859,1,0,0,3773,0,0,0
243,244,244,false,trade_planning,65535,244,244,6900,2400,120,261,11819,0,20622,271,91,0,18,16385841,71062811,25361151,39485245,6244988,39485245,3023597332,50310599,86950000,779000,64000,715000,51200000,35750000,0,0,0,60355000,0,0,7926107,-7926107,14,3708916434,3241252341,2886458415,121682,529845337,2886336733,674894367,16357456,902531,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,8192,18695,0,2692,72,0,0,initial_topology_capture,2692,2885,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,199,0,39,0,12276727808,0,0,0,0,0,3,3,0,0,14,0,0,1488300,17475151,16938545,536606,636807400,243,0,5630,14862,1861,1,0,0,3768,0,0,0
244,245,245,false,trade_planning,65535,245,245,6900,2400,120,261,11819,0,20692,307,89,0,12,16255740,70962766,26385934,39813304,3859286,39813304,2957405321,32728688,99250000,860000,75000,785000,60000000,39250000,0,0,0,68560000,0,0,8211523,-8211523,19,3964785332,3032904325,2825543770,117137,566398030,2825426633,659717038,16483021,672853,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,12288,18695,0,4090,72,0,0,initial_topology_capture,4090,4293,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,168,0,31,0,12276727808,0,0,0,0,0,1,1,0,0,16,0,0,500070,17257794,16778721,479073,622010262,244,0,5627,14893,1865,1,0,0,3761,0,0,0
245,246,246,false,trade_planning,65535,246,246,6898,2400,120,261,11819,0,20040,244,87,0,20,16072463,67154919,22047989,38306427,3976407,38306427,2765184711,31972758,80150000,695500,60500,635000,48400000,31750000,0,0,0,55403979,0,0,7718025,-7718025,20,4122897514,2879830213,2653180445,118492,588985488,2653061953,615709552,16449306,384518,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,16384,18695,0,5496,72,0,0,initial_topology_capture,5496,5703,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,143,0,25,0,12276727808,0,0,0,0,12000,7,5,2,0,6,0,0,4180222,17053564,16553020,500544,576421680,245,0,5631,14924,1872,1,0,0,3758,0,0,0
246,247,247,false,trade_planning,65535,247,247,6893,2400,120,261,11819,0,19802,243,83,0,23,16147887,69512682,22151724,37907192,5532123,37907192,2812869092,46175712,77250000,720000,55000,665000,44000000,33250000,0,0,0,53941874,0,0,7838955,-7838955,24,3905491539,2998086168,2689553744,110364,557927477,2689443380,624936773,16360821,539771,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,0,40,72,0,0,initial_topology_capture,40,72,0,1449152,1,15887,8212,5396,80,24,56,78,4865,0,2795,16,0,0,119,0,24,0,12272533504,0,0,0,0,3000,11,9,2,0,6,1,0,5480852,17225653,16666866,558787,579089906,246,0,5619,14954,1868,1,0,0,3750,0,0,0
247,248,248,false,trade_planning,65535,248,248,6893,2400,120,261,11819,0,19916,251,73,0,19,15798062,70538638,22210742,37919512,5483108,37919512,2901430507,44802284,80400000,738000,58000,680000,46400000,34000000,0,0,0,56010000,0,0,7825733,-7825733,16,3848132471,3077938600,2776343534,115311,549733328,2776228223,646768503,16482306,429994,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,32,40,72,0,0,initial_topology_capture,40,72,0,1469931,1,16131,8340,5479,82,25,57,79,4949,0,2840,16,0,0,170,83,32,0,12272533504,2502946483,0,0,0,7500,8,3,5,0,9,0,0,4254500,17024509,16338028,686481,598871948,247,247,5590,14987,1842,1,0,0,3747,0,0,0
248,249,249,false,trade_planning,65535,249,249,6892,2400,120,261,11819,0,20611,268,91,0,15,16678744,73344451,25153022,39448240,5755435,39448240,3074077673,49124145,86550000,778500,63500,715000,50800000,35750000,0,0,0,60112500,0,0,8546673,-8546673,14,3746175646,3270394549,2938523131,119603,535168082,2938403528,673734538,16666129,837265,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,73,0,0,initial_topology_capture,0,0,0,1472740,1,16163,8356,5489,82,25,57,79,4957,0,2846,16,0,0,153,10,27,0,12272533504,454998224,0,0,0,0,3,3,0,0,19,0,0,1485570,17747252,17218855,528397,635300132,248,82,5581,15012,1839,1,0,0,3741,0,0,0
249,250,250,false,trade_planning,65535,250,250,6885,2400,120,261,11819,0,20682,302,88,0,16,16163537,72221868,21939901,39854292,4766650,39854292,2996957569,38474649,97400000,853000,73000,780000,58400000,39000000,0,0,0,67385000,0,0,7946445,-7946445,19,3963692421,3123862552,2861204032,121112,566241909,2861082920,655353543,16327763,664558,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,32,40,73,0,0,initial_topology_capture,40,72,0,1491685,1,16407,8484,5582,82,25,57,79,5052,0,2881,16,0,0,222,93,24,0,12272533504,2297078565,0,0,0,6000,2,1,1,0,25,0,0,1348604,17239239,16708328,530911,619333497,249,211,5552,15041,1805,1,0,0,3746,0,0,0
250,251,251,false,trade_planning,65535,251,251,6884,2400,120,261,11819,0,20028,246,79,0,17,16070136,70005454,20081800,38326812,4580434,38326812,2778107176,38687009,79800000,681000,61000,620000,48800000,31000000,0,0,0,55031479,0,0,7710515,-7710515,18,4172061057,2899161157,2659735328,115161,596008842,2659620167,620088176,16383649,560321,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,74,0,0,initial_topology_capture,0,0,0,1493575,1,16439,8500,5592,82,25,57,79,5052,0,2887,16,0,0,225,10,7,0,12272533504,296041574,0,0,0,0,8,8,0,0,6,0,0,3995360,17052021,16567393,484628,576044380,250,80,5541,15070,1801,1,0,0,3739,0,0,0
251,252,252,false,trade_planning,65535,252,252,6883,2400,120,261,11819,0,19787,246,77,0,18,15616183,66203840,24654477,37855209,3279406,37855209,2732054675,27706703,78300000,726000,56000,670000,44800000,33500000,0,0,0,54631874,0,0,7184462,-7184462,19,4006280558,2805766746,2626160052,112080,572325919,2626047972,615277905,15902749,605752,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,8192,18695,0,2749,74,0,0,initial_topology_capture,2749,2837,0,1493575,1,16439,8500,5592,82,25,57,79,5052,0,2887,16,0,0,202,0,23,0,12272533504,0,0,0,0,0,4,4,0,0,8,0,0,1983850,16831816,16233419,598397,561662896,251,0,5533,15101,1799,1,0,0,3733,0,0,0
252,253,253,false,trade_planning,65535,253,253,6879,2400,120,261,11819,0,19901,244,70,0,12,15566514,70400163,24785417,37896837,5761374,37896837,2882471490,47537145,80150000,733000,58000,675000,46400000,33750000,0,0,0,55805000,0,0,7589862,-7589862,12,3839524883,3102392882,2754898918,114573,548503682,2754784345,642093001,16088767,517134,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,16384,18695,0,5447,74,0,0,initial_topology_capture,5447,5722,0,1493575,1,16439,8500,5592,82,25,57,79,5052,0,2887,16,0,0,169,0,33,0,12272533504,0,0,0,0,4500,8,5,3,0,5,1,0,4109479,16845602,16220293,625309,586166255,252,0,5532,15128,1803,1,0,0,3728,0,0,0
253,254,254,false,trade_planning,65535,254,254,6878,2400,120,261,11819,0,20592,271,92,0,18,16385152,72084298,24027564,39305432,5389601,39305432,2992923967,44174798,87350000,779500,64500,715000,51600000,35750000,0,0,0,60597500,0,0,8364611,-8364611,17,3766428683,3156167436,2861519087,119918,538061376,2861399169,672667849,16598283,562062,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,75,0,0,initial_topology_capture,0,0,0,1519010,1,16715,8644,5697,82,25,57,79,5141,0,2926,16,0,0,249,105,25,0,12272533504,6737460147,0,0,0,1500,3,2,1,0,14,0,0,1530370,17584294,16995740,588554,623874543,253,251,5481,15161,1760,1,0,0,3720,0,0,0
254,255,255,false,trade_planning,65535,255,255,6879,2400,120,261,11819,0,20662,303,92,0,12,15955554,70400482,28634827,39777084,5901395,39777084,3002574047,47229209,97650000,858000,73000,785000,58400000,39250000,0,0,0,67590000,0,0,8688251,-8688251,20,3899723811,3199484274,2857809101,114263,557103532,2857694838,658702802,16152974,976653,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1433,75,0,0,initial_topology_capture,1433,1365,0,1519010,1,16715,8644,5697,82,25,57,79,5141,0,2926,16,0,0,223,0,26,0,12272533504,0,0,0,0,0,3,3,0,0,16,0,0,1491890,17294943,16585142,709801,612431909,254,0,5478,15194,1763,1,0,0,3714,0,0,0
255,256,256,false,trade_planning,65535,256,256,6877,2400,120,261,11819,0,20024,244,74,0,6,15387498,71682817,21953880,38327215,4271334,38327215,2763176671,37521786,79550000,676000,61000,615000,48800000,30750000,0,0,0,54826479,0,0,7627743,-7627743,17,4230009004,2888553705,2646219989,115104,604287131,2646104885,601799642,15604869,535221,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,8192,18695,0,2770,75,0,0,initial_topology_capture,2770,2837,0,1519010,1,16715,8644,5697,82,25,57,79,5141,0,2926,16,0,0,188,0,35,0,12272533504,0,0,0,0,1500,5,4,1,0,4,0,0,2574060,16500048,15994316,505732,559112538,255,0,5481,15228,1769,1,0,0,3711,0,0,0
256,257,257,false,trade_planning,65535,257,257,6877,2400,120,261,11819,0,19764,244,84,0,11,16216243,68935505,20789475,37813478,4651857,37813478,2795234984,39931553,77750000,730000,55000,675000,44000000,33750000,0,0,0,54351874,0,0,7331360,-7331360,23,4116657133,2948002153,2677661496,108065,588094002,2677553431,621794957,16554459,548453,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,12288,18695,0,4166,75,0,0,initial_topology_capture,4166,4229,0,1519010,1,16715,8644,5697,82,25,57,79,5141,0,2926,16,0,0,146,0,42,0,12272533504,0,0,0,0,0,5,5,0,0,6,2,0,2463720,17268763,16710867,557896,574284134,256,0,5477,15261,1771,1,0,0,3705,0,0,0
257,258,258,false,trade_planning,65535,258,258,6879,2400,120,261,11819,0,19895,242,72,0,9,14811339,71114381,22954193,37812573,5879807,37812573,2818314309,45176860,78900000,708000,58000,650000,46400000,32500000,0,0,0,54780000,0,0,7527016,-7527016,16,3829764489,3008510666,2694356331,118882,547109343,2694237449,614065500,15241114,455139,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,76,0,0,initial_topology_capture,0,0,0,1543694,1,16995,8788,5797,92,35,57,79,5230,0,2970,16,0,0,217,100,29,0,12272533504,3986914165,0,0,0,4500,6,3,3,0,8,3,0,3125113,16104637,15602394,502243,555072562,257,218,5435,15289,1726,4,0,0,3705,0,0,0
258,259,259,false,trade_planning,65535,259,259,6882,2400,120,261,11819,0,20565,273,99,0,10,16311201,74768504,24790363,39174231,5454644,39174231,2999467034,43451562,87750000,780000,65000,715000,52000000,35750000,0,0,0,60840000,0,0,8307820,-8307820,22,3857049829,3151543646,2868383027,117555,551007246,2868265472,667747697,16659153,681861,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1458,76,0,0,initial_topology_capture,1458,1341,0,1543694,1,16995,8788,5797,92,35,57,79,5230,0,2970,16,0,0,193,0,24,0,12272533504,0,0,0,0,0,5,5,0,0,20,0,0,2471190,17617852,16919171,698681,610073009,258,0,5443,15327,1742,4,0,0,3697,0,0,0
259,260,260,false,trade_planning,65535,260,260,6881,2400,120,261,11819,0,20651,306,89,0,7,15322681,67667962,22413892,39741574,3578942,39741574,2901187058,30442126,98400000,873000,73000,800000,58400000,40000000,0,0,0,68205000,0,0,8260460,-8260460,20,3876496821,2993035047,2772462767,117835,553785398,2772344932,636359504,15772639,702940,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,77,0,0,initial_topology_capture,0,0,0,1567797,1,17275,8932,5889,92,35,57,81,5336,0,3022,16,0,0,251,92,34,0,12272533504,5334560358,0,0,0,0,3,3,0,0,24,0,0,1476330,16721143,16047637,673506,573208196,259,257,5408,15364,1703,4,0,0,3701,0,0,0
260,261,261,false,trade_planning,65535,261,261,6885,2400,120,261,11819,0,20008,242,86,0,11,15199028,69627853,25308287,38218052,4801942,38218052,2812986222,38029091,79150000,675500,60500,615000,48400000,30750000,0,0,0,54583979,0,0,7743934,-7743934,21,4259338868,2976261325,2695923636,116505,608477105,2695807131,591076134,15647680,436686,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1363,77,0,0,initial_topology_capture,1363,1406,0,1567797,1,17275,8932,5889,92,35,57,81,5336,0,3022,16,0,0,224,0,27,0,12268339200,0,0,0,0,6000,2,1,1,0,7,1,0,1329472,16392779,15780042,612737,546342938,260,0,5395,15394,1695,4,0,0,3696,0,0,0
261,262,262,false,trade_planning,65535,262,262,6881,2400,120,261,11819,0,19757,239,87,0,11,15497854,68281701,25313324,37825604,4321481,37825604,2786746945,40709968,76850000,719500,54500,665000,43600000,33250000,0,0,0,53699374,0,0,7454667,-7454667,22,4157907820,2953104696,2669298929,111952,593986961,2669186977,589789446,15727067,421152,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,8192,18695,0,2729,77,0,0,initial_topology_capture,2729,2830,0,1567797,1,17275,8932,5889,92,35,57,81,5336,0,3022,16,0,0,189,0,35,0,12268339200,0,0,0,0,1500,6,5,1,0,7,0,0,3002010,16547873,16067825,480048,540044602,261,0,5376,15419,1682,4,0,0,3690,0,0,0
262,263,263,false,trade_planning,65535,263,263,6881,2400,120,261,11819,0,19881,239,77,0,12,14739867,66476762,26173926,37757211,4538903,37757211,2727615461,36349128,78000000,697500,57500,640000,46000000,32000000,0,0,0,54127500,0,0,7436493,-7436493,20,3844962681,2853876308,2613384050,117717,549280511,2613266333,600420394,15317489,496206,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,12288,18695,0,4129,77,0,0,initial_topology_capture,4129,4203,0,1567797,1,17275,8932,5889,92,35,57,81,5336,0,3022,16,0,0,153,0,36,0,12268339200,0,0,0,0,4500,6,3,3,0,3,0,0,3095223,16060011,15410480,649531,536921177,262,0,5358,15445,1677,4,0,0,3677,0,0,0
263,264,264,false,trade_planning,65535,264,264,6875,2400,120,261,11819,0,20565,270,92,0,5,15948691,72203460,26136010,39260727,5862951,39260727,2953722141,44500034,86550000,778500,63500,715000,50800000,35750000,0,0,0,60112500,0,0,7685938,-7685938,16,3879247866,3106004394,2822793430,121323,554178402,2822672107,660958749,16672468,392658,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,16384,18695,0,5499,77,0,0,initial_topology_capture,5499,5629,0,1567797,1,17275,8932,5889,92,35,57,81,5336,0,3022,16,0,0,132,0,21,0,12268339200,0,0,0,0,6000,4,3,1,0,13,1,0,2346850,17496089,16648439,847650,595789141,263,0,5343,15475,1673,4,0,0,3666,0,0,0
264,265,265,false,trade_planning,65535,265,265,6875,2400,120,261,11819,0,20647,304,90,0,7,15332986,68750057,24499089,39624944,4579526,39624944,2797039928,37656089,97900000,863000,73000,790000,58400000,39500000,0,0,0,67795000,0,0,8038037,-8038037,21,3866583702,2914073801,2661599699,115860,552369232,2661483839,631016573,15622335,713298,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,78,0,0,initial_topology_capture,0,0,0,1598722,1,17547,9076,5977,92,35,57,81,5427,0,3078,16,0,0,202,88,18,0,12268339200,5033345637,0,0,0,0,2,2,0,0,16,0,0,980730,16537491,15958598,578893,583589421,264,264,5312,15508,1638,4,0,0,3670,0,0,0
265,266,266,false,trade_planning,65535,266,266,6881,2400,120,261,11819,0,19979,241,105,0,6,14352532,68701885,22398280,38043523,5253949,38043523,2692668198,41140716,78750000,675000,60000,615000,48000000,30750000,0,0,0,54341479,0,0,7627536,-7627536,29,4213570079,2827603901,2572894443,116961,601938717,2572777482,570719368,14765881,574588,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,32,40,78,0,0,initial_topology_capture,40,72,0,1625724,1,17787,9204,6076,92,35,57,82,5523,0,3107,16,0,0,265,99,36,0,12268339200,5036490774,0,0,0,1500,2,1,1,0,3,1,0,1065630,15721195,15037031,684164,512221029,265,226,5268,15532,1590,4,0,0,3674,0,0,0
266,267,267,false,trade_planning,65535,267,267,6881,2400,120,261,11819,0,19750,236,85,0,8,15183580,65603873,22510921,37772502,4523643,37772502,2765056998,40791349,75700000,704000,54000,650000,43200000,32500000,0,0,0,52841874,0,0,7324911,-7324911,22,4153725224,2892144106,2648680297,114648,593389440,2648565649,583773743,15724529,326263,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,79,0,0,initial_topology_capture,0,0,0,1628668,1,17819,9220,6084,92,35,57,82,5523,0,3115,16,0,0,247,8,26,0,12268339200,468976267,0,0,0,1500,2,1,1,0,6,0,0,1029522,16470075,15815471,654604,521079625,266,91,5258,15561,1586,4,0,0,3668,0,0,0
267,268,268,false,trade_planning,65535,268,268,6877,2400,120,261,11819,0,19879,235,76,0,4,14850389,67588562,21258167,37760381,6253546,37760381,2743719011,49008859,77100000,687000,57000,630000,45600000,31500000,0,0,0,53475000,0,0,7586504,-7586504,20,3903273542,2947725694,2617725121,114969,557610626,2617610152,601492642,15431551,528680,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,4096,18695,0,1298,79,0,0,initial_topology_capture,1298,1461,0,1628668,1,17819,9220,6084,92,35,57,82,5523,0,3115,16,0,0,218,0,29,0,12268339200,0,0,0,0,7500,3,1,2,0,7,0,0,1794833,16198684,15502134,696550,540293166,267,0,5254,15598,1595,4,0,0,3655,0,0,0
268,269,269,false,trade_planning,65535,269,269,6876,2400,120,261,11819,0,20555,269,94,0,8,14994028,66365844,28498677,39362146,4560271,39362146,2790299264,38621492,86150000,778000,63000,715000,50400000,35750000,0,0,0,59870000,0,0,7793649,-7793649,17,3865270627,2940828599,2665644553,116781,552181660,2665527772,625986391,15402256,526782,ACTIVE,true,1,300865825602711187,4906466422533969655,ROUTE,18695,18695,0,40,79,0,0,initial_topology_capture,40,72,0,1628668,1,17819,9220,6084,92,35,57,82,5523,0,3115,16,0,0,190,0,28,0,12268339200,0,0,0,0,0,2,2,0,0,19,0,0,1042380,16449053,15806183,642870,559548023,268,0,5246,15620,1592,4,0,0,3650,0,0,0
269,270,270,false,trade_planning,65535,270,270,6873,2400,120,261,11819,0,20643,304,87,0,6,14922240,68718292,23988323,39521422,4683135,39521422,2777767150,36943658,98050000,858500,73500,785000,58800000,39250000,0,0,0,67832500,0,0,8086097,-8086097,19,3949108279,2889014464,2642892090,118598,564158459,2642773492,615891418,15414730,564159,ACTIVE,true,1,300865825602711187,4906466422533969655,SCAN,0,18695,0,0,80,0,0,initial_topology_capture,0,0,0,1651730,1,18091,9364,6169,92,35,57,82,5636,0,3174,16,0,0,252,85,23,0,12268339200,5857408279,0,0,0,0,0,0,0,0,24,0,0,0,16218474,15563282,655192,561632487,269,269,5191,15644,1545,2,0,0,3644,0,0,0
