epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
26,26,26,false,trade_planning,65535,26,26,5059,2400,120,261,9610,0,191901,0,562400,337,331,110758808,2661676199,605738,639393626,34488,639393626,18360151452,57165,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,564636,12167707,-11603071,600,93356502919,18330967623,18330738792,44505,13336643371,18330694287,2763463108,107593956,3718194,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13663,0,905,6,0,0,initial_topology_capture,905,2347,0,39978,0,534,263,99,33,6,27,0,49,0,0,0,0,0,41,0,10,0,672263045120,0,0,0,0,20000,39,38,30,24,8,39,0,340,0,518,0,27860226,165048746,164446334,602412,688291944,25,0,7921,8073,1284,0,0,0,6637,0,0,0,26672102713,1041,0,0,0,0,0,443,275,96,54,0,0,13,33,0,0,0,594784970972,41874437070,39780583179,634565554151,966479193,0,529760,18330694287,2126478,62259
27,27,27,false,trade_planning,65535,27,27,5017,2400,120,261,9610,0,208851,0,613525,343,342,118739563,2893981313,743839,696978856,30621,696978856,19991904069,83417,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,592680,13185073,-12592393,638,104654807288,19965418729,19965066766,46114,14950686856,19965020652,2779104003,114948318,4468874,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13663,0,1850,6,0,0,initial_topology_capture,1850,4742,0,39978,0,534,263,99,33,6,27,0,49,0,0,0,0,0,35,0,6,0,672023969792,0,0,0,0,11250,35,34,26,19,9,35,0,339,0,493,0,25452398,176649919,176097313,552606,735610540,26,0,7903,8075,1276,1,0,0,6626,0,0,0,29901340813,4345,0,0,0,0,0,471,296,80,49,0,0,4,22,0,0,0,592003771784,42753625861,40615809917,632619581701,1052486664,0,107515,19965020652,1943276,62259
28,28,28,false,trade_planning,65535,28,28,4968,2400,120,261,9610,0,232587,0,680492,333,383,133361214,3221579653,877082,776876205,42596,776876205,22703077884,128083,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,727375,15285401,-14558026,698,115115200345,22672573213,22668803801,54000,16445028737,22668749801,3211113996,128853735,5097411,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13663,0,2812,6,0,0,initial_topology_capture,2812,7180,0,39978,0,534,263,99,33,6,27,0,49,0,0,0,0,0,26,0,9,0,671772311552,0,0,0,0,18500,41,40,24,18,8,41,0,379,0,507,1,27992420,198410215,197710517,699698,836981828,27,0,7893,8077,1272,1,0,0,6620,0,0,0,32888390092,4640,0,0,0,0,0,528,329,93,60,0,0,8,13,0,0,0,588729705541,43932132358,41735387604,630465093145,1195132274,0,110650,22668749801,1702034,62259
29,29,29,false,trade_planning,65535,29,29,4920,2400,120,261,9612,0,240801,0,711355,354,390,138096079,3346454034,833128,799861082,1297,799861082,23057801265,10245,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,654055,14245380,-13591325,665,119817495760,23029241698,23029241698,50678,17116785223,23029191020,3217725945,133306449,5327310,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13663,13663,0,34,6,0,0,initial_topology_capture,34,70,0,39978,0,534,263,99,33,6,27,0,49,0,0,0,0,0,22,0,4,0,671491293184,0,0,0,0,16250,45,43,27,21,10,45,0,374,1,522,0,30785306,205294286,204669708,624578,851294102,28,0,7878,8081,1270,1,0,0,6607,0,0,0,34231869239,6634,0,0,0,0,0,488,301,89,46,0,0,7,23,0,0,0,585637210918,44836321290,42594364433,628231575351,1214054195,0,443907,23029191020,1666594,62259
30,30,30,false,trade_planning,65535,30,30,4874,2400,120,261,9612,0,184758,0,537085,341,302,106393174,2547547273,620368,610664406,56072,610664406,17603026039,161658,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,502122,11527097,-11024975,610,89500496228,17572406374,17571111329,46948,12785785276,17571064381,2630964794,102823036,4131826,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13663,13663,32,34,6,0,0,initial_topology_capture,34,70,0,59100,0,702,335,126,79,35,44,1,65,0,0,0,0,0,45,27,4,0,671252217856,156674803,0,0,0,10000,32,30,27,18,7,32,0,338,1,498,2,21312801,158261236,157720542,540694,657733729,29,29,7853,8084,1265,4,0,0,6584,0,0,0,25571747802,3925,0,0,0,0,0,449,287,85,54,0,0,12,37,0,45,0,583606805915,45108114376,42852567084,626459372999,926389931,2170537,1462093,17573234918,2176449,62259
31,31,31,false,trade_planning,65535,31,31,4918,2400,120,261,9612,0,212452,0,541963,351,237,158069854,1963290653,1312927,717496378,35593,717496378,17870765105,300503,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,662075,28002282,-27340207,560,91367964977,17845816670,17841117353,52751,13052566531,17841064602,4024732160,155094893,1964171,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14337,0,0,7,0,0,initial_topology_capture,0,0,0,59100,0,702,335,126,79,35,44,1,65,0,0,0,0,0,41,0,4,0,671424184320,0,0,0,0,10750,31,30,19,17,6,31,0,300,1,473,0,24127684,233965733,233412921,552812,1001667602,30,0,7843,8084,1262,4,0,0,6577,0,0,0,26102485959,137304,0,0,0,0,0,282,156,4,276,0,1138,32,15,0,0,0,583272085520,43357226445,41189228868,624461314388,940100379,0,358806,17841064602,2142546,62259
32,32,32,false,trade_planning,65535,32,32,4969,2400,120,261,9613,0,236750,0,585719,343,250,172462661,2223427548,1422826,803723342,3366,803723342,20428888962,17389,26300000,286000,16000,270000,12800000,13500000,0,0,0,12702500,0,674845,35188193,-34513348,610,102223406177,20402656749,20402627428,55855,14603343853,20402571573,4122222110,168911334,2275990,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,14337,0,807,7,0,0,initial_topology_capture,807,2191,0,59100,0,702,335,126,79,35,44,1,65,0,0,0,0,0,34,0,7,0,671663259648,0,0,0,0,14500,37,36,18,11,12,37,0,336,0,545,3,28580283,255095849,254542360,553489,1094354458,31,0,7834,8086,1258,4,1,0,6571,0,0,0,29206415036,201616,0,0,0,0,0,309,173,11,297,0,0,25,12,0,0,0,581943487507,42439558348,40317446928,622260934435,1075090243,0,139044,20402571573,1869286,62259
33,33,33,false,trade_planning,65535,33,33,5026,2400,120,261,9614,0,260138,0,653056,385,270,190481846,2435298127,1598755,886814130,40034,886814130,22292549225,239515,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,853404,37999133,-37145729,650,112253718430,22259562548,22258171729,62019,16036245594,22258109710,4686508195,187119487,1792163,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14337,0,1729,7,0,0,initial_topology_capture,1729,4459,0,59100,0,702,335,126,79,35,44,1,65,0,0,0,0,0,24,0,10,0,671906529280,0,0,0,0,15250,46,46,14,12,11,46,0,373,0,560,0,34702118,282209808,281584236,625572,1212881949,32,0,7824,8087,1255,4,2,0,6563,0,0,0,32069879777,145163,0,0,0,0,0,334,171,13,314,0,0,30,12,0,0,0,580912695740,40986500802,38937046614,619849742354,1172818198,0,1197129,22258109710,1710419,62259
34,34,34,false,trade_planning,65535,34,34,5076,2400,120,261,9615,0,270656,0,681594,395,301,198591064,2559466634,1583887,920298567,1227,920298567,23327751197,11795,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,757272,41370831,-40613559,629,117122297679,23299198126,23299198126,58724,16731756915,23299139402,4773230480,195122852,1675006,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14337,14337,32,40,7,0,0,initial_topology_capture,40,67,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,73,52,3,0,672195936256,395139980,0,0,0,13500,37,36,18,17,10,37,0,328,0,529,1,27417664,294526279,293884405,641874,1253879348,33,33,7804,8094,1251,4,3,0,6546,0,0,0,33458647458,142164,0,0,0,0,0,319,167,12,302,0,0,27,47,0,52,0,579667797972,39653860862,37671042683,617338840655,1227716718,2941200,20406,23302080602,1630288,62259
35,35,35,false,trade_planning,65535,35,35,5121,2400,120,261,9615,0,203932,0,517971,297,237,151747290,1894461918,1353362,688621217,98063,688621217,17189352512,417542,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,592884,31042326,-30449442,579,87731088111,17161283506,17157188316,53346,12533012693,17157134970,3831002302,149231761,1255928,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13731,0,0,8,0,0,initial_topology_capture,0,0,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,66,0,7,0,672372097024,0,0,0,0,12250,32,30,19,11,6,32,0,321,1,515,1,22766572,224743494,224211107,532387,962265496,34,0,7791,8096,1247,5,3,0,6536,0,0,0,25064079362,207454,0,0,0,0,0,291,165,9,284,0,1744,21,16,0,0,0,579224439711,38082367928,36178129172,615402568883,904099604,0,1078819,17157134970,2212493,62259
36,36,36,false,trade_planning,65535,36,36,5122,2400,120,261,9615,0,212027,0,541907,229,710,118611806,1263171397,1628800,717690443,79765,717690443,12568513142,247541,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,703450,20036017,-19332567,562,91068361612,12540233258,12538918881,53280,13009766045,12538865601,3284062709,116333076,1553786,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13731,0,1026,8,0,0,initial_topology_capture,1026,2418,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,58,0,8,0,672338542592,0,0,0,0,16000,38,36,30,15,6,38,0,317,0,524,1,28693538,177294441,176726461,567980,820269149,35,0,7779,8098,1239,5,3,0,6532,0,0,0,26018527496,2008,0,0,0,0,0,458,313,27,313,0,0,13,24,0,0,0,578849444761,36592435897,34762698294,613612143055,660644062,0,526618,12538865601,3025431,62259
37,37,37,false,trade_planning,65535,37,37,5119,2400,120,261,9615,0,235734,0,586228,251,758,130382064,1414786206,1895200,803524552,107285,803524552,14253461180,339106,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,736918,24376679,-23639761,607,101064678738,14234128239,14226378372,56298,14437811354,14226322074,3365176841,127739283,1707926,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13731,0,1921,8,0,0,initial_topology_capture,1921,4739,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,45,0,13,0,672325959680,0,0,0,0,10500,34,34,18,12,5,34,0,330,0,500,0,27861818,194732012,194181296,550716,904524863,36,0,7778,8104,1239,5,5,0,6529,0,0,0,28874349942,1848,0,0,0,0,0,485,339,39,335,0,0,9,18,0,0,0,578028564541,35326828855,33560375462,611588940003,749566727,0,477521,14226322074,2662788,62259
38,38,38,false,trade_planning,65535,38,38,5119,2400,120,261,9616,0,260447,0,652184,280,843,144415486,1555598409,2085919,886704816,28594,886704816,15779411757,144057,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,952560,26595432,-25642872,649,111349214021,15746520469,15745128935,61235,15907030687,15745067700,3805848314,141139545,2417012,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13731,0,2912,8,0,0,initial_topology_capture,2912,7107,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,34,0,11,0,672296599552,0,0,0,0,13000,41,41,19,18,4,41,0,349,0,523,1,33599865,215553286,214939121,614165,1008581355,37,0,7783,8114,1245,7,5,0,6526,0,0,0,31811958559,0,0,0,0,0,0,522,346,46,348,0,0,17,18,0,0,0,577348804407,33699943377,32014839250,609363643657,829584653,0,178656,15745067700,2403110,62259
39,39,39,false,trade_planning,65535,39,39,5119,2400,120,261,9618,0,270835,0,680875,286,826,150196111,1620748327,1951076,920582493,1173,920582493,16067183529,11770,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,832600,27656164,-26823564,625,116024493037,16038630120,16038630120,58361,16574927679,16038571759,3890113200,146890545,2632342,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13731,13731,0,40,8,0,0,initial_topology_capture,40,69,0,77663,1,901,439,178,99,47,52,1,90,0,0,0,0,0,20,0,14,0,672275628032,0,0,0,0,13250,43,40,28,20,4,43,0,342,0,533,3,31992605,224271400,223526574,744826,1037135240,38,0,7770,8120,830,10,5,0,6925,0,0,0,33148408603,2006,0,0,0,0,0,507,345,44,331,0,0,11,29,0,0,0,576783615869,31880630443,30286497494,607070113363,845091748,0,761706,16038571759,2356824,62259
40,40,40,false,trade_planning,65535,40,40,5118,2400,120,261,9618,0,203392,0,518086,231,656,112908821,1210764027,1667134,688993766,71091,688993766,12048419726,214574,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,638334,21222169,-20583835,581,87337727511,12017508928,12016459693,54541,12476818315,12016405152,3106211377,110727135,1749735,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13731,13731,32,40,8,0,0,initial_topology_capture,40,69,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,71,55,4,0,672221102080,425014896,0,0,0,13000,33,32,25,16,5,33,0,309,1,507,1,25603264,168787789,168199904,587885,783001570,39,39,7746,8122,822,11,4,0,6909,0,0,0,24952973923,0,0,0,0,0,0,464,329,28,330,0,0,12,48,0,55,0,576392896393,30451587953,28928911488,605321807881,633151138,3565713,255493,12019970865,3142643,62259
41,41,41,false,trade_planning,65535,41,41,5111,2400,120,261,9618,0,209851,0,544189,337,231,117159638,2721158581,2125645,719161088,39250,719161088,22320920859,198380,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,763070,17125974,-16362904,557,90741444446,22293130850,22291372662,50183,12963063594,22291322479,11057987251,75103711,473956124,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14358,0,0,9,0,0,initial_topology_capture,0,0,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,66,0,5,0,672229490688,0,0,0,0,11250,34,34,26,15,6,34,0,296,1,467,0,25998324,576144750,175734368,400410382,9784764823,40,0,7746,8130,821,11,4,0,6910,0,0,0,25924130966,0,0,0,0,0,0,464,288,12,340,0,1117,48,14,0,0,0,570752693757,34686755465,32952307715,603705001472,1174740213,0,599291,22291322479,1678000,62259
42,42,42,false,trade_planning,65535,42,42,5101,2400,120,261,9618,0,232255,0,589825,369,251,128474432,2972442455,2352450,804648653,68182,804648653,24265519944,180837,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,828848,19381362,-18552514,594,100349659994,24239455378,24238592172,53065,14335665826,24238539107,11355527295,75054253,547245824,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,14358,0,974,9,0,0,initial_topology_capture,974,2326,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,53,0,13,0,672212713472,0,0,0,0,14250,39,38,20,11,4,39,0,334,0,531,1,29587785,648646238,192709780,455936458,10103690065,41,0,7744,8136,818,15,4,0,6907,0,0,0,28669015749,0,0,0,0,0,0,489,309,8,366,0,0,32,11,0,0,0,564814088031,39002854636,37052588778,601866676809,1277316930,0,705167,24238539107,1527140,62259
43,43,43,false,trade_planning,65535,43,43,5082,2400,120,261,9619,0,258453,0,654297,406,287,142026478,3299228892,2519958,887451118,47457,887451118,27247499830,161994,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1047472,21762280,-20714808,632,110758000832,27214610561,27213195967,58131,15822571652,27213137836,13262600597,88559551,611024384,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14358,0,1849,9,0,0,initial_topology_capture,1849,4504,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,43,0,10,0,672195936256,0,0,0,0,15250,46,46,16,11,12,46,0,355,0,550,0,37479002,728174874,213025530,515149344,11972213887,42,0,7738,8138,816,15,4,0,6903,0,0,0,31642205731,3887,0,0,0,0,0,536,329,4,373,0,0,26,11,0,0,0,558073977187,43979237386,41780137197,599854114384,1433897061,0,645009,27213137836,1343980,62259
44,44,44,false,trade_planning,65535,44,44,5064,2400,120,261,9620,0,269700,0,682132,423,301,147666114,3434104574,2645435,921502016,71077,921502016,28013296056,169300,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,921382,22016415,-21095033,612,115529045083,27990462178,27984583272,56516,16504149407,27984526756,12937561597,81128231,622282907,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,14358,0,2797,9,0,0,initial_topology_capture,2797,6771,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,36,0,7,0,672137216000,0,0,0,0,11750,36,36,18,8,17,36,0,311,1,521,0,28765249,736835799,221473544,515362255,11386090546,43,0,7736,8143,815,16,4,0,6901,0,0,0,33006972962,0,0,0,0,0,0,501,319,7,378,0,0,35,10,0,0,0,551202766907,49056657200,46603670557,597806437464,1474733902,0,166859,27984526756,1290842,62259
45,45,45,false,trade_planning,65535,45,45,5042,2400,120,261,9620,0,202061,0,519517,321,221,111486497,2598231313,2213160,689749238,32332,689749238,21179207073,175308,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,697056,16984492,-16287436,580,87002485848,21148784038,21147280104,48339,12428926655,21147231765,10071578088,77578689,420198265,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14358,14358,0,41,9,0,0,initial_topology_capture,41,69,0,91395,1,1113,551,233,110,52,58,1,121,0,0,0,0,0,28,0,8,0,672103661568,0,0,0,0,10750,33,33,25,17,6,33,0,292,0,506,0,26512712,526907759,167218651,359689108,8733717426,44,0,7735,8147,814,17,4,0,6900,0,0,0,24856120654,3127,0,0,0,0,0,476,302,9,360,0,0,37,10,0,0,0,545902176199,52996629918,50346632615,596248808814,1114394027,0,234240,21147231765,1691769,62259
46,46,46,false,trade_planning,65535,46,46,5029,2400,120,261,9620,0,209481,0,544634,330,255,267752677,2071741158,1772735,718928465,47483,718928465,23701861238,317028,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,886498,15722490,-14835992,599,85809855559,23679222740,23672201680,57470,12258550885,23672144210,15376761346,22838909,715106832,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14358,14358,32,41,9,0,0,initial_topology_capture,41,69,0,108185,3,1323,663,277,118,54,64,1,130,0,0,0,0,0,61,42,9,0,672112050176,331199592,0,0,0,16250,39,39,24,16,4,39,0,318,1,519,0,34712348,740258646,387302910,352955736,15306377846,45,45,7703,8153,811,19,6,0,6867,0,0,0,24514007366,38815,0,0,0,0,0,538,328,1,273,0,0,12,77,0,68,0,541722564862,55182564767,52423263935,594145828797,1247059482,2455321,1322057,23674599531,1499595,62259
47,47,47,false,trade_planning,65535,47,47,5029,2400,120,261,9620,0,232742,0,589423,364,279,292899008,2272233130,1935341,805706401,2622875,805706401,25985480550,9723990,26300000,286000,16000,270000,12800000,13500000,0,0,0,12702500,0,954024,18433447,-17479423,634,95152545928,25999398150,25949517709,61149,13593220947,25949456560,15812636375,22758018,799143353,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13766,0,0,10,0,0,initial_topology_capture,0,0,0,108840,3,1331,667,280,118,54,64,1,131,0,0,0,0,0,53,3,11,0,672124633088,4418697,0,0,0,11500,36,36,15,7,4,36,0,316,0,491,1,31226649,822971304,425758851,397212453,15807468146,46,6,7681,8161,816,19,6,0,6840,0,0,0,27184225314,28712,0,0,0,0,0,572,348,5,296,0,1709,9,50,0,1,0,537253489989,58050925375,55148197625,592401687614,1367137904,49014,1257568,25949505574,1356844,62259
48,48,48,false,trade_planning,65535,48,48,5032,2400,120,261,9620,0,258611,0,654200,367,306,328486148,2527463234,1951655,888641894,191351,888641894,29132628390,593064,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1165324,20316731,-19151407,678,104864830954,29102330158,29097903478,68152,14980690245,29097835326,17822168228,24300605,884729846,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13766,0,930,10,0,0,initial_topology_capture,930,2317,0,108840,3,1331,667,280,118,54,64,1,131,0,0,0,0,0,42,0,11,0,672166576128,0,0,0,0,13250,42,41,17,9,5,42,0,345,0,509,0,34379573,911127924,474706766,436421158,17790713411,47,0,7660,8166,818,20,6,0,6816,0,0,0,29957158550,57598,0,0,0,0,0,609,371,5,317,0,0,11,52,0,0,0,532363080516,61979169825,58880017708,591243098224,1532952227,0,521269,29097835326,1199022,62259
49,49,49,false,trade_planning,65535,49,49,5034,2400,120,261,9620,0,268869,0,683037,385,311,332357378,2610094207,2004681,923241322,170066,923241322,29709582418,810766,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1029995,20489373,-19459378,658,109523089723,29688824490,29680237838,66186,15646155786,29680171652,18354114477,14195894,934331991,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13766,13766,0,44,10,0,0,initial_topology_capture,44,67,0,108840,3,1331,667,280,118,54,64,1,131,0,0,0,0,0,34,0,8,0,672153993216,0,0,0,0,22250,46,45,18,14,10,46,0,338,0,520,1,39561257,950869745,487536602,463333143,18316872365,48,0,7634,8172,820,20,6,0,6788,0,0,0,31289146916,70014,0,0,0,0,0,591,362,5,311,0,0,18,55,0,0,0,527407207256,68971965638,65523152259,592930359515,1563755412,0,458385,29680171652,1164553,62259
50,50,50,false,trade_planning,65535,50,50,5040,2400,120,261,9620,0,201783,0,519852,289,232,254766880,1983262742,1698283,690852577,145611,690852577,22774641362,520808,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,792427,16160367,-15367940,619,82368167471,22748681405,22742378364,57810,11766881166,22742320554,14613753879,19312137,694863899,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13766,13766,32,44,10,0,0,initial_topology_capture,44,67,0,129965,3,1535,765,312,156,86,70,1,138,0,0,0,0,0,62,32,4,0,672120438784,288083399,0,0,0,13750,34,33,17,9,9,34,0,310,0,499,0,28056118,716087996,370898274,345189722,14540510559,49,49,7608,8179,822,19,6,0,6761,0,0,0,23530932674,45393,0,0,0,0,0,561,349,3,288,0,0,7,76,0,65,0,523360596571,76744480737,72907017757,596267614328,1198080814,1278184,419933,22743598738,1508070,62259
51,51,51,false,trade_planning,65535,51,51,5045,2400,120,261,9620,0,212681,0,541159,225,500,93209487,1116974598,30889276,721823987,409122,721823987,18345404560,190039501,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,916172,16915290,-15999118,602,82150253603,21898767704,18126064055,98996,11735750622,18125965059,3240680921,83497003,22848314,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13786,0,0,11,0,0,initial_topology_capture,0,0,0,133061,3,1567,781,317,167,95,72,1,144,0,0,0,0,0,61,5,6,0,672145604608,64811432,0,0,0,21000,34,34,12,7,4,34,0,264,0,470,1,29013942,148907687,137944875,10962812,1172428834,50,13,7613,8198,835,18,7,0,6753,0,0,0,23469293913,384707,0,0,0,0,0,537,179,3,196,0,1110,26,24,0,11,0,524492746387,74571956512,70843126408,595335872795,954658087,324608,292554,18126289667,1896315,62259
52,52,52,false,trade_planning,65535,52,52,5045,2400,120,261,9620,0,235562,0,586504,252,351,96472140,1227045494,10829650,805766960,533781,805766960,17123988986,67565384,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,993654,18326235,-17332581,636,91248350565,17939187735,17030722171,98569,13035478755,17030623602,2939812920,93163340,3906598,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13786,0,1027,11,0,0,initial_topology_capture,1027,2324,0,133061,3,1567,781,317,167,95,72,1,144,0,0,0,0,0,53,0,8,0,672216907776,0,0,0,0,17250,39,36,14,7,6,39,0,307,1,532,0,31143646,144278137,142817897,1460240,860560436,51,0,7609,8204,839,19,7,0,6744,0,0,0,26066777557,30271,0,0,0,0,0,568,181,4,198,0,0,23,16,0,0,0,526916372459,70451675900,66928872465,593845244924,897049511,0,331609,17030623602,2027641,62259
53,53,53,false,trade_planning,65535,53,53,5049,2400,120,261,9621,0,260641,0,651909,278,539,108266025,1377961503,24690629,889066915,2956884,889066915,24619920190,139307654,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1247531,20723629,-19476098,681,100579881246,29781841813,24446631166,218630,14368554570,24446412536,3451117986,104341471,6121933,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13786,0,2085,11,0,0,initial_topology_capture,2085,4635,0,133061,3,1567,781,317,167,95,72,1,144,0,0,0,0,0,44,0,9,0,672325959680,0,0,0,0,16250,48,45,10,5,8,48,0,336,0,555,0,38834461,162830290,159953905,2876385,1104954302,52,0,7593,8210,838,18,7,0,6730,0,0,0,28734514062,106128,0,0,0,0,0,605,189,2,213,0,0,22,27,0,0,0,529283888469,66342060377,63024750313,592308638782,1287507331,0,192229,24446412536,1418905,62259
