adobe_yard	manufacturing	industrial	clay;gathered_plants	adobe_brick	-	tech.adobe_making	tech.earth_building	activity.earthworking;industry.construction
method_lubricants_plant_r9	manufacturing	industrial	crude_oil;tools;computers;electricity;industrial_machinery;cat:tools	lubricants	-	industry.chemicals;tech.industrial_ecology	tech.electronic_control;tech.digital_control;tech.industrial_quality_control	-
method_lumber_plant_r2	manufacturing	industrial	logs;tools;cat:tools	lumber	-	industry.forestry;tech.timber_sawing	-	-
method_lumber_plant_r4	manufacturing	industrial	logs;tools;cat:tools	lumber	-	industry.forestry;tech.forest_management	-	-
method_lumber_plant_r6	manufacturing	industrial	logs;steam_engines;coal;tools;cat:tools	lumber	-	tech.steam_sawmilling	tech.timber_sawing;tech.steam_power;tech.machine_tools	industry.forestry;method.steam_sawmilling
method_machine_parts_plant_r9	manufacturing	industrial	steel;lubricants;tools;computers;electricity;industrial_machinery;cat:tools	machine_parts	-	industry.machinery;tech.digital_control	tech.machine_tools;tech.digital_control;tech.industrial_quality_control	-
method_manganese_ore_collector_r10	extractive	collector	tools;explosives;autonomous_systems;cat:tools	manganese_ore	manganese_ore	industry.primary;tech.mechanized_mining	tech.autonomous_mining;tech.mineral_spectral_survey	-
method_marine_fish_collector_r2	agriculture	collector	tools;cat:tools	fish	marine_fish	industry.primary;tech.fishing_boats	-	-
method_marine_fish_collector_r4	agriculture	collector	tools;cat:tools	fish	marine_fish	industry.primary;tech.oceanic_provisioning	tech.oceanic_navigation	-
method_medicinal_herbs_collector_r7	extractive	collector	fertilizer;electricity	medicinal_herbs	plantation_land;fertile_soil	industry.primary;tech.modern_medicine	-	-
method_natural_gas_collector_r10	extractive	collector	industrial_machinery;electricity;autonomous_systems	natural_gas	natural_gas	industry.primary;tech.petrochemical_cracking	tech.autonomous_mining;tech.mineral_spectral_survey	-
method_nuclear_fuel_plant_r10	manufacturing	industrial	rare_earth_metals;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	nuclear_fuel	-	industry.chemicals;tech.nuclear_fuel_cycle	tech.autonomous_systems;tech.robotic_manufacturing;tech.digital_control	-
method_oceanic_shipyard_r7	manufacturing	industrial	lumber;cloth;copper;glass;tools;electricity;industrial_machinery;cat:tools	oceanic_vessels	-	industry.machinery;tech.electric_motors	tech.oceanic_ship_design;tech.coastal_shipyards;tech.mass_production;tech.industrial_statistics	-
method_packaging_plant_r7	manufacturing	industrial	paper;tools;electricity;industrial_machinery;cat:tools	packaging	-	industry.forestry;tech.standardization	tech.mass_production	-
method_petrochemicals_plant_r10	manufacturing	industrial	crude_oil;natural_gas;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	petrochemicals	-	industry.chemicals;tech.platform_coordination	tech.machine_learning;tech.robotic_manufacturing;tech.digital_control;tech.algorithmic_management	-
method_phosphate_rock_collector_r9	extractive	collector	tools;explosives;computers;cat:tools	phosphate_rock	phosphate_rock	industry.primary;tech.fertilizer_processing	tech.mineral_spectral_survey;tech.mechanized_mining;tech.fertilizer_processing	-
method_plastics_plant_r10	manufacturing	industrial	petrochemicals;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	plastics	-	industry.chemicals;tech.plastics_engineering	tech.machine_learning;tech.robotic_manufacturing;tech.digital_control;tech.algorithmic_management	-
method_potato_collector_r6	agriculture	collector	agricultural_machinery	potatoes	arable_land;fertile_soil	industry.primary;tech.highland_tuber_farming	tech.highland_tuber_farming;tech.mechanical_reaping	-
method_pottery_kiln_r3	manufacturing	industrial	clay;logs;tools;cat:tools	pottery	-	industry.consumer;tech.pottery	tech.kiln_firing;tech.guild_organization	-
method_precision_tool_workshop_r10	manufacturing	industrial	tools;scientific_instruments;autonomous_systems;electricity;industrial_machinery;cat:tools	precision_tools	-	industry.machinery;tech.human_machine_collaboration	tech.robotic_manufacturing;tech.digital_control;tech.human_machine_collaboration	-
method_precision_tool_workshop_r8	manufacturing	industrial	tools;scientific_instruments;electric_motor;electricity;industrial_machinery;cat:tools	precision_tools	-	industry.machinery;tech.precision_engineering	tech.electronic_control;tech.industrial_quality_control	-
method_printed_materials_plant_r7	manufacturing	industrial	paper;tools;electricity;industrial_machinery;cat:tools	printed_materials	-	industry.forestry;tech.standardization	tech.mass_production	-
method_radio_equipment_works_r10	manufacturing	industrial	insulated_cable;electronic_components;plastics;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	radio_equipment	-	industry.machinery;tech.distributed_intelligence	tech.radio;tech.robotic_manufacturing;tech.digital_control	-
method_rare_earth_collector_r10	extractive	collector	tools;explosives;autonomous_systems;cat:tools	rare_earth_ore	rare_earth	industry.primary;tech.autonomous_mining	tech.mineral_spectral_survey;tech.digital_control	-
method_rare_earth_metals_plant_r10	manufacturing	industrial	rare_earth_ore;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	rare_earth_metals	-	industry.metals;tech.neural_networks	tech.advanced_metallurgy;tech.mineral_spectral_survey;tech.digital_control;tech.algorithmic_management;tech.systems_engineering	-
method_reactor_component_works_r10	manufacturing	industrial	steel;rare_earth_metals;electrical_equipment;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	reactor_components	-	industry.machinery;tech.nuclear_fuel_cycle	tech.nuclear_energy;tech.autonomous_systems;tech.digital_control;tech.algorithmic_management	-
method_refined_fuel_plant_r10	manufacturing	industrial	crude_oil;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	refined_fuel	-	industry.chemicals;tech.petroleum_refining	tech.machine_learning;tech.robotic_manufacturing;tech.digital_control;tech.algorithmic_management	-
method_rice_collector_r3	agriculture	collector	tools;cat:tools	rice_grain	paddy_land	industry.primary;tech.rice_water_control	tech.rice_paddy_cultivation;tech.rice_water_control;tech.customary_tenancy	-
method_rice_collector_r5	agriculture	collector	tools;cat:tools	rice_grain	paddy_land	industry.primary;tech.estate_paddy_management	tech.rice_water_control;tech.estate_accounting;tech.crop_breeding;tech.long_term_leases	-
method_rubber_tree_collector_r6	agriculture	collector	agricultural_machinery	latex	plantation_land;fertile_soil	industry.primary;tech.motorized_agriculture	tech.commodity_crop_management;tech.mechanized_agriculture	-
method_saltpeter_collector_r10	extractive	collector	tools;autonomous_systems;cat:tools	saltpeter	saltpeter	industry.primary;tech.autonomous_mining	tech.autonomous_mining	-
method_saltpeter_collector_r8	extractive	collector	tools;electric_motor;cat:tools	saltpeter	saltpeter	industry.primary;tech.state_enterprises	tech.geological_prospecting;tech.industrial_chemistry	-
method_scientific_instrument_works_r10	manufacturing	industrial	glass;copper;tools;autonomous_systems;electricity;industrial_machinery;cat:tools	scientific_instruments	-	industry.machinery;tech.industrial_research	tech.distributed_intelligence;tech.robotic_manufacturing;tech.digital_control;tech.scientific_agents	-
method_scientific_instrument_works_r8	manufacturing	industrial	glass;copper;tools;electric_motor;electricity;industrial_machinery;cat:tools	scientific_instruments	-	industry.machinery;tech.industrial_quality_control	tech.electronic_control;tech.industrial_research	-
method_smart_husbandry	agriculture	collector	agricultural_machinery;electricity;computers;autonomous_systems	livestock_products	pasture	tech.modern_husbandry	tech.sensor_networks;tech.autonomous_systems;tech.smart_grid	method.livestock;method.autonomous
method_soap_plant_r6	manufacturing	industrial	edible_oil;salt;tools;industrial_machinery;cat:tools	soap	-	industry.chemicals;tech.urban_sanitation	tech.industrial_chemistry;tech.mass_production	-
method_specialty_commodity_plantation	agriculture	collector	fertilizer;agricultural_machinery;electricity;computers	spices;latex	plantation_land;fertile_soil	tech.commodity_crop_management	tech.biotechnology;tech.precision_agriculture;tech.automated_agriculture	method.plantation;method.specialty_crop
method_spice_plants_collector_r6	agriculture	collector	agricultural_machinery	spices	plantation_land;fertile_soil	industry.primary;tech.motorized_agriculture	tech.commodity_crop_management;tech.mechanized_agriculture	-
method_stainless_steel_plant_r10	manufacturing	industrial	steel;rare_earth_metals;manganese_ore;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	stainless_steel	-	industry.metals;tech.autonomous_labor_coordination	tech.advanced_metallurgy;tech.specialty_alloys;tech.digital_control;tech.algorithmic_management;tech.autonomous_labor_coordination	-
method_steam_engine_works_r9	manufacturing	industrial	coke;steel;precision_tools;computers;tools;electricity;industrial_machinery;cat:tools	steam_engines	-	industry.machinery;tech.steam_power	tech.digital_control;tech.industrial_quality_control	-
method_steam_shipping	manufacturing	industrial	lumber;steel;steam_engines;coal;tools	oceanic_vessels	-	tech.steam_sealing	tech.oceanic_navigation;tech.steam_power;tech.coastal_shipyards	method.maritime;method.steam
method_stone_age_hunting_camp_r4	agriculture	collector	tools;cat:tools	game_meat;raw_hide;fur	wild_game	industry.primary;tech.animal_tracking	-	-
method_stone_collector_r2	extractive	collector	tools;cat:tools	raw_stone	stone	industry.primary;tech.canal_engineering	tech.masonry;tech.ground_stone_tools	-
method_stone_collector_r4	extractive	collector	tools;cat:tools	raw_stone	stone	industry.primary;tech.road_engineering	-	-
method_sulfur_collector_r10	extractive	collector	tools;autonomous_systems;cat:tools	sulfur	sulfur	industry.primary;tech.scientific_agents	tech.autonomous_mining	-
method_sulfur_collector_r8	extractive	collector	tools;electric_motor;cat:tools	sulfur	sulfur	industry.primary;tech.state_enterprises	tech.geological_prospecting;tech.industrial_chemistry	-
method_synthetic_fiber_plant_r10	manufacturing	industrial	petrochemicals;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	synthetic_fiber	-	industry.textile;tech.algorithmic_management	tech.synthetic_fiber_engineering;tech.machine_learning;tech.digital_control;tech.algorithmic_management	-
method_synthetic_rubber_plant_r10	manufacturing	industrial	petrochemicals;sulfur;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	synthetic_rubber	-	industry.chemicals;tech.algorithmic_management	tech.synthetic_materials;tech.machine_learning;tech.digital_control;tech.algorithmic_management	-
method_timber_collector_r2	extractive	collector	tools;cat:tools	logs	timber	industry.primary;tech.composite_tools	-	-
method_timber_collector_r4	extractive	collector	tools;cat:tools	logs	timber	industry.primary;tech.forest_management	-	-
method_wheat_farm_r3	agriculture	collector	tools;cat:tools	wheat_grain	arable_land;fertile_soil	industry.primary;tech.estate_cereal_management	tech.wheat_propagation;tech.rainfed_field_system;tech.estate_accounting;tech.intensive_crop_rotation	-
method_wheat_farm_r5	agriculture	collector	tools;cat:tools	wheat_grain	arable_land;fertile_soil	industry.primary;tech.crop_breeding	tech.wheat_propagation;tech.rainfed_field_system;tech.estate_accounting;tech.intensive_crop_rotation;tech.crop_breeding;tech.long_term_leases	-
method_wire_plant_r10	manufacturing	industrial	copper;tools;electricity;industrial_machinery;autonomous_systems;cat:tools	wire	-	industry.metals;tech.electromagnetic_induction	tech.smart_grid;tech.robotic_manufacturing;tech.digital_control	-
method_wool_shed_r3	agriculture	industrial	livestock_products;tools;cat:tools	wool	-	industry.textile;tech.loom_weaving	-	-
method_wool_shed_r5	agriculture	industrial	livestock_products;tools;cat:tools	wool	-	industry.textile;tech.wool_husbandry	-	-
method_zinc_ore_collector_r9	extractive	collector	tools;explosives;computers;cat:tools	zinc_ore	zinc_ore	industry.primary;tech.scientific_agents	tech.mechanized_mining	-
method_zinc_plant_r9	manufacturing	industrial	zinc_ore;coal;tools;computers;electricity;industrial_machinery;cat:tools	zinc	-	industry.metals;tech.systems_engineering	tech.advanced_metallurgy;tech.mineral_spectral_survey;tech.sensor_networks;tech.industrial_quality_control	-
monastic_scriptorium	manufacturing	industrial	raw_hide	manuscripts	-	tech.manuscript_culture	-	-
movable_type_print_shop	manufacturing	industrial	paper;tools	printed_materials	-	industry.knowledge;tech.movable_type_printing	tech.manuscript_culture;tech.pottery;tech.guild_apprenticeship	-
national_laboratory	knowledge	industrial	scientific_instruments;electricity;precision_tools	technology_points	-	industry.knowledge;tech.national_laboratories	-	-
natural_copper_workshop	extractive	collector	-	copper	copper_ore	tech.natural_copper_working	tech.natural_copper_identification;tech.stone_knapping	activity.metalworking;industry.primary
natural_gas_collector	extractive	collector	industrial_machinery;electricity	natural_gas	natural_gas	industry.primary;tech.petrochemical_cracking	tech.deep_geophysics	-
nuclear_fuel_plant	manufacturing	industrial	rare_earth_metals;tools;electricity;industrial_machinery;technology_points;cat:tools	nuclear_fuel	-	industry.chemicals;tech.nuclear_fission	-	-
nuclear_medicine_center	manufacturing	industrial	nuclear_fuel;reactor_components;technology_points	pharmaceuticals	-	tech.nuclear_fission	-	-
nuclear_power_plant	energy	industrial	nuclear_fuel;reactor_components;tools;cat:tools	electricity	-	industry.energy;tech.nuclear_energy	-	-
oceanic_shipyard	manufacturing	industrial	lumber;cloth;copper;glass;tools;cat:tools	oceanic_vessels	-	tech.oceanic_navigation	-	-
oil_collector	extractive	collector	industrial_machinery;electricity	crude_oil	oil	industry.primary;tech.petroleum_drilling	tech.petroleum_extraction	-
oil_power_plant	energy	industrial	refined_fuel;tools;cat:tools	electricity	-	industry.energy;tech.petroleum_drilling	tech.electric_grid	-
open_pottery_hearth	manufacturing	industrial	clay;logs	pottery	-	tech.hand_pottery	tech.hand_pottery;tech.fire_control;tech.clay_preparation	activity.pottery
oral_memory_circle	knowledge	industrial	-	technology_points	-	tech.oral_memory_practice	-	industry.knowledge;starter.knowledge
ore_bronzesmith_camp	manufacturing	industrial	copper_ore;tin_ore;logs	bronze_tools	-	industry.tools;tech.copper_annealing	tech.bronze_casting;tech.tin_identification	activity.metalworking
packaging_plant	manufacturing	industrial	paper;tools;cat:tools	packaging	-	industry.forestry;tech.screw_press_printing	tech.standardization;tech.guild_organization	-
paper_plant	manufacturing	industrial	logs;industrial_chemicals;tools;cat:tools	paper	-	industry.forestry;tech.mechanized_printing	tech.industrial_chemistry;tech.factory_system	-
parchment_workshop	manufacturing	industrial	raw_hide;tools	paper	-	industry.consumer;tech.parchment_making	tech.writing;tech.hide_tanning	-
pastoral_camp	agriculture	collector	-	livestock_products	pasture	industry.food;tech.herd_management	tech.animal_husbandry	activity.pastoral;industry.food
pastoral_council_tent	knowledge	industrial	-	technology_points	-	tech.pastoral_route_memory	-	industry.knowledge;starter.knowledge;activity.pastoral
petrochemicals_plant	manufacturing	industrial	crude_oil;natural_gas;tools;electricity;industrial_machinery;cat:tools	petrochemicals	-	industry.chemicals;tech.petrochemical_industry	-	-
pharmaceuticals_plant	manufacturing	industrial	medicinal_herbs;industrial_chemicals;tools;cat:tools	pharmaceuticals	-	industry.chemicals;tech.modern_medicine	-	-
phosphate_rock_collector	extractive	collector	tools;explosives;cat:tools	phosphate_rock	phosphate_rock	industry.primary;tech.fertilizer_processing	-	-
placer_gold_working	extractive	collector	-	gold	gold_ore	tech.gold_panning	-	activity.mining;industry.primary
plant_fiber_paper_workshop	manufacturing	industrial	bast_fiber;tools	paper	-	industry.forestry;tech.plant_fiber_papermaking	tech.writing;tech.fiber_twisting	-
plastics_plant	manufacturing	industrial	petrochemicals;tools;electricity;industrial_machinery;cat:tools	plastics	-	industry.chemicals;tech.plastics_engineering	-	-
polytechnic_institute	knowledge	industrial	scientific_instruments;coal	technology_points	-	industry.knowledge;tech.public_education	tech.industrial_organization	-
potato_collector	agriculture	collector	-	potatoes	arable_land;fertile_soil	industry.primary;tech.ridge_tuber_cultivation	tech.potato_propagation	activity.farming;industry.food
pottery_kiln	manufacturing	industrial	clay;charcoal	pottery	-	tech.kiln_firing	tech.hand_pottery;tech.clay_preparation;tech.charcoal_burning	activity.pottery
precision_farm	agriculture	collector	fertilizer;agricultural_machinery;electricity;computers	grain;vegetables	arable_land;fertile_soil	industry.food;tech.precision_agriculture	-	activity.farming;industry.food
precision_tool_workshop	manufacturing	industrial	tools;scientific_instruments;technology_points;cat:tools	precision_tools	-	tech.precision_engineering	-	-
primitive_clay_pit	extractive	collector	-	clay	clay	tech.earth_building	tech.clay_preparation;tech.earth_building	-
primitive_gold_sluice	extractive	collector	-	gold	gold_ore	tech.gold_panning	tech.composite_tools	activity.mining;industry.primary
printed_materials_plant	manufacturing	industrial	paper;tools;cat:tools	printed_materials	-	industry.forestry;tech.screw_press_printing	tech.guild_organization;tech.manuscript_culture	-
printing_academy	knowledge	industrial	printed_materials	technology_points	-	industry.knowledge;tech.chartered_universities	tech.screw_press_printing	-
processed_food_plant	manufacturing	industrial	prepared_staples;meat;vegetables;edible_oil;packaging;tools;electricity;industrial_machinery;cat:tools	processed_food	-	industry.food;tech.cold_chain	tech.mass_production;tech.industrial_quality_control	-
radio_equipment_works	manufacturing	industrial	insulated_cable;electronic_components;plastics;tools;electricity;industrial_machinery;technology_points;cat:tools	radio_equipment	-	tech.radio	-	-
rag_paper_workshop	manufacturing	industrial	flax_fiber;tools;cat:tools	paper	-	industry.forestry;tech.rag_paper_making	-	-
railway_equipment_plant	manufacturing	industrial	steel;electric_motor;tools;electricity;industrial_machinery;technology_points;cat:tools	railway_equipment	-	industry.machinery;tech.rail_logistics	-	-
rainfed_maize_field	agriculture	collector	-	corn_grain	arable_land;fertile_soil	tech.rainfed_maize_cultivation	tech.maize_propagation;tech.rainfed_field_system	activity.farming;industry.food
rainfed_wheat_plot	agriculture	collector	-	wheat_grain	arable_land	tech.rainfed_wheat_cultivation	tech.wheat_propagation;tech.rainfed_field_system	activity.farming;industry.food
ranching_station	agriculture	collector	agricultural_machinery	livestock_products	pasture	industry.food;tech.pastoral_networks	-	activity.pastoral;industry.food
rare_earth_collector	extractive	collector	tools;explosives;cat:tools	rare_earth_ore	rare_earth	industry.primary;tech.mineral_spectral_survey	tech.deep_geophysics	-
rare_earth_metals_plant	manufacturing	industrial	rare_earth_ore;tools;electricity;industrial_machinery;cat:tools	rare_earth_metals	-	industry.metals;tech.systems_engineering	-	-
reactor_component_works	manufacturing	industrial	steel;rare_earth_metals;electrical_equipment;tools;electricity;industrial_machinery;technology_points;cat:tools	reactor_components	-	tech.nuclear_energy	-	-
reed_cutting_camp	extractive	collector	-	reed_bundle	paddy_land	tech.reed_harvesting	-	activity.gathering;industry.construction;starter.construction
refined_fuel_plant	manufacturing	industrial	crude_oil;tools;electricity;industrial_machinery;cat:tools	refined_fuel	-	industry.chemicals;tech.petroleum_refining	-	-
rice_collector	agriculture	collector	-	rice_grain	paddy_land	industry.primary;tech.wetland_rice_gardening	tech.rice_seed_saving;tech.irrigation	activity.farming;industry.food
rubber_tapping_camp	extractive	collector	-	latex	timber	tech.wild_latex_tapping	tech.rubber_identification;tech.composite_tools	-
rubber_tree_collector	agriculture	collector	-	latex	plantation_land;fertile_soil	industry.primary;tech.commodity_crop_management	tech.latex_smoke_coagulation;tech.estate_plantation_management;tech.indentured_contracts	-
rubble_stone_working	extractive	collector	-	raw_stone	stone	tech.ground_stone_tools	tech.ground_stone_tools;tech.stone_knapping	activity.quarrying;industry.construction;starter.construction
salt_collector	extractive	collector	-	salt	salt	industry.primary;tech.salt_preservation	-	-
saltpeter_collector	extractive	collector	tools;cat:tools	saltpeter	saltpeter	industry.primary;tech.gunpowder_formulation	-	-
scientific_instrument_works	manufacturing	industrial	glass;copper;tools;technology_points;cat:tools	scientific_instruments	-	tech.industrial_research	-	-
scribal_school	knowledge	industrial	pottery	technology_points	-	industry.knowledge;tech.record_keeping	-	industry.knowledge
seasonal_observation_shelter	knowledge	industrial	-	technology_points	-	tech.phenology_observation	-	industry.knowledge;starter.knowledge
semiconductors_plant	manufacturing	industrial	silica_sand;industrial_chemicals;electricity;tools;industrial_machinery;cat:tools	semiconductors	-	industry.machinery;tech.semiconductor_manufacturing	-	-
shallow_silver_working	extractive	collector	-	silver	silver_ore	tech.surface_silver_collection	tech.ground_stone_tools	activity.mining;industry.primary
sharecrop_paddy	agriculture	collector	-	rice_grain	paddy_land	tech.tenant_paddy_management	tech.rice_water_control;tech.sharecropping;tech.paddy_bunding	activity.farming;industry.food
silica_sand_collector	extractive	collector	tools;cat:tools	silica_sand	silica_sand	industry.primary;tech.geological_prospecting	tech.deep_mining;tech.mine_drainage	-
silver_mine	extractive	collector	tools;cat:tools	silver	silver_ore	industry.primary;tech.shaft_sinking	tech.deep_mining	-
slaughterhouse	manufacturing	industrial	livestock_products	meat;raw_hide	-	industry.food;tech.meat_processing	-	-
small_game_trapline	extractive	collector	-	game_meat;raw_hide;fur	wild_game	tech.animal_tracking	tech.hunting	activity.hunting;industry.food;starter.food
smart_water_network	knowledge	industrial	computers;electricity;autonomous_systems;technology_points	technology_points	-	tech.algorithmic_governance	tech.hydrological_remote_sensing;tech.smart_grid;tech.autonomous_systems	method.watershed;method.autonomous
soap_plant	manufacturing	industrial	edible_oil;salt;tools;cat:tools	soap	-	industry.chemicals;tech.urban_sanitation	-	-
solar_salt_pan	manufacturing	industrial	brine	salt	-	tech.salt_preservation	tech.brine_collection	activity.saltmaking;industry.food
spice_plants_collector	agriculture	collector	-	spices	plantation_land;fertile_soil	industry.primary;tech.estate_plantation_management	tech.spice_shade_gardening;tech.indentured_contracts;tech.commodity_crop_management	activity.gathering;industry.food
spice_shade_garden	agriculture	collector	-	spices	plantation_land;fertile_soil	industry.primary;tech.spice_shade_gardening	tech.wild_spice_collection;tech.crop_domestication;tech.household_production	-
stainless_steel_plant	manufacturing	industrial	steel;rare_earth_metals;manganese_ore;tools;electricity;industrial_machinery;cat:tools	stainless_steel	-	industry.metals;tech.specialty_alloys	-	-
staple_food_plant	manufacturing	industrial	grain;packaging;tools;cat:starchy_staple;cat:tools	prepared_staples	-	industry.food;tech.mass_production	tech.factory_system;tech.industrial_quality_control	-
staple_kitchen	manufacturing	industrial	grain;cat:starchy_staple	prepared_staples	-	industry.food;tech.hearth_preservation	-	-
steam_coal_mine	extractive	collector	-	coal	coal	tech.steam_pumping	-	-
steam_engine_works	manufacturing	industrial	coke;steel;precision_tools;technology_points	steam_engines	-	tech.steam_power	-	-
steam_iron_mine	extractive	collector	-	iron_ore	iron_ore	tech.steam_pumping	-	-
steam_rail_works	manufacturing	industrial	steel;steam_engines;tools;cat:tools	railway_equipment	-	tech.rail_logistics	-	-
steam_steel_works	manufacturing	industrial	iron_ore;coke;tools;cat:tools	steel	-	tech.blast_furnace	-	-
steel_plant	manufacturing	industrial	iron_ore;electricity;tools;industrial_machinery;cat:tools	steel	-	industry.metals;tech.coke_smelting	-	-
stone_age_hunting_camp	agriculture	collector	-	game_meat;raw_hide	wild_game	tech.hunting	-	activity.hunting;industry.food
stone_collector	extractive	collector	tools;cat:tools	raw_stone	stone	industry.primary;tech.ground_stone_tools	-	-
subsistence_farm	agriculture	collector	-	grain;vegetables	arable_land;fertile_soil	tech.household_landholding	tech.crop_domestication;tech.rainfed_field_system;tech.household_production;tech.permanent_settlements	activity.farming;industry.food
sulfur_collector	extractive	collector	tools;cat:tools	sulfur	sulfur	industry.primary;tech.gunpowder_formulation	-	-
surface_coal_gathering	agriculture	collector	-	coal	coal	tech.surface_coal_collection	tech.coal_outcrop_identification;tech.ground_stone_tools	activity.mining;industry.primary
surface_silver_working	extractive	collector	-	silver	silver_ore	tech.surface_silver_collection	-	activity.mining;industry.primary
swidden_maize_plot	agriculture	collector	-	corn_grain	fertile_soil;timber	tech.swidden_maize_cultivation	tech.maize_propagation;tech.controlled_burning	activity.farming;industry.food
synthetic_fiber_plant	manufacturing	industrial	petrochemicals;tools;electricity;industrial_machinery;cat:tools	synthetic_fiber	-	industry.textile;tech.synthetic_fiber_engineering	-	-
synthetic_rubber_plant	manufacturing	industrial	petrochemicals;sulfur;tools;electricity;industrial_machinery;cat:tools	synthetic_rubber	-	industry.chemicals;tech.synthetic_materials	-	-
synthetic_textile_mill	manufacturing	industrial	synthetic_fiber;electricity;tools;industrial_machinery;cat:tools	cloth	-	industry.textile;tech.synthetic_fiber_engineering	tech.synthetic_fiber_engineering	-
tailor_shop	manufacturing	industrial	cloth;tools;cat:tools	clothing	-	industry.textile;tech.guild_organization	-	-
tannery	manufacturing	industrial	raw_hide;tools;cat:tools	leather	-	industry.textile;tech.hide_tanning	-	-
telecom_equipment_plant	manufacturing	industrial	semiconductors;electronic_components;wire;batteries;plastics;tools;electricity;industrial_machinery;technology_points;cat:tools	telecom_equipment	-	industry.machinery;tech.networked_computing	-	-
tenant_paddy	agriculture	collector	-	rice_grain	paddy_land	tech.tenant_paddy_management	tech.rice_water_control;tech.customary_tenancy;tech.paddy_bunding	activity.farming;industry.food
tenant_rainfed_maize_field	agriculture	collector	-	corn_grain	arable_land;fertile_soil	tech.tenant_cereal_farming	tech.maize_propagation;tech.rainfed_field_system;tech.customary_tenancy	activity.farming;industry.food
tenant_rainfed_wheat_field	agriculture	collector	-	wheat_grain	arable_land	tech.tenant_cereal_farming	tech.wheat_propagation;tech.rainfed_field_system;tech.customary_tenancy	activity.farming;industry.food
textile_mill	manufacturing	industrial	flax_fiber;coal;tools;cat:natural_spinnable_fiber;cat:tools	cloth	-	industry.textile;tech.textile_machinery	-	-
three_field_smallholding	agriculture	collector	-	grain;vegetables	arable_land;fertile_soil	tech.intensive_crop_rotation	-	activity.farming;industry.food
tide_observation_hut	knowledge	industrial	-	technology_points	-	tech.tide_observation	-	industry.knowledge;starter.knowledge;geography.coast
timber_collector	extractive	collector	tools;cat:tools	logs	timber	industry.primary;tech.deadwood_collection	-	activity.forestry;industry.forestry
tin_ore_collector	extractive	collector	tools;cat:tools	tin_ore	tin_ore	industry.primary;tech.mine_drainage	tech.tin_identification;tech.bronze_casting;tech.kiln_firing	activity.mining;industry.primary
tin_plant	manufacturing	industrial	tin_ore;coal;tools;cat:tools	tin	-	industry.metals;tech.advanced_metallurgy	-	-
tools_plant	manufacturing	industrial	steel;lumber	tools	-	industry.machinery;tech.machine_tools	-	-
turf_cutting_ground	extractive	collector	-	turf_block	pasture	tech.turf_cutting	-	activity.gathering;industry.construction;starter.construction
upland_rice_plot	agriculture	collector	-	rice_grain	arable_land	tech.upland_rice_propagation	tech.rice_seed_saving;tech.rainfed_field_system	activity.farming;industry.food
watershed_governance_center	knowledge	industrial	scientific_instruments;computers;electricity	technology_points	-	tech.hydrological_remote_sensing	tech.hydraulic_engineering;tech.geographic_information_systems	method.watershed;method.research
wetland_rice_garden	agriculture	collector	-	rice_grain	paddy_land	tech.wetland_rice_gardening	tech.rice_seed_saving;tech.irrigation	activity.farming;industry.food
wheat_farm	agriculture	collector	-	wheat_grain	arable_land;fertile_soil	industry.primary;tech.rainfed_wheat_cultivation	tech.wheat_propagation;tech.rainfed_field_system	activity.farming;industry.food
wild_maize_stand	agriculture	collector	-	corn_grain	fertile_soil	tech.wild_maize_collection	-	activity.gathering;industry.food
wild_rice_marsh	agriculture	collector	-	rice_grain	paddy_land	tech.wild_rice_collection	-	activity.gathering;industry.food
wild_tuber_patch	agriculture	collector	-	potatoes	fertile_soil	tech.wild_tuber_collection	-	activity.gathering;industry.food;starter.food
wild_wheat_stand	agriculture	collector	-	wheat_grain	fertile_soil	tech.wild_wheat_collection	-	activity.gathering;industry.food
wire_plant	manufacturing	industrial	copper;tools;electricity;industrial_machinery;cat:tools	wire	-	industry.metals;tech.electromagnetic_induction	-	-
woodblock_printing_house	manufacturing	industrial	paper;tools	printed_materials	-	industry.knowledge;tech.woodblock_printing	tech.manuscript_culture;tech.composite_tools	industry.knowledge
wool_shed	agriculture	industrial	livestock_products;tools;cat:tools	wool	-	industry.textile;tech.wool_husbandry	-	-
zinc_ore_collector	extractive	collector	tools;explosives;cat:tools	zinc_ore	zinc_ore	industry.primary;tech.mine_ventilation	tech.deep_mining	activity.mining;industry.primary
zinc_plant	manufacturing	industrial	zinc_ore;coal;tools;cat:tools	zinc	-	industry.metals;tech.electronic_control	-	-
