epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,construction_ready_days
95,95,475,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-49566,0,0,0,0,0,
95,95,475,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
95,95,475,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
95,95,475,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,153,1653,98880,18965,0,5632,0,0,0,7223301,0,65536,14486,0,0,0,0,
95,95,475,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-360,0,0,0,32,282,0,282,0,28,0,0,55,0,0,267,55,8742,2048,0,0,0,0,
95,95,475,1227,17,20,-37,0,10,251,9,8,8,8,6,8,0,0,0,0,33316,33316,65536,0,0,0,4067,36764,36764,0,0,2297,21351,408034,7056,0,0,660767,7056,65536,53952,0,0,0,0,
96,96,480,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,201970,0,0,1371030,201970,65536,65536,0,0,0,0,
96,96,480,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,410,0,65536,2048,0,0,0,0,
96,96,480,1227,17,20,-37,0,2,69,9,24,48,48,43,48,0,0,0,0,59248,59248,0,0,0,0,0,759404,555970,138534,64900,0,0,468682,0,0,0,640177,0,65536,59248,0,0,0,0,
96,96,480,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,7693,7693,0,0,0,0,0,1056,398,658,0,0,0,3636,0,0,0,9673,0,65536,7693,0,0,0,0,
96,96,480,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,2311,2311,5498,0,0,0,529,727,727,0,0,0,0,1211,372,0,0,34370,372,29111,65536,0,0,0,0,
96,96,480,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-49624,0,0,0,0,0,
96,96,480,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
96,96,480,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
96,96,480,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,111,1695,98880,18965,0,4134,0,0,0,7447434,0,65536,14486,0,0,0,0,
96,96,480,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-367,0,0,0,32,282,0,282,0,28,0,0,56,0,0,267,56,8709,2048,0,0,0,0,
96,96,480,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,25632,25632,65536,0,0,0,3129,28285,28285,0,0,1767,16426,315085,5491,0,0,734438,5491,65536,59744,0,0,0,0,
97,97,485,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,209955,0,0,1371030,209955,65536,65536,0,0,0,0,
97,97,485,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,366,0,65536,2048,0,0,0,0,
97,97,485,1227,17,20,-37,0,2,69,9,24,48,48,39,48,0,0,0,0,53339,53339,0,0,0,0,0,683666,435024,183742,64900,0,0,363245,0,0,0,570861,0,65536,53339,0,0,0,0,
97,97,485,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,5296,5296,0,0,0,0,0,727,727,0,0,0,0,6707,0,0,0,6718,0,65536,5296,0,0,0,0,
97,97,485,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,33619,33619,65536,0,0,0,7695,10577,10577,0,0,0,0,18128,4847,0,0,35340,4847,32079,65536,0,0,0,0,
97,97,485,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-49805,0,0,0,0,0,
97,97,485,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
97,97,485,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
97,97,485,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,178,1628,98880,18965,0,6619,0,0,0,7749284,0,65536,14486,0,0,0,0,
97,97,485,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-373,0,0,0,32,282,0,282,0,28,0,0,57,0,0,267,57,8637,2048,0,0,0,0,
97,97,485,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,21839,21839,65536,0,0,0,2666,24099,24099,0,0,1506,13995,271514,4812,0,0,778794,4812,65536,62640,0,0,0,0,
98,98,490,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,219782,0,0,1371030,219782,65536,65536,0,0,0,0,
98,98,490,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,613,0,0,30,0,332,0,0,0,333,0,65536,2048,0,0,0,0,
98,98,490,1227,17,20,-37,0,2,69,9,24,48,48,33,48,0,0,0,0,45419,45419,0,0,0,0,0,582152,517252,0,64900,0,0,428284,0,0,0,482022,0,65536,45419,0,0,0,0,
98,98,490,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,35416,35416,0,0,0,0,0,4863,774,4089,0,0,0,7200,0,0,0,45296,0,65536,35416,0,0,0,0,
98,98,490,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,-8257,0,0,0,15000,20620,4186,16434,0,0,0,7320,8580,0,0,36060,8580,34334,65536,0,0,0,0,
98,98,490,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-50163,0,0,0,0,0,
98,98,490,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
98,98,490,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
98,98,490,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,138,1668,98880,18965,0,5167,0,0,0,8119993,0,65536,14486,0,0,0,0,
98,98,490,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-380,0,0,0,32,282,0,282,0,28,0,0,58,0,0,267,58,8591,2048,0,0,0,0,
98,98,490,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,17678,17678,65536,0,0,0,2158,19507,19507,0,0,1219,11329,224925,3975,0,0,815494,3975,65536,64088,0,0,0,0,
99,99,495,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,232040,0,0,1371030,232040,65536,65536,0,0,0,0,
99,99,495,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,10701,0,0,0,10700,0,65536,65536,0,0,0,0,
99,99,495,1227,17,20,-37,0,2,69,9,24,48,48,40,48,0,0,0,0,55477,55477,0,0,0,0,0,711069,597957,48212,64900,0,0,490922,0,0,0,583788,0,65536,55477,0,0,0,0,
99,99,495,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,20526,20526,0,0,0,0,0,2818,927,1891,0,0,0,8746,0,0,0,26619,0,65536,20526,0,0,0,0,
99,99,495,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,13304,13304,11835,0,0,0,3046,4185,2056,2129,0,0,0,3554,1748,0,0,7237,1748,33751,13304,0,0,0,0,
99,99,495,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-50680,0,0,0,0,0,
99,99,495,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
99,99,495,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
99,99,495,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,141,1665,98880,18965,0,5313,0,0,0,8581973,0,65536,14486,0,0,0,0,
99,99,495,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-380,0,0,0,32,282,0,282,0,28,0,0,58,0,0,267,58,8617,2048,0,0,0,0,
99,99,495,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,9617,9617,65536,0,0,0,1174,10612,10612,0,0,663,6163,126601,2137,0,0,853307,2137,65536,64812,0,0,0,0,
100,100,500,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65431,65431,65536,0,0,0,7488,9005,9005,0,0,0,0,1368630,246484,0,0,1371030,246484,65536,65536,0,0,0,0,
100,100,500,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,49696,49696,0,0,0,0,0,14889,0,14889,0,743,0,0,0,0,0,8409,0,65536,49696,0,0,0,0,
100,100,500,1227,17,20,-37,0,2,69,9,24,48,48,39,48,0,0,0,0,53407,53407,0,0,0,0,0,684537,583793,35844,64900,0,0,476375,0,0,0,558582,0,65536,53407,0,0,0,0,
100,100,500,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,13639,13639,0,0,0,0,0,1873,568,1305,0,0,0,5259,0,0,0,17369,0,65536,13639,0,0,0,0,
100,100,500,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,6535,6535,-5832,0,0,0,1496,2056,0,2056,0,0,0,0,890,0,0,3487,890,32387,6535,0,0,0,0,
100,100,500,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-51361,0,0,0,0,0,
100,100,500,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
100,100,500,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
100,100,500,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,140,1666,98880,18965,0,5310,0,0,0,9140874,0,65536,14486,0,0,0,0,
100,100,500,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,786,786,-137,0,0,0,12,108,0,108,0,10,0,0,21,0,0,267,21,8670,2048,0,0,0,0,
100,100,500,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,8,8,576,0,0,0,1,8,8,0,0,0,5,89,1,0,0,899285,1,65536,65174,0,0,0,0,
101,101,505,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,254250,0,0,1371030,254250,65536,65536,0,0,0,0,
101,101,505,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,332,0,65536,2048,0,0,0,0,
101,101,505,1227,17,20,-37,0,2,69,9,24,48,48,37,48,0,0,0,0,51862,51862,0,0,0,0,0,664735,435573,164262,64900,0,0,351507,0,0,0,536441,0,65536,51862,0,0,0,0,
101,101,505,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,8888,8888,0,0,0,0,0,1220,1163,57,0,0,0,10737,0,0,0,11278,0,65536,8888,0,0,0,0,
101,101,505,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,2048,2048,5288,0,0,0,469,644,644,0,0,0,0,1074,267,0,0,1076,267,32230,2048,0,0,0,0,
101,101,505,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-52260,0,0,0,0,0,
101,101,505,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
101,101,505,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
101,101,505,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,166,1640,98880,18965,0,6330,0,0,0,9419595,0,65536,14486,0,0,0,0,
101,101,505,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-367,0,0,0,32,282,0,282,0,28,0,0,56,0,0,267,56,8709,2048,0,0,0,0,
101,101,505,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,31834,31834,65536,0,0,0,3886,35129,35129,0,0,2195,20401,469031,6831,0,0,962933,6831,65536,65355,0,0,0,0,
102,102,510,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,254220,0,0,1371030,254220,65536,65536,0,0,0,0,
102,102,510,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,298,0,65536,2048,0,0,0,0,
102,102,510,1227,17,20,-37,0,2,69,9,24,48,48,32,48,0,0,0,0,44761,44761,0,0,0,0,0,573718,508818,0,64900,0,0,407563,0,0,0,459548,0,65536,44761,0,0,0,0,
102,102,510,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,8680,8680,0,0,0,0,0,1192,721,471,0,0,0,6617,0,0,0,10953,0,65536,8680,0,0,0,0,
102,102,510,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,2289,2289,6075,0,0,0,524,720,720,0,0,0,0,1195,268,0,0,34270,268,33325,65536,0,0,0,0,
102,102,510,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53263,0,0,0,0,0,
102,102,510,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
102,102,510,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
102,102,510,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,145,1661,98880,18965,0,5563,0,0,0,9419701,0,65536,14486,0,0,0,0,
102,102,510,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-367,0,0,0,32,282,0,282,0,28,0,0,56,0,0,267,56,8716,2048,0,0,0,0,
102,102,510,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,65445,65445,65536,0,0,0,7989,72219,72219,0,0,4513,41941,1043047,13980,0,0,1043029,13980,65536,65445,0,0,0,0,
103,103,515,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,254190,0,0,1371030,254190,65536,65536,0,0,0,0,
103,103,515,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,0,613,0,30,0,0,0,0,0,269,0,65536,2048,0,0,0,0,
103,103,515,1227,17,20,-37,0,2,69,9,24,48,48,40,48,0,0,0,0,55148,55148,0,0,0,0,0,706853,551719,90234,64900,0,0,439168,0,0,0,562655,0,65536,55148,0,0,0,0,
103,103,515,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,6965,6965,0,0,0,0,0,956,956,0,0,0,0,8898,0,0,0,8911,0,65536,6965,0,0,0,0,
103,103,515,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,15000,20620,20620,0,0,0,0,36207,6945,0,0,36205,6945,36988,65536,0,0,0,0,
103,103,515,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53765,0,0,0,0,0,
103,103,515,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
103,103,515,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
103,103,515,1227,17,20,-37,0,8,238,12,24,48,48,10,48,0,0,0,0,14486,14486,0,0,0,0,0,100686,218,1588,98880,18965,0,8417,0,0,0,9419940,0,65536,14486,0,0,0,0,
103,103,515,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-386,0,0,0,32,282,0,282,0,28,0,0,59,0,0,267,59,8585,2048,0,0,0,0,
103,103,515,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,62070,62070,65536,0,0,0,7577,68495,68495,0,0,4280,39778,1031454,14009,0,0,1088275,14009,65536,65490,0,0,0,0,
104,104,520,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,254170,0,0,1371030,254170,65536,65536,0,0,0,0,
104,104,520,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,2048,2048,0,0,0,0,0,613,613,0,0,30,0,245,0,0,0,245,0,65536,2048,0,0,0,0,
104,104,520,1227,17,20,-37,0,2,69,9,24,48,48,37,48,0,0,0,0,51272,51272,0,0,0,0,0,657172,592272,0,64900,0,0,469079,0,0,0,520480,0,65536,51272,0,0,0,0,
104,104,520,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,36250,36250,0,0,0,0,0,4978,1486,3492,0,0,0,14031,0,0,0,47032,0,65536,36250,0,0,0,0,
104,104,520,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,15000,20620,20620,0,0,0,0,38434,6345,0,0,38435,6345,40815,65536,0,0,0,0,
104,104,520,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53868,0,0,0,0,0,
104,104,520,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
104,104,520,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
104,104,520,1227,17,20,-37,0,8,238,12,24,48,48,48,48,0,0,0,0,65536,65536,65536,0,0,0,1200,455520,348614,8026,98880,85800,0,33110302,2355,0,0,42617160,2355,65536,65536,0,0,0,0,
104,104,520,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-406,0,0,0,32,282,0,282,0,28,0,0,62,0,0,267,62,8414,2048,0,0,0,0,
104,104,520,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,65513,65513,65536,0,0,0,7998,72294,72294,0,0,4518,41985,1098278,15700,0,0,1098294,15700,65536,65513,0,0,0,0,
105,105,525,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,254150,0,0,1371030,254150,65536,65536,0,0,0,0,
105,105,525,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,8423,0,0,0,8420,0,65536,65536,0,0,0,0,
105,105,525,1227,17,20,-37,0,2,69,9,24,48,48,42,48,0,0,0,0,58404,58404,0,0,0,0,0,748586,683686,0,64900,0,0,538744,0,0,0,589886,0,65536,58404,0,0,0,0,
105,105,525,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,23535,23535,0,0,0,0,0,3232,1780,1452,0,0,0,17103,0,0,0,31067,0,65536,23535,0,0,0,0,
105,105,525,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,61350,61350,65536,0,0,0,14042,19302,19302,0,0,0,0,36692,6346,0,0,39195,6346,41156,65536,0,0,0,0,
105,105,525,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53810,0,0,0,0,0,
105,105,525,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
105,105,525,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
105,105,525,1227,17,20,-37,0,8,238,12,24,48,48,33,48,0,0,0,0,46299,46299,65536,0,0,0,496,321807,217390,5537,98880,60614,0,20639052,992,0,0,30108451,992,65536,46299,0,0,0,0,
105,105,525,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-419,0,0,0,32,282,0,282,0,28,0,0,64,0,0,267,64,8355,2048,0,0,0,0,
105,105,525,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,64241,64241,65536,0,0,0,7842,70890,70890,0,0,4430,41170,1071632,15699,0,0,1093039,15699,65536,65524,0,0,0,0,
106,106,530,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,240407,0,0,1371030,240407,65536,65536,0,0,0,0,
106,106,530,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,9012,0,0,0,9010,0,65536,65536,0,0,0,0,
106,106,530,1227,17,20,-37,0,2,69,9,24,48,48,45,48,0,0,0,0,61970,61970,0,0,0,0,0,794293,567114,162279,64900,0,0,443483,0,0,0,621137,0,65536,61970,0,0,0,0,
106,106,530,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,18248,18248,0,0,0,0,0,2505,874,1631,0,0,0,8236,0,0,0,23639,0,65536,18248,0,0,0,0,
106,106,530,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,61219,61219,65536,0,0,0,14012,19261,19261,0,0,0,0,37134,6781,0,0,39755,6781,41169,65536,0,0,0,0,
106,106,530,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53609,0,0,0,0,0,
106,106,530,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
106,106,530,1227,17,20,-37,0,7,203,20,1,1,1,1,1,0,2,2,0,65536,65536,50621,0,0,0,0,500,500,0,0,250,0,400000,0,260797,260797,400000,260797,35471,65536,225680,225680,35117,35117,
106,106,530,1227,17,20,-37,0,8,238,12,24,48,48,23,48,0,0,0,0,32666,32666,0,0,0,0,0,227049,165,128004,98880,42766,0,6337,0,0,0,20080378,0,65536,32666,0,0,0,0,
106,106,530,1227,17,20,-37,0,9,239,9,1,1,1,1,1,0,0,0,0,2048,2048,-419,0,0,0,32,282,0,282,0,28,0,0,64,0,0,267,64,8316,2048,0,0,0,0,
106,106,530,1227,17,20,-37,0,10,251,9,8,8,8,7,8,0,0,0,0,65530,65530,65536,0,0,0,8000,72313,72313,0,0,4519,41996,1074631,16240,0,0,1074621,16240,65536,65530,0,0,0,0,
107,107,535,1227,17,20,-37,0,0,30,9,1,1,1,1,1,0,0,0,0,65536,65536,65536,0,0,0,7500,9020,9020,0,0,0,0,1370910,229472,0,0,1371030,229472,65536,65536,0,0,0,0,
107,107,535,1227,17,20,-37,0,1,65,9,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,19635,19635,0,0,980,0,9424,0,0,0,9420,0,65536,65536,0,0,0,0,
107,107,535,1227,17,20,-37,0,2,69,9,24,48,48,40,48,0,0,0,0,55076,55076,0,0,0,0,0,705930,544583,96447,64900,0,0,423140,0,0,0,548507,0,65536,55076,0,0,0,0,
107,107,535,1227,17,20,-37,0,3,79,2,2,2,2,1,2,0,0,0,0,12307,12307,0,0,0,0,0,1690,1690,0,0,0,0,15852,0,0,0,15860,0,65536,12307,0,0,0,0,
107,107,535,1227,17,20,-37,0,4,90,2,1,1,1,1,1,0,0,0,0,62700,62700,65536,0,0,0,14351,19727,19727,0,0,0,0,38269,7261,0,0,40000,7261,40992,65536,0,0,0,0,
107,107,535,1227,17,20,-37,0,5,98,2,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-53272,0,0,0,0,0,
107,107,535,1227,17,20,-37,0,6,106,20,1,1,1,1,1,0,0,0,0,65536,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536,0,0,0,0,
