epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
26,26,26,false,trade_planning,65535,26,26,5059,2400,120,261,9610,0,191901,0,562400,337,331,110759061,2661848003,605738,639393626,34488,639393626,18367317473,57165,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,564636,12185798,-11621162,600,93356639936,18338133644,18337904813,44505,13336662950,18337860308,2763463129,107594175,3718445,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,14238,0,923,6,0,0,initial_topology_capture,923,2354,0,46623,0,534,259,98,37,8,29,0,44,0,0,0,0,0,39,0,2,0,672263045120,0,0,0,0,20000,39,38,30,24,9,39,0,340,0,518,0,27860226,165048746,164446586,602160,688291966,25,0,7924,8066,1287,0,0,0,6637,0,0,0,26672227597,1041,0,0,0,0,0,443,275,96,54,0,0,8,29,0,0,0,594784171101,41873891613,39780065001,634564236102,966856460,0,2096,18337860308,2125644,62259
27,27,27,false,trade_planning,65535,27,27,5017,2400,120,261,9610,0,208851,0,613525,343,342,118739563,2893981313,743839,696978856,30621,696978856,19991904069,83417,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,592680,13185073,-12592393,638,104654797915,19965418729,19965066766,46114,14950685519,19965020652,2779104003,114948318,4468874,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,14238,0,2605,6,0,0,initial_topology_capture,2605,6901,0,46623,0,534,259,98,37,8,29,0,44,0,0,0,0,0,36,0,3,0,672023969792,0,0,0,0,11250,35,34,26,19,9,35,0,339,0,493,0,25452398,176649919,176097313,552606,735610540,26,0,7906,8068,1279,1,0,0,6626,0,0,0,29901337787,4345,0,0,0,0,0,471,296,80,49,0,0,5,23,0,0,0,592002879712,42752806332,40615031371,632617911083,1052486664,0,15317,19965020652,1943273,62259
28,28,28,false,trade_planning,65535,28,28,4968,2400,120,261,9610,0,232587,0,680492,333,383,133361214,3221578775,877960,776876205,42654,776876205,22703048873,127804,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,727375,15285401,-14558026,698,115114998612,22672573213,22668775083,54014,16444999918,22668721069,3211113996,128853735,5097411,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14238,14238,0,34,6,0,0,initial_topology_capture,34,76,0,46623,0,534,259,98,37,8,29,0,44,0,0,0,0,0,33,0,3,0,671772311552,0,0,0,0,18500,41,40,24,18,8,41,0,378,0,507,1,27992420,198410215,197710517,699698,836981828,27,0,7896,8070,1275,1,0,0,6620,0,0,0,32888353123,4640,0,0,0,0,0,528,329,93,60,0,0,8,15,0,0,0,588728763438,43931098250,41734405211,630463168649,1195130761,0,31913,22668721069,1702033,62259
29,29,29,false,trade_planning,65535,29,29,4920,2400,120,261,9612,0,240801,0,711355,354,390,138096081,3346454042,833128,799861082,1297,799861082,23057801341,10245,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,654055,14245380,-13591325,665,119817565502,23029241775,23029241775,50679,17116795185,23029191096,3217726063,133306451,5327310,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14238,14238,32,34,6,0,0,initial_topology_capture,34,76,0,60408,0,706,327,127,91,53,38,1,50,0,0,0,0,0,59,29,3,0,671491293184,75783393,0,0,0,16250,45,43,27,21,10,45,0,374,1,522,0,30785306,205294290,204669712,624578,851294112,28,28,7866,8074,1266,12,0,0,6588,0,0,0,34231866026,6634,0,0,0,0,0,488,301,89,46,0,0,7,45,0,39,0,585634590257,44832594805,42590824286,628225414543,1214054199,1225154,201022,23030416250,1666498,62259
30,30,30,false,trade_planning,65535,30,30,4874,2400,120,261,9612,0,184758,0,537085,341,302,106392726,2547545303,620368,610664406,56073,610664406,17602863911,161674,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,502122,11527097,-11024975,610,89500305510,17572244308,17570949263,47026,12785758031,17570902237,2630961864,102822588,4131826,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13775,0,0,7,0,0,initial_topology_capture,0,0,0,60408,0,706,327,127,91,53,38,1,50,0,0,0,0,0,47,0,12,0,671252217856,0,0,0,0,10000,32,30,27,18,8,32,0,338,1,498,2,21312801,158260785,157720091,540694,657730835,29,0,7853,8077,1265,12,0,0,6576,0,0,0,25571686088,3925,0,0,0,0,0,449,287,85,54,0,1700,14,22,0,0,0,583606918837,45108657518,42853083065,626460001902,926381397,0,1837005,17570902237,2176738,62259
31,31,31,false,trade_planning,65535,31,31,4918,2400,120,261,9612,0,212452,0,541963,351,237,158073742,1963568793,1308884,717496379,35585,717496379,17866188423,300362,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,661298,28030287,-27368989,560,91368507676,17841248981,17836540977,52916,13052644060,17836488061,4024395685,155097748,1963946,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13775,0,1102,7,0,0,initial_topology_capture,1102,2306,0,60408,0,706,327,127,91,53,38,1,50,0,0,0,0,0,38,0,9,0,671424184320,0,0,0,0,10750,31,30,19,17,6,31,0,300,1,473,0,24127974,233968973,233417633,551340,1001682383,30,0,7845,8077,1262,12,0,0,6571,0,0,0,26102714332,137304,0,0,0,0,0,282,156,4,276,0,0,24,12,0,0,0,583262253488,43367364101,41198859606,624461113094,939859177,0,286672,17836488061,2143060,62259
32,32,32,false,trade_planning,65535,32,32,4969,2400,120,261,9613,0,236750,0,585719,343,250,172462661,2223427479,1422895,803723342,3366,803723342,20428885306,17389,26300000,286000,16000,270000,12800000,13500000,0,0,0,12702500,0,674845,35188193,-34513348,610,102223119960,20402653093,20402623772,55855,14603302965,20402567917,4122222110,168911334,2275990,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13775,0,2909,7,0,0,initial_topology_capture,2909,7045,0,60408,0,706,327,127,91,53,38,1,50,0,0,0,0,0,27,0,11,0,671663259648,0,0,0,0,14500,37,36,18,11,12,37,0,336,0,545,3,28580283,255095849,254542360,553489,1094354458,31,0,7835,8078,1258,12,0,0,6565,0,0,0,29206333187,201616,0,0,0,0,0,309,173,11,297,0,0,26,13,0,0,0,581933897062,42450633888,40327968646,622261865708,1075090049,0,377077,20402567917,1869255,62259
33,33,33,false,trade_planning,65535,33,33,5026,2400,120,261,9614,0,260138,0,653056,385,270,190481846,2435297133,1599749,886814130,38087,886814130,22292517278,234229,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,853404,37999133,-37145729,650,112253842802,22259510783,22258145069,62020,16036263359,22258083049,4686508160,187119487,1792163,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13775,13775,0,39,7,0,0,initial_topology_capture,39,68,0,60408,0,706,327,127,91,53,38,1,50,0,0,0,0,0,15,0,12,0,671906529280,0,0,0,0,15250,46,46,14,12,10,46,0,373,0,560,0,34702118,282209808,281584236,625572,1212881913,32,0,7830,8084,859,12,1,0,6958,0,0,0,32069876491,145163,0,0,0,0,0,334,171,13,314,0,0,28,12,0,0,0,580903197675,40998977149,38948899099,619852096774,1172816794,0,1245411,22258083049,1710393,62259
34,34,34,false,trade_planning,65535,34,34,5076,2400,120,261,9615,0,270656,0,681594,395,301,198591088,2559464178,1586428,920298567,1227,920298567,23327710171,11795,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,757272,41370831,-40613559,629,117122561182,23299157098,23299157098,58722,16731794560,23299098376,4773231511,195122873,1675006,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13775,13775,32,39,7,0,0,initial_topology_capture,39,68,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,49,39,5,0,672195936256,190883738,0,0,0,13500,37,36,18,17,10,37,0,328,0,529,1,27417664,294526310,293884441,641869,1253879475,33,33,7808,8086,853,12,1,0,6942,0,0,0,33458617361,142164,0,0,0,0,0,319,167,12,302,0,0,27,40,0,59,0,579661285857,39667323296,37683831953,617345117810,1227714396,1433802,497026,23300532178,1630378,62259
35,35,35,false,trade_planning,65535,35,35,5121,2400,120,261,9615,0,203932,0,517971,297,237,151747332,1894477401,1334911,688625322,110253,688625322,17189449305,418588,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,592884,31042381,-30449497,580,87731883230,17161267820,17157283954,53237,12533126280,17157230717,3831004763,149231771,1255928,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14286,0,0,8,0,0,initial_topology_capture,0,0,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,43,0,6,0,672372097024,0,0,0,0,12250,32,30,19,11,6,32,0,320,1,516,1,22766572,224743565,224211162,532403,962267731,34,0,7794,8087,849,13,1,0,6931,0,0,0,25064306537,207454,0,0,0,0,0,291,165,9,284,0,1189,20,17,0,0,0,579216833328,38093360461,36188572040,615405405368,904104661,0,107098,17157230717,2212452,62259
36,36,36,false,trade_planning,65535,36,36,5122,2400,120,261,9615,0,212027,0,541908,229,709,118612361,1264660875,1637364,718310563,58894,718310563,12594662197,218821,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,703450,20261103,-19557653,562,91060491344,12566152517,12565097046,53670,13008641726,12565043376,3279072975,116331124,1553276,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,14286,0,993,8,0,0,initial_topology_capture,993,2262,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,35,0,8,0,672338542592,0,0,0,0,16000,38,36,30,15,7,38,0,316,0,524,1,28695088,177290368,176725548,564820,820259837,35,0,7790,8099,842,13,1,0,6934,0,0,0,26016260942,2008,0,0,0,0,0,458,313,27,313,0,0,12,24,0,0,0,578812024464,36633818640,34802011765,613614036229,662015496,0,69133,12565043376,3018933,62259
37,37,37,false,trade_planning,65535,37,37,5119,2400,120,261,9615,0,235734,0,586228,251,758,130382064,1414786096,1895310,803524552,107277,803524552,14253443628,339048,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,736918,24376679,-23639761,607,101064824226,14234116605,14226360986,56406,14437832138,14226304580,3365176841,127739283,1707926,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14286,0,1966,8,0,0,initial_topology_capture,1966,4612,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,30,0,5,0,672325959680,0,0,0,0,10500,34,34,18,12,5,34,0,330,0,500,0,27861818,194732012,194181296,550716,904524863,36,0,7791,8107,840,14,3,0,6934,0,0,0,28874387888,1848,0,0,0,0,0,485,339,39,335,0,0,9,17,0,0,0,577990854246,35367575765,33599084897,611589939143,749565805,0,192090,14226304580,2662617,62259
38,38,38,false,trade_planning,65535,38,38,5119,2400,120,261,9616,0,260447,0,652184,280,843,144415486,1555598409,2085919,886704816,28432,886704816,15779414198,143404,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,952560,26595432,-25642872,649,111349132985,15746520490,15745132051,61257,15907019114,15745070794,3805848074,141139010,2417547,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,14286,0,2819,8,0,0,initial_topology_capture,2819,6813,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,22,0,8,0,672296599552,0,0,0,0,13000,41,41,19,18,4,41,0,349,0,523,1,33599865,215553286,214939121,614165,1008581111,37,0,7788,8109,838,15,3,0,6932,0,0,0,31811926903,0,0,0,0,0,0,522,346,46,348,0,0,16,17,0,0,0,577311145587,33740798676,32053651651,609364797238,829584817,0,242055,15745070794,2402952,62259
39,39,39,false,trade_planning,65535,39,39,5119,2400,120,261,9618,0,270835,0,680875,286,826,150195950,1620737719,1961141,920582493,1173,920582493,16067021061,11770,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,832600,27656164,-26823564,625,116024897851,16038467652,16038467652,58361,16574985508,16038409291,3890105415,146890383,2632342,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14286,14286,0,40,8,0,0,initial_topology_capture,40,67,0,78508,0,898,426,166,119,71,48,1,68,0,0,0,0,0,19,0,3,0,672275628032,0,0,0,0,13250,43,40,28,20,4,43,0,345,0,533,3,31992605,224271158,223526332,744826,1037134329,38,0,7774,8114,830,17,3,0,6924,0,0,0,33148529953,2006,0,0,0,0,0,507,345,44,331,0,0,11,26,0,0,0,576745320230,31919345424,30323276597,607068596827,845084658,0,5859,16038409291,2356691,62259
40,40,40,false,trade_planning,65535,40,40,5118,2400,120,261,9618,0,203392,0,518086,231,656,112909222,1210755644,1681848,688993766,64687,688993766,12048457865,215645,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,636963,21222766,-20585803,582,87338486217,12017469374,12016496757,54537,12476926704,12016442220,3106224132,110727004,1749736,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14286,14286,32,40,8,0,0,initial_topology_capture,40,67,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,61,48,6,0,672221102080,499066970,0,0,0,13000,33,32,26,17,5,33,0,309,1,507,1,25603264,168787823,168199938,587885,783033031,39,39,7747,8116,819,17,3,0,6908,0,0,0,24953191407,0,0,0,0,0,0,465,330,28,331,0,0,13,46,0,54,0,576354771346,30491056705,28966406675,605321178021,633153100,3181388,113115,12019623608,3142526,62259
41,41,41,false,trade_planning,65535,41,41,5111,2400,120,261,9618,0,209851,0,544189,337,232,117154928,2719846469,2162279,719347802,43415,719347802,22307611032,185520,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,763063,17013485,-16250422,557,90707341457,22279773298,22278075981,50469,12958191735,22278025512,11029562544,79017020,470033597,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13811,0,0,9,0,0,initial_topology_capture,0,0,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,55,0,6,0,672229490688,0,0,0,0,11250,34,34,26,15,6,34,0,297,0,467,0,26001936,576131605,175728228,400403377,9759197658,40,0,7746,8123,818,17,3,0,6908,0,0,0,25914282208,0,0,0,0,0,0,464,288,12,340,0,1664,52,12,0,0,0,570740785631,34698681426,32963637332,603704422963,1174063992,0,1029342,22278025512,1678966,62259
42,42,42,false,trade_planning,65535,42,42,5101,2400,120,261,9618,0,232255,0,589825,369,251,128474468,2972467712,2352752,804648653,68183,804648653,24265652320,180837,26800000,296000,16000,280000,12800000,14000000,0,0,0,12970000,0,828848,19384054,-18555206,594,100349494171,24239587755,24238724549,53066,14335642139,24238671483,11355529181,75054288,547245824,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13811,0,1039,9,0,0,initial_topology_capture,1039,2341,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,50,0,5,0,672212713472,0,0,0,0,14250,39,38,20,11,4,39,0,334,0,531,1,29587785,648646274,192709816,455936458,10103691922,41,0,7741,8126,815,18,3,0,6905,0,0,0,28669051028,0,0,0,0,0,0,489,309,8,366,0,0,29,11,0,0,0,564801985085,39013924274,37063104892,601865089977,1277323904,0,449687,24238671483,1527099,62259
43,43,43,false,trade_planning,65535,43,43,5082,2400,120,261,9619,0,258453,0,654297,406,287,142026444,3299168577,2539795,887463478,46830,887463478,27247023364,159397,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1047472,21761239,-20713767,632,110757093658,27214124350,27212722054,58087,15822442058,27212663967,13262629837,88559435,611024500,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13811,0,2045,9,0,0,initial_topology_capture,2045,4740,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,42,0,8,0,672195936256,0,0,0,0,15250,46,46,15,11,12,46,0,355,0,550,0,37479002,728174874,213025494,515149380,11972243130,42,0,7735,8128,813,18,3,0,6901,0,0,0,31642052675,3887,0,0,0,0,0,536,329,4,373,0,0,25,10,0,0,0,558061866390,43988587505,41789019773,599850886163,1433872078,0,171977,27212663967,1343975,62259
44,44,44,false,trade_planning,65535,44,44,5064,2400,120,261,9620,0,269700,0,682132,423,301,147665884,3434103728,2645435,921502016,71075,921502016,28013282846,169275,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,921382,22016415,-21095033,612,115529720353,27990448869,27984569963,56392,16504245866,27984513571,12937560753,81128130,622282936,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13811,0,2957,9,0,0,initial_topology_capture,2957,7059,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,35,0,7,0,672137216000,0,0,0,0,11750,36,36,18,8,17,36,0,312,1,521,0,28765249,736835694,221473200,515362494,11386089952,43,0,7733,8133,812,19,3,0,6899,0,0,0,33007150259,0,0,0,0,0,0,501,319,7,378,0,0,34,10,0,0,0,551191150805,49066919676,46613419873,597804570678,1474733313,0,655121,27984513571,1290816,62259
45,45,45,false,trade_planning,65535,45,45,5042,2400,120,261,9620,0,202061,0,519517,321,221,111486784,2598232328,2213160,689749238,30099,689749238,21179250335,169061,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,697056,16984492,-16287436,580,87003201833,21148803876,21147329574,48300,12429028934,21147281274,10071581477,77578762,420198480,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13811,13811,0,39,9,0,0,initial_topology_capture,39,71,0,96282,1,1101,534,214,132,73,59,1,93,0,0,0,0,0,27,0,8,0,672103661568,0,0,0,0,10750,33,33,25,17,6,33,0,292,0,506,0,26512712,526908191,167219082,359689109,8733718474,44,0,7732,8137,811,19,4,0,6898,0,0,0,24856338505,3127,0,0,0,0,0,477,303,9,360,0,0,37,10,0,0,0,545890474181,53007093992,50356573448,596247047629,1114396635,0,185268,21147281274,1691729,62259
46,46,46,false,trade_planning,65535,46,46,5030,2400,120,261,9620,0,209609,0,544506,329,254,268839664,2076266376,1751269,719485412,35520,719485412,23927716400,299694,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,884989,16042963,-15157974,599,85797718436,23905007407,23898074541,57835,12256817011,23898016706,15338384824,24657052,713417212,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13811,13811,32,39,9,0,0,initial_topology_capture,39,71,0,115239,1,1313,642,265,144,82,62,1,104,0,0,0,0,0,73,51,5,0,672112050176,254806368,0,0,0,16250,39,39,27,19,3,39,0,319,1,519,0,34718937,740373273,388137802,352235471,15268085993,45,45,7711,8155,815,18,8,0,6870,0,0,0,24510871042,38815,0,0,0,0,0,538,328,1,274,0,0,11,82,0,57,0,541595948760,55297274292,52532237652,594128186412,1258977339,1930073,118229,23899946779,1485109,62259
47,47,47,false,trade_planning,65535,47,47,5030,2400,120,261,9620,0,232742,0,589423,364,279,292898971,2272211058,1931846,805706401,2623178,805706401,25985485307,9725359,26300000,286000,16000,270000,12800000,13500000,0,0,0,12702500,0,954024,18430755,-17476731,634,95152117470,25999254416,25949520927,60979,13593159739,25949459948,15812634606,22757914,799143419,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14307,0,0,10,0,0,initial_topology_capture,0,0,0,115239,1,1313,642,265,144,82,62,1,104,0,0,0,0,0,59,0,14,0,672124633088,0,0,0,0,11500,36,36,15,7,4,36,0,316,0,491,1,31226649,822971266,425758813,397212453,15807466408,46,0,7688,8162,818,19,8,0,6843,0,0,0,27184110878,28712,0,0,0,0,0,572,348,5,296,0,1168,15,50,0,0,0,537126290829,58165019410,55256586628,592382877457,1367138084,0,634967,25949459948,1356525,62259
48,48,48,false,trade_planning,65535,48,48,5033,2400,120,261,9620,0,258611,0,654200,367,306,328486013,2527408684,1971604,888612982,191224,888612982,29132351045,592897,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1165325,20310537,-19145212,678,104863509194,29102024128,29097626226,68078,14980501421,29097558148,17822183965,24298548,884731901,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14307,0,1842,10,0,0,initial_topology_capture,1842,4509,0,115239,1,1313,642,265,144,82,62,1,104,0,0,0,0,0,48,0,11,0,672166576128,0,0,0,0,13250,42,41,16,8,5,42,0,345,0,509,0,34379573,911127920,474706630,436421290,17790729235,47,0,7667,8166,819,20,8,0,6820,0,0,0,29956876887,57598,0,0,0,0,0,609,370,4,317,0,0,8,49,0,0,0,532236302549,62093177906,58988325055,591224627604,1532937585,0,845130,29097558148,1198747,62259
49,49,49,false,trade_planning,65535,49,49,5035,2400,120,261,9620,0,268869,0,683037,385,311,332357352,2610094601,2004865,923241323,170509,923241323,29709602543,821978,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1029995,20489445,-19459450,658,109523916813,29688890235,29680246524,65959,15646273935,29680180565,18354114417,14195895,934331989,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14307,14307,0,43,10,0,0,initial_topology_capture,43,66,0,115239,1,1313,642,265,144,82,62,1,104,0,0,0,0,0,36,0,12,0,672153993216,0,0,0,0,22250,46,45,18,14,10,46,0,341,0,520,0,39561257,950869745,487536560,463333185,18316872264,48,0,7646,8177,826,20,8,0,6792,0,0,0,31289386302,70003,0,0,0,0,0,591,362,5,311,0,0,15,55,0,0,0,527280531782,69086061793,65631543275,592912075057,1563756010,0,516846,29680180565,1164273,62259
50,50,50,false,trade_planning,65535,50,50,5041,2400,120,261,9620,0,201783,0,519852,289,232,254765640,1983226988,1697720,690852577,114373,690852577,22774632806,472390,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,787177,16159262,-15372085,619,82368932934,22748468352,22742418325,57909,11766990515,22742360416,14613695835,19310115,694865681,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14307,14307,32,43,10,0,0,initial_topology_capture,43,66,0,135238,1,1513,746,298,165,100,65,1,104,0,0,0,0,0,60,33,9,0,672120438784,80747089,0,0,0,13750,34,33,16,9,9,34,0,310,0,499,0,28056118,716086636,370896914,345189722,14540454355,49,49,7613,8186,826,20,7,0,6760,0,0,0,23531155767,45393,0,0,0,0,0,560,348,4,287,0,0,7,78,0,71,0,523233985625,76858401805,73015242449,596249228074,1198082902,1256379,427954,22743616795,1507704,62259
51,51,51,false,trade_planning,65535,51,51,5045,2400,120,261,9620,0,212653,0,541186,223,499,93159438,1115483962,30902801,721853355,400454,721853355,18208556818,189977706,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,918788,16740420,-15821632,602,82039644886,21761688220,17989278599,99487,11719949375,17989179112,3231140931,83474479,22794594,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13246,0,0,11,0,0,initial_topology_capture,0,0,0,138211,2,1536,758,301,173,105,68,1,107,0,0,0,0,0,48,3,15,0,672145604608,35084499,0,0,0,21000,34,34,13,8,5,34,0,264,1,470,1,28924327,148824411,137914511,10909900,1169381871,50,10,7614,8200,839,18,7,0,6750,0,0,0,23437676328,306166,0,0,0,0,0,538,178,3,195,0,1650,37,21,0,9,0,524540132639,74494184102,70769242863,595309375502,947453351,595997,756036,17989775109,1910877,62259
52,52,52,false,trade_planning,65535,52,52,5045,2400,120,261,9620,0,235562,0,586504,252,351,96472506,1227407201,10822487,805766960,533780,805766960,17131599342,67565365,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,993654,18363602,-17369948,636,91248207196,17946802478,17038332343,98366,13035458277,17038233977,2939816628,93163372,3906598,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13246,0,1060,11,0,0,initial_topology_capture,1060,2428,0,138211,2,1536,758,301,173,105,68,1,107,0,0,0,0,0,38,0,10,0,672221102080,0,0,0,0,17250,39,36,14,7,6,39,0,307,1,532,0,31143626,144278167,142818293,1459874,860564113,51,0,7613,8208,846,19,7,0,6741,0,0,0,26066729810,30271,0,0,0,0,0,568,181,4,198,0,0,26,16,0,0,0,526957097527,70382019327,66862698932,593819796459,897450168,0,442632,17038233977,2026892,62259
53,53,53,false,trade_planning,65535,53,53,5049,2400,120,261,9621,0,260641,0,651909,278,539,108258192,1378034611,24690475,889066914,2944626,889066914,24620212779,139290048,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1247534,20729968,-19482434,683,100579154356,29782068391,24446941791,219060,14368450732,24446722731,3451062785,104323604,6133949,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13246,0,2168,11,0,0,initial_topology_capture,2168,4787,0,138211,2,1536,758,301,173,105,68,1,107,0,0,0,0,0,34,0,4,0,672330153984,0,0,0,0,16250,48,45,11,5,7,48,0,336,0,555,0,38834461,162827324,159942133,2885191,1104947683,52,0,7594,8213,844,18,7,0,6725,0,0,0,28734341312,106128,0,0,0,0,0,606,189,2,213,0,0,22,32,0,0,0,529324122720,66272535174,62958701587,592282824307,1287523661,0,44381,24446722731,1418995,62259
