epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
293,294,294,false,trade_planning,65535,294,294,4399,2400,120,261,9482,0,12234,0,12,0,13,840877,10455649,4572210,48098777,2154872,48098777,2719244991,73367303,0,0,0,0,0,0,0,0,0,0,0,0,3488348,-3488348,174,3684128101,35750473473,2649462273,3584585,526304121,2645877688,4491040061,2065391,1547835,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,125,0,0,initial_topology_capture,0,0,0,2190149,38,19486,10428,5690,2109,1247,862,109,2524,0,4511,31,0,0,298,68,44,0,6828326912,1111593878,0,0,0,6000,1,1,1,0,65,3,321,0,885446,2133742,1244736,889006,2092223684,293,62,5247,14682,285,56,4,0,4902,0,0,0
294,295,295,false,trade_planning,65535,295,295,4395,2400,120,261,9482,0,10818,0,7,0,10,665275,11371334,5766927,42399545,1654487,42399545,2144601555,50267051,0,0,0,0,0,0,0,0,0,0,0,0,3094037,-3094037,193,3228288645,33679635899,2096052090,1717586,461184202,2094334504,2950755722,1419400,1482397,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2346,125,0,0,initial_topology_capture,2346,4676,0,2190149,38,19486,10428,5690,2109,1247,862,109,2524,0,4511,31,0,0,262,0,36,0,6824132608,0,0,0,0,0,2,2,2,0,61,0,319,0,1386030,1400728,938622,462106,1733964498,294,0,5241,14711,292,56,4,0,4889,0,0,0
295,296,296,false,trade_planning,65535,296,296,4395,2400,120,261,9482,0,11517,2,0,0,11,579534,11558180,3578152,45137002,2012976,45137002,2143825113,54388378,24000,30,30,0,24000,0,0,0,0,535865,0,0,2947238,-2947238,185,3259376554,48309553208,2092626165,3213430,465625333,2089412735,4893049042,1572588,926758,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,126,0,0,initial_topology_capture,0,0,0,2212827,38,19648,10524,5753,2119,1257,862,110,2563,0,4544,31,0,0,290,63,35,0,6824132608,984408293,0,0,0,0,0,0,0,0,55,2,345,0,0,1349826,868462,481364,1995491929,295,61,5216,14743,287,56,4,0,4869,0,0,0
296,297,297,false,trade_planning,65535,297,297,4395,2400,120,261,9482,0,12264,0,1,0,4,738624,10358873,6874251,48033878,2080302,48033878,2660848218,69084160,0,0,0,0,0,0,0,0,0,0,0,0,3329986,-3329986,174,3455375688,38495015590,2594340006,2575948,493625203,2591764058,5617280890,1817426,1363596,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2310,126,0,0,initial_topology_capture,2310,4706,0,2212827,38,19648,10524,5753,2119,1257,862,110,2563,0,4544,31,0,0,256,0,34,0,6824132608,0,0,0,0,0,0,0,0,0,71,1,352,0,0,1586536,1004519,582017,2170032595,296,0,5222,14785,301,56,4,0,4861,0,0,0
297,298,298,false,trade_planning,65535,298,298,4397,2400,120,261,9482,0,12140,1,7,0,7,713106,11554954,5093484,47684275,1496309,47684275,2220852500,52782049,12000,15,15,0,12000,0,0,0,0,417385,0,0,3306777,-3306777,174,3266071982,41883179291,2170426906,2368455,466581821,2168058451,5152246584,1969640,1132987,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,127,0,0,initial_topology_capture,0,0,0,2236208,38,19807,10620,5800,2139,1276,863,110,2597,0,4593,31,0,0,278,47,25,0,6824132608,514973998,0,0,0,0,0,0,0,0,60,2,352,0,0,1475374,1022531,452843,2153294988,297,68,5200,14813,292,60,4,0,4844,0,0,0
298,299,299,false,trade_planning,65535,299,299,4396,2400,120,261,9482,0,12227,0,7,0,3,786951,10815166,6273579,48056059,1640919,48056059,2551832042,66210728,0,0,0,0,0,0,0,0,0,0,0,0,3438883,-3438883,172,3690659674,27279831851,2488792074,3170760,527237203,2485621314,4485497711,2022200,1369276,ACTIVE,true,1,6543636573531083537,2667558916746883311,ROUTE,15439,15439,32,34,127,0,0,initial_topology_capture,34,72,0,2260811,38,19988,10728,5862,2157,1291,866,110,2621,0,4638,31,0,0,303,62,37,0,6819938304,401920986,0,0,0,0,3,2,3,0,59,0,334,0,1048200,1967541,1190258,777283,2050230524,298,61,5185,14843,280,64,4,0,4837,0,0,0
299,300,300,false,trade_planning,65535,300,300,4397,2400,120,261,9482,0,10806,0,8,0,10,580345,9013700,6923802,42356244,1123569,42356244,2228252790,50086935,0,0,0,0,0,0,0,0,0,0,0,0,3085459,-3085459,192,3210202437,37740814937,2180629427,2463572,458600455,2178165855,3320411342,1646700,1397427,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,128,0,0,initial_topology_capture,0,0,0,2260811,38,19988,10728,5862,2157,1291,866,110,2621,0,4638,31,0,0,273,0,30,0,6815744000,0,0,0,0,6000,3,1,3,0,35,2,308,0,879060,1313942,858671,455271,1848579701,299,0,5167,14864,282,68,4,0,4813,0,0,0
300,301,301,false,trade_planning,65535,301,301,4395,2400,120,261,9482,0,11508,0,0,0,7,607813,8236352,4404480,45069806,1383477,45069806,2167055488,50797988,0,0,0,0,0,0,0,0,0,0,0,0,3012583,-3012583,186,3307408888,54592682570,2119856482,3598982,472487097,2116257500,5358679021,1554771,905408,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2272,128,0,0,initial_topology_capture,2272,4792,0,2260811,38,19988,10728,5862,2157,1291,866,110,2621,0,4638,31,0,0,249,0,24,0,6815744000,0,0,0,0,0,0,0,0,0,44,1,293,0,0,1246732,881920,364812,2051940231,300,0,5185,14916,301,71,4,0,4809,0,0,0
301,302,302,false,trade_planning,65535,302,302,4395,2400,120,261,9482,0,12250,0,11,0,5,737524,10728911,6648423,47961261,1573969,47961261,2563246723,61584979,0,0,0,0,0,0,0,0,0,0,0,0,3220632,-3220632,174,3468598448,48961398480,2505546958,3885214,495514178,2501661744,6101699993,1809170,1327083,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,129,0,0,initial_topology_capture,0,0,0,2278470,38,20159,10825,5919,2180,1310,870,110,2653,0,4678,31,0,0,281,57,25,0,6815744000,283507202,0,0,0,6000,2,2,2,0,53,0,296,0,1476706,1466501,1042346,424155,2233752500,301,62,5176,14955,287,75,5,0,4809,0,0,0
302,303,303,false,trade_planning,65535,303,303,4393,2400,120,261,9482,0,12136,0,5,0,2,658847,9754950,4541979,47658804,1572723,47658804,2193637717,55712668,0,0,0,0,0,0,0,0,0,0,0,0,3255930,-3255930,181,3317918487,23897611167,2140523139,2598090,473988469,2137925049,5645472453,2157499,926600,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,8192,15439,0,1541,129,0,0,initial_topology_capture,1541,3141,0,2278470,38,20159,10825,5919,2180,1310,870,110,2653,0,4678,31,0,0,241,0,40,0,6811549696,0,0,0,0,13500,7,3,7,0,51,1,303,1,2406164,1364202,933504,430698,2210902009,302,0,5186,14996,305,77,5,0,4799,0,0,0
303,304,304,false,trade_planning,65535,304,304,4393,2400,120,261,9482,0,12224,0,7,0,7,866730,10694229,5229556,48034650,1227750,48034650,2738188007,63981618,0,0,0,0,0,0,0,0,0,0,0,0,3392637,-3392637,167,3735091092,34603569652,2678062514,3856125,533584556,2674206389,5192841324,2100534,1773345,ACTIVE,true,1,6543636573531083537,2667558916746883311,ROUTE,15439,15439,32,34,129,0,0,initial_topology_capture,34,74,0,2305754,38,20348,10932,5982,2213,1337,876,110,2687,0,4722,31,0,0,281,63,23,0,6807355392,1149543815,0,0,0,0,5,2,5,0,58,2,319,0,1308660,2117420,1230765,886655,2122142635,303,62,5170,15022,293,83,5,0,4789,0,0,0
304,305,305,false,trade_planning,65535,305,305,4392,2400,120,261,9482,0,10797,0,7,0,11,696639,9972100,7165781,42311519,1610448,42311519,2120067653,48036507,0,0,0,0,0,0,0,0,0,0,0,0,3160896,-3160896,191,3227632058,38426961503,2075299996,3268850,461090400,2072031146,3637400153,1848785,1769076,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,130,0,0,initial_topology_capture,0,0,0,2305754,38,20348,10932,5982,2213,1337,876,110,2687,0,4722,31,0,0,255,0,26,0,6807355392,0,0,0,0,1500,4,2,4,0,57,1,325,0,1119037,1588415,977255,611160,1917311567,304,0,5167,15051,300,87,6,0,4774,0,0,0
305,306,306,false,trade_planning,65535,306,306,4393,2400,120,261,9482,0,11500,1,0,0,7,597688,8515038,4267690,45030611,2118631,45030611,2178205942,59017319,12000,15,15,0,12000,0,0,0,0,200000,0,0,3032320,-3032320,187,3346074679,63610376747,2122941286,3764663,478010787,2119176623,5674879101,1708274,874808,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2340,130,0,0,initial_topology_capture,2340,4697,0,2305754,38,20348,10932,5982,2213,1337,876,110,2687,0,4722,31,0,0,226,0,29,0,6811549696,0,0,0,0,0,0,0,0,0,54,1,350,0,0,1237141,846826,390315,2071307940,305,0,5180,15093,314,91,6,0,4769,0,0,0
306,307,307,false,trade_planning,65535,307,307,4391,2400,120,261,9482,0,12245,0,11,0,9,678161,10378301,6867670,47943995,2475025,47943995,2698308649,68002767,0,0,0,0,0,0,0,0,0,0,0,0,3231560,-3231560,173,3504687002,60597956129,2633468051,3162169,500669688,2630305882,7256723339,1892182,1213606,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,131,0,0,initial_topology_capture,0,0,0,2327289,38,20522,11034,6048,2239,1360,879,110,2719,0,4758,31,0,0,267,66,25,0,6811549696,648526986,0,0,0,0,1,0,1,0,75,1,367,0,0,1400329,929568,470761,2468131320,306,62,5157,15124,294,98,6,0,4759,0,0,0
307,308,308,false,trade_planning,65535,308,308,4391,2400,120,261,9482,0,12134,0,5,0,6,820205,10697956,6285833,47638124,1935354,47638124,2146343465,56298500,0,0,0,0,0,0,0,0,0,0,0,0,3182631,-3182631,171,3325131081,76353189036,2094798805,4753840,475018836,2090044965,5946417590,2413575,975828,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,132,0,0,initial_topology_capture,0,0,0,2348750,38,20697,11133,6107,2258,1379,879,110,2743,0,4798,31,0,0,298,59,28,0,6811549696,502341605,0,0,0,0,3,1,3,0,62,1,344,0,815580,1585784,1101944,483840,2251792664,307,61,5140,15156,280,107,6,0,4747,0,0,0
308,309,309,false,trade_planning,65535,309,309,4389,2400,120,261,9482,0,12217,0,7,0,4,939443,12618346,7221603,47990521,1426360,47990521,2725052851,66426637,0,0,0,0,0,0,0,0,0,0,0,0,3640699,-3640699,165,3684063628,35378714549,2663441928,4815714,526294915,2658626214,5331130774,2430123,1618515,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2283,132,0,0,initial_topology_capture,2283,4738,0,2348750,38,20697,11133,6107,2258,1379,879,110,2743,0,4798,31,0,0,275,0,23,0,6811549696,0,0,0,0,0,2,1,2,0,57,1,329,0,513060,2146270,1300059,846211,2197135231,308,0,5133,15177,288,108,6,0,4731,0,0,0
309,310,310,false,trade_planning,65535,310,310,4387,2400,120,261,9482,0,10786,0,7,0,6,824592,9360203,6304249,42253973,1519557,42253973,2317448119,57680152,0,0,0,0,0,0,0,0,0,0,0,0,3042363,-3042363,187,3245406186,42048472817,2262537962,2769995,463629560,2259767967,3855726595,2416914,1338535,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,133,0,0,initial_topology_capture,0,0,0,2368222,38,20858,11229,6170,2280,1401,879,110,2766,0,4831,31,0,0,308,63,30,0,6811549696,441423662,0,0,0,6000,1,0,1,0,32,1,301,0,0,1696689,1068823,627866,1932989912,309,59,5122,15210,280,114,6,0,4722,0,0,0
310,311,311,false,trade_planning,65535,311,311,4386,2400,120,261,9482,0,11493,0,0,0,7,509478,8696965,4450304,45007903,1579166,45007903,2103190216,51983675,412000,515,515,0,412000,0,0,0,0,442500,0,0,3028383,-3028383,189,3373795703,73837301917,2056229159,5434618,481970924,2050794541,6442698163,1752904,1150457,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,134,0,0,initial_topology_capture,0,0,0,2385189,38,21009,11321,6223,2297,1414,883,112,2804,0,4867,31,0,0,337,53,24,0,6815744000,136900946,0,0,0,0,2,2,2,0,44,1,294,0,1325910,1223119,767799,455320,2199157369,310,58,5103,15244,269,80,5,0,4749,0,0,0
311,312,312,false,trade_planning,65535,312,312,4385,2400,120,261,9482,0,12236,0,11,0,7,651629,9335131,7028370,47908921,1171401,47908921,2625519719,64483247,0,0,0,0,0,0,0,0,0,0,0,0,3229813,-3229813,176,3448861667,48305835962,2565580117,4543645,492694644,2561036472,7178354267,1836217,1212795,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2278,134,0,0,initial_topology_capture,2278,4609,0,2385189,38,21009,11321,6223,2297,1414,883,112,2804,0,4867,31,0,0,304,0,33,0,6819938304,0,0,0,0,0,1,0,1,0,53,0,298,0,0,1338860,907967,430893,2337141286,311,0,5104,15280,282,80,5,0,4737,0,0,0
312,313,313,false,trade_planning,65535,313,313,4384,2400,120,261,9482,0,12128,0,5,0,9,774378,10003415,6573626,47616922,998998,47616922,2157962452,55427599,0,0,0,0,0,0,0,0,0,0,0,0,3187311,-3187311,164,3317920035,128042177555,2108325644,5790791,473988694,2102534853,6751755508,2287416,1430742,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,135,0,0,initial_topology_capture,0,0,0,2405485,38,21174,11421,6287,2312,1429,883,112,2832,0,4902,32,0,0,338,64,30,0,6819938304,1005198217,0,0,0,6000,4,4,4,0,48,0,301,0,3050216,1573866,1061956,511910,2333874738,312,57,5084,15312,269,83,5,0,4727,0,0,0
313,314,314,false,trade_planning,65535,314,314,4385,2400,120,261,9482,0,12207,1,11,0,5,772022,11271196,7895663,47961410,1847857,47961410,2640832640,65628777,400000,500,500,0,400000,0,0,0,0,409250,0,0,3451268,-3451268,168,3603257241,37849096434,2578092064,3288201,514751143,2574803863,6170992297,2477489,1411974,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2341,135,0,0,initial_topology_capture,2341,4636,0,2405485,38,21174,11421,6287,2312,1429,883,112,2832,0,4902,32,0,0,300,0,38,0,6824132608,0,0,0,0,6000,5,2,5,0,60,1,315,0,1346640,1940457,1110092,830365,2227178468,313,0,5091,15349,281,84,5,0,4721,0,0,0
314,315,315,false,trade_planning,65535,315,315,4385,2400,120,261,9482,0,10780,0,7,0,4,722556,9315511,7174891,42266466,1384052,42266466,2274342017,52736251,0,0,0,0,0,0,0,0,0,0,0,0,3156667,-3156667,191,3291647680,47958384433,2224565568,2959802,470235493,2221605766,4016262168,1910182,1224312,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,136,0,0,initial_topology_capture,0,0,0,2429786,38,21333,11518,6332,2342,1449,893,112,2866,0,4953,32,0,0,306,45,39,0,6832521216,671869150,0,0,0,0,1,0,1,0,53,0,314,0,0,1381680,1008303,373377,1922933407,314,57,5082,15387,268,86,5,0,4723,0,0,0
315,316,316,false,trade_planning,65535,316,316,4385,2400,120,261,9482,0,11487,0,0,0,6,493154,8976786,6475367,44967078,2104506,44967078,2315092172,63391076,0,0,0,0,0,0,0,0,0,0,0,0,3070445,-3070445,196,3364185423,133659982047,2256084211,4383115,480598036,2251701096,7075167797,1664598,1106628,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,137,0,0,initial_topology_capture,0,0,0,2450330,38,21480,11606,6377,2368,1469,899,114,2897,0,4994,32,0,0,316,45,35,0,6832521216,289843621,0,0,0,0,2,1,2,0,49,1,343,0,524430,1215099,733795,481304,2280921591,315,54,5071,15420,258,90,5,0,4718,0,0,0
316,317,317,false,trade_planning,65535,317,317,4386,2400,120,261,9482,0,12226,2,12,0,5,533619,9223874,7227222,47800595,1514414,47800595,2471517470,65731844,407800,656,500,156,400000,7800,0,0,0,458033,0,0,3186115,-3186115,178,3394786650,61703431350,2409757621,4379795,484969634,2405377826,8272443061,2039209,988201,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2271,137,0,0,initial_topology_capture,2271,4766,0,2450330,38,21480,11606,6377,2368,1469,899,114,2897,0,4994,32,0,0,284,0,32,0,6832521216,0,0,0,0,6000,3,2,3,0,67,2,354,2,1256940,1277357,771932,505425,2505590409,316,0,5081,15458,273,92,5,0,4711,0,0,0
317,318,318,false,trade_planning,65535,318,318,4387,2400,120,261,9482,0,12118,0,4,0,4,469316,11625489,7038041,47513489,1984079,47513489,2144422336,53445638,7800,156,0,156,0,7800,0,0,0,260865,0,0,3149951,-3149951,172,3301414834,127124700989,2096199259,5230361,471630804,2090968898,6833623810,2242800,1130530,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,138,0,0,initial_topology_capture,0,0,0,2471219,38,21635,11694,6431,2402,1501,901,115,2926,0,5028,32,0,0,298,54,40,0,6828326912,528515441,0,0,0,0,2,2,2,0,61,1,345,0,1262070,1251412,752141,499271,2312059206,317,53,5070,15488,262,98,5,0,4705,0,0,0
318,319,319,false,trade_planning,65535,319,319,4388,2400,120,261,9482,0,12203,1,11,0,4,786606,11526297,7602156,47929161,1578390,47929161,2635868095,65820220,12000,15,15,0,12000,0,0,0,0,417385,0,0,3553019,-3553019,168,3629749093,40590189318,2574487098,4451223,518535693,2570035875,6349939942,2450008,1356482,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2327,138,0,0,initial_topology_capture,2327,4616,0,2471219,38,21635,11694,6431,2402,1501,901,115,2926,0,5028,32,0,0,259,0,39,0,6836715520,0,0,0,0,0,1,1,1,0,58,2,330,0,890220,1877261,1105175,772086,2365456611,318,0,5062,15520,268,100,5,0,4689,0,0,0
319,320,320,false,trade_planning,65535,320,320,4387,2400,120,261,9482,0,10777,0,7,0,5,608200,10416302,7290309,42220510,1318738,42220510,2224633830,48288242,0,0,0,0,0,0,0,0,0,0,0,0,3078538,-3078538,192,3366687602,45838538728,2180220057,3874469,480955467,2176345588,4049408567,2016068,1180365,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,139,0,0,initial_topology_capture,0,0,0,2495510,38,21793,11785,6485,2432,1531,901,115,2955,0,5065,32,0,0,279,54,34,0,6840909824,632902164,0,0,0,6000,3,1,3,0,32,0,297,0,890100,1384768,898082,486686,1855271042,319,76,5051,15556,256,102,5,0,4688,0,0,0
320,321,321,false,trade_planning,65535,321,321,4387,2400,120,261,9482,0,11481,0,0,0,4,580169,9512461,6277563,44956188,1344382,44956188,2288775087,55935393,0,0,0,0,0,0,0,0,0,0,0,0,3054443,-3054443,194,3460565913,92393137900,2238847135,6007441,494366671,2232839694,7536147544,1998085,953293,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,140,0,0,initial_topology_capture,0,0,0,2514184,38,21939,11869,6538,2457,1554,903,119,2992,0,5094,32,0,0,298,53,34,0,6845104128,200934200,0,0,0,6000,3,2,3,0,46,0,292,0,1765498,1290574,791597,498977,2295074583,320,54,5054,15598,250,104,5,0,4695,0,0,0
321,322,322,false,trade_planning,65535,322,322,4384,2400,120,261,9482,0,12221,2,12,0,2,647170,9514009,7191072,47851574,1493628,47851574,2800135531,73500410,19800,171,15,156,12000,7800,0,0,0,678250,0,0,3148144,-3148144,180,3594541714,82467854211,2731896420,5281099,513506074,2726615321,8785733625,1921617,1113903,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2338,140,0,0,initial_topology_capture,2338,4583,0,2514184,38,21939,11869,6538,2457,1554,903,119,2992,0,5094,32,0,0,277,0,21,0,6849298432,0,0,0,0,0,1,1,1,0,51,0,283,0,511860,1253226,871887,381339,2365146753,321,0,5052,15632,256,103,5,0,4688,0,0,0
322,323,323,false,trade_planning,65535,323,323,4380,2400,120,261,9482,0,12117,0,3,0,3,548398,9797191,6728763,47557267,1268888,47557267,2214272198,59228070,0,0,0,0,0,0,0,0,0,0,0,0,3290007,-3290007,178,3290530302,113188236049,2161678773,6634645,470075863,2155044128,6772517002,2461885,1043007,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,141,0,0,initial_topology_capture,0,0,0,2535251,38,22083,11951,6580,2489,1578,911,119,3014,0,5134,32,0,0,291,42,28,0,6849298432,360968006,0,0,0,12000,4,4,4,0,41,1,304,1,2857182,1316987,825344,491643,2405737707,322,55,5034,15663,240,107,5,0,4682,0,0,0
323,324,324,false,trade_planning,65535,324,324,4380,2400,120,261,9482,0,12197,1,11,0,4,884207,9243200,6446148,47866287,1139223,47866287,2725385079,71324724,12000,15,15,0,12000,0,0,0,0,417385,0,0,3440294,-3440294,166,3612184870,53511777280,2658718105,4669750,516026516,2654048355,7438114029,2709431,1656416,ACTIVE,true,1,6543636573531083537,2667558916746883311,ROUTE,15439,15439,32,33,141,0,0,initial_topology_capture,33,72,0,2558810,38,22256,12055,6637,2507,1594,913,121,3040,0,5181,32,0,0,311,57,37,0,6849298432,244204216,0,0,0,0,0,0,0,0,58,1,324,0,0,2149141,1186295,962846,2454656193,323,54,5026,15696,233,109,5,0,4679,0,0,0
324,325,325,false,trade_planning,65535,325,325,4381,2400,120,261,9482,0,10772,0,6,0,4,592678,10522923,8795300,42197252,1238723,42197252,2138813724,48919526,0,0,0,0,0,0,0,0,0,0,0,0,3070103,-3070103,194,3384780672,43122502023,2093377238,3483040,483540203,2089894198,4296388671,2026600,1119875,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,142,0,0,initial_topology_capture,0,0,0,2558810,38,22256,12055,6637,2507,1594,913,121,3040,0,5181,32,0,0,277,0,34,0,6849298432,0,0,0,0,0,1,0,1,0,56,0,315,0,0,1320271,871652,448619,1937939759,324,0,5030,15731,241,109,5,0,4675,0,0,0
325,326,326,false,trade_planning,65535,326,326,4381,2400,120,261,9482,0,11477,0,0,0,7,684243,9740313,6386085,44940251,1365956,44940251,2330715321,57258063,0,0,0,0,0,0,0,0,0,0,0,0,3063143,-3063143,190,3502804735,91041057317,2282719605,9262347,500400793,2273457258,8174292902,2174221,1161680,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,4096,15439,0,754,142,0,0,initial_topology_capture,754,1630,0,2558810,38,22256,12055,6637,2507,1594,913,121,3040,0,5181,32,0,0,245,0,32,0,6849298432,0,0,0,0,0,0,0,0,0,44,1,339,1,0,1388463,890829,497634,2360125829,325,0,5046,15776,254,111,5,0,4676,0,0,0
326,327,327,false,trade_planning,65535,327,327,4380,2400,120,261,9482,0,12219,2,12,0,3,551647,11004627,9148561,47823805,2320898,47823805,2804416159,84995236,19800,171,15,156,12000,7800,0,0,0,678250,0,0,3197479,-3197479,182,3551740477,70682000541,2725879214,6478091,507391611,2719401123,10227579219,1998788,1177544,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,143,0,0,initial_topology_capture,0,0,0,2580080,38,22425,12154,6686,2525,1612,913,122,3068,0,5231,32,0,0,267,49,27,0,6849298432,312316370,0,0,0,1500,6,4,6,0,67,1,351,1,2948370,1308285,783503,524782,2556972477,326,56,5035,15816,248,114,5,0,4668,0,0,0
327,328,328,false,trade_planning,65535,328,328,4381,2400,120,261,9482,0,12107,0,10,0,2,609419,10152044,6055576,47505616,1312478,47505616,2197533626,58538888,0,0,0,0,0,0,0,0,0,0,0,0,3263949,-3263949,177,3250841368,168862984354,2148047333,9052595,464406022,2138994738,7522238387,2443397,1250831,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,12288,15439,0,2295,143,0,0,initial_topology_capture,2295,4495,0,2580080,38,22425,12154,6686,2525,1612,913,122,3068,0,5231,32,0,0,233,0,34,0,6840909824,0,0,0,0,0,3,2,3,0,56,0,348,1,1689540,1286003,848401,437602,2473106233,327,0,5038,15848,254,111,5,0,4668,0,0,0
328,329,329,false,trade_planning,65535,329,329,4380,2400,120,261,9482,0,12195,1,10,0,7,1151027,11143316,7619513,47892497,2051943,47892497,2650460257,75811622,12000,15,15,0,12000,0,0,0,0,417385,0,0,3469105,-3469105,169,3582724848,42776006575,2580279190,5642555,511817952,2574636635,8005642985,2870265,1725415,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,144,0,0,initial_topology_capture,0,0,0,2604799,38,22595,12248,6741,2554,1639,915,122,3117,0,5269,32,0,0,255,55,33,0,6845104128,700304891,0,0,0,0,1,1,1,0,56,1,327,0,524070,2394363,1464539,929824,2575763461,328,56,5034,15884,242,114,5,0,4673,0,0,0
329,330,330,false,trade_planning,65535,330,330,4380,2400,120,261,9482,0,10767,0,7,0,5,573534,7938212,7981150,42180012,758586,42180012,2173650466,50584696,0,0,0,0,0,0,0,0,0,0,0,0,3115066,-3115066,198,3341344217,52979149592,2126584446,3518676,477334987,2123065770,4724089949,1906296,1065568,ACTIVE,true,1,6543636573531083537,2667558916746883311,SCAN,0,15439,0,0,145,0,0,initial_topology_capture,0,0,0,2626283,38,22757,12339,6794,2578,1662,916,122,3146,0,5307,32,0,0,288,53,20,0,6845104128,383370891,0,0,0,0,2,2,2,0,33,0,300,0,1023780,1129206,830643,298563,2067257867,329,53,5034,15925,239,121,5,0,4669,0,0,0
