epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
135,135,675,false,trade_planning,65535,671,675,7511,2400,120,260,13491,0,149296,2348,212,0,122,70636424,456236045,157839109,220446041,22410985,220446041,27485720324,178302545,801350800,10259501,384501,9875000,307600800,493750000,0,0,0,535580650,0,0,50197054,-50197054,118,51613200871,7373315171,26506066979,3328072251,69487046,8080135,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,16384,288000,0,90,7,0,0,initial_topology_capture,90,256,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,25,0,27,0,12620660736,0,0,0,0
136,136,680,false,trade_planning,65535,676,680,7504,2400,120,260,13491,0,149171,2344,214,0,127,70332219,481578938,157326379,220225293,30465017,220225293,27506158135,228645972,800325800,10246501,384001,9862500,307200800,493125000,0,0,0,534896900,0,0,49596698,-49596698,119,51030193200,7290028361,26477186363,3342055346,69065241,8488307,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,32768,288000,0,327,7,0,0,initial_topology_capture,327,1083,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,6,0,19,0,12603883520,0,0,0,0
137,137,685,false,trade_planning,65535,681,685,7500,2400,120,260,13491,0,149045,2340,217,0,127,70333585,485581915,170601000,220027156,26650957,220027156,27325468647,200437378,798813300,10238751,382501,9856250,306000800,492812500,0,0,0,533948861,0,0,48122281,-48122281,121,50477381166,7211055211,26326217969,3350085364,69024517,8478445,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,49152,288000,0,544,7,0,0,initial_topology_capture,544,1815,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,6,0,12595494912,0,0,0,0
138,138,690,false,trade_planning,65535,686,690,7496,2400,120,260,13491,0,148918,2339,216,0,129,70312094,458721327,202336650,219801993,23118214,219801993,26910913865,186060522,797475000,10219500,382000,9837500,305600000,491875000,0,0,0,533044454,0,0,48405611,-48405611,121,50009482598,7144212558,25927378343,3350887130,68948262,8702171,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,65536,288000,0,785,7,0,0,initial_topology_capture,785,2476,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12595494912,0,0,0,0
139,139,695,false,trade_planning,65535,691,695,7490,2400,120,260,13491,0,148801,2333,214,0,125,70120370,436230358,207429238,219623938,22128352,219623938,26817794863,188816919,796850000,10207000,382000,9825000,305600000,491250000,0,0,0,532603204,0,0,49187436,-49187436,122,49905582404,7129369675,25832127944,3348960172,68638421,8727802,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,81920,288000,0,992,7,0,0,initial_topology_capture,992,3092,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12570329088,0,0,0,0
140,140,700,false,trade_planning,65535,696,700,7484,2400,120,260,13491,0,148673,2328,217,0,130,70682431,423071242,195723079,219502972,26252881,219502972,26406473389,240043735,795200000,10181500,381500,9800000,305200000,490000000,0,0,0,531478204,0,0,48924736,-48924736,122,49947174597,7135311443,25371229654,3344226093,69477016,8458468,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,98304,288000,0,1153,7,0,0,initial_topology_capture,1153,3577,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12566134784,0,0,0,0
141,141,705,false,trade_planning,65535,701,705,7483,2400,120,260,13491,0,148556,2328,224,0,110,69491830,425106311,187448973,219344138,22551029,219344138,27360062544,215296057,793462500,10161750,380500,9781250,304400000,489062500,0,0,0,530338761,0,0,51284302,-51284302,125,49864541812,7123506717,26351303987,3348453202,67696719,9839540,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,114688,288000,0,1431,7,0,0,initial_topology_capture,1431,4275,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12570329088,0,0,0,0
142,142,710,false,trade_planning,65535,706,710,7482,2400,120,260,13491,0,148440,2324,227,0,117,70398993,431654778,173857940,219234066,24373824,219234066,27851050743,234187418,793462500,10161750,380500,9781250,304400000,489062500,0,0,0,530345351,0,0,52112335,-52112335,126,49266935225,7038134381,26823400825,3345471647,69059725,8602865,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,131072,288000,0,1780,7,0,0,initial_topology_capture,1780,5058,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12557746176,0,0,0,0
143,143,715,false,trade_planning,65535,711,715,7474,2400,120,260,13491,0,148311,2323,224,0,133,70029735,428721223,172942622,218947259,23552222,218947259,27397885174,215482181,792125000,10142500,380000,9762500,304000000,488125000,0,0,0,529440798,0,0,51916948,-51916948,126,48390531182,6912933790,26390277993,3353069518,68540094,9110342,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,147456,288000,0,2053,7,0,0,initial_topology_capture,2053,5671,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12557746176,0,0,0,0
144,144,720,false,trade_planning,65535,716,720,7466,2400,120,260,13491,0,148193,2318,221,0,126,69883095,417131146,192200461,218539693,21468747,218539693,26601107925,204512352,791812500,10136250,380000,9756250,304000000,487812500,0,0,0,529222927,0,0,49824186,-49824186,126,47923336062,6846191647,25604783073,3361677007,68345333,9189571,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,163840,288000,0,2472,7,0,0,initial_topology_capture,2472,6422,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12532580352,0,0,0,0
145,145,725,false,trade_planning,65535,721,725,7460,2400,120,260,13491,0,148057,2315,223,0,137,70000589,412238954,177931322,218489957,17469336,218489957,26328199828,173214273,790075000,10116500,379000,9737500,303200000,486875000,0,0,0,528076085,0,0,49022145,-49022145,127,48164508605,6880644828,25364910555,3382662391,68550714,9135557,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,180224,288000,0,2811,7,0,0,initial_topology_capture,2811,7154,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12524191744,0,0,0,0
146,146,730,false,trade_planning,65535,726,730,7453,2400,120,260,13491,0,147941,2310,224,0,120,69733077,424336295,176760515,218373494,19712465,218373494,26371404019,181214322,788825000,10091500,379000,9712500,303200000,485625000,0,0,0,527393007,0,0,49555119,-49555119,127,48843887202,6977698954,25401364697,3394229134,68119377,9371583,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,196608,288000,0,3069,7,0,0,initial_topology_capture,3069,7811,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12507414528,0,0,0,0
147,147,735,false,trade_planning,65535,731,735,7446,2400,120,260,13491,0,147815,2306,228,0,126,70085351,416445619,172373139,218343576,21118219,218343576,26009584993,198990623,787400000,10078000,378000,9700000,302400000,485000000,0,0,0,526267990,0,0,48050799,-48050799,128,49437411174,7062488087,25023194370,3397937024,68636395,8780328,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,212992,288000,0,3333,7,0,0,initial_topology_capture,3333,8394,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12503220224,0,0,0,0
148,148,740,false,trade_planning,65535,736,740,7435,2400,120,260,13491,0,147678,2300,230,0,141,70173861,414956162,172713771,218064912,19601355,218064912,25908240080,177692212,786062500,10058750,377500,9681250,302000000,484062500,0,0,0,525364164,0,0,48373274,-48373274,131,50350099132,7192872079,24944485368,3403371276,68752259,9358503,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,229376,288000,0,3620,7,0,0,initial_topology_capture,3620,9052,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12486443008,0,0,0,0
149,149,745,false,trade_planning,65535,741,745,7430,2400,120,260,13491,0,147574,2298,228,0,108,68859273,419220514,176645958,217785485,18786836,217785485,26999535784,176135561,783837500,10044250,375500,9668750,300400000,483437500,0,0,0,523952529,0,0,51379727,-51379727,131,50816698670,7259529173,26039562723,3414067374,66773468,10943063,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,245760,288000,0,3932,7,0,0,initial_topology_capture,3932,9867,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12499025920,0,0,0,0
150,150,750,false,trade_planning,65535,746,750,7425,2400,120,260,13491,0,147450,2295,228,0,127,69817908,433178829,166150593,217581670,22342875,217581670,27613436741,207944294,783125000,10037500,375000,9662500,300000000,483125000,0,0,0,523489404,0,0,51623238,-51623238,130,50573060093,7224723630,26622367447,3410959848,68250481,9421142,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,262144,288000,0,4146,7,0,0,initial_topology_capture,4146,10548,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12490637312,0,0,0,0
151,151,755,false,trade_planning,65535,751,755,7419,2400,120,260,13491,0,147332,2290,229,0,122,69719899,469984388,160289115,217279389,21735878,217279389,28414287614,196519068,782100000,10024500,374500,9650000,299600000,482500000,0,0,0,522805654,0,0,51342751,-51342751,129,49976098312,7139443405,27435668546,3409271961,68131243,9529262,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,278528,288000,0,4277,7,0,0,initial_topology_capture,4277,10907,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12482248704,0,0,0,0
152,152,760,false,trade_planning,65535,756,760,7417,2400,120,260,13491,0,147201,2286,233,0,131,69711391,477999674,166516484,217084561,33122215,217084561,27892308999,263380774,780362500,10004750,373500,9631250,298800000,481562500,0,0,0,521658779,0,0,50917899,-50917899,133,48784301249,6969186697,26848565725,3403318297,68120059,9467090,ACTIVE,true,1,419087692343035861,6002582066723943791,ROUTE,288000,288000,0,31,7,0,0,initial_topology_capture,31,72,0,147333,0,1368,658,322,65,49,16,0,460,0,334,0,0,0,0,0,0,0,12461277184,0,0,0,0
153,153,765,false,trade_planning,65535,761,765,7413,2400,120,260,13491,0,147078,2278,234,0,130,69701356,483784727,165547771,217002653,31851960,217002653,27041615801,238223657,779025000,9985500,373000,9612500,298400000,480625000,0,0,0,520754404,0,0,48109255,-48109255,134,48188420522,6884060858,26024367144,3392088384,68066087,9392489,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,0,288000,0,0,8,0,0,initial_topology_capture,0,0,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,48,48,0,0,12452888576,1033483564,0,0,0
154,154,770,false,trade_planning,65535,766,770,7398,2400,120,260,13491,0,146954,2275,229,0,132,69892555,463373418,195685126,216820775,24195390,216820775,26318184004,191689150,776437500,9941250,372500,9568750,298000000,478437500,0,0,0,518967529,0,0,46750476,-46750476,135,48241225011,6891604333,25350057354,3381042294,68337091,9189769,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,16384,288000,0,84,8,0,0,initial_topology_capture,84,258,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,28,0,20,0,12423528448,0,0,0,0
155,155,775,false,trade_planning,65535,771,775,7389,2400,120,260,13491,0,146831,2271,230,0,126,69660148,447196567,201575109,216571691,25640346,216571691,26074247193,201959440,775325000,9934000,371500,9562500,297200000,478125000,0,0,0,518261904,0,0,47428471,-47428471,134,48671558519,6953080548,25096962753,3371535171,67967728,9613219,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,32768,288000,0,317,8,0,0,initial_topology_capture,317,1071,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,7,0,21,0,12423528448,0,0,0,0
156,156,780,false,trade_planning,65535,776,780,7383,2400,120,260,13491,0,146701,2269,231,0,131,69591698,414681674,208010224,216194520,19195838,216194520,25659041508,176017322,773900000,9920500,370500,9550000,296400000,477500000,0,0,0,517336673,0,0,46988773,-46988773,134,49137157539,7019594703,24709124186,3351667967,67838799,10076570,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,49152,288000,0,542,8,0,0,initial_topology_capture,542,1782,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,7,0,12427722752,0,0,0,0
157,157,785,false,trade_planning,65535,781,785,7376,2400,120,260,13491,0,146570,2261,234,0,136,68867022,406590094,198882831,216063570,20469767,216063570,26586026780,188532037,773100000,9919500,369500,9550000,295600000,477500000,0,0,0,516852008,0,0,50113042,-50113042,135,49351727462,7050247557,25624394743,3338782844,66746381,10863702,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,65536,288000,0,825,8,0,0,initial_topology_capture,825,2398,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12423528448,0,0,0,0
158,158,790,false,trade_planning,65535,786,790,7369,2400,120,260,13491,0,146459,2257,233,0,116,69615608,407720829,182835103,215732228,19480073,215732228,27094049380,169057718,770075000,9904000,366500,9537500,293200000,476875000,0,0,0,514955487,0,0,50997823,-50997823,137,49135254483,7019322851,26154916662,3324408095,67897412,9610563,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,81920,288000,0,1063,8,0,0,initial_topology_capture,1063,2982,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12402556928,0,0,0,0
159,159,795,false,trade_planning,65535,791,795,7364,2400,120,260,13491,0,146317,2255,236,0,141,69594097,410590221,169248644,215451299,18369496,215451299,26554100982,171021838,768737500,9884750,366000,9518750,292800000,475937500,0,0,0,514051112,0,0,49434213,-49434213,139,48519338258,6931334794,25614341644,3317017627,67931685,9555078,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,98304,288000,0,1243,8,0,0,initial_topology_capture,1243,3448,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12406751232,0,0,0,0
160,160,800,false,trade_planning,65535,796,800,7364,2400,120,260,13491,0,146197,2255,237,0,119,69429505,417815731,170892356,214975926,16940355,214975926,26114680075,150445093,768112500,9872250,366000,9506250,292800000,475312500,0,0,0,513609862,0,0,47525963,-47525963,139,48508289130,6929756347,25196122482,3320525486,67722734,9751730,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,114688,288000,0,1521,8,0,0,initial_topology_capture,1521,4145,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12406751232,0,0,0,0
161,161,805,false,trade_planning,65535,801,805,7358,2400,120,260,13491,0,146060,2250,239,0,140,69357513,398080398,176549447,214646827,12707899,214646827,25118059724,114000832,768112500,9872250,366000,9506250,292800000,475312500,0,0,0,513609862,0,0,45575661,-45575661,138,48905239526,6986463571,24235946392,3335717546,67616347,9899877,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,131072,288000,0,1857,8,0,0,initial_topology_capture,1857,4942,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12389974016,0,0,0,0
162,162,810,false,trade_planning,65535,806,810,7350,2400,120,260,13491,0,145921,2246,240,0,142,69218164,402892544,175146988,214404819,12637403,214404819,25218084874,123390802,766375000,9852500,365000,9487500,292000000,474375000,0,0,0,512462987,0,0,45192967,-45192967,138,49986387641,7140913286,24328319072,3343356909,67371066,10173564,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,147456,288000,0,2143,8,0,0,initial_topology_capture,2143,5543,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12377391104,0,0,0,0
163,163,815,false,trade_planning,65535,811,815,7343,2400,120,260,13491,0,145780,2242,244,0,141,69176737,396289259,175368687,214303316,14148070,214303316,25276259090,141556452,764862500,9844750,363500,9481250,290800000,474062500,0,0,0,511514862,0,0,46380920,-46380920,139,50829671670,7261382428,24369840138,3359675845,67315422,10181591,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,163840,288000,0,2535,8,0,0,initial_topology_capture,2535,6322,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12381585408,0,0,0,0
164,164,820,false,trade_planning,65535,816,820,7334,2400,120,260,13491,0,145644,2239,243,0,140,69348253,395359752,170477487,214015800,17801792,214015800,25504800995,174046919,763612500,9819750,363500,9456250,290800000,472812500,0,0,0,510632362,0,0,46737582,-46737582,140,51665098729,7380729144,24567141576,3367074144,67557154,10450656,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,180224,288000,0,2865,8,0,0,initial_topology_capture,2865,7063,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12373196800,0,0,0,0
165,165,825,false,trade_planning,65535,821,825,7330,2400,120,260,13491,0,145514,2234,243,0,135,68289997,404129922,165776865,213915643,14522854,213915643,26645506595,142739556,762500000,9812500,362500,9450000,290000000,472500000,0,0,0,509929826,0,0,48868441,-48868441,139,52078038356,7439720529,25740267039,3377834674,65954866,11777825,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,196608,288000,0,3129,8,0,0,initial_topology_capture,3129,7714,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12373196800,0,0,0,0
166,166,830,false,trade_planning,65535,826,830,7321,2400,120,260,13491,0,145379,2230,245,0,137,68987699,423141485,149401474,213734153,17131400,213734153,27274123870,150600481,760850000,9787000,362000,9425000,289600000,471250000,0,0,0,508805745,0,0,49538015,-49538015,140,51632530076,7376076483,26362673389,3385205080,67019824,10635356,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,212992,288000,0,3331,8,0,0,initial_topology_capture,3331,8358,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12373196800,0,0,0,0
167,167,835,false,trade_planning,65535,831,835,7307,2400,120,260,13491,0,145227,2222,244,0,161,69019928,457331726,147731731,213547795,18316241,213547795,27585919915,156380343,759425000,9773500,361000,9412500,288800000,470625000,0,0,0,507878704,0,0,48506065,-48506065,141,50929587495,7275656103,26670114572,3393811571,67124985,10353899,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,229376,288000,0,3581,8,0,0,initial_topology_capture,3581,9053,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12331253760,0,0,0,0
168,168,840,false,trade_planning,65535,836,840,7300,2400,120,260,13491,0,145083,2219,249,0,142,69234215,468926579,157864418,213334162,26364286,213334162,27154225729,203682731,756487500,9752250,358500,9393750,286800000,469687500,0,0,0,506004329,0,0,46320057,-46320057,141,49929830466,7132833699,26194055498,3400933598,67490630,9966448,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,245760,288000,0,3866,8,0,0,initial_topology_capture,3866,9893,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12335448064,0,0,0,0
169,169,845,false,trade_planning,65535,841,845,7290,2400,120,260,13491,0,144933,2215,253,0,150,68976650,480011875,167848319,213090598,28158498,213090598,27036416799,220938885,755375000,9745000,357500,9387500,286000000,469375000,0,0,0,505298704,0,0,46068038,-46068038,142,49405799955,7057972221,26060102914,3407289154,67097474,10391114,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,262144,288000,0,4079,8,0,0,initial_topology_capture,4079,10565,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12348030976,0,0,0,0
170,170,850,false,trade_planning,65535,846,850,7287,2400,120,260,13491,0,144793,2212,255,0,141,68922662,459883516,192296494,212947805,26271662,212947805,26783211227,227205888,753775000,9743000,355500,9387500,284400000,469375000,0,0,0,504333941,0,0,46578360,-46578360,142,49012559429,7001794972,25802230339,3405274991,66956005,10720991,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,278528,288000,0,4200,8,0,0,initial_topology_capture,4200,10930,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12335448064,0,0,0,0
171,171,855,false,trade_planning,65535,851,855,7284,2400,120,260,13491,0,144649,2208,262,0,141,68592761,440135496,199791108,212759396,26233958,212759396,26691395373,232865673,752662500,9735750,354500,9381250,283600000,469062500,0,0,0,503628715,0,0,46858764,-46858764,141,48673805269,6953401531,25705867200,3397810172,66399319,11150329,ACTIVE,true,1,419087692343035861,6002582066723943791,ROUTE,288000,288000,0,28,8,0,0,initial_topology_capture,28,72,0,169152,0,1584,764,370,71,55,16,1,526,0,392,0,0,0,0,0,0,0,12343836672,0,0,0,0
172,172,860,false,trade_planning,65535,856,860,7280,2400,120,260,13491,0,144505,2207,268,0,139,68881994,419887503,193890075,212581592,25959922,212581592,26195692896,251491221,751237500,9722250,353500,9368750,282800000,468437500,0,0,0,502701575,0,0,46886385,-46886385,144,48412651445,6916093808,25192964175,3387361348,66845119,11118036,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,0,288000,0,0,9,0,0,initial_topology_capture,0,0,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,29,29,0,0,12348030976,1024140757,0,0,0
173,173,865,false,trade_planning,65535,861,865,7275,2400,120,260,13491,0,144376,2202,266,0,136,67863599,427105875,184971636,212500789,26784794,212500789,27175634026,242492846,750837500,9721750,353000,9368750,282400000,468437500,0,0,0,502459075,0,0,49927861,-49927861,145,48291030448,6898719399,26182303680,3387216940,65373259,12158102,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,16384,288000,0,74,9,0,0,initial_topology_capture,74,263,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,22,0,7,0,12343836672,0,0,0,0
174,174,870,false,trade_planning,65535,866,870,7270,2400,120,260,13491,0,144240,2201,263,0,140,68719173,429460789,174166868,212265478,25403685,212265478,27218483179,239394535,749100000,9702000,352000,9350000,281600000,467500000,0,0,0,501312200,0,0,49365471,-49365471,146,47728671622,6818382427,26229988644,3376634905,66687715,10687330,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,32768,288000,0,294,9,0,0,initial_topology_capture,294,1085,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,9,0,13,0,12327059456,0,0,0,0
175,175,875,false,trade_planning,65535,871,875,7267,2400,120,260,13491,0,144121,2199,266,0,118,68775523,413517770,181150898,212045357,20224341,212045357,26504684320,200031437,748700000,9701500,351500,9350000,281200000,467500000,0,0,0,501069700,0,0,47881281,-47881281,145,47002321720,6714618150,25555952883,3378149635,66784173,10844760,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,49152,288000,0,493,9,0,0,initial_topology_capture,493,1812,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,9,0,12331253760,0,0,0,0
176,176,880,false,trade_planning,65535,876,880,7264,2400,120,260,13491,0,143988,2198,266,0,134,68355111,408567823,185425539,211877211,19741399,211877211,26041526817,189404067,748075000,9689000,351500,9337500,281200000,466875000,0,0,0,500628450,0,0,47650961,-47650961,145,46949558054,6707080460,25104047750,3384381014,66171573,11464353,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,65536,288000,0,720,9,0,0,initial_topology_capture,720,2480,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12327059456,0,0,0,0
177,177,885,false,trade_planning,65535,881,885,7252,2400,120,260,13491,0,143869,2194,264,0,125,68279651,384546689,184968611,211650995,14772076,211650995,25396529940,145621865,747675000,9688500,351000,9337500,280800000,466875000,0,0,0,500385950,0,0,47313809,-47313809,145,47315338161,6759334799,24503233075,3394393010,66117870,11326901,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,81920,288000,0,987,9,0,0,initial_topology_capture,987,3033,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12306087936,0,0,0,0
178,178,890,false,trade_planning,65535,886,890,7241,2400,120,260,13491,0,143739,2191,264,0,133,68521876,396213928,168397048,211402578,14804961,211402578,25733341970,148284408,746162500,9680750,349500,9331250,279600000,466562500,0,0,0,499437825,0,0,46794097,-46794097,145,48035919441,6862274950,24838895062,3400011689,66495644,11040799,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,98304,288000,0,1222,9,0,0,initial_topology_capture,1222,3444,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12318670848,0,0,0,0
179,179,895,false,trade_planning,65535,891,895,7230,2400,120,260,13491,0,143613,2188,264,0,129,68162390,395281079,172366602,211154868,16039533,211154868,26054588373,156908491,745137500,9667750,349000,9318750,279200000,465937500,0,0,0,498754075,0,0,48017677,-48017677,146,48626493946,6946642782,25152542382,3416056304,65904761,11634722,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,114688,288000,0,1565,9,0,0,initial_topology_capture,1565,4075,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12310282240,0,0,0,0
180,180,900,false,trade_planning,65535,896,900,7226,2400,120,260,13491,0,143490,2188,266,0,121,68406169,393647963,164973020,210737660,15047031,210737660,25800646648,145394922,744025000,9660500,348000,9312500,278400000,465625000,0,0,0,498048450,0,0,47028214,-47028214,145,48913731973,6987676781,24911226726,3423083361,66212537,11927133,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,131072,288000,0,1978,9,0,0,initial_topology_capture,1978,4795,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12310282240,0,0,0,0
181,181,905,false,trade_planning,65535,901,905,7219,2400,120,260,13491,0,143348,2185,265,0,146,67059020,418365085,153390013,210626236,20427779,210626236,26922901593,199659429,744025000,9660500,348000,9312500,278400000,465625000,0,0,0,498048450,0,0,49359753,-49359753,144,49148467712,7021210439,25979217164,3435529521,64248968,13087056,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,147456,288000,0,2276,9,0,0,initial_topology_capture,2276,5384,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12297699328,0,0,0,0
182,182,910,false,trade_planning,65535,906,910,7212,2400,120,260,13491,0,143232,2182,266,0,118,68629681,441116808,150194730,210485169,21607201,210485169,27673803970,213949335,742912500,9653250,347000,9306250,277600000,465312500,0,0,0,497346388,0,0,49816103,-49816103,146,48815162060,6973595359,26716942135,3443267371,66667155,10614445,ACTIVE,true,1,419087692343035861,6002582066723943791,SCAN,163840,288000,0,2583,9,0,0,initial_topology_capture,2583,6248,0,191784,0,1776,860,399,71,55,16,1,590,0,459,0,0,0,0,0,0,0,12289310720,0,0,0,0
