epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
287,289,289,false,trade_planning,65535,289,289,4666,2400,120,261,6896,0,5687,0,219,0,11,101472,7152985,1471209,21729006,807137,21729006,229736768,7133651,0,0,0,0,0,0,0,0,0,0,0,0,1503968,-1503968,11,890264962,482767390,223283466,680349,127180864,222603117,179353307,184686,135800,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10838,10838,32,39,95,0,0,initial_topology_capture,39,78,0,2673168,1,19276,9728,4017,1933,1649,284,43,1958,0,0,200,0,0,108,53,13,0,6119489536,1828117585,0,0,0,18000,13,8,88,85,59,13,0,214,0,580,1,5212550,299804,156340,143464,117284750,288,172,8926,18593,3036,175,5,0,5710,0,0,0,254293142,9235,8126,10098,0,101857,0,5,5,1,7,0,0,53,93,0,60,0
288,290,290,false,trade_planning,65535,290,290,4657,2400,120,261,6896,0,5306,0,175,0,10,112953,6730927,1674635,20338564,792102,20338564,229526947,8406344,0,0,0,0,0,0,0,0,0,0,0,0,1520687,-1520687,16,865054549,468372648,221816536,695933,123579372,221120603,243531980,108454,307080,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10842,0,0,96,0,0,initial_topology_capture,0,0,0,2680667,1,19321,9747,4019,1951,1667,284,43,1958,0,0,200,0,0,97,2,13,0,6123683840,22806,0,0,0,0,7,0,88,80,58,7,0,209,4,531,2,0,330523,168611,161912,134644536,289,0,8937,18631,3056,172,5,0,5704,0,0,0,247158377,84,0,0,0,101857,0,8,8,3,6,0,2430,49,51,0,17,0
289,291,291,false,trade_planning,65535,291,291,4654,2400,120,261,6896,0,5349,0,201,0,9,123683,7928885,1295256,20507731,798576,20507731,219413203,5853112,0,0,0,0,0,0,0,0,0,0,0,0,1443220,-1443220,16,1791377762,871202251,214122148,562057,255911257,213560091,191171953,192430,268660,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10842,0,1154,96,0,0,initial_topology_capture,1154,2704,0,2680667,1,19321,9747,4019,1951,1667,284,43,1958,0,0,200,0,0,79,0,18,0,6119489536,0,0,0,0,30000,8,1,69,66,66,8,0,176,3,516,0,557804,445065,198315,246750,94324864,290,0,8913,18659,3044,171,5,0,5693,0,0,0,511783597,18674,0,4332,121,97525,0,8,8,4,5,0,0,84,78,0,0,0
290,292,292,false,trade_planning,65535,292,292,4653,2400,120,261,6896,0,5668,0,177,0,12,118094,8463238,1992997,21654779,1100800,21654779,276849512,9556959,0,0,0,0,0,0,0,0,0,0,0,0,1652536,-1652536,12,913324697,649478427,268077949,785396,130475101,267292553,210944032,127233,97077,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10836,0,0,97,0,0,initial_topology_capture,0,0,0,2718129,1,19625,9891,4067,1975,1691,284,44,2008,0,0,203,0,0,113,48,14,0,6123683840,700956452,0,0,0,4500,8,6,89,84,67,8,0,184,3,532,0,3315745,220833,179013,41820,142517024,291,291,8909,18711,3048,169,5,0,5687,0,0,0,260949696,45066,0,0,0,97525,0,7,6,3,5,0,1718,57,98,0,93,0
291,293,293,false,trade_planning,65535,293,293,4640,2400,120,261,6895,0,5682,0,179,0,19,110338,7525539,1447536,21715469,1086764,21715469,255642321,9191617,0,0,0,0,0,0,0,0,0,0,0,0,1621173,-1621173,14,883799875,503345581,247063327,612623,126257273,246450704,116022815,128893,80903,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10836,0,1115,97,0,0,initial_topology_capture,1115,2656,0,2718129,1,19625,9891,4067,1975,1691,284,44,2008,0,0,203,0,0,101,0,12,0,6111100928,0,0,0,0,12000,5,1,95,85,77,5,0,187,5,553,0,462860,216678,167508,49170,87846905,292,0,8925,18764,3068,169,5,0,5683,0,0,0,252496768,14974,14372,7110,0,105506,0,7,6,2,5,2,0,74,72,0,0,0
292,294,294,false,trade_planning,65535,294,294,4634,2400,120,261,6894,0,5686,0,204,0,15,111665,6957634,1411157,21758738,843484,21758738,238725562,7990321,0,0,0,0,0,0,0,0,0,0,0,0,1498936,-1498936,12,905162111,539074161,231380657,645416,129309030,230735241,188898509,147060,76348,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,10836,0,2314,97,0,0,initial_topology_capture,2314,5293,0,2718129,1,19625,9891,4067,1975,1691,284,44,2008,0,0,203,0,0,95,0,6,0,6119489536,0,0,0,0,18000,11,1,81,77,62,11,0,201,0,555,0,556042,211204,173509,37695,114495505,293,0,8959,18826,3103,168,5,0,5683,0,0,0,258554266,0,0,17522,0,58284,29700,8,6,1,4,2,0,57,54,0,0,0
293,295,295,false,trade_planning,65535,295,295,4627,2400,120,261,6894,0,5301,0,168,0,12,80095,6998150,2002917,20371021,1052828,20371021,211847852,8613980,0,0,0,0,0,0,0,0,0,0,0,0,1506797,-1506797,15,861869286,414418003,203912937,679065,123124331,203233872,275170579,110394,196702,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10836,10836,0,39,97,0,0,initial_topology_capture,39,79,0,2718129,1,19625,9891,4067,1975,1691,284,44,2008,0,0,203,0,0,81,0,14,0,6123683840,0,0,0,0,1500,8,1,81,71,46,8,0,197,1,531,1,794580,286259,124473,161786,130192888,294,0,8982,18880,3128,168,5,0,5681,0,0,0,246247817,41382,0,0,0,58284,0,8,8,5,6,0,0,46,57,0,0,0
294,296,296,false,trade_planning,65535,296,296,4628,2400,120,261,6894,0,5338,0,200,0,9,180663,7344933,1111061,20447886,457616,20447886,219901554,4182120,0,0,0,0,0,0,0,0,0,0,0,0,1385150,-1385150,15,1983724056,898618515,216394590,675156,283389301,215719434,198292153,170259,396140,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10841,0,0,98,0,0,initial_topology_capture,0,0,0,2756859,1,19929,10035,4115,1999,1715,284,44,2047,0,0,207,0,0,109,48,20,0,6111100928,243611771,0,0,0,0,8,3,86,79,65,8,0,226,4,609,1,2303460,504668,276689,227979,94312159,295,177,8964,18922,3115,170,5,0,5674,0,0,0,566087357,140,30,3911,0,54405,0,8,8,3,6,0,3332,58,102,0,92,0
295,297,297,false,trade_planning,65535,297,297,4625,2400,120,261,6894,0,5666,0,171,0,8,219219,7776434,1740438,21565659,1125268,21565659,261462758,9562171,0,0,0,0,0,0,0,0,0,0,0,0,1535011,-1535011,10,935193464,550571140,252580809,680222,133599218,251900587,181945736,190095,144176,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10841,0,855,98,0,0,initial_topology_capture,855,2945,0,2756859,1,19929,10035,4115,1999,1715,284,44,2047,0,0,207,0,0,82,0,27,0,6123683840,0,0,0,0,22500,16,5,87,78,57,16,0,225,2,617,0,2870334,327068,259636,67432,119897309,296,0,8989,18978,3144,170,5,0,5670,0,0,0,267176187,69448,0,0,0,54405,0,6,5,2,3,0,0,60,59,0,0,0
296,298,298,false,trade_planning,65535,298,298,4611,2400,120,261,6894,0,5665,0,180,0,15,125307,7806347,1438570,21666237,1226464,21666237,241790366,8549643,0,0,0,0,0,0,0,0,0,0,0,0,1480702,-1480702,14,891899330,464748474,233751068,510345,127414339,233240723,131843284,177809,420269,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10841,10841,0,39,98,0,0,initial_topology_capture,39,79,0,2756859,1,19929,10035,4115,1999,1715,284,44,2047,0,0,207,0,0,70,0,12,0,6111100928,0,0,0,0,27000,16,5,95,86,72,16,0,225,1,594,1,2727910,577721,191598,386123,103787562,297,0,9004,19015,3157,175,5,0,5667,0,0,0,254803298,0,0,7109,0,47296,0,8,8,1,5,0,0,63,41,0,0,0
297,299,299,false,trade_planning,65535,299,299,4613,2400,120,261,6893,0,5679,0,200,0,12,213140,8041834,1852463,21749352,1070115,21749352,262397577,8978778,0,0,0,0,0,0,0,0,0,0,0,0,1478431,-1478431,16,906886793,577611899,254112181,693382,129555403,253418799,203282576,193964,162911,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10794,0,0,99,0,0,initial_topology_capture,0,0,0,2792487,1,20233,10179,4167,2030,1745,285,44,2092,0,0,221,0,0,112,52,10,0,6123683840,694400751,0,0,0,12000,18,1,88,79,56,18,0,211,0,584,1,775260,337079,259680,77399,129128003,298,181,8986,19062,3143,176,5,0,5662,0,0,0,259045671,27247,0,10097,0,37199,0,7,6,1,5,2,2547,66,94,0,78,0
298,300,300,false,trade_planning,65535,300,300,4619,2400,120,261,6893,0,5289,0,168,0,10,68251,6607191,1230702,20339783,838486,20339783,225441713,6619324,0,0,0,0,0,0,0,0,0,0,0,0,1443199,-1443199,12,874634133,395301137,219572127,749738,124947875,218822389,271458119,103235,192314,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10794,10794,0,40,99,0,0,initial_topology_capture,40,74,0,2792487,1,20233,10179,4167,2030,1745,285,44,2092,0,0,221,0,0,97,0,15,0,6115295232,0,0,0,0,6000,11,3,72,63,65,11,0,207,0,535,2,2305260,269422,105460,163962,137876944,299,0,9000,19104,3158,178,5,0,5659,0,0,0,249893966,64427,0,0,0,37199,0,8,8,1,6,0,0,50,57,0,0,0
299,301,301,false,trade_planning,65535,301,301,4616,2400,120,261,6893,0,5336,0,191,0,14,141025,7708684,1310708,20451588,669442,20451588,230419802,5321744,0,0,0,0,0,0,0,0,0,0,0,0,1325160,-1325160,15,2075290434,932073234,225752539,654481,296470203,225098058,214391462,203185,148670,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10782,0,0,100,0,0,initial_topology_capture,0,0,0,2828467,1,20525,10319,4226,2057,1772,285,45,2117,0,0,223,0,0,140,59,16,0,6123683840,245728842,0,0,0,15000,7,2,92,84,50,7,0,171,1,513,0,1436657,371968,227884,144084,102242774,300,300,8961,19133,3131,178,5,0,5647,0,0,0,592480173,18990,0,3911,0,33288,0,9,8,2,3,0,1658,70,103,0,79,0
300,302,302,false,trade_planning,65535,302,302,4613,2400,120,261,6893,0,5648,0,169,0,18,98682,8081084,1852208,21618882,1165265,21618882,273020411,9564092,0,0,0,0,0,0,0,0,0,0,0,0,1543984,-1543984,8,988389855,599410593,264175942,719623,141198713,263456319,228521014,175081,266065,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10782,10782,32,39,100,0,0,initial_topology_capture,39,80,0,2854001,1,20780,10435,4275,2081,1796,285,45,2149,0,0,224,0,0,174,49,15,0,6115295232,750776523,0,0,0,1500,8,3,88,78,57,8,0,187,3,536,0,10035881,419257,148064,271193,159024929,301,181,8940,19180,3114,182,5,0,5639,0,0,0,282395518,128735,0,0,0,33288,0,5,4,1,3,2,0,56,110,0,66,0
301,303,303,false,trade_planning,65535,303,303,4615,2400,120,261,6893,0,5660,0,172,0,13,98530,7403784,2142267,21624432,972911,21624432,266348035,9101885,0,0,0,0,0,0,0,0,0,0,0,0,1507091,-1507091,15,947860795,604100594,257837219,591069,135408841,257246150,142786877,122886,437187,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10792,0,0,101,0,0,initial_topology_capture,0,0,0,2859725,1,20833,10463,4277,2083,1798,285,45,2161,0,0,234,0,0,157,2,19,0,6119489536,59047,0,0,0,25500,11,6,90,80,76,11,0,189,2,552,1,3828836,529554,141641,387913,112613924,302,2,8953,19223,3131,182,5,0,5635,0,0,0,270799718,43145,0,7109,0,26179,0,8,8,2,6,0,1682,57,70,0,16,0
302,304,304,false,trade_planning,65535,304,304,4611,2400,120,261,6893,0,5676,0,193,0,10,118503,6982133,1598512,21682616,1030909,21682616,255572616,8921317,0,0,0,0,0,0,0,0,0,0,0,0,1494107,-1494107,18,907227035,561284102,247366704,715405,129604006,246651299,217713250,147132,88860,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10792,10792,0,40,101,0,0,initial_topology_capture,40,79,0,2859725,1,20833,10463,4277,2083,1798,285,45,2161,0,0,234,0,0,138,0,19,0,6123683840,0,0,0,0,24000,10,4,80,71,66,10,0,196,0,554,0,2403776,215918,178290,37628,135409225,303,0,8960,19258,3141,181,5,0,5633,0,0,0,259198164,30066,0,10097,2886,16082,0,11,11,2,7,0,0,44,54,0,0,0
303,305,305,false,trade_planning,65535,305,305,4612,2400,120,261,6893,0,5280,0,169,0,10,72426,8032443,1975497,20326953,1099523,20326953,254207606,8670651,0,0,0,0,0,0,0,0,0,0,0,0,1482615,-1482615,14,886537452,495512018,246131651,594696,126648345,245536955,296105813,106992,208696,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10780,0,0,102,0,0,initial_topology_capture,0,0,0,2897992,1,21145,10611,4344,2116,1830,286,45,2198,0,0,246,0,0,174,67,31,0,6123683840,541253204,0,0,0,18000,8,0,77,65,56,8,0,203,2,533,1,0,294045,112918,181127,153361559,304,304,8934,19299,3118,184,6,0,5626,0,0,0,253253508,0,0,0,0,16082,0,8,7,2,2,0,1631,45,95,0,69,0
304,306,306,false,trade_planning,65535,306,306,4607,2400,120,261,6892,0,5321,0,196,0,9,306762,7265921,1409844,20418122,734128,20418122,234286763,6500264,0,0,0,0,0,0,0,0,0,0,0,0,1416441,-1416441,16,2076067902,5670606788,228448409,661910,296581275,227786499,228946369,227812,346536,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10780,0,1253,102,0,0,initial_topology_capture,1253,2504,0,2897992,1,21145,10611,4344,2116,1830,286,45,2198,0,0,246,0,0,152,0,22,0,6119489536,0,0,0,0,6000,14,2,83,76,60,14,0,226,6,618,0,1242100,580597,405364,175233,112645344,305,0,8925,19333,3119,182,6,0,5618,0,0,0,591563808,11657,0,3911,992,12171,0,7,6,4,6,6,0,63,81,0,0,0
305,307,307,false,trade_planning,65535,307,307,4611,2400,120,261,6891,0,5648,0,160,0,10,98819,7401071,1998251,21504042,944985,21504042,276156493,9697056,0,0,0,0,0,0,0,0,0,0,0,0,1538862,-1538862,7,1049499813,644654708,267235875,776438,149928685,266459437,196017023,124809,203208,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,8192,10780,0,2413,102,0,0,initial_topology_capture,2413,5194,0,2897992,1,21145,10611,4344,2116,1830,286,45,2198,0,0,246,0,0,119,0,33,0,6123683840,0,0,0,0,27000,16,2,97,88,63,16,0,218,1,613,0,1078511,312505,144339,168166,124637105,306,0,8954,19388,3149,184,6,0,5615,0,0,0,299856636,0,0,0,0,12171,0,3,2,1,3,3,0,82,61,0,0,0
306,308,308,false,trade_planning,65535,308,308,4609,2400,120,261,6891,0,5650,0,168,0,13,196827,7875725,1636252,21553948,1031005,21553948,279574719,8986541,0,0,0,0,0,0,0,0,0,0,0,0,1540557,-1540557,17,951599945,697193555,271170153,581975,135942997,270588178,156843857,116654,561583,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10780,10780,0,39,102,0,0,initial_topology_capture,39,76,0,2897992,1,21145,10611,4344,2116,1830,286,45,2198,0,0,246,0,0,90,0,29,0,6115295232,0,0,0,0,22500,19,7,95,84,78,19,0,222,3,597,1,4084080,644349,237495,406854,125889261,307,0,8968,19428,3166,184,6,0,5612,0,0,0,271783683,8839,0,7109,1313,5062,0,8,8,4,5,0,0,53,51,0,0,0
307,309,309,false,trade_planning,65535,309,309,4612,2400,120,261,6892,0,5681,0,182,0,6,115011,8161380,1271490,21719817,1211835,21719817,275784884,9964157,0,0,0,0,0,0,0,0,0,0,0,0,1416087,-1416087,18,938444719,602026480,266672800,852073,134063665,265820727,229359676,160014,190724,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10780,10780,32,39,102,0,0,initial_topology_capture,39,76,0,2927683,1,21400,10727,4395,2141,1855,286,46,2234,0,0,246,0,0,124,51,17,0,6127878144,575333575,0,0,0,7500,11,2,89,79,69,11,0,212,2,575,2,1039282,222786,174191,48595,133735970,308,308,8956,19471,3156,186,6,0,5608,0,0,0,268117169,30465,6959,1218,0,11151,0,11,11,4,8,0,0,57,76,0,65,0
308,310,310,false,trade_planning,65535,310,310,4598,2400,120,261,6894,0,5279,0,156,0,14,149706,7252486,1792011,20330209,1174525,20330209,275447222,9588053,0,0,0,0,0,0,0,0,0,0,0,0,1516800,-1516800,15,874860992,5887014280,267959971,2100802,124980285,265859169,318173024,95777,334867,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10757,0,0,103,0,0,initial_topology_capture,0,0,0,2934658,1,21437,10755,4397,2143,1857,286,46,2246,0,0,256,0,0,108,2,18,0,6123683840,210238,0,0,0,6000,10,2,95,92,45,10,0,208,1,537,0,1063268,392948,201165,191783,162486696,309,309,8960,19511,3168,183,6,0,5603,0,0,0,249947304,43496,0,0,0,11151,0,6,6,3,6,0,4190,53,58,0,16,0
309,311,311,false,trade_planning,65535,311,311,4599,2400,120,261,6894,0,5322,0,187,0,8,135469,7513316,1398106,20419695,540825,20419695,220985862,4990603,0,0,0,0,0,0,0,0,0,0,0,0,1393501,-1393501,11,2168783703,5765052290,216565595,570336,309826392,215995259,219290746,167212,60685,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10757,0,1201,103,0,0,initial_topology_capture,1201,2668,0,2934658,1,21437,10755,4397,2143,1857,286,46,2246,0,0,256,0,0,94,0,14,0,6119489536,0,0,0,0,6000,5,2,83,72,62,5,0,168,4,517,0,16963970,262655,221644,41011,101198550,310,0,8946,19536,3160,182,6,0,5598,0,0,0,622373762,9455,4882,855,0,15423,0,9,8,2,2,0,0,68,63,0,0,0
310,312,312,false,trade_planning,65535,312,312,4600,2400,120,261,6894,0,5641,0,158,0,9,167470,8421552,2366030,21458704,1063429,21458704,301051821,10730926,0,0,0,0,0,0,0,0,0,0,0,0,1601277,-1601277,7,1315061873,811220076,291192207,871312,187866128,290320895,221209631,139712,426490,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10757,10757,0,40,103,0,0,initial_topology_capture,40,77,0,2934658,1,21437,10755,4397,2143,1857,286,46,2246,0,0,256,0,0,82,0,12,0,6119489536,0,0,0,0,19500,11,8,92,84,57,11,0,176,1,530,1,4203250,528442,219014,309428,131849297,311,0,8947,19584,3164,185,6,0,5592,0,0,0,375729240,91539,0,0,0,15423,0,4,4,1,1,0,0,62,87,0,0,0
311,313,313,false,trade_planning,65535,313,313,4602,2400,120,261,6894,0,5644,0,167,0,10,98047,7252469,1779698,21496679,972692,21496679,283139947,10117191,0,0,0,0,0,0,0,0,0,0,0,0,1588910,-1588910,13,952410499,714093937,273751285,728529,136058793,273022756,166005422,129146,435684,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10765,0,0,104,0,0,initial_topology_capture,0,0,0,2968313,1,21741,10911,4459,2155,1869,286,47,2283,0,0,256,0,0,134,62,10,0,6123683840,545468809,0,0,0,13500,14,6,94,87,75,14,0,188,2,557,0,5555956,537559,140955,396604,124657564,312,190,8923,19621,3143,182,6,0,5591,0,1,0,272112544,31951,13295,4842,0,24541,0,9,9,2,6,1,2548,57,92,0,94,0
312,314,314,false,trade_planning,65535,314,314,4600,2400,120,261,6893,0,5678,0,173,0,12,264649,7258270,1621681,21727802,1121619,21727802,273736464,9606967,0,0,0,0,0,0,0,0,0,0,0,0,1552677,-1552677,15,930628875,533152400,264960494,830997,132947127,264129497,254902060,184368,381700,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10765,0,868,104,0,0,initial_topology_capture,868,2879,0,2968313,1,21741,10911,4459,2155,1869,286,47,2283,0,0,256,0,0,114,0,20,0,6119489536,0,0,0,0,12000,5,3,93,87,65,5,0,197,1,552,0,1595546,476913,332464,144449,151359754,313,0,8931,19662,3158,182,6,0,5584,0,1,0,265885762,341,0,1218,0,23323,0,10,10,3,6,1,0,62,56,0,0,0
313,315,315,false,trade_planning,65535,315,315,4600,2400,120,261,6893,0,5275,0,149,0,11,116986,7165789,1887949,20258019,1076867,20258019,284874936,10387338,0,0,0,0,0,0,0,0,0,0,0,0,1547179,-1547179,12,896361977,8465052488,276143024,1655426,128051847,274487598,366313268,151450,276047,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10775,0,0,105,0,0,initial_topology_capture,0,0,0,3003741,1,22045,11059,4517,2183,1897,286,47,2331,0,0,268,0,0,151,58,21,0,6123683840,413667857,0,0,0,7500,10,3,84,76,61,10,0,202,3,533,2,1787702,334788,175872,158916,174751548,314,314,8936,19723,3168,182,6,0,5579,0,1,0,256100854,29742,11763,2059,0,33616,0,9,9,2,5,0,1612,59,93,0,78,0
314,316,316,false,trade_planning,65535,316,316,4604,2400,120,261,6893,0,5313,0,185,0,11,150719,6958977,1552979,20364402,725413,20364402,244190313,6494586,0,0,0,0,0,0,0,0,0,0,0,0,1393644,-1393644,15,2217737813,628203036,238234887,539160,316819832,237695727,241911761,170986,72348,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10775,0,985,105,0,0,initial_topology_capture,985,2702,0,3003741,1,22045,11059,4517,2183,1897,286,47,2331,0,0,268,0,0,136,0,15,0,6119489536,0,0,0,0,6000,7,3,79,75,68,7,0,230,12,615,0,1968700,282566,240971,41595,115988904,315,0,8935,19759,3175,183,6,0,5570,0,1,0,633407868,0,0,855,0,32761,0,3,2,5,2,0,0,63,72,0,0,0
315,317,317,false,trade_planning,65535,317,317,4597,2400,120,261,6893,0,5634,0,151,0,12,108135,7806516,1827725,21440568,839946,21440568,298276148,8952624,0,0,0,0,0,0,0,0,0,0,0,0,1550668,-1550668,7,1435727803,634507958,290176642,853118,205104132,289323524,234253507,113875,205998,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10775,10775,0,40,105,0,0,initial_topology_capture,40,78,0,3003741,1,22045,11059,4517,2183,1897,286,47,2331,0,0,268,0,0,119,0,17,0,6111100928,0,0,0,0,16500,15,8,89,81,60,15,0,217,7,616,3,5366804,311262,155367,155895,129392741,316,0,8965,19823,3217,181,6,0,5560,0,1,0,410207628,27508,0,0,0,32761,0,3,3,2,3,2,0,67,64,0,0,0
316,318,318,false,trade_planning,65535,318,318,4598,2400,120,261,6893,0,5634,0,159,0,17,144787,7261361,2361782,21443413,969229,21443413,294109193,10341975,0,0,0,0,0,0,0,0,0,0,0,0,1579289,-1579289,10,957651876,795076166,284528416,761198,136807567,283767218,181926822,232057,455719,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10775,10775,32,40,105,0,0,initial_topology_capture,40,78,0,3033169,1,22297,11177,4575,2205,1918,287,47,2356,0,0,268,0,0,151,58,26,0,6123683840,702912566,0,0,0,1500,14,3,94,85,84,14,0,223,2,597,1,2033650,662860,206573,456287,133956024,317,192,8944,19852,3200,181,6,0,5556,0,1,0,273546788,0,0,4842,719,27919,0,5,5,3,6,0,0,45,83,0,60,0
317,319,319,false,trade_planning,65535,319,319,4599,2400,120,261,6894,0,5669,0,172,0,10,234603,7879136,2071950,21690819,1254980,21690819,266322218,9846772,0,0,0,0,0,0,0,0,0,0,0,0,1437890,-1437890,11,943616043,508296474,257112096,636650,134802441,256475446,282172377,267640,192420,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,0,10770,0,0,106,0,0,initial_topology_capture,0,0,0,3042759,1,22349,11209,4578,2205,1918,287,47,2363,0,0,272,0,0,129,3,25,0,6123683840,238680,0,0,0,33000,16,6,87,77,65,16,0,206,1,582,1,3695791,442410,291538,150872,170870947,318,8,8961,19899,3224,177,6,0,5553,0,1,0,269599759,22960,0,1218,0,26701,0,6,6,4,4,0,3406,54,55,0,25,0
318,320,320,false,trade_planning,65535,320,320,4600,2400,120,261,6892,0,5255,0,158,0,10,97642,7472605,1964686,20252181,1261472,20252181,291985343,10544474,0,0,0,0,0,0,0,0,0,0,0,0,1492595,-1492595,11,899516355,8467620840,283139001,1698132,128502467,281440869,354381702,190163,237708,ACTIVE,true,1,2298924064582808933,8149664496019765255,SCAN,4096,10770,0,1112,106,0,0,initial_topology_capture,1112,2738,0,3042759,1,22349,11209,4578,2205,1918,287,47,2363,0,0,272,0,0,108,0,21,0,6119489536,0,0,0,0,13500,8,3,85,81,63,8,0,202,2,534,0,1934818,387699,152121,235578,182452484,319,0,8959,19930,3227,175,6,0,5550,0,1,0,256983339,0,0,2059,0,24642,0,5,5,2,6,13,0,66,55,0,0,0
319,321,321,false,trade_planning,65535,321,321,4601,2400,120,261,6892,0,5310,0,174,0,15,304812,7576932,1301879,20324202,490565,20324202,247250304,5005164,0,0,0,0,0,0,0,0,0,0,0,0,1387956,-1387956,13,2279257604,421756126,242848172,603032,325608373,242245140,254557334,201548,263800,ACTIVE,true,1,2298924064582808933,8149664496019765255,ROUTE,10770,10770,0,40,106,0,0,initial_topology_capture,40,80,0,3042759,1,22349,11209,4578,2205,1918,287,47,2363,0,0,272,0,0,88,0,20,0,6123683840,0,0,0,0,19500,9,3,83,74,55,9,0,173,6,516,1,2172892,466317,373673,92644,126246374,320,0,8954,19965,3226,176,6,0,5545,0,1,0,650712143,11603,9715,1574,0,33269,0,9,8,1,3,0,0,67,72,0,0,0
