row_idx,tick_idx,timestamp_ms,was_skipped_day,fps,fast_ms,t_sus_ms,t_render_ms,t_ui_ms,climate_max_temp_delta,climate_p95_temp_delta,climate_p99_temp_delta,climate_preclamp_max_temp_delta,climate_preclamp_p99_temp_delta,climate_temp_delta_gt_005_count,climate_temp_delta_gt_010_count,climate_temp_delta_gt_020_count,climate_temp_delta_clamped_count,climate_max_transport_anomaly,climate_transport_abs_p95,climate_transport_nonzero_ratio,climate_sea_ice_delta_max,climate_precip_p95,climate_slp_delta_p95,climate_wind_delta_p95,climate_ocean_delta_p95,climate_slp_abs_p95,climate_wind_mag_p95,climate_ocean_mag_p95,climate_upwelling_abs_p95,climate_current_pass,climate_partial,climate_progress_ratio,climate_processed_cells,climate_cursor_start,climate_cursor_end,climate_round_id,climate_node_index,climate_next_node_index,climate_pass_status,climate_pass_stage,climate_pass_substage,climate_pass_path,climate_budget_interrupted,climate_pass_token,weather_dirty_count,water_budget_error,active_weather_ratio,weather_diag_present,weather_field_commit_path,weather_field_commit_publish_verified,weather_field_commit_publish_repaired,weather_field_commit_init_count,weather_field_commit_publish_reason,weather_refresh_convergence,weather_field_solve_tick,weather_commit_tick_delta,weather_last_commit_tick,weather_cold_front_count,weather_warm_front_count,weather_convergence_refresh_stride,weather_native_convergence_boost,weather_convergence_dirty_count,weather_convergence_delta_p95,weather_convergence_published,weather_target_mismatch_count,weather_transitioning_count,weather_transition_alpha_mean,weather_transition_alpha_p95,climate_thermal_finalizer_applied,stage_b_tick_idx,stage_b_call_index,stage_b_run_veg_dyn,stage_b_veg_dyn_ms,stage_b_combined_done,stage_b_ext_ok,stage_b_total_runs,stage_b_total_fallbacks,weather_job_path,phys_phase_locked,phys_diag_tick_idx,phys_sim_day,phys_stage,phys_stage_name,phys_next_stage,phys_next_stage_name,phys_path,phys_done,phys_round_active,phys_physical_round_id,phys_visual_round_active,phys_visual_round_id,phys_visual_pending_commit,phys_visual_lag_ticks,phys_visual_pixel_progress,phys_visual_next_pixel_idx,phys_visual_total_pixels,phys_pending_commit,phys_need_pixel,phys_run_ocean,phys_phase_int_seen,phys_ticks_per_slice,phys_wind_period_ticks,phys_ocean_period_ticks,phys_slice_count,phys_next_pixel_idx,phys_total_pixels,phys_pixel_quota,phys_progress_ratio,phys_processed_pixels,phys_cursor_start,phys_cursor_end,phys_raster_requested_start,phys_raster_requested_end,phys_raster_returned_start,phys_raster_returned_end,phys_raster_pixels,phys_raster_wall_ms,phys_raster_native_ms,phys_raster_used_cpp,phys_raster_atlas_updated,phys_raster_fallback_reason,phys_raster_progress_guard_fired,phys_slp_path,phys_slp_native_ms,phys_slp_rc_ms,phys_slp_out_size,phys_slp_published_to_slot,phys_slp_commit_ok,phys_slp_thermal_p95,phys_slp_delta_p95,phys_wind_cpp_done,phys_wind_rc_ms,phys_wind_wx_size,phys_wind_wy_size,phys_wind_speed_out_size,phys_wind_map_speed_size,phys_wind_commit_ok,phys_wind_delta_p95,phys_wind_dir_delta_p95,phys_wind_dir_flip_count,phys_daily_wind_due,phys_daily_wind_tick_idx,phys_daily_wind_season_phase,phys_daily_wind_ran,phys_daily_wind_path,phys_daily_wind_elapsed_ms,phys_daily_wind_refresh_ms,phys_daily_wind_slp_ms,phys_daily_wind_wind_ms,phys_daily_wind_fallback_reason,phys_daily_wind_slp_commit_ok,phys_daily_wind_wind_commit_ok,phys_daily_wind_wind_cpp_done,phys_daily_wind_slp_published_to_slot,phys_daily_wind_slp_delta_p95,phys_daily_wind_delta_p95,phys_daily_wind_dir_delta_p95,phys_daily_wind_dir_flip_count,phys_psi_path,phys_psi_native_ms,phys_psi_iters_run,phys_psi_residual_final,phys_psi_early_exit,phys_psi_mode,phys_ocean_delta_p95,phys_thermal_current_p95,phys_ocean_current_preclamp_p95,phys_ocean_current_preclamp_max,phys_ocean_current_clamp_count,phys_ocean_current_clamp_ratio,phys_ocean_current_max_magnitude,cell_index,q,r,s,temp_arr,temp_arr_prev,moisture_arr,moisture_arr_prev,snow_cover_arr,snow_cover_arr_prev,temp_baseline_arr,temp_30d_arr,temp_365d_arr,temp_anomaly_arr,sea_ice_frac_arr,sea_ice_frac_arr_prev,weather_intensity_arr,weather_cloud_arr,weather_cloud_water_arr,weather_precip_arr,weather_transition_alpha_arr,weather_classification_temp_arr,weather_classification_moisture_arr,weather_vapor_arr,weather_convergence_arr,weather_instability_arr,weather_field_init_arr,air_mass_temp_anomaly_arr,ocean_thermal_anomaly_arr,local_thermal_anomaly_arr,has_river_arr,river_flow_arr,river_downstream_arr,hydro_parent_arr,river_discharge_arr,river_discharge_30d_arr,river_storage_arr,groundwater_storage_arr,surface_runoff_arr,ema_initialized_arr,temp_season_offset_arr,insolation_now_arr,insolation_dev_arr,day_length_arr,heat_input_arr,thermal_energy_arr,snowpack_arr,water_balance_30d_arr,vegetation_vitality_arr,vitality_low_streak_arr,vitality_high_streak_arr,soil_moisture_arr,vegetation_growth_pressure_arr,temperature_transport_anomaly_arr,vegetation_heat_stress_arr,vegetation_drought_stress_arr,vegetation_cold_stress_arr,vegetation_regen_score_arr,elevation_arr,base_moisture_arr,ocean_current_x_arr,ocean_current_y_arr,wind_x_arr,wind_y_arr,slp_arr,wind_speed_arr,upwelling_strength_arr,wind_stress_curl_arr,ocean_psi_arr,cell_pos_x_arr,cell_pos_y_arr,cell_lat_norm_arr,temp_baseline_year_arr,terrain_arr,landform_arr,vegetation_arr,has_volcano_arr,is_lake_seed_arr,base_terrain_arr,base_landform_arr,base_vegetation_arr,cover_arr,weather_type_arr,weather_prev_type_arr,weather_target_type_arr,is_water_arr,climate_dirty_mask,weather_dirty_mask
4681,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2281,-18,38,-20,0.025601,0.314803,1,1,0,0,0.027651,0.013236,0.012543,0.000693,0.024292,0.20501,0,0,0,0,1,0.314803,1,0,0,0,0,0.08,0,-0.00205,0,0,-1,2340,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.027651,0,0,0,0,0,0,0,-0.003071,0,0,0,0,0.253032,1,0.017609,-0.050633,-0.930055,-0.367419,-0.017881,0.833406,-0.15,0.861447,-1.042102,1.732051,57,0.974359,0.037783,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4682,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2282,-17,38,-21,0.025601,0.314803,0.997621,0.997621,0,0,0.027651,0.013236,0.012543,0.000693,0.024296,0.20501,0,0,0,0,1,0.314803,0.997621,0,0,0,0,0.08,0,-0.00205,0,0,-1,2341,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.027651,0,0,0,0,0,0,0,-0.003071,0,0,0,0,0.253032,0.997621,0.008576,-0.006085,-0.581257,-0.81372,-0.024517,0.902605,-0.15,0.397356,-0.937968,3.464102,57,0.974359,0.037783,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4683,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2283,-16,38,-22,0.018803,0.308006,0.98629,0.98629,0,0,0.020853,0.006438,0.005745,0.000693,0.024299,0.205063,0,0,0,0,1,0.308006,0.98629,0,0,0,0,0.08,0,-0.002051,0,0,-1,2282,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.020853,0,0,0,0,0,0,0,0,0,0,0,0,0.321009,0.98629,0.005963,0.007322,-0.354412,-0.935089,-0.030442,0.888992,-0.15,0.059409,-0.624359,5.196152,57,0.974359,0.037783,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
4684,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2284,-15,38,-23,0.013831,0.303034,0.963388,0.963388,0,0,0.015882,0.001467,0.000774,0.000693,0.024318,0.205063,0,0,0,0,1,0.303034,0.963388,0,0,0,0,0.08,0,-0.002051,0,0,-1,2283,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.015882,0,0,0,0,0,0,0,-0.00027,0,0,0,0,0.370723,0.963388,0.017755,-0.000654,-0.35733,-0.933978,-0.03563,0.888415,-0.15,-0.147437,-0.291878,6.928203,57,0.974359,0.037783,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
4685,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2285,-14,38,-24,0.013831,0.303034,0.936388,0.936388,0,0,0.015882,0.001467,0.000774,0.000693,0.024356,0.205063,0,0,0,0,1,0.303034,0.936388,0,0,0,0,0.08,0,-0.002051,0,0,-1,2344,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.015882,0,0,0,0,0,0,0,-0.001712,0,0,0,0,0.370723,0.936388,0.026887,-0.02727,-0.389295,-0.921113,-0.040221,0.895322,-0.15,-0.034881,-0.144081,8.660254,57,0.974359,0.037783,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
4686,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2286,-13,38,-25,0.013831,0.303034,0.909388,0.909388,0,0,0.015882,0.001467,0.000774,0.000693,0.024405,0.205063,0,0,0,0,1,0.303034,0.909388,0,0,0,0,0.08,0,-0.002051,0,0,-1,2345,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.015882,0,0,0,0,0,0,0,-0.001712,0,0,0,0,0.370723,0.909388,0.02491,-0.016763,-0.504297,-0.86353,-0.044026,0.933938,-0.15,0.355647,-0.147647,10.392304,57,0.974359,0.037783,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0
4687,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2287,-12,38,-26,0.01312,0.302323,0.737645,0.737645,0,0,0.015171,0.000756,0.000063,0.000693,0.030285,0.205063,0,0,0,0,1,0.302323,0.737645,0,0,0,0,0.08,0,-0.002051,0,0,-1,2286,0,0,0,0,0,1,0.172444,1,0.630279,1,1,0.015171,0,0,0,0,0,0,0,-0.00163,0,0,0,0,0.39,0.737645,0.001431,-0.021529,0.248758,-0.968566,-0.052561,1.106721,0.324401,-0.481839,0.13892,12.124355,57,0.974359,0.037783,1,2,0,0,0,1,2,0,0,0,0,0,1,1,0
4688,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2288,-11,38,-27,0.078449,0.302323,0.730186,0.74923,0,0,0.065004,0.004112,0.000343,0.003769,0,0,0,0,0,0,1,0.302323,0.74923,0,0,0,0,0.08,-0.000062,-0.066494,0,0,-1,2287,0,0,0,0,0,1,0.112009,1,0.630279,1,1,0.065004,0.8,0,0.7,0,0,0,0,-0.000062,0,0,0,0,0.427744,0.594106,0,0,0.445212,-0.895425,-0.069436,1.114738,0,0,0,13.856406,57,0.974359,0.037783,17,4,2,0,0,8,4,2,2,0,0,0,0,1,0
4689,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2289,-10,38,-28,0.147567,0.302323,0.730805,0.772409,1,1,0.083113,0.004715,0.000393,0.004323,0,0,0,0,0,0,1,0.302323,0.772409,0,0,0,0,0.08,0,-0.015546,0,0,-1,2288,0,0,0,0,0,1,0.125378,1,0.630279,1,1,0.083113,0,0,0.7,0,0,0,0,0,0,0,0,0,0.459003,0.54175,0,0,0.299849,-0.953987,-0.086007,0.834214,0,0,0,15.588457,57,0.974359,0.037783,9,5,2,0,0,8,5,2,1,0,0,0,0,1,0
4690,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2290,-9,38,-29,0.151211,0.302323,0.624363,0.648203,1,1,0.086757,0.004837,0.000403,0.004434,0,0,0,0,0,0,1,0.302323,0.648203,0,0,0,0,0.08,0,-0.015546,0,0,-1,2229,0,0,0,0,0,1,0.135789,1,0.630279,1,1,0.086757,0,0,0.7,0,0,0,0,0,0,0,0,0,0.473101,0.49636,0,0,0.293571,-0.955937,-0.090834,0.645494,0,0,0,17.320509,57,0.974359,0.037783,9,5,2,0,0,8,5,2,1,0,0,0,0,1,0
4691,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2291,-8,38,-30,0.154049,0.302323,0.407468,0.376557,1,1,0.089595,0.004931,0.00041,0.004521,0,0,0,0,0,0,1,0.302323,0.376557,0,0,0,0,0.08,0,-0.015546,0,0,-1,2290,0,0,0,0,0,1,0.143897,1,0.630279,1,1,0.089595,0,0,0.7,0,0,0,0,0,0,0,0,0,0.505366,0.457009,0,0,-0.310935,0.950431,-0.08948,0.65742,0,0,0,19.052559,57,0.974359,0.037783,9,5,2,0,0,8,5,2,1,0,0,0,0,1,0
4692,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2292,-7,38,-31,0.146805,0.302323,0.326043,0.281332,1,1,0.091805,0.005005,0.000416,0.004589,0,0,0,0,0,0,1,0.302323,0.281332,0,0,0,0,0.08,0,-0.025,0,0,-1,2231,0,0,0,0,0,1,0.150211,1,0.630279,1,1,0.091805,0,0,0.7,0,0,0,0,0,0,0,0,0,0.555455,0.422894,0,0,-0.673247,0.739417,-0.087056,0.568442,0,0,0,20.784609,57,0.974359,0.037783,9,6,2,0,0,8,6,2,1,0,0,0,0,1,0
4693,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2293,-6,38,-32,0.148526,0.302323,0.332277,0.299862,1,1,0.093526,0.005062,0.000421,0.004641,0,0,0,0,0,0,1,0.302323,0.299862,0,0,0,0,0.08,0,-0.025,0,0,-1,2232,0,0,0,0,0,1,0.155129,1,0.630279,1,1,0.093526,0,0,0.7,0,0,0,0,0,0,0,0,0,0.580781,0.393317,0,0,-0.793556,0.608497,-0.083597,0.579274,0,0,0,22.516661,57,0.974359,0.037783,9,6,2,0,0,8,6,2,1,0,0,0,0,1,0
4694,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2294,-5,38,-33,0.156259,0.302323,0.602901,0.616411,1,1,0.091805,0.005005,0.000416,0.004589,0,0,0,0,0,0,1,0.302323,0.616411,0,0,0,0,0.08,0,-0.015546,0,0,-1,2295,0,0,0,0,0,1,0.150211,1,0.630279,1,1,0.091805,0,0,0.7,0,0,0,0,0,0,0,0,0,0.546069,0.506536,0,0,-0.882797,0.469754,-0.079157,0.695977,0,0,0,24.248711,57,0.974359,0.037783,9,5,2,0,0,8,5,2,1,0,0,0,0,1,0
4695,5,207746,false,60,7.841,6.292,0.006,1.489,0,0,0,0,0,0,0,0,0,0,0.046184,0.2175,0,0,0,0,0,0.099,1.016899,0.061539,0.240069,sea_ice,true,0.333333,0,6,7,1,7,7,partial,sea_ice,sea_ice_knobs,gdext_native_daily_slice,false,0,0,0,0,true,,false,false,0,,false,-1,0,-1,0,0,0,false,0,0,false,0,0,0,0,false,5,-1,false,0,false,false,0,0,,0.043789,4,3,0,phys_none,1,phys_slp,phys_solve,false,true,1,false,0,false,0,1,0,620544,false,false,true,0,4,6,60,16,0,620544,0,0,0,-1,-1,-1,-1,-1,-1,0,-1,-1,false,false,,false,gdscript,-1,0.0645,2400,false,true,0,0,false,-1,-1,-1,-1,-1,false,0,0,0,false,-1,0,false,,-1,-1,-1,-1,,false,false,false,false,0,0,0,0,gdscript,-1,0,0,false,off,0,0,0,0,0,0,0,2295,-4,38,-34,0.154049,0.302323,0.734021,0.763943,1,1,0.089595,0.004931,0.00041,0.004521,0,0,0,0,0,0,1,0.302323,0.763943,0,0,0,0,0.08,0,-0.015546,0,0,-1,2296,0,0,0,0,0,1,0.143897,1,0.630279,1,1,0.089595,0,0,0.7,0,0,0,0,0,0,0,0,0,0.493844,0.578113,0,0,-0.946787,0.32186,-0.073807,0.711803,0,0,0,25.980762,57,0.974359,0.037783,9,5,2,0,0,8,5,2,1,0,0,0,0,1,0
