epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,is_construction,group_index,type_id,owner_signature_id,count,owner_capacity,owner_required,planned_owner_equivalent,filled_owner,owner_openings,employee_required,employee_filled,wage_suspended,capacity_q16,purchase_intent_capacity_q16,realized_profit_margin_q16,severe_loss_cycles,recovery_cycles,operating_state,last_input,last_output,last_sold,last_discarded,last_retained,last_resource,last_resource_generated,last_revenue,last_input_cost,last_wages_paid,last_wages_due,last_expected_revenue,last_operating_cost,last_margin_gap_q16,planned_utilization_q16,last_base_wages_due,last_base_wages_paid,last_bonus_due,last_bonus_paid,owner_living_cost_per_day,owner_livelihood_required,viability_operating_cost,viability_income_gap,projected_owner_income_per_day,construction_ready_days,funded_capacity_q16,owner_working_capital_allocated,investment_score_q16,investment_payback_days,investment_rejection_reason,merchant_debt_principal,merchant_debt_premium,merchant_debt_term_cycles_left,merchant_debt_delinquent_cycles,last_in_kind_livelihood_value,recovery_failed_reviews
83,85,85,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,6970,6970,-51279,0,0,0,54,116,116,0,0,0,0,16051,62,0,0,16232,62,50565,6970,0,0,0,0,14745,73725,73787,-57736,3234,,65536,42223,0,0,0,0,0,0,0,0,0
83,85,85,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18729,93645,93645,-93645,0,,18036,38845,0,0,0,0,0,0,0,0,0
83,85,85,1338,7,22,-29,0,4,239,12,6,12,12,12,12,0,0,0,0,65536,65536,-22471,0,0,0,300,148050,96840,1770,49440,21450,0,432730,42223,0,0,641130,42223,-23222,65536,0,0,0,0,13581,814860,857083,-424353,13291,,0,0,0,0,0,0,0,0,0,198550,0
83,85,85,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,18036,18036,47904,0,0,0,276,7463,7463,0,0,155,0,179293,38845,0,0,179327,38845,65536,18036,0,0,0,0,12947,64735,103580,75713,28118,,16532,0,0,0,0,0,0,0,0,0,0
84,86,86,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,700,0,-45963,2048,0,0,0,0,12947,64735,64735,-64735,140,,2048,0,0,0,0,0,0,0,0,0,0
84,86,86,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25791,25791,65536,0,0,0,0,55095,13895,0,41200,0,0,293153,0,0,0,1162460,0,65536,25791,0,0,0,0,12947,517880,517880,-224727,42008,,25791,0,0,0,0,0,0,0,0,517880,0
84,86,86,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,6970,6970,-51279,0,0,0,54,116,116,0,0,0,0,16051,62,0,0,16232,62,50565,6970,0,0,0,0,14745,73725,73787,-57736,3234,,6970,62,0,0,0,0,0,0,0,0,0
84,86,86,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18729,93645,93645,-93645,0,,65536,0,0,0,0,0,0,0,0,0,0
84,86,86,1338,7,22,-29,0,4,239,12,6,12,12,12,12,0,0,0,0,65536,65536,-22471,0,0,0,300,148050,96840,1770,49440,21450,0,432730,42223,0,0,641130,42223,-23222,65536,0,0,0,0,13581,814860,857083,-424353,13291,,65536,42223,0,0,0,0,0,0,0,198550,0
84,86,86,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,18036,18036,47904,0,0,0,276,7463,7463,0,0,155,0,179293,38845,0,0,179327,38845,65536,18036,0,0,0,0,12947,64735,103580,75713,28118,,18036,38845,0,0,0,0,0,0,0,0,0
85,87,87,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,700,0,-45963,2048,0,0,0,0,12947,64735,64735,-64735,140,,17868,39053,0,0,0,0,0,0,0,0,0
85,87,87,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25791,25791,65536,0,0,0,0,55095,13895,0,41200,0,0,293153,0,0,0,1162460,0,65536,25791,0,0,0,0,12947,517880,517880,-224727,42008,,2048,0,0,0,0,0,0,0,0,517880,0
85,87,87,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,6970,6970,-51279,0,0,0,54,116,116,0,0,0,0,16051,62,0,0,16232,62,50565,6970,0,0,0,0,14745,73725,73787,-57736,3234,,25791,0,0,0,0,0,0,0,0,0,0
85,87,87,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18729,93645,93645,-93645,0,,6970,62,0,0,0,0,0,0,0,0,0
85,87,87,1338,7,22,-29,0,4,239,12,6,12,12,12,12,0,0,0,0,65536,65536,-22471,0,0,0,300,148050,96840,1770,49440,21450,0,432730,42223,0,0,641130,42223,-23222,65536,0,0,0,0,13581,814860,857083,-424353,13291,,65536,0,0,0,0,0,0,0,0,198550,0
85,87,87,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,18036,18036,47904,0,0,0,276,7463,7463,0,0,155,0,179293,38845,0,0,179327,38845,65536,18036,0,0,0,0,12947,64735,103580,75713,28118,,65536,42223,0,0,0,0,0,0,0,0,0
86,88,88,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,648,0,-47267,2048,0,0,0,0,12844,64220,64220,-64220,129,,22288,0,0,0,6,0,0,0,0,0,0
86,88,88,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45663,45663,65536,0,0,0,0,97546,56346,0,41200,0,0,1328111,0,0,0,2299273,0,65536,45663,0,0,0,0,12844,513760,513760,814351,70325,,2048,0,0,0,8,0,0,0,0,513760,0
86,88,88,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,65536,65536,62391,1,0,0,500,1100,1100,0,0,0,0,143758,536,0,0,143620,536,44684,65536,0,0,0,0,14622,73110,73646,70112,28617,,45663,0,0,0,8,0,0,0,0,0,0
86,88,88,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18576,92880,92880,-92880,0,,65536,536,0,0,0,0,0,0,0,0,0
86,88,88,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63774,1,0,0,0,50348,307,601,49440,7294,0,16702,0,0,0,205297,0,-25269,22288,0,0,0,0,13472,808320,808320,-791618,6313,,65536,0,0,0,6,0,0,0,0,186931,0
86,88,88,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16864,16864,45181,0,0,0,258,6978,6978,0,0,145,0,165931,33998,0,0,165965,33998,65536,16864,0,0,0,0,12844,64220,98218,67713,26411,,22288,0,0,0,5,0,0,0,0,0,0
87,89,89,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,648,0,-47267,2048,0,0,0,0,12844,64220,64220,-64220,129,,2048,0,0,0,0,0,0,0,0,0,0
87,89,89,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45663,45663,65536,0,0,0,0,97546,56346,0,41200,0,0,1328111,0,0,0,2299273,0,65536,45663,0,0,0,0,12844,513760,513760,814351,70325,,45663,0,0,0,0,0,0,0,0,513760,0
87,89,89,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,65536,65536,62391,1,0,0,500,1100,1100,0,0,0,0,143758,536,0,0,143620,536,44684,65536,0,0,0,0,14622,73110,73646,70112,28617,,65536,536,0,0,0,0,0,0,0,0,0
87,89,89,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18576,92880,92880,-92880,0,,65536,0,0,0,3,0,0,0,0,0,0
87,89,89,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63774,1,0,0,0,50348,307,601,49440,7294,0,16702,0,0,0,205297,0,-25269,22288,0,0,0,0,13472,808320,808320,-791618,6313,,22288,0,314439,20,0,0,0,0,0,186931,0
87,89,89,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16864,16864,45181,0,0,0,258,6978,6978,0,0,145,0,165931,33998,0,0,165965,33998,65536,16864,0,0,0,0,12844,64220,98218,67713,26411,,0,0,0,0,12,0,0,0,0,0,0
88,90,90,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,648,0,-47267,2048,0,0,0,0,12844,64220,64220,-64220,129,,22288,0,0,0,0,0,0,0,0,0,0
88,90,90,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45663,45663,65536,0,0,0,0,97546,56346,0,41200,0,0,1328111,0,0,0,2299273,0,65536,45663,0,0,0,0,12844,513760,513760,814351,70325,,2048,0,0,0,0,0,0,0,0,513760,0
88,90,90,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,65536,65536,62391,1,0,0,500,1100,1100,0,0,0,0,143758,536,0,0,143620,536,44684,65536,0,0,0,0,14622,73110,73646,70112,28617,,45663,0,0,0,0,0,0,0,0,0,0
88,90,90,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18576,92880,92880,-92880,0,,65536,536,0,0,0,0,0,0,0,0,0
88,90,90,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63774,1,0,0,0,50348,307,601,49440,7294,0,16702,0,0,0,205297,0,-25269,22288,0,0,0,0,13472,808320,808320,-791618,6313,,65536,0,0,0,0,0,0,0,0,186931,0
88,90,90,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16864,16864,45181,0,0,0,258,6978,6978,0,0,145,0,165931,33998,0,0,165965,33998,65536,16864,0,0,0,0,12844,64220,98218,67713,26411,,22288,0,0,0,0,0,0,0,0,0,0
89,91,91,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,648,0,-47267,2048,0,0,0,0,12844,64220,64220,-64220,129,,0,0,0,0,0,0,0,0,0,0,0
89,91,91,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45663,45663,65536,0,0,0,0,97546,56346,0,41200,0,0,1328111,0,0,0,2299273,0,65536,45663,0,0,0,0,12844,513760,513760,814351,70325,,16532,0,0,0,0,0,0,0,0,513760,0
89,91,91,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,65536,65536,62391,1,0,0,500,1100,1100,0,0,0,0,143758,536,0,0,143620,536,44684,65536,0,0,0,0,14622,73110,73646,70112,28617,,45085,367,0,0,0,0,0,0,0,0,0
89,91,91,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18576,92880,92880,-92880,0,,65536,0,0,0,0,0,0,0,0,0,0
89,91,91,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63774,1,0,0,0,50348,307,601,49440,7294,0,16702,0,0,0,205297,0,-25269,22288,0,0,0,0,13472,808320,808320,-791618,6313,,22288,0,0,0,0,0,0,0,0,186931,0
89,91,91,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16864,16864,45181,0,0,0,258,6978,6978,0,0,145,0,165931,33998,0,0,165965,33998,65536,16864,0,0,0,0,12844,64220,98218,67713,26411,,2048,0,0,0,0,0,0,0,0,0,0
90,92,92,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,648,0,-47267,2048,0,0,0,0,12844,64220,64220,-64220,129,,0,0,0,0,0,0,0,0,0,0,0
90,92,92,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45663,45663,65536,0,0,0,0,97546,56346,0,41200,0,0,1328111,0,0,0,2299273,0,65536,45663,0,0,0,0,12844,513760,513760,814351,70325,,15430,0,0,0,0,0,0,0,0,513760,0
90,92,92,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,65536,65536,62391,1,0,0,500,1100,1100,0,0,0,0,143758,536,0,0,143620,536,44684,65536,0,0,0,0,14622,73110,73646,70112,28617,,0,0,0,0,0,0,0,0,0,0,0
90,92,92,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18576,92880,92880,-92880,0,,14465,0,0,0,0,0,0,0,0,0,0
90,92,92,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63774,1,0,0,0,50348,307,601,49440,7294,0,16702,0,0,0,205297,0,-25269,22288,0,0,0,0,13472,808320,808320,-791618,6313,,0,0,0,0,0,0,0,0,0,186931,0
90,92,92,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16864,16864,45181,0,0,0,258,6978,6978,0,0,145,0,165931,33998,0,0,165965,33998,65536,16864,0,0,0,0,12844,64220,98218,67713,26411,,65536,0,0,0,0,0,0,0,0,0,0
91,93,93,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,600,0,-48479,2048,0,0,0,0,12760,63800,63800,-63800,120,,65536,0,0,0,0,0,0,0,0,0,0
91,93,93,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25788,25788,65536,0,0,0,0,55089,13889,0,41200,0,0,342537,0,0,0,1358717,0,65536,25788,0,0,0,0,12760,510400,510400,-167863,46727,,0,0,0,0,0,0,0,0,0,510400,0
91,93,93,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,5898,5898,-55019,0,0,0,45,98,98,0,0,0,0,11653,44,0,0,11843,44,36350,5898,0,0,0,0,14515,72575,72619,-60966,2359,,15430,0,0,0,0,0,0,0,0,0,0
91,93,93,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18445,92225,92225,-92225,0,,3038,25,0,0,0,0,0,0,0,0,0
91,93,93,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63793,0,0,0,0,50348,307,601,49440,7294,0,16654,0,0,0,195258,0,-26808,22288,0,0,0,0,13384,803040,803040,-786386,5992,,65536,0,0,0,0,0,0,0,0,176747,0
91,93,93,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16809,16809,49398,0,0,0,257,6955,6955,0,0,144,0,166830,31327,0,0,166870,31327,65536,16809,0,0,0,0,12760,63800,95127,71703,27121,,2048,0,0,0,0,0,0,0,0,0,0
92,94,94,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,600,0,-48479,2048,0,0,0,0,12760,63800,63800,-63800,120,,16715,0,0,0,0,0,0,0,0,0,0
92,94,94,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25788,25788,65536,0,0,0,0,55089,13889,0,41200,0,0,342537,0,0,0,1358717,0,65536,25788,0,0,0,0,12760,510400,510400,-167863,46727,,65536,547,0,0,0,0,0,0,0,510400,0
92,94,94,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,5898,5898,-55019,0,0,0,45,98,98,0,0,0,0,11653,44,0,0,11843,44,36350,5898,0,0,0,0,14515,72575,72619,-60966,2359,,65536,0,0,0,0,0,0,0,0,0,0
92,94,94,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18445,92225,92225,-92225,0,,22288,0,0,0,0,0,0,0,0,0,0
92,94,94,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63793,0,0,0,0,50348,307,601,49440,7294,0,16654,0,0,0,195258,0,-26808,22288,0,0,0,0,13384,803040,803040,-786386,5992,,65536,0,0,0,0,0,0,0,0,176747,0
92,94,94,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16809,16809,49398,0,0,0,257,6955,6955,0,0,144,0,166830,31327,0,0,166870,31327,65536,16809,0,0,0,0,12760,63800,95127,71703,27121,,0,0,0,0,3,0,0,0,0,0,0
93,95,95,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,600,0,-48479,2048,0,0,0,0,12760,63800,63800,-63800,120,,65536,535,0,0,0,0,0,0,0,0,0
93,95,95,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25788,25788,65536,0,0,0,0,55089,13889,0,41200,0,0,342537,0,0,0,1358717,0,65536,25788,0,0,0,0,12760,510400,510400,-167863,46727,,65536,0,0,0,0,0,0,0,0,510400,0
93,95,95,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,5898,5898,-55019,0,0,0,45,98,98,0,0,0,0,11653,44,0,0,11843,44,36350,5898,0,0,0,0,14515,72575,72619,-60966,2359,,22288,0,0,0,0,0,0,0,0,0,0
93,95,95,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18445,92225,92225,-92225,0,,0,0,0,0,0,0,0,0,0,0,0
93,95,95,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63793,0,0,0,0,50348,307,601,49440,7294,0,16654,0,0,0,195258,0,-26808,22288,0,0,0,0,13384,803040,803040,-786386,5992,,16715,0,0,0,0,0,0,0,0,176747,0
93,95,95,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16809,16809,49398,0,0,0,257,6955,6955,0,0,144,0,166830,31327,0,0,166870,31327,65536,16809,0,0,0,0,12760,63800,95127,71703,27121,,65536,547,0,0,0,0,0,0,0,0,0
94,96,96,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,600,0,-48479,2048,0,0,0,0,12760,63800,63800,-63800,120,,22288,0,0,0,0,0,0,0,0,0,0
94,96,96,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25788,25788,65536,0,0,0,0,55089,13889,0,41200,0,0,342537,0,0,0,1358717,0,65536,25788,0,0,0,0,12760,510400,510400,-167863,46727,,24672,51365,0,0,0,0,0,0,0,510400,0
94,96,96,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,5898,5898,-55019,0,0,0,45,98,98,0,0,0,0,11653,44,0,0,11843,44,36350,5898,0,0,0,0,14515,72575,72619,-60966,2359,,41768,0,0,0,0,0,0,0,0,0,0
94,96,96,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18445,92225,92225,-92225,0,,57411,470,0,0,0,0,0,0,0,0,0
94,96,96,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63793,0,0,0,0,50348,307,601,49440,7294,0,16654,0,0,0,195258,0,-26808,22288,0,0,0,0,13384,803040,803040,-786386,5992,,65536,0,0,0,0,0,0,0,0,176747,0
94,96,96,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16809,16809,49398,0,0,0,257,6955,6955,0,0,144,0,166830,31327,0,0,166870,31327,65536,16809,0,0,0,0,12760,63800,95127,71703,27121,,22288,0,0,0,0,0,0,0,0,0,0
95,97,97,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,600,0,-48479,2048,0,0,0,0,12760,63800,63800,-63800,120,,40000,0,0,0,0,0,0,0,0,0,0
95,97,97,1338,7,22,-29,0,1,70,9,4,8,8,3,8,0,0,0,0,25788,25788,65536,0,0,0,0,55089,13889,0,41200,0,0,342537,0,0,0,1358717,0,65536,25788,0,0,0,0,12760,510400,510400,-167863,46727,,0,0,0,0,0,0,0,0,0,510400,0
95,97,97,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,5898,5898,-55019,0,0,0,45,98,98,0,0,0,0,11653,44,0,0,11843,44,36350,5898,0,0,0,0,14515,72575,72619,-60966,2359,,65536,0,0,0,0,0,0,0,0,0,0
95,97,97,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18445,92225,92225,-92225,0,,22288,0,0,0,0,0,0,0,0,0,0
95,97,97,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63793,0,0,0,0,50348,307,601,49440,7294,0,16654,0,0,0,195258,0,-26808,22288,0,0,0,0,13384,803040,803040,-786386,5992,,17521,32741,0,0,0,0,0,0,0,176747,0
95,97,97,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16809,16809,49398,0,0,0,257,6955,6955,0,0,144,0,166830,31327,0,0,166870,31327,65536,16809,0,0,0,0,12760,63800,95127,71703,27121,,22288,0,0,0,0,0,0,0,0,0,0
96,98,98,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,556,0,-49631,2048,0,0,0,0,12667,63335,63335,-63335,111,,65536,0,0,0,6,0,0,0,0,0,0
96,98,98,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45662,45662,65536,0,0,0,0,97544,56344,0,41200,0,0,1549460,0,0,0,2682475,0,65536,45662,0,0,0,0,12667,506680,506680,1042780,79728,,22288,0,0,0,8,0,0,0,0,506680,0
96,98,98,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,59517,59517,34543,1,0,0,455,998,998,0,0,0,0,110620,418,0,0,110545,418,29455,59517,0,0,0,0,14404,72020,72438,38182,22026,,2048,0,0,0,8,0,0,0,0,0,0
96,98,98,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18306,91530,91530,-91530,0,,0,0,0,0,0,0,0,0,0,0,0
96,98,98,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63791,0,0,0,0,50348,307,601,49440,7294,0,16766,0,0,0,185912,0,-28309,22288,0,0,0,0,13287,797220,797220,-780454,5693,,2048,0,0,0,6,0,0,0,0,167205,0
96,98,98,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16753,16753,55979,0,0,0,256,6932,6932,0,0,144,0,170950,28862,0,0,170987,28862,65536,16753,0,0,0,0,12667,63335,92197,78753,28433,,45662,0,0,0,5,0,0,0,0,0,0
97,99,99,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,556,0,-49631,2048,0,0,0,0,12667,63335,63335,-63335,111,,0,0,0,0,0,0,0,0,0,0,0
97,99,99,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45662,45662,65536,0,0,0,0,97544,56344,0,41200,0,0,1549460,0,0,0,2682475,0,65536,45662,0,0,0,0,12667,506680,506680,1042780,79728,,22288,0,0,0,0,0,0,0,0,506680,0
97,99,99,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,59517,59517,34543,1,0,0,455,998,998,0,0,0,0,110620,418,0,0,110545,418,29455,59517,0,0,0,0,14404,72020,72438,38182,22026,,9777,13799,0,0,0,0,0,0,0,0,0
97,99,99,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18306,91530,91530,-91530,0,,65536,9822,0,0,0,0,0,0,0,0,0
97,99,99,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63791,0,0,0,0,50348,307,601,49440,7294,0,16766,0,0,0,185912,0,-28309,22288,0,0,0,0,13287,797220,797220,-780454,5693,,0,0,0,0,0,0,0,0,0,167205,0
97,99,99,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16753,16753,55979,0,0,0,256,6932,6932,0,0,144,0,170950,28862,0,0,170987,28862,65536,16753,0,0,0,0,12667,63335,92197,78753,28433,,16532,0,0,0,0,0,0,0,0,0,0
98,100,100,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,556,0,-49631,2048,0,0,0,0,12667,63335,63335,-63335,111,,0,0,0,0,0,0,0,0,0,0,0
98,100,100,1338,7,22,-29,0,1,70,9,4,8,8,5,8,0,0,0,0,45662,45662,65536,0,0,0,0,97544,56344,0,41200,0,0,1549460,0,0,0,2682475,0,65536,45662,0,0,0,0,12667,506680,506680,1042780,79728,,65536,0,0,0,0,0,0,0,0,506680,0
98,100,100,1338,7,22,-29,0,2,91,2,1,1,1,1,1,0,0,0,0,59517,59517,34543,1,0,0,455,998,998,0,0,0,0,110620,418,0,0,110545,418,29455,59517,0,0,0,0,14404,72020,72438,38182,22026,,0,0,0,0,0,0,0,0,0,0,0
98,100,100,1338,7,22,-29,0,3,107,20,1,1,1,1,1,0,0,0,0,65536,65536,-65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65536,65536,0,0,0,0,18306,91530,91530,-91530,0,,46125,0,0,0,0,0,0,0,0,0,0
98,100,100,1338,7,22,-29,0,4,239,12,6,12,12,4,12,0,0,0,0,22288,22288,-63791,0,0,0,0,50348,307,601,49440,7294,0,16766,0,0,0,185912,0,-28309,22288,0,0,0,0,13287,797220,797220,-780454,5693,,0,0,0,0,0,0,0,0,0,167205,0
98,100,100,1338,7,22,-29,0,5,252,9,1,1,1,1,1,0,0,0,0,16753,16753,55979,0,0,0,256,6932,6932,0,0,144,0,170950,28862,0,0,170987,28862,65536,16753,0,0,0,0,12667,63335,92197,78753,28433,,0,0,0,0,0,0,0,0,0,0,0
99,101,101,1338,7,22,-29,0,0,65,9,1,1,1,1,1,0,0,0,0,2048,2048,-65536,0,0,0,0,613,0,613,0,30,0,0,0,0,0,556,0,-49631,2048,0,0,0,0,12667,63335,63335,-63335,111,,15430,0,0,0,0,0,0,0,0,0,0
