epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,production_output_stock,production_output_discarded,production_output_retained,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,trade_runtime_mode,trade_topology_ready,population_error,money_error,goods_error
132,133,665,false,trade_planning,65535,661,665,2481,1120,120,259,5248,0,18468,0,12573,20026417,183649256,17091931,0,0,305,1097228,-1096923,0,11452101227,3817367404,848040185,ACTIVE,true,0,0,0
133,134,670,false,trade_planning,65535,666,670,2481,1120,120,259,5248,0,18136,0,12586,20030242,183464059,17092274,0,0,315,1097159,-1096844,0,11512468253,3837489735,848810143,ACTIVE,true,0,0,0
134,135,675,false,trade_planning,65535,671,675,2481,1120,120,259,5248,0,18050,0,12605,20009854,183150501,17092790,0,0,305,1097144,-1096839,0,11572197872,3857399601,846731384,ACTIVE,true,0,0,0
135,136,680,false,trade_planning,65535,676,680,2480,1120,120,259,5248,0,17992,0,12600,20006977,183222856,17093170,0,0,310,1097125,-1096815,0,11633005143,3877668694,846918087,ACTIVE,true,0,0,0
136,137,685,false,trade_planning,65535,681,685,2477,1120,120,259,5248,0,17980,0,12607,20011042,183158522,17093685,0,0,320,1097082,-1096762,0,11693207260,3897736070,847667613,ACTIVE,true,0,0,0
137,138,690,false,trade_planning,65535,686,690,2476,1120,120,259,5248,0,18025,0,12558,19986874,183852398,17094142,0,0,310,1097163,-1096853,0,11752920994,3917640643,845993317,ACTIVE,true,0,0,0
138,139,695,false,trade_planning,65535,691,695,2476,1120,120,259,5248,0,18026,0,12555,19988207,183914605,17094716,0,0,310,1097156,-1096846,0,11812781676,3937594220,845217253,ACTIVE,true,0,0,0
139,140,700,false,trade_planning,65535,696,700,2476,1120,120,259,5248,0,18006,0,12573,19981460,183605358,17095152,0,0,320,1097200,-1096880,0,11873475743,3957825545,845315966,ACTIVE,true,0,0,0
140,141,705,false,trade_planning,65535,701,705,2476,1120,120,259,5248,0,17963,0,12614,19979031,182950987,17095728,0,0,315,1097188,-1096873,0,11933210475,3977737149,844025976,ACTIVE,true,0,0,0
141,142,710,false,trade_planning,65535,706,710,2474,1120,120,259,5248,0,17951,0,12611,19938846,182796212,17096165,0,0,320,1097180,-1096860,0,11993877837,3997959590,842720519,ACTIVE,true,0,0,0
142,143,715,false,trade_planning,65535,711,715,2472,1120,120,259,5248,0,18012,0,12500,19962687,183718227,17096529,0,0,320,1097048,-1096728,0,12053934535,4017978489,843256594,ACTIVE,true,0,0,0
143,144,720,false,trade_planning,65535,716,720,2471,1120,120,259,5248,0,18005,0,12469,19946022,183675530,17096941,0,0,320,1096920,-1096600,0,12114702879,4038234621,843475678,ACTIVE,true,0,0,0
144,145,725,false,trade_planning,65535,721,725,2470,1120,120,259,5248,0,18013,0,12399,19958586,183777454,17097253,0,0,305,1097101,-1096796,0,12174622151,4058207666,844248138,ACTIVE,true,0,0,0
145,146,730,false,trade_planning,65535,726,730,2469,1120,120,259,5248,0,17985,0,12398,19941595,183421113,17097679,0,0,325,1097051,-1096726,0,12234759732,4078253568,843438120,ACTIVE,true,0,0,0
146,147,735,false,trade_planning,65535,731,735,2468,1120,120,259,5248,0,17968,0,12406,19929003,183186283,17098190,0,0,320,1096801,-1096481,0,12295166068,4098388995,842609386,ACTIVE,true,0,0,0
147,148,740,false,trade_planning,65535,736,740,2464,1120,120,259,5248,0,18006,0,12359,19949257,183757787,17098705,0,0,315,1097017,-1096702,0,12355557614,4118519538,843862970,ACTIVE,true,0,0,0
148,149,745,false,trade_planning,65535,741,745,2462,1120,120,259,5248,0,17965,0,12391,19933572,183206820,17099274,0,0,310,1096891,-1096581,0,12415683819,4138561585,843173938,ACTIVE,true,0,0,0
149,150,750,false,trade_planning,65535,746,750,2460,1120,120,259,5248,0,17988,0,12365,19947324,183574552,17099860,0,0,325,1096625,-1096300,0,12475815215,4158605390,844246919,ACTIVE,true,0,0,0
150,151,755,false,trade_planning,65535,751,755,2459,1120,120,259,5248,0,17964,0,12382,19927077,183273925,17100386,0,0,315,1096826,-1096511,0,12535476542,4178492509,843046688,ACTIVE,true,0,0,0
151,152,760,false,trade_planning,65535,756,760,2459,1120,120,259,5248,0,18009,0,12334,19926401,183966237,17100910,0,0,310,1096781,-1096471,0,12595553893,4198518292,843052143,ACTIVE,true,0,0,0
152,153,765,false,trade_planning,65535,761,765,2458,1120,120,259,5248,0,17997,0,12345,19932883,183788480,17101428,0,0,295,1096694,-1096399,0,12655829771,4218610233,843118580,ACTIVE,true,0,0,0
153,154,770,false,trade_planning,65535,766,770,2457,1120,120,259,5248,0,17988,0,12350,19918371,183699281,17102003,0,0,310,1096621,-1096311,0,12716173391,4238724774,842911850,ACTIVE,true,0,0,0
154,155,775,false,trade_planning,65535,771,775,2456,1120,120,259,5248,0,17952,0,12376,19925007,183201803,17102449,0,0,310,1096412,-1096102,0,12776140009,4258713668,842849855,ACTIVE,true,0,0,0
155,156,780,false,trade_planning,65535,776,780,2456,1120,120,259,5248,0,17923,0,12403,19902270,182770029,17103044,0,0,305,1096584,-1096279,0,12836376837,4278792618,841795775,ACTIVE,true,0,0,0
156,157,785,false,trade_planning,65535,781,785,2455,1120,120,259,5248,0,17975,0,12351,19911846,183579754,17103581,0,0,305,1096354,-1096049,0,12896621006,4298873987,842355816,ACTIVE,true,0,0,0
157,158,790,false,trade_planning,65535,786,790,2455,1120,120,259,5248,0,17988,0,12337,19895039,183789412,17104185,0,0,295,1096436,-1096141,0,12956774833,4318925260,842192434,ACTIVE,true,0,0,0
158,159,795,false,trade_planning,65535,791,795,2455,1120,120,259,5248,0,18039,0,12286,19925873,184514368,17104715,0,0,290,1096402,-1096112,0,13016932074,4338977666,843463927,ACTIVE,true,0,0,0
159,160,800,false,trade_planning,65535,796,800,2453,1120,120,259,5248,0,17974,0,12351,19919634,183561083,17105324,0,0,295,1096550,-1096255,0,13077128414,4359043117,843375225,ACTIVE,true,0,0,0
160,161,805,false,trade_planning,65535,801,805,2453,1120,120,259,5248,0,17942,0,12381,19912147,183094473,17105797,0,0,310,1096411,-1096101,0,13137409532,4379136817,843808962,ACTIVE,true,0,0,0
161,162,810,false,trade_planning,65535,806,810,2451,1120,120,259,5248,0,17927,0,12394,19915393,182930176,17106340,0,0,290,1096054,-1095764,0,13197164325,4399055085,843503429,ACTIVE,true,0,0,0
162,163,815,false,trade_planning,65535,811,815,2450,1120,120,259,5248,0,17927,0,12392,19885198,182985699,17106771,0,0,290,1096328,-1096038,0,13257987886,4419329612,843190707,ACTIVE,true,0,0,0
163,164,820,false,trade_planning,65535,816,820,2449,1120,120,259,5248,0,17995,0,12321,19946081,183999507,17107280,0,0,300,1096065,-1095765,0,13317846969,4439282624,845232696,ACTIVE,true,0,0,0
164,165,825,false,trade_planning,65535,821,825,2448,1120,120,259,5248,0,17949,0,12366,19931777,183306934,17107690,0,0,295,1096095,-1095800,0,13378658998,4459553306,846010266,ACTIVE,true,0,0,0
165,166,830,false,trade_planning,65535,826,830,2447,1120,120,259,5248,0,18015,0,12299,19957292,184305305,17108197,0,0,285,1095803,-1095518,0,13438162201,4479387712,846483879,ACTIVE,true,0,0,0
166,167,835,false,trade_planning,65535,831,835,2436,1120,120,259,5248,0,17946,0,12365,19932515,183286640,17108619,0,0,300,1095865,-1095565,0,13498855619,4499618860,847212970,ACTIVE,true,0,0,0
167,168,840,false,trade_planning,65535,836,840,2436,1120,120,259,5248,0,17962,0,12335,19963021,183701498,17109125,0,0,300,1096064,-1095764,0,13558003080,4519334667,847839144,ACTIVE,true,0,0,0
168,169,845,false,trade_planning,65535,841,845,2423,1120,120,259,5248,0,17924,0,12352,19946911,183134345,17109453,0,0,295,1096111,-1095816,0,13618378834,4539459921,846938364,ACTIVE,true,0,0,0
169,170,850,false,trade_planning,65535,846,850,2421,1120,120,259,5248,0,17916,0,12319,19929613,183240821,17109785,0,0,300,1096060,-1095760,0,13678885390,4559628781,846233755,ACTIVE,true,0,0,0
170,171,855,false,trade_planning,65535,851,855,2393,1120,120,259,5248,0,17985,0,12215,19976305,184272088,17110121,0,0,305,1095957,-1095652,0,13739195675,4579732196,847583920,ACTIVE,true,0,0,0
171,172,860,false,trade_planning,65535,856,860,2137,1120,120,259,5248,0,17878,0,12265,19935281,183113843,17110423,0,0,315,1095979,-1095664,0,13800193340,4600064760,846824200,ACTIVE,true,0,0,0
172,173,865,false,trade_planning,65535,861,865,1928,1120,120,259,5248,0,17662,0,12180,19961047,183681818,17110708,0,0,315,1096092,-1095777,0,13859997674,4619999537,847297389,ACTIVE,true,0,0,0
173,174,870,false,trade_planning,65535,866,870,1886,1120,120,259,5248,0,17409,0,12200,19943923,183022570,17111004,0,0,315,1096188,-1095873,0,13920616934,4640205950,847101155,ACTIVE,true,0,0,0
174,175,875,false,trade_planning,65535,871,875,1827,1120,120,259,5248,0,17408,0,12156,19911513,183673033,17111512,0,0,320,1096119,-1095799,0,13980246592,4660082489,843427292,ACTIVE,true,0,0,0
175,176,880,false,trade_planning,65535,876,880,1825,1120,120,259,5248,0,17383,0,12119,19956269,184130064,17111981,0,0,330,1095983,-1095653,0,14041856668,4680619200,847035116,ACTIVE,true,0,0,0
176,177,885,false,trade_planning,65535,881,885,1824,1120,120,259,5248,0,17331,0,12163,19922888,183444946,17112521,0,0,325,1096102,-1095777,0,14101563265,4700521380,844334310,ACTIVE,true,0,0,0
177,178,890,false,trade_planning,65535,886,890,1824,1120,120,259,5248,0,17324,0,12162,19937055,183329523,17112947,0,0,330,1096173,-1095843,0,14162512332,4720837732,845845281,ACTIVE,true,0,0,0
178,179,895,false,trade_planning,65535,891,895,1824,1120,120,259,5248,0,17335,0,12149,19906800,183541694,17113488,0,0,325,1096185,-1095860,0,14222131820,4740710911,842627037,ACTIVE,true,0,0,0
179,180,900,false,trade_planning,65535,896,900,1824,1120,120,259,5248,0,17350,0,12133,19917884,183736344,17113998,0,0,315,1096335,-1096020,0,14283133473,4761044812,844322522,ACTIVE,true,0,0,0
180,181,905,false,trade_planning,65535,901,905,1824,1120,120,259,5248,0,17325,0,12157,19920624,183398081,17114529,0,0,330,1096132,-1095802,0,14343082881,4781027948,843491024,ACTIVE,true,0,0,0
181,182,910,false,trade_planning,65535,906,910,1823,1120,120,259,5248,0,17344,0,12138,19901571,183699572,17114984,0,0,315,1096130,-1095815,0,14403728843,4801243257,842750599,ACTIVE,true,0,0,0
182,183,915,false,trade_planning,65535,911,915,1822,1120,120,259,5248,0,17342,0,12138,19909587,183676264,17115503,0,0,325,1096214,-1095889,0,14463997292,4821332740,842001459,ACTIVE,true,0,0,0
183,184,920,false,trade_planning,65535,916,920,1822,1120,120,259,5248,0,17332,0,12147,19902969,183544091,17116020,0,0,330,1096333,-1096003,0,14525049721,4841683545,842707537,ACTIVE,true,0,0,0
184,185,925,false,trade_planning,65535,921,925,1822,1120,120,259,5248,0,17334,0,12145,19900189,183592463,17116536,0,0,320,1096329,-1096009,0,14585185348,4861728762,841418279,ACTIVE,true,0,0,0
