epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
284,284,284,false,trade_planning,65535,284,284,6160,2400,120,261,10129,0,18794,99,162,0,16,2419933,34900062,3335779,28621520,4716520,28621520,1440227024,31304062,4292000,5365,5365,0,4292000,0,0,0,0,20526535,0,0,5961147,-5961147,207,2032462320,1666047151,1404696908,65946,290351872,1404630962,271271028,2383269,1046984,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,104,0,0,initial_topology_capture,0,0,0,848103,4,5875,3697,2454,191,142,49,30,2419,0,1229,0,0,0,158,46,17,0,11207180288,997779090,0,0,0,0,6,6,0,0,44,0,0,3256960,3439390,2677323,762067,249795767,283,283,7508,10649,199,8,0,0,7301,0,0,0
285,285,285,false,trade_planning,65535,285,285,6160,2400,120,261,10129,0,17487,113,155,0,12,2080193,32353651,2964177,26650784,4013648,26650784,1370755831,30379807,4460000,5575,5575,0,4460000,0,0,0,0,23792560,0,0,5470036,-5470036,198,1866024917,1568504406,1335972994,56970,266575109,1335916024,242765002,2098031,932082,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,105,0,0,initial_topology_capture,0,0,0,860277,4,5939,3740,2488,191,142,49,30,2460,0,1238,0,0,0,170,34,22,0,11207180288,1891152477,0,0,0,0,4,4,0,0,34,0,0,2122980,2979906,2299742,680164,222907251,284,284,7500,10657,197,8,0,0,7295,0,0,0
286,286,286,false,trade_planning,65535,286,286,6153,2400,120,261,10129,0,17323,95,161,0,29,2265964,27480037,2093851,26048274,2231396,26048274,1331132526,17796678,1140000,1425,1425,0,1140000,0,0,0,0,19686905,0,0,4237017,-4237017,197,1857432814,1472949654,1312258624,62776,265347649,1312195848,236340768,2347618,785176,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,707,105,0,0,initial_topology_capture,707,2065,0,860277,4,5939,3740,2488,191,142,49,30,2460,0,1238,0,0,0,153,0,17,0,11207180288,0,0,0,0,0,3,3,0,0,29,0,0,1674640,3116266,2437257,679009,216898102,285,0,7505,10665,205,8,0,0,7292,0,0,0
287,287,287,false,trade_planning,65535,287,287,6149,2400,120,261,10129,0,18122,100,162,0,20,2120484,30455417,3024468,27396848,3190184,27396848,1399939122,22695934,1200000,1500,1500,0,1200000,0,0,0,0,20812955,0,0,4816003,-4816003,214,2022702565,1582676222,1376111048,67860,288957634,1376043188,240470989,2121729,741458,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2251,105,0,0,initial_topology_capture,2251,6028,0,860277,4,5939,3740,2488,191,142,49,30,2460,0,1238,0,0,0,141,0,12,0,11202985984,0,0,0,0,0,5,5,0,0,37,0,0,2701490,2928374,2310727,617647,219141980,286,0,7500,10671,205,7,0,0,7288,0,0,0
288,288,288,false,trade_planning,65535,288,288,6151,2400,120,261,10129,0,19719,91,178,0,21,2224764,34094835,3050162,29792362,3625820,29792362,1521085810,27141842,1092000,1365,1365,0,1092000,0,0,0,0,18459730,0,0,5443789,-5443789,215,2190804225,1731648245,1492919443,67475,312972157,1492851968,268355260,2239055,1102049,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,106,0,0,initial_topology_capture,0,0,0,873487,4,6013,3786,2517,191,142,49,30,2501,0,1255,0,0,0,145,29,25,0,11202985984,2219405659,0,0,0,0,7,7,0,0,34,0,0,3741260,3378250,2463177,915073,246013853,287,287,7483,10679,196,7,0,0,7280,0,0,0
289,289,289,false,trade_planning,65535,289,289,6149,2400,120,261,10129,0,18772,98,170,0,26,2371663,31549763,2550589,28490527,3435870,28490527,1435823057,26799475,1176000,1470,1470,0,1176000,0,0,0,0,19992120,0,0,4977953,-4977953,219,2077688071,1624543389,1407920606,73024,296812707,1407847582,248991042,2435039,840890,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,773,106,0,0,initial_topology_capture,773,1971,0,873487,4,6013,3786,2517,191,142,49,30,2501,0,1255,0,0,0,128,0,17,0,11202985984,0,0,0,0,0,4,4,0,0,34,0,0,2205010,3284587,2602836,681751,226895346,288,0,7488,10691,204,7,0,0,7277,0,0,0
290,290,290,false,trade_planning,65535,290,290,6148,2400,120,261,10129,0,17463,110,168,0,23,2018266,29380414,2746915,26512820,3226323,26512820,1343963133,26230174,1320000,1650,1650,0,1320000,0,0,0,0,22865410,0,0,4679346,-4679346,210,1873328241,1544940935,1316476776,63817,267618437,1316412959,233949491,2144934,931179,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,107,0,0,initial_topology_capture,0,0,0,885690,4,6103,3842,2552,191,142,49,32,2543,0,1276,0,0,0,146,35,17,0,11198791680,2102985081,0,0,0,0,2,2,0,0,51,0,0,1092750,2994625,2234359,760266,214252668,289,289,7486,10703,204,7,0,0,7275,0,0,0
291,291,291,false,trade_planning,65535,291,291,6072,2400,120,261,10129,0,17339,4,200,0,16,1947552,29847154,2920500,26352830,3225587,26352830,1285079659,24877759,436000,545,545,0,436000,0,0,0,0,906560,0,0,5078353,-5078353,271,1846092248,1442384218,1259824444,58544,263727574,1259765900,235047810,1957125,880469,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,872,107,0,0,initial_topology_capture,872,1835,0,885690,4,6103,3842,2552,191,142,49,32,2543,0,1276,0,0,0,122,0,24,0,11194597376,0,0,0,0,0,4,4,0,0,44,0,0,2179100,2744321,2148345,595976,215607196,290,0,7492,10715,212,7,0,0,7273,0,0,0
292,292,292,false,trade_planning,65535,292,292,5989,2400,120,261,10129,0,18139,9,202,0,21,2098050,30124711,3029621,27603679,3190152,27603679,1358038798,24551469,108000,135,135,0,108000,0,0,0,0,1848595,0,0,4988236,-4988236,289,1999248587,1522948104,1333447054,67725,285607053,1333379329,255223234,2057707,1054097,ACTIVE,true,1,1931586511863368049,6878440885882118507,ROUTE,16942,16942,0,29,107,0,0,initial_topology_capture,29,72,0,885690,4,6103,3842,2552,191,142,49,32,2543,0,1276,0,0,0,100,0,22,0,11194597376,0,0,0,0,0,4,4,0,0,40,0,0,2169200,3100852,2313565,787287,233540575,291,0,7520,10751,242,6,0,0,7272,0,0,0
293,293,293,false,trade_planning,65535,293,293,5917,2400,120,261,10129,0,19714,6,236,0,25,2068595,34517382,2719684,29837003,3894169,29837003,1534362307,30577012,460000,575,575,0,460000,0,0,0,0,1242500,0,0,5233105,-5233105,293,2168267215,1743277265,1503394833,69538,309752587,1503325295,264028098,2058380,1194217,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,108,0,0,initial_topology_capture,0,0,0,893426,4,6188,3890,2579,191,142,49,32,2579,0,1297,0,0,0,108,27,19,0,11190403072,1274472616,0,0,0,0,8,8,0,0,33,0,0,4292110,3264683,2313742,950941,240600133,292,292,7535,10790,262,6,0,0,7267,0,0,0
294,294,294,false,trade_planning,65535,294,294,5837,2400,120,261,10129,0,18784,9,210,0,26,2388703,34144014,2656964,28662255,3952423,28662255,1496678146,31070623,108000,135,135,0,108000,0,0,0,0,1800000,0,0,5394984,-5394984,292,2051668858,1690746800,1465568879,69356,293095681,1465499523,261888664,2434433,921961,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,109,0,0,initial_topology_capture,0,0,0,900492,4,6242,3926,2604,191,142,49,35,2612,0,1308,0,0,0,111,25,22,0,11186208768,822758201,0,0,0,0,2,2,0,0,49,0,0,1111300,3260311,2601552,658759,240588197,293,293,7556,10828,287,6,0,0,7263,0,0,0
295,295,295,false,trade_planning,65535,295,295,5745,2400,120,261,10129,0,17479,8,217,0,24,2150040,31056012,3045907,26704270,3495752,26704270,1360198183,27492174,96000,120,120,0,96000,0,0,0,0,1600000,0,0,4983926,-4983926,298,1828675966,1566865112,1332675575,65566,261239542,1332610009,241790806,2203491,838080,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,110,0,0,initial_topology_capture,0,0,0,904781,4,6266,3944,2615,191,142,49,36,2630,0,1315,0,0,0,109,11,13,0,11182014464,640478148,0,0,0,0,5,5,0,0,31,1,0,2750210,3004540,2362462,642078,221546287,294,294,7582,10868,313,6,0,0,7263,0,0,0
296,296,296,false,trade_planning,65535,296,296,5747,2400,120,261,10129,0,17318,4,210,0,30,2054580,27731033,2313758,26036795,2346454,26036795,1301732802,16581623,824000,1030,1030,0,824000,0,0,0,0,908758,0,0,4520097,-4520097,280,1907460263,1430660755,1284382008,54829,272494436,1284327179,234088362,2092660,887761,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1669,110,0,0,initial_topology_capture,1669,3810,0,904781,4,6266,3944,2615,191,142,49,36,2630,0,1315,0,0,0,95,0,14,0,11182014464,0,0,0,0,0,4,4,0,0,28,1,0,2201590,2952276,2251858,700418,216014545,295,0,7607,10924,338,6,0,0,7263,0,0,0
297,297,297,false,trade_planning,65535,297,297,5746,2400,120,261,10129,0,18137,11,193,0,20,1852524,30655784,2885285,27490885,2773123,27490885,1398402815,22722846,908000,1135,1135,0,908000,0,0,0,0,2344350,0,0,5097846,-5097846,282,2048136239,1574685994,1374830738,58769,292591008,1374771969,266658795,1751307,1419976,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,111,0,0,initial_topology_capture,0,0,0,911644,4,6333,3981,2641,191,142,49,37,2658,0,1326,0,0,0,102,26,19,0,11182014464,787016959,0,0,0,0,5,5,0,0,35,0,0,2747580,3178706,2093183,1085523,248707168,296,296,7573,10930,312,6,0,0,7255,0,0,0
298,298,298,false,trade_planning,65535,298,298,5748,2400,120,261,10129,0,19710,10,219,0,33,2355753,35413027,2646416,29825118,3909399,29825118,1562800917,31271252,1672000,2090,2090,0,1672000,0,0,0,0,2170000,0,0,5492410,-5492410,284,2108471107,1783306131,1529921444,63779,301210285,1529857665,276613947,2376943,1076010,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,748,111,0,0,initial_topology_capture,748,1989,0,911644,4,6333,3981,2641,191,142,49,37,2658,0,1326,0,0,0,90,0,12,0,11182014464,0,0,0,0,0,7,7,0,0,33,1,0,3770840,3378727,2560522,818205,255996906,297,0,7555,10941,299,5,1,0,7250,0,0,0
299,299,299,false,trade_planning,65535,299,299,5746,2400,120,261,10129,0,18784,8,197,0,40,2216679,31970318,3054201,28549320,2848564,28549320,1443578301,23450659,96000,120,120,0,96000,0,0,0,0,1600000,0,0,5196125,-5196125,283,2038503934,1621249897,1420091682,60040,291214976,1420031642,254684877,2361500,936018,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,112,0,0,initial_topology_capture,0,0,0,921561,4,6392,4016,2665,192,142,50,37,2680,0,1336,0,0,0,102,24,12,0,11182014464,1398244037,0,0,0,0,7,7,0,0,32,2,0,3765230,3140099,2443111,696988,233526231,298,298,7517,10946,268,5,2,0,7242,0,0,0
300,300,300,false,trade_planning,65535,300,300,5748,2400,120,261,10129,0,17490,11,190,0,27,2104814,28464574,2373426,26604846,2919535,26604846,1313695998,23316100,1296000,1620,1620,0,1296000,0,0,0,0,2327500,0,0,4601085,-4601085,290,1830120678,1493713610,1289145994,62096,261445922,1289083898,240508871,2118975,902377,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,734,112,0,0,initial_topology_capture,734,2034,0,921561,4,6392,4016,2665,192,142,50,37,2680,0,1336,0,0,0,88,0,14,0,11182014464,0,0,0,0,0,2,2,0,0,44,0,0,1090980,2994109,2330462,663647,221099245,299,0,7488,10949,239,5,2,0,7242,0,0,0
301,301,301,false,trade_planning,65535,301,301,5772,2400,120,261,10129,0,17301,89,96,0,30,1932434,29760949,4310331,26062658,2969594,26062658,1308356461,22037187,34436000,43045,43045,0,34436000,0,0,0,0,21778250,0,0,5125120,-5125120,191,1935462293,1449751356,1251937763,54489,276494736,1251883274,230793878,1891007,894396,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2396,112,0,0,initial_topology_capture,2396,5856,0,921561,4,6392,4016,2665,192,142,50,37,2680,0,1336,0,0,0,75,0,13,0,11173625856,0,0,0,0,0,9,9,0,0,37,0,0,4914500,2811465,2147745,663720,212282052,300,0,7489,10955,239,5,2,0,7243,0,0,0
302,302,302,false,trade_planning,65535,302,302,5790,2400,120,261,10129,0,18124,86,88,0,35,2193550,31327020,2990581,27383917,2859044,27383917,1458491682,21176053,33624000,42030,42030,0,33624000,0,0,0,0,21063131,0,0,5115388,-5115388,204,2062833698,1567130062,1403750069,58440,294690640,1403691629,267014444,2125754,1090607,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,16384,16942,0,3212,112,0,0,initial_topology_capture,3212,7785,0,921561,4,6392,4016,2665,192,142,50,37,2680,0,1336,0,0,0,65,0,10,0,11173625856,0,0,0,0,0,0,0,0,0,46,0,0,0,3239532,2401916,837616,247449497,301,0,7477,10968,229,5,1,0,7242,0,0,0
303,303,303,false,trade_planning,65535,303,303,5803,2400,120,261,10129,0,19704,85,94,0,41,2212379,32640030,2807599,29709060,2829866,29709060,1469217363,24273095,32060000,40075,40075,0,32060000,0,0,0,0,20448137,0,0,5462093,-5462093,201,2093021753,1614774899,1412947628,63360,299003230,1412884268,257699355,2224608,853214,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,113,0,0,initial_topology_capture,0,0,0,933369,4,6513,4082,2699,195,142,53,37,2734,0,1368,0,0,0,84,34,15,0,11169431552,2576619653,0,0,0,0,4,4,0,0,37,0,0,2195170,3064375,2422952,641423,235580266,302,302,7443,10977,209,5,0,0,7229,0,0,0
304,304,304,false,trade_planning,65535,304,304,5818,2400,120,261,10129,0,18761,84,81,0,32,2173527,32009804,3052681,28403619,2745223,28403619,1424381505,19658666,33600000,42000,42000,0,33600000,0,0,0,0,20487356,0,0,5329663,-5329663,201,2011912935,1533633593,1371186554,63715,287416248,1371122839,255596983,2313293,873628,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,114,0,0,initial_topology_capture,0,0,0,945607,4,6615,4146,2748,195,142,53,38,2782,0,1383,0,0,0,121,49,12,0,11169431552,1672936661,0,0,0,0,8,8,0,0,47,0,0,4352390,3035691,2402887,632804,234410033,303,303,7411,10985,186,5,0,0,7220,0,0,0
305,305,305,false,trade_planning,65535,305,305,5827,2400,120,261,10129,0,17478,90,67,0,42,1938541,28979917,3074780,26530091,2631433,26530091,1311235581,22245640,34836000,43545,43545,0,34836000,0,0,0,0,21898661,0,0,5002249,-5002249,195,1847147716,1450187276,1254209453,55512,263878364,1254153941,241466557,1936694,1047831,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,115,0,0,initial_topology_capture,0,0,0,953167,4,6665,4179,2774,195,142,53,38,2812,0,1390,0,0,0,137,26,10,0,11169431552,1387427450,0,0,0,0,5,5,0,0,34,0,0,2773990,2951855,2170090,781765,222381258,304,304,7379,10991,161,5,0,0,7213,0,0,0
306,306,306,false,trade_planning,65535,306,306,5819,2400,120,261,10129,0,17298,90,81,0,27,2016721,29342978,2040947,25975015,2885831,25975015,1355307237,21714604,1468000,1835,1835,0,1468000,0,0,0,0,18506790,0,0,4628583,-4628583,185,1989312919,1508239521,1332178389,53756,284187679,1332124633,242639096,2020591,1047811,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,897,115,0,0,initial_topology_capture,897,1823,0,953167,4,6665,4179,2774,195,142,53,38,2812,0,1390,0,0,0,122,0,15,0,11169431552,0,0,0,0,0,4,4,0,0,27,1,0,2219530,3074595,2226713,847882,223702414,305,0,7382,10998,165,5,0,0,7212,0,0,0
307,307,307,false,trade_planning,65535,307,307,5813,2400,120,261,10129,0,18109,86,79,0,35,1986301,31673743,3243492,27344675,2948042,27344675,1429751783,24292411,1032000,1290,1290,0,1032000,0,0,0,0,17616930,0,0,5101722,-5101722,205,2098619078,1646766707,1404479934,52562,299802842,1404427372,252812930,1947136,1055923,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,8192,16942,0,1649,115,0,0,initial_topology_capture,1649,3849,0,953167,4,6665,4179,2774,195,142,53,38,2812,0,1390,0,0,0,114,0,8,0,11161042944,0,0,0,0,0,7,7,0,0,34,0,0,3902470,3040502,2204380,836122,231118185,306,0,7386,11010,170,5,0,0,7211,0,0,0
308,308,308,false,trade_planning,65535,308,308,5805,2400,120,261,10129,0,19697,85,79,0,32,2280770,34405715,2715969,29661893,3315937,29661893,1474226694,24132437,1020000,1275,1275,0,1020000,0,0,0,0,17067560,0,0,5507318,-5507318,201,2179219048,1640723079,1449132063,57806,311317138,1449074257,271125020,2270833,1048651,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,16384,16942,0,3221,115,0,0,initial_topology_capture,3221,7743,0,953167,4,6665,4179,2774,195,142,53,38,2812,0,1390,0,0,0,92,0,22,0,11161042944,0,0,0,0,0,6,6,0,0,35,0,0,3339220,3355939,2505059,850880,248493546,307,0,7394,11024,177,5,0,0,7212,0,0,0
309,309,309,false,trade_planning,65535,309,309,5803,2400,120,261,10129,0,18750,86,66,0,36,2089218,33126605,3195661,28376731,3272940,28376731,1409104545,23362788,1808000,2260,2260,0,1808000,0,0,0,0,17475866,0,0,5517239,-5517239,205,2065239626,1581768635,1383986361,52604,295034364,1383933757,252783358,2152494,1015848,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,116,0,0,initial_topology_capture,0,0,0,965769,4,6744,4233,2809,195,142,53,38,2853,0,1409,0,0,0,106,35,21,0,11156848640,1035272306,0,0,0,0,5,5,0,0,33,0,0,2718220,3196656,2365857,830799,228369454,308,308,7386,11032,173,5,0,0,7208,0,0,0
310,310,310,false,trade_planning,65535,310,310,5809,2400,120,261,10129,0,17458,91,71,0,26,1869035,29084809,1515507,26430703,2514138,26430703,1294467076,18958654,1480000,1850,1850,0,1480000,0,0,0,0,18553345,0,0,4910380,-4910380,202,1883956181,1394879782,1274079971,51549,269136717,1274028422,242077130,1940768,1123716,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,117,0,0,initial_topology_capture,0,0,0,975362,4,6809,4275,2846,195,142,53,38,2884,0,1414,0,0,0,135,37,8,0,11156848640,1823852771,0,0,0,0,8,8,0,0,42,0,0,4460710,3050038,2105160,944878,220239152,309,309,7386,11044,175,5,0,0,7206,0,0,0
311,311,311,false,trade_planning,65535,311,311,5811,2400,120,261,10129,0,17253,91,100,0,20,1932637,32494409,2772728,26130462,3583751,26130462,1397268723,26247269,1868000,2335,2335,0,1868000,0,0,0,0,18786960,0,0,5227372,-5227372,201,1939780569,1545603800,1369210257,56803,277111613,1369153454,220580251,1978220,847980,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,773,117,0,0,initial_topology_capture,773,1919,0,975362,4,6809,4275,2846,195,142,53,38,2884,0,1414,0,0,0,117,0,18,0,11152654336,0,0,0,0,0,5,5,0,0,50,0,0,2779600,2735766,2134839,600927,201577663,310,0,7381,11054,181,5,0,0,7195,0,0,0
312,312,312,false,trade_planning,65535,312,312,5813,2400,120,261,10129,0,18072,94,85,0,23,2361849,31276073,3055348,27486752,3634117,27486752,1410196556,29175786,4232000,5290,5290,0,4232000,0,0,0,0,19626444,0,0,5282592,-5282592,212,2054095376,1581228834,1376855866,67096,293442318,1376788770,260684597,2322429,1009533,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2446,117,0,0,initial_topology_capture,2446,5706,0,975362,4,6809,4275,2846,195,142,53,38,2884,0,1414,0,0,0,105,0,12,0,11152654336,0,0,0,0,0,3,3,0,0,46,0,0,1649650,3280954,2567785,713169,241860963,311,0,7379,11062,185,5,0,0,7189,0,0,0
313,313,313,false,trade_planning,65535,313,313,5799,2400,120,261,10129,0,19677,89,68,0,25,2193423,34647596,2515324,29854139,4345417,29854139,1473748379,34195364,3008000,3760,3760,0,3008000,0,0,0,0,18080060,0,0,5532357,-5532357,201,2168774165,1663656976,1436610670,65655,309825001,1436545015,252260379,2137801,1026385,ACTIVE,true,1,1931586511863368049,6878440885882118507,ROUTE,16942,16942,0,22,117,0,0,initial_topology_capture,22,72,0,975362,4,6809,4275,2846,195,142,53,38,2884,0,1414,0,0,0,91,0,14,0,11148460032,0,0,0,0,0,9,9,0,0,33,0,0,5017570,3104768,2415175,689593,230452131,312,0,7385,11076,196,5,0,0,7184,0,0,0
314,314,314,false,trade_planning,65535,314,314,5799,2400,120,261,10129,0,18699,96,80,0,25,2390038,33094659,2987478,28503871,3946507,28503871,1435468977,29716833,5032000,6290,6290,0,5032000,0,0,0,0,19897862,0,0,5459250,-5459250,217,2021979752,1614989305,1400786995,66851,288854381,1400720144,257297224,2438900,1021609,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,118,0,0,initial_topology_capture,0,0,0,982026,4,6860,4307,2869,197,144,53,38,2902,0,1423,0,0,0,99,23,15,0,11148460032,415557014,0,0,0,0,6,6,0,0,45,0,0,3313390,3365090,2605340,759750,238301189,313,312,7379,11088,197,6,0,0,7176,0,0,0
315,315,315,false,trade_planning,65535,315,315,5796,2400,120,261,10129,0,17432,100,68,0,18,2365940,31244792,3692562,26663281,4391293,26663281,1366778212,34352638,4692000,5865,5865,0,4692000,0,0,0,0,20730347,0,0,5266558,-5266558,202,1868265755,1601551457,1327798490,64916,266895224,1327733574,241260828,2408579,798913,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,4096,16942,0,723,118,0,0,initial_topology_capture,723,2049,0,982026,4,6860,4307,2869,197,144,53,38,2902,0,1423,0,0,0,83,0,16,0,11144265728,0,0,0,0,0,5,5,0,0,32,1,0,2769940,3066685,2548203,518482,223729519,314,0,7384,11098,205,6,0,0,7173,0,0,0
316,316,316,false,trade_planning,65535,316,316,5786,2400,120,261,10129,0,17246,91,88,0,20,2065213,28925109,3287823,25966055,3147245,25966055,1344064671,26740079,1868000,2335,2335,0,1868000,0,0,0,0,18846592,0,0,4489712,-4489712,205,1900692709,1572588045,1315516979,60387,271527637,1315456592,222141204,2158607,809338,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,12288,16942,0,2371,118,0,0,initial_topology_capture,2371,5859,0,982026,4,6860,4307,2869,197,144,53,38,2902,0,1423,0,0,0,64,0,19,0,11140071424,0,0,0,0,0,2,2,0,0,40,0,0,1094830,2929328,2253986,675342,203667135,315,0,7390,11110,214,5,1,0,7170,0,0,0
317,317,317,false,trade_planning,65535,317,317,5785,2400,120,261,10129,0,18051,94,86,0,7,1834501,28473821,2672132,27296657,2062959,27296657,1332754222,16940300,1904000,2380,2380,0,1904000,0,0,0,0,19476421,0,0,4732216,-4732216,214,2110927905,1474205792,1313973211,63289,301561255,1313909922,235100191,1849402,1001227,ACTIVE,true,1,1931586511863368049,6878440885882118507,ROUTE,16942,16942,0,28,118,0,0,initial_topology_capture,28,72,0,982026,4,6860,4307,2869,197,144,53,38,2902,0,1423,0,0,0,47,0,17,0,11140071424,0,0,0,0,0,2,2,0,0,43,0,0,1113380,2900387,2065960,834427,214443600,316,0,7391,11115,216,5,1,0,7169,0,0,0
318,318,318,false,trade_planning,65535,318,318,5781,2400,120,261,10129,0,19639,85,83,0,21,2326731,32986367,3360804,29648779,2889249,29648779,1504263103,23150815,1020000,1275,1275,0,1020000,0,0,0,0,17067560,0,0,5412545,-5412545,218,2218616566,1698333951,1480155471,63183,316945352,1480092288,247472260,2328934,887461,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,119,0,0,initial_topology_capture,0,0,0,992580,4,6961,4365,2907,197,144,53,38,2945,0,1443,0,0,0,76,38,9,0,11144265728,637758911,0,0,0,0,5,5,0,0,36,0,0,2785600,3212283,2532851,679432,226375024,317,317,7380,11128,213,5,1,0,7161,0,0,0
319,319,319,false,trade_planning,65535,319,319,5767,2400,120,261,10129,0,18693,96,66,0,18,2347837,30888115,3094742,28387905,2421177,28387905,1436328747,20937103,1152000,1440,1440,0,1152000,0,0,0,0,19479201,22489,0,4994431,-4994431,213,2038459254,1593779380,1414301774,62130,291208589,1414239644,240943607,2438679,866581,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,120,0,0,initial_topology_capture,0,0,0,1000869,4,7012,4400,2936,197,144,53,40,2965,0,1449,0,0,0,93,29,12,0,11140071424,909520457,0,0,0,0,5,5,0,0,34,0,0,2766560,3269849,2583851,685998,219137552,318,98,7372,11139,207,5,1,0,7159,0,0,0
320,320,320,false,trade_planning,65535,320,320,5766,2400,120,261,10129,0,17413,103,67,0,10,1655867,27866828,2463449,26428886,1620334,26428886,1305210088,13312643,3564000,4455,4455,0,3564000,0,0,0,0,21425358,0,0,4726931,-4726931,206,1929931925,1404757743,1288390474,57029,275704681,1288333445,212246644,1818261,895695,ACTIVE,true,1,1931586511863368049,6878440885882118507,SCAN,0,16942,0,0,121,0,0,initial_topology_capture,0,0,0,1012802,4,7081,4442,2970,197,144,53,41,2991,0,1457,0,0,0,111,34,16,0,11135877120,2220002033,0,0,0,0,4,4,0,0,49,0,0,2184780,2689047,1921672,767375,189378771,319,319,7367,11153,207,5,1,0,7154,0,0,0
