epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error
46,46,230,false,trade_planning,65535,226,230,7947,2400,120,260,13874,0,126034,2388,692,0,39,86351941,445632357,173790388,170536774,13290746,170536774,19751414207,112340686,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,40713031,-40713031,260,37727063803,5389581314,18828073521,3684469904,87833924,7088103,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,114688,288000,0,1898,2,0,0,initial_topology_capture,1898,3705,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
47,47,235,false,trade_planning,65535,231,235,7968,2400,120,260,13874,0,125921,2388,765,0,40,85700187,450042572,189032782,170387906,10436679,170387906,19660408883,91196343,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,40830484,-40830484,297,37758473328,5394068411,18758212540,3600140489,88528624,6053356,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,131072,288000,0,2297,2,0,0,initial_topology_capture,2297,4177,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
48,48,240,false,trade_planning,65535,236,240,7994,2400,120,260,13874,0,125789,2388,841,0,56,82363947,442414465,192358581,170234865,15453694,170234865,18656312785,126353929,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,38095437,-38095437,335,37584282606,5369184004,17718958856,3399729360,84191733,5654193,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,147456,288000,0,2769,2,0,0,initial_topology_capture,2769,4665,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
49,49,245,false,trade_planning,65535,241,245,8017,2400,120,260,13874,0,125679,2388,895,0,56,79326614,421509544,200702195,170072838,10702684,170072838,17974370746,89853009,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,37792716,-37792716,362,37859660468,5408523728,17073517737,3282154326,81781253,5314035,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,163840,288000,0,3330,2,0,0,initial_topology_capture,3330,5324,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
50,50,250,false,trade_planning,65535,246,250,8035,2400,120,260,13874,0,125583,2388,933,0,58,77425590,417060171,198509216,169955050,14484645,169955050,17997992279,112957016,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,38526873,-38526873,382,38349774680,5478540025,17074035263,3241121832,79036820,6719078,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,180224,288000,0,3762,2,0,0,initial_topology_capture,3762,6017,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
51,51,255,false,trade_planning,65535,251,255,8054,2400,120,260,13874,0,125467,2388,979,0,70,76379267,409631796,201676154,169819100,14486824,169819100,18034095525,125635640,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,39243616,-39243616,405,38545999645,5506572143,17097459885,3170858896,77359660,7607604,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,196608,288000,0,4070,2,0,0,initial_topology_capture,4070,6586,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
52,52,260,false,trade_planning,65535,256,260,8071,2400,120,260,13874,0,125346,2388,1002,0,98,77774107,423794846,178241362,169719628,19583854,169719628,18252763237,166416903,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,38341479,-38341479,419,38855469321,5550782124,17275346334,3152787184,79093844,6944252,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,212992,288000,0,4409,2,0,0,initial_topology_capture,4409,7245,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
53,53,265,false,trade_planning,65535,261,265,8096,2400,120,260,13874,0,125221,2388,1060,0,67,78525350,429564602,188939648,169543077,18958891,169543077,18514174797,157310863,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,38828890,-38828890,450,39246041712,5606578178,17545863934,3093698119,80140145,5206714,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,229376,288000,0,4737,2,0,0,initial_topology_capture,4737,8105,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
54,54,270,false,trade_planning,65535,266,270,8089,2400,120,260,13874,0,125188,2388,1033,0,60,80184544,459191237,180621364,169496714,20578000,169496714,19333485118,181463344,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,39133908,-39133908,440,39576960916,5653852326,18341021774,3193118911,82679954,4856368,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,245760,288000,0,5110,2,0,0,initial_topology_capture,5110,8916,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
55,55,275,false,trade_planning,65535,271,275,8087,2400,120,260,13874,0,125159,2388,1007,0,55,83346279,470221335,185423270,169473110,28510469,169473110,19547551358,244097154,811000000,10670000,370000,10300000,296000000,515000000,0,0,0,543040000,0,0,38856331,-38856331,431,39596582667,5656655444,18492454204,3306640838,85281930,6113829,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,262144,288000,0,5401,2,0,0,initial_topology_capture,5401,9437,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
56,56,280,false,trade_planning,65535,276,280,8058,2400,120,260,13874,0,125171,2388,922,0,73,85459701,468266411,201930128,169497539,32331875,169497539,20055432529,289526632,810741600,10669677,369677,10300000,295741600,515000000,0,0,0,542997500,0,0,39730865,-39730865,392,39621665436,5660238702,18955164297,3416153428,87615119,6552959,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,278528,288000,0,5612,2,0,0,initial_topology_capture,5612,9870,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
57,57,285,false,trade_planning,65535,281,285,8039,2400,120,260,13874,0,125161,2387,877,0,56,86192183,453212969,214335706,169447630,34480189,169447630,20119928414,337378022,810600800,10669501,369501,10300000,295600800,515000000,0,0,0,542997500,0,0,40834152,-40834152,371,39590325471,5655761539,18971949592,3515073172,88107094,8077782,ACTIVE,true,1,1004698382656098209,8037876792253904599,ROUTE,288000,288000,0,40,2,0,0,initial_topology_capture,40,72,0,54043,0,504,252,103,1,0,1,1,129,0,148,0,0,0,0,0,0,0,13128171520,0,0,0,0
58,58,290,false,trade_planning,65535,286,290,8016,2400,120,260,13874,0,125161,2387,824,0,53,90013032,467994081,200461902,169434490,36814200,169434490,21073263526,372382353,810288300,10663251,369501,10293750,295600800,514687500,0,0,0,542776875,0,0,40864998,-40864998,349,39972096129,5710300234,19890592873,3662862091,91781400,8633320,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,0,288000,0,0,3,0,0,initial_topology_capture,0,0,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,63,63,0,0,13128171520,6457384341,0,0,0
59,59,295,false,trade_planning,65535,291,295,8007,2400,120,260,13874,0,125142,2386,791,0,53,92890981,462612259,209432793,169391230,34236667,169391230,21426280923,356635343,810287500,10663250,369500,10293750,295600000,514687500,0,0,0,542576875,0,0,40305527,-40305527,335,40158506500,5736930280,20259358080,3799374524,94579518,8638926,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,16384,288000,0,47,3,0,0,initial_topology_capture,47,93,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,48,0,15,0,13123977216,0,0,0,0
60,60,300,false,trade_planning,65535,296,300,8000,2400,120,260,13874,0,125076,2386,797,0,60,94201172,451646812,208589522,169318912,29377729,169318912,21991036496,320568381,810287500,10663250,369500,10293750,295600000,514687500,0,0,0,542576875,0,0,40946859,-40946859,337,40664896139,5809271663,20860180615,3860555643,96403077,7864203,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,32768,288000,0,324,3,0,0,initial_topology_capture,324,659,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,9,0,39,0,13123977216,0,0,0,0
61,61,305,false,trade_planning,65535,301,305,7982,2400,120,260,13874,0,125073,2387,755,0,44,94121689,442346664,204167897,169280038,25418956,169280038,22369128712,279127315,810288300,10663251,369501,10293750,295600800,514687500,0,0,0,542776875,0,0,40837362,-40837362,320,40989089984,5855585058,21279713097,3961893469,95809350,9098758,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,49152,288000,0,653,3,0,0,initial_topology_capture,653,1319,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,1,0,8,0,13128171520,0,0,0,0
62,62,310,false,trade_planning,65535,306,310,7979,2400,120,260,13874,0,125019,2387,734,0,75,97418116,439860590,195607718,169239174,26456181,169239174,22680119418,293580571,809991500,10662880,369130,10293750,295304000,514687500,0,0,0,542734375,0,0,39821926,-39821926,313,41178927903,5882704783,21576547347,4036057430,99489716,7793601,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,65536,288000,0,919,3,0,0,initial_topology_capture,919,1852,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,1,0,13128171520,0,0,0,0
63,63,315,false,trade_planning,65535,311,315,7964,2400,120,260,13874,0,125014,2387,695,0,44,98664239,447413601,195087866,169163934,23721948,169163934,23310540914,290576288,809889100,10662752,369002,10293750,295201600,514687500,0,0,0,542734375,0,0,39935154,-39935154,297,41523975138,5931997248,22210075526,4147799449,100935104,8709057,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,81920,288000,0,1245,3,0,0,initial_topology_capture,1245,2451,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13128171520,0,0,0,0
64,64,320,false,trade_planning,65535,316,320,7963,2400,120,260,13874,0,124982,2386,688,0,40,97989874,473385063,181575739,169116104,32099678,169116104,23779318259,378840280,809888300,10662751,369001,10293750,295200800,514687500,0,0,0,542534375,0,0,41024158,-41024158,299,41685263265,5955038393,22590589679,4198385997,100711949,8345800,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,98304,288000,0,1591,3,0,0,initial_topology_capture,1591,3065,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13123977216,0,0,0,0
65,65,325,false,trade_planning,65535,321,325,7941,2400,120,260,13874,0,124976,2385,634,0,61,99893470,474233778,191295045,169126282,36923519,169126282,24085238661,394024440,809887500,10662750,369000,10293750,295200000,514687500,0,0,0,542334375,0,0,39801541,-39801541,277,41863774272,5980539963,22881326721,4305992765,102191386,8631034,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,114688,288000,0,1916,3,0,0,initial_topology_capture,1916,3688,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13119782912,0,0,0,0
66,66,330,false,trade_planning,65535,326,330,7933,2400,120,260,13874,0,124960,2386,608,0,41,100115489,468701982,205258952,169072762,32408382,169072762,24246845560,382657993,809888300,10662751,369001,10293750,295200800,514687500,0,0,0,542534375,0,0,38978240,-38978240,269,42224301918,6032043938,23054299267,4341895271,102903787,8349801,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,131072,288000,0,2250,3,0,0,initial_topology_capture,2250,4225,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13123977216,0,0,0,0
67,67,335,false,trade_planning,65535,331,335,7931,2400,120,260,13874,0,124907,2387,596,0,64,101659858,454588863,212999366,169036319,27100730,169036319,24187855443,336759356,809889100,10662752,369002,10293750,295201600,514687500,0,0,0,542734375,0,0,38888044,-38888044,265,42400095649,6057157314,23041206987,4418013594,104805015,8685742,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,147456,288000,0,2636,3,0,0,initial_topology_capture,2636,4799,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13128171520,0,0,0,0
68,68,340,false,trade_planning,65535,336,340,7939,2400,120,260,13874,0,124857,2387,605,0,41,98184687,457369192,201824571,168931531,32165286,168931531,24417721825,394097448,809889100,10662752,369002,10293750,295201600,514687500,0,0,0,542734375,0,0,40642347,-40642347,276,42595749749,6085107877,23213735277,4370198134,100580892,9694777,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,163840,288000,0,3125,3,0,0,initial_topology_capture,3125,5530,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13128171520,0,0,0,0
69,69,345,false,trade_planning,65535,341,345,7934,2400,120,260,13874,0,124799,2386,600,0,64,100442815,471176547,189868911,168894389,36566173,168894389,24855883353,433203544,809888300,10662751,369001,10293750,295200800,514687500,0,0,0,542534375,0,0,40342595,-40342595,272,42756717011,6108103203,23612791509,4405733399,103120409,9543777,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,180224,288000,0,3536,3,0,0,initial_topology_capture,3536,6244,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13119782912,0,0,0,0
70,70,350,false,trade_planning,65535,346,350,7923,2400,120,260,13874,0,124771,2384,568,0,62,101689772,465950698,191891932,168863844,32623433,168863844,25200633088,381499389,809887500,10662750,369000,10293750,295200000,514687500,0,0,0,542334375,0,0,39610219,-39610219,259,42946712239,6135245399,24009246199,4517443545,105208530,9679352,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,196608,288000,0,3850,3,0,0,initial_topology_capture,3850,6807,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13115588608,0,0,0,0
71,71,355,false,trade_planning,65535,351,355,7922,2400,120,260,13874,0,124715,2385,567,0,56,103982999,480804183,185304569,168790504,36429066,168790504,25856421001,428921376,809575800,10656501,369001,10287500,295200800,514375000,0,0,0,542313750,0,0,40353574,-40353574,261,43118368427,6159767688,24617923825,4618844624,107835886,9005903,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,212992,288000,0,4219,3,0,0,initial_topology_capture,4219,7436,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13119782912,0,0,0,0
72,72,360,false,trade_planning,65535,356,360,7923,2400,120,260,13874,0,124651,2386,562,0,68,102943804,490739899,185363900,168733219,33715740,168733219,26336486316,398211703,809576600,10656502,369002,10287500,295201600,514375000,0,0,0,542513750,0,0,41778518,-41778518,263,43180140242,6168592262,25128698013,4633208259,106936043,9249529,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,229376,288000,0,4582,3,0,0,initial_topology_capture,4582,8261,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13123977216,0,0,0,0
73,73,365,false,trade_planning,65535,361,365,7921,2400,120,260,13874,0,124589,2386,561,0,63,103002687,491921258,190727358,168622693,35387652,168622693,26429496060,413080473,809576600,10656502,369002,10287500,295201600,514375000,0,0,0,542513750,0,0,41610058,-41610058,264,43056618121,6150946233,25206838987,4675584620,107225944,9240051,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,245760,288000,0,4918,3,0,0,initial_topology_capture,4918,9109,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13123977216,0,0,0,0
74,74,370,false,trade_planning,65535,366,370,7920,2400,120,260,13874,0,124506,2385,573,0,72,103804970,501331985,191312637,168534995,32947790,168534995,26664478045,394923456,809575800,10656501,369001,10287500,295200800,514375000,0,0,0,542313750,0,0,40763937,-40763937,272,42917230522,6131033729,25459978789,4722257833,108783006,8447728,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,262144,288000,0,5164,3,0,0,initial_topology_capture,5164,9675,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13119782912,0,0,0,0
75,75,375,false,trade_planning,65535,371,375,7911,2400,120,260,13874,0,124476,2384,552,0,52,105699258,481730837,204424022,168458340,30325947,168458340,25920479040,349609319,809543800,10656461,368961,10287500,295168800,514375000,0,0,0,542105950,0,0,40053162,-40053162,264,42861426257,6123061657,24761325921,4752591852,111003034,8231339,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,278528,288000,0,5358,3,0,0,initial_topology_capture,5358,10125,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13115588608,0,0,0,0
76,76,380,false,trade_planning,65535,376,380,7908,2400,120,260,13874,0,124444,2384,538,0,46,103679800,483954422,200451993,168410371,28160677,168410371,26208382314,349597070,809176600,10656002,368502,10287500,294801600,514375000,0,0,0,542271250,0,0,40931997,-40931997,258,43436492223,6205213970,25049608644,4743491119,109097358,9360362,ACTIVE,true,1,1004698382656098209,8037876792253904599,ROUTE,288000,288000,0,40,3,0,0,initial_topology_capture,40,72,0,84293,0,784,396,166,1,0,1,1,214,0,229,0,0,0,0,0,0,0,13119782912,0,0,0,0
77,77,385,false,trade_planning,65535,381,385,7900,2400,120,260,13874,0,124425,2384,512,0,45,103449980,484071841,192698704,168396126,28917302,168396126,26579315566,348887146,808864900,10649753,368503,10281250,294802400,514062500,0,0,0,542250625,0,0,41647798,-41647798,247,43989137028,6284163202,25421563520,4738520203,108923621,9207260,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,0,288000,0,0,4,0,0,initial_topology_capture,0,0,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,54,54,0,0,13119782912,3801520507,0,0,0
78,78,390,false,trade_planning,65535,386,390,7881,2400,120,260,13874,0,124400,2384,477,0,60,105708493,490454983,191870374,168377836,32756698,168377836,26740832503,373982577,808552400,10643503,368503,10275000,294802400,513750000,0,0,0,542030000,0,0,41521293,-41521293,231,44265086260,6323584532,25558297526,4833393646,111486750,9519577,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,16384,288000,0,45,4,0,0,initial_topology_capture,45,95,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,32,0,22,0,13119782912,0,0,0,0
79,79,395,false,trade_planning,65535,391,395,7878,2400,120,260,13874,0,124346,2382,480,0,53,104609193,486565320,197294281,168307145,24589508,168307145,27152402430,292816638,808550800,10643501,368501,10275000,294800800,513750000,0,0,0,541630000,0,0,41786816,-41786816,234,44585050862,6369293752,26051034992,4827317141,110522605,9973962,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,32768,288000,0,319,4,0,0,initial_topology_capture,319,664,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,17,0,15,0,13111394304,0,0,0,0
80,80,400,false,trade_planning,65535,396,400,7864,2400,120,260,13874,0,124312,2381,464,0,51,105244591,495164407,190056950,168266918,24555465,168266918,27365260207,295192699,808550000,10643500,368500,10275000,294800000,513750000,0,0,0,541430000,0,0,40977755,-40977755,227,44527829844,6361119346,26261517508,4852629925,112317301,9238521,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,49152,288000,0,638,4,0,0,initial_topology_capture,638,1334,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,1,0,16,0,13107200000,0,0,0,0
81,81,405,false,trade_planning,65535,401,405,7850,2400,120,260,13874,0,124289,2383,428,0,57,105831357,503329837,188863746,168245057,28529964,168245057,27407542543,333703883,808551600,10643502,368502,10275000,294801600,513750000,0,0,0,541830000,0,0,41736206,-41736206,210,44350813218,6335831253,26265287060,4874926382,112670290,10029043,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,65536,288000,0,920,4,0,0,initial_topology_capture,920,1850,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,1,0,13115588608,0,0,0,0
82,82,410,false,trade_planning,65535,406,410,7843,2400,120,260,13874,0,124244,2384,411,0,61,104302532,488822214,200772021,168193668,30631746,168193668,27052396102,350765692,808552400,10643503,368503,10275000,294802400,513750000,0,0,0,542030000,0,0,42022958,-42022958,202,44310802430,6330115384,25893078010,4839500608,112084820,9497406,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,81920,288000,0,1216,4,0,0,initial_topology_capture,1216,2479,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13119782912,0,0,0,0
83,83,415,false,trade_planning,65535,411,415,7839,2400,120,260,13874,0,124192,2384,408,0,55,104750675,473668337,208677948,168121611,24455293,168121611,26860685023,302427833,808552400,10643503,368503,10275000,294802400,513750000,0,0,0,542030000,0,0,40789847,-40789847,204,44681971954,6383139660,25749704790,4840022436,112920233,9053099,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,98304,288000,0,1499,4,0,0,initial_topology_capture,1499,3156,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13119782912,0,0,0,0
84,84,420,false,trade_planning,65535,416,420,7837,2400,120,260,13874,0,124116,2382,428,0,58,103731222,469060732,198979085,168045861,18335113,168045861,26629677200,234861856,808550800,10643501,368501,10275000,294800800,513750000,0,0,0,541630000,0,0,40334654,-40334654,216,45310710390,6472959403,25586264544,4813296930,112024460,10225000,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,114688,288000,0,1739,4,0,0,initial_topology_capture,1739,3864,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13111394304,0,0,0,0
85,85,425,false,trade_planning,65535,421,425,7828,2400,120,260,13874,0,124090,2380,407,0,49,103878659,478171892,187536028,168025243,21864196,168025243,27140783211,260978721,808550000,10643500,368500,10275000,294800000,513750000,0,0,0,541430000,0,0,41473402,-41473402,209,45884202396,6554886844,26071254490,4838953815,112211650,10962913,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,131072,288000,0,2000,4,0,0,initial_topology_capture,2000,4474,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13103005696,0,0,0,0
86,86,430,false,trade_planning,65535,426,430,7819,2400,120,260,13874,0,124052,2382,383,0,60,104476318,491961019,183899230,168002819,23007703,168002819,27480111361,276764932,808239100,10637252,368502,10268750,294801600,513437500,0,0,0,541609375,0,0,40944111,-40944111,201,46099557658,6585651877,26395107329,4817194204,113364252,9291433,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,147456,288000,0,2336,4,0,0,initial_topology_capture,2336,5098,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13111394304,0,0,0,0
87,87,435,false,trade_planning,65535,431,435,7827,2400,120,260,13874,0,123985,2383,406,0,43,104141921,485779684,195354562,167900463,21624754,167900463,27380793583,260036590,808239900,10637253,368503,10268750,294802400,513437500,0,0,0,541809375,0,0,41405642,-41405642,210,46033995190,6576285809,26312517093,4797659156,113240357,9603767,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,163840,288000,0,2782,4,0,0,initial_topology_capture,2782,5872,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13115588608,0,0,0,0
88,88,440,false,trade_planning,65535,436,440,7826,2400,120,260,13874,0,123923,2383,404,0,64,103620170,481027799,198674038,167873150,20738469,167873150,27259174821,241622973,808239900,10637253,368503,10268750,294802400,513437500,0,0,0,541809375,0,0,41796131,-41796131,208,46148905217,6592701519,26209311948,4795417472,112994439,9716243,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,180224,288000,0,3174,4,0,0,initial_topology_capture,3174,6605,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13115588608,0,0,0,0
89,89,445,false,trade_planning,65535,441,445,7824,2400,120,260,13874,0,123835,2381,428,0,66,103832410,483636093,191012778,167763189,22327165,167763189,26928716994,253220934,808238300,10637251,368501,10268750,294800800,513437500,0,0,0,541409375,0,0,40856981,-40856981,224,46350924469,6621561409,25867257760,4805810986,113144490,10242132,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,196608,288000,0,3433,4,0,0,initial_topology_capture,3433,7223,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13107200000,0,0,0,0
90,90,450,false,trade_planning,65535,446,450,7820,2400,120,260,13874,0,123767,2380,425,0,72,103035888,474682911,195182423,167709536,19000124,167709536,26714011757,223555812,808237500,10637250,368500,10268750,294800000,513437500,0,0,0,541209375,0,0,40104126,-40104126,223,46637730397,6662533703,25682218445,4782178551,112647752,10336387,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,212992,288000,0,3728,4,0,0,initial_topology_capture,3728,7926,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13103005696,0,0,0,0
91,91,455,false,trade_planning,65535,451,455,7816,2400,120,260,13874,0,123721,2382,411,0,58,102086864,488658599,195538718,167642032,20039033,167642032,27162301493,240157103,808239100,10637252,368502,10268750,294801600,513437500,0,0,0,541609375,0,0,42008299,-42008299,220,46978267962,6711181911,26113905290,4736725457,111461293,10655961,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,229376,288000,0,4091,4,0,0,initial_topology_capture,4091,8750,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13111394304,0,0,0,0
92,92,460,false,trade_planning,65535,456,460,7811,2400,120,260,13874,0,123644,2382,418,0,70,102342529,491992868,193650785,167567599,21066544,167567599,27262429067,250667854,808239900,10637253,368503,10268750,294802400,513437500,0,0,0,541809375,0,0,41540735,-41540735,221,46980766840,6711538894,26203521313,4767513376,111855203,10883112,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,245760,288000,0,4492,4,0,0,initial_topology_capture,4492,9533,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13115588608,0,0,0,0
93,93,465,false,trade_planning,65535,461,465,7805,2400,120,260,13874,0,123590,2382,415,0,57,102873179,501753373,192464450,167487080,21747500,167487080,27406586852,255901955,807927400,10631003,368503,10262500,294802400,513125000,0,0,0,541588750,0,0,41815960,-41815960,224,46896364358,6699481403,26342757497,4764969850,112965401,10543773,ACTIVE,true,1,1004698382656098209,8037876792253904599,SCAN,262144,288000,0,4713,4,0,0,initial_topology_capture,4713,10124,0,119010,0,1068,528,220,24,22,2,1,282,0,307,0,0,0,0,0,0,0,13115588608,0,0,0,0
