epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
99,101,101,false,trade_planning,65535,101,101,5758,2400,120,261,11127,0,15214,0,122,0,11,1433370,28859321,599802,59812817,1130079,59812817,995732765,14069575,1308000,1635,1635,0,1308000,0,0,0,0,2527500,0,0,4156362,-4156362,113,3620836922,1316717101,980652034,296844,517262555,980355190,226656171,1559628,673474,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2393,27,0,0,initial_topology_capture,2393,8945,0,395752,8,2972,1376,765,604,254,350,47,149,0,534,0,0,0,41,0,9,0,7356809216,0,0,0,0,40500,63,28,134,107,63,63,0,134,2,525,0,20545114,2418900,1704732,714168,216640659,100,0,9696,11524,522,15,0,0,9159,0,0,0
100,102,102,false,trade_planning,65535,102,102,5753,2400,120,261,11127,0,14908,0,73,0,9,1672023,31757827,620734,58725524,2317767,58725524,968127815,17771142,60000,75,75,0,60000,0,0,0,0,1000000,0,0,4284721,-4284721,119,3704636234,1194663628,950580255,283582,529233878,950296673,237403150,1693532,910426,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,27,27,0,0,initial_topology_capture,27,88,0,395752,8,2972,1376,765,604,254,350,47,149,0,534,0,0,0,32,0,9,0,7365197824,0,0,0,0,40500,51,24,131,106,56,51,0,134,3,538,0,17398124,2723739,1907854,815885,232384737,101,0,9682,11549,529,16,0,0,9137,0,0,0
101,103,103,false,trade_planning,65535,103,103,5747,2400,120,261,11127,0,14898,0,74,0,10,1653352,33823717,671820,58571084,1427448,58571084,1035052585,18360399,836000,1045,1045,0,836000,0,0,0,0,1302385,0,0,4312198,-4312198,110,3684680419,1820276537,1016152380,296194,526383055,1015856186,198789343,1675698,744099,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,28,0,0,initial_topology_capture,0,0,0,425674,8,3188,1463,816,671,295,376,47,166,0,570,0,0,0,76,51,7,0,7365197824,300621605,0,0,0,18000,45,21,142,117,62,45,0,118,0,508,1,16018760,2597331,1911860,685471,192171124,102,102,9647,11571,525,17,0,0,9105,0,0,0
102,104,104,false,trade_planning,65535,104,104,5743,2400,120,261,11127,0,14539,0,111,0,12,2071849,26647530,557642,57199694,1373086,57199694,947775910,18506234,503800,776,620,156,496000,7800,0,0,0,2242500,0,0,3991353,-3991353,109,3596391274,1118081586,929040830,274954,513770311,928765876,208399665,1818808,990649,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,635,28,0,0,initial_topology_capture,635,2180,0,425674,8,3188,1463,816,671,295,376,47,166,0,570,0,0,0,74,0,2,0,7369392128,0,0,0,0,54000,57,32,122,95,72,57,0,124,3,504,0,22338738,2898650,2297326,601324,198719787,103,0,9632,11592,533,18,0,0,9081,0,0,0
103,105,105,false,trade_planning,65535,105,105,5743,2400,120,261,11127,0,15010,0,113,0,11,1664756,27192335,497598,58821569,1005437,58821569,978487159,13305980,556000,695,695,0,556000,0,0,0,0,2842500,0,0,4092229,-4092229,131,3874256010,1106001944,964922251,297072,553465287,964625179,190351008,1509896,824474,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,1827,28,0,0,initial_topology_capture,1827,6596,0,425674,8,3188,1463,816,671,295,376,47,166,0,570,0,0,0,64,0,10,0,7356809216,0,0,0,0,27000,60,22,138,97,58,60,0,132,2,532,0,15781220,2449338,1863683,585655,184282500,104,0,9625,11624,544,18,0,0,9063,0,0,0
104,106,106,false,trade_planning,65535,106,106,5742,2400,120,261,11127,0,15239,0,89,0,8,1800539,29332266,727115,60010993,2361733,60010993,1181374080,23241643,556000,695,695,0,556000,0,0,0,0,2842500,0,0,4155016,-4155016,119,3581439210,1686890814,1157876709,300272,511634303,1157576437,260159298,1562860,1071137,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2417,28,0,0,initial_topology_capture,2417,8846,0,425674,8,3188,1463,816,671,295,376,47,166,0,570,0,0,0,59,0,5,0,7352614912,0,0,0,0,31500,39,16,127,97,94,39,0,138,2,568,1,10671649,2769960,2048895,721065,253362960,105,0,9598,11643,550,18,0,0,9030,0,0,0
105,107,107,false,trade_planning,65535,107,107,5736,2400,120,261,11127,0,14899,0,75,0,7,1948537,28380602,575846,58824379,1673870,58824379,1110183661,16829676,879800,1246,1090,156,872000,7800,0,0,0,1885000,0,0,4103801,-4103801,122,3588116309,1381420749,1092777089,302904,512588176,1092474185,250762837,1784127,683385,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,24,28,0,0,initial_topology_capture,24,81,0,425674,8,3188,1463,816,671,295,376,47,166,0,570,0,0,0,50,0,9,0,7331643392,0,0,0,0,37500,39,27,129,105,78,39,0,136,0,532,1,18479291,2606535,2171766,434769,245319090,106,0,9581,11673,558,17,0,0,9006,0,0,0
106,108,108,false,trade_planning,65535,108,108,5734,2400,120,261,11127,0,14891,0,70,0,11,1923480,29374537,689892,58562165,2099738,58562165,1134492031,22025984,460000,575,575,0,460000,0,0,0,0,1242500,0,0,4332766,-4332766,120,3578613249,1408733872,1112324322,318275,511230604,1112006047,207606436,1490789,892274,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,29,0,0,initial_topology_capture,0,0,0,441994,8,3348,1534,854,698,317,381,47,174,0,603,0,0,0,79,38,9,0,7289700352,279911774,0,0,0,39000,46,24,132,112,77,46,0,141,0,609,1,16006141,2563965,2200420,363545,202109742,107,60,9558,11710,555,18,0,0,8985,0,0,0
107,109,109,false,trade_planning,65535,109,109,5736,2400,120,261,11127,0,14535,0,107,0,8,1354615,29122367,463599,57124356,1403436,57124356,1062680072,17154002,1335600,1962,1650,312,1320000,15600,0,0,0,3150763,0,0,3989343,-3989343,115,3495810723,1179051059,1044491448,300978,499401656,1044190470,212807321,1176928,681604,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,595,29,0,0,initial_topology_capture,595,2253,0,441994,8,3348,1534,854,698,317,381,47,174,0,603,0,0,0,70,0,9,0,7264534528,0,0,0,0,33000,38,12,155,135,49,38,0,125,2,561,0,10238704,2060005,1588739,471266,201987138,108,0,9542,11741,561,16,0,0,8965,0,0,0
108,110,110,false,trade_planning,65535,110,110,5723,2400,120,261,11127,0,15020,0,95,0,8,1586532,26173233,819696,59047961,2258958,59047961,1087378360,21706096,115800,291,135,156,108000,7800,0,0,0,2000000,0,0,4004970,-4004970,125,3721417495,1743022488,1065866968,310504,531631209,1065556464,201852089,1450273,727898,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1216,29,0,0,initial_topology_capture,1216,4430,0,441994,8,3348,1534,854,698,317,381,47,174,0,603,0,0,0,55,0,15,0,7201619968,0,0,0,0,51000,61,32,140,119,47,61,0,135,3,566,0,22162763,2324541,1816484,508057,196095854,109,0,9524,11770,571,17,0,0,8936,0,0,0
109,111,111,false,trade_planning,65535,111,111,5713,2400,120,261,11127,0,15229,0,86,0,13,1702680,28364252,588405,60104173,2481416,60104173,1152193389,22187257,460000,575,575,0,460000,0,0,0,0,1257527,0,0,4131330,-4131330,124,3500775957,1525841167,1129878579,332447,500110994,1129546132,264396394,1721263,771501,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,30,0,0,initial_topology_capture,0,0,0,462359,8,3580,1646,905,729,338,391,51,200,0,658,0,0,0,93,51,13,0,7147094016,215827326,0,0,0,27000,49,26,148,124,73,49,0,118,2,522,0,17575777,2612178,1929821,682357,257305114,110,110,9504,11808,568,17,0,0,8919,0,0,0
110,112,112,false,trade_planning,65535,112,112,5705,2400,120,261,11127,0,14892,0,77,0,5,1479772,28006199,664340,58799191,2428276,58799191,1092623651,21216515,475600,887,575,312,460000,15600,0,0,0,1642500,0,0,4038472,-4038472,137,3561658926,1505015569,1071252108,320572,508808557,1070931536,254484164,1263622,815652,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,614,30,0,0,initial_topology_capture,614,2179,0,462359,8,3580,1646,905,729,338,391,51,200,0,658,0,0,0,77,0,16,0,7151288320,0,0,0,0,90000,45,28,131,113,81,45,0,129,3,531,0,21151866,2251784,1759424,492360,248033036,111,0,9489,11837,577,18,0,0,8894,0,0,0
111,113,113,false,trade_planning,65535,113,113,5704,2400,120,261,11127,0,14880,0,72,0,9,1350653,27568949,717986,58467962,2430689,58467962,1048707784,22202196,848000,1060,1060,0,848000,0,0,0,0,1285000,0,0,4128499,-4128499,126,3520550728,1901655833,1025990322,332734,502935967,1025657588,198857059,1293662,496902,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1229,30,0,0,initial_topology_capture,1229,4339,0,462359,8,3580,1646,905,729,338,391,51,200,0,658,0,0,0,62,0,15,0,7142899712,0,0,0,0,46500,44,22,139,117,85,44,0,120,6,504,0,17206204,2006524,1642777,363747,191570512,112,0,9482,11872,583,18,0,0,8881,0,0,0
112,114,114,false,trade_planning,65535,114,114,5697,2400,120,261,11127,0,14532,0,99,0,11,1562640,28693467,724037,57143261,2646388,57143261,995773565,24150342,479800,746,590,156,472000,7800,0,0,0,1675150,0,0,3873288,-3873288,124,3408856081,1391169670,971453826,310403,486979577,971143423,218982740,1121789,934990,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2435,30,0,0,initial_topology_capture,2435,8695,0,462359,8,3580,1646,905,729,338,391,51,200,0,658,0,0,0,54,0,8,0,7155482624,0,0,0,0,40500,50,23,133,118,73,50,0,116,4,502,0,15813874,2259320,1825722,433598,205445077,113,0,9468,11898,591,20,0,0,8857,0,0,0
113,115,115,false,trade_planning,65535,115,115,5685,2400,120,261,11127,0,15049,0,60,0,6,1568553,26553742,690043,59214990,2035725,59214990,1085702985,22786571,31800,186,30,156,24000,7800,0,0,0,600000,0,0,4123138,-4123138,116,3695713353,1549497967,1063217709,333095,527959191,1062884614,208423395,1224212,754706,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,31,0,0,initial_topology_capture,0,0,0,487340,8,3772,1741,955,753,358,395,57,213,0,701,0,0,0,94,50,10,0,7142899712,1211294854,0,0,0,39000,52,16,148,119,68,52,0,125,2,538,2,12204160,2122595,1822542,300053,200807220,114,67,9461,11927,590,21,0,0,8850,0,0,0
114,116,116,false,trade_planning,65535,116,116,5722,2400,120,261,11127,0,15225,0,118,43,15,1550317,27584082,645959,60040281,2906606,60040281,1170127942,25752480,491800,761,605,156,484000,7800,0,0,0,1964055,0,0,3977601,-3977601,135,3426937719,1711362627,1144231805,348143,489562672,1143883662,273719693,1433052,757583,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,598,31,0,0,initial_topology_capture,598,2217,0,487340,8,3772,1741,955,753,358,395,57,213,0,701,0,0,0,82,0,12,0,7155482624,0,0,0,0,76500,47,23,137,110,85,47,0,121,3,561,0,16000110,2349986,1799603,550383,265917624,115,0,9445,11954,600,21,1,0,8823,0,0,0
115,117,117,false,trade_planning,65535,117,117,5745,2400,120,261,11127,0,14899,0,89,29,10,1526133,29664875,513108,58768604,3234172,58768604,1123969972,20789850,443800,701,545,156,436000,7800,0,0,0,1042500,0,0,4197917,-4197917,143,3440571789,1274734446,1103076471,340149,491510378,1102736322,258275843,1330748,800365,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,29,31,0,0,initial_topology_capture,29,86,0,487340,8,3772,1741,955,753,358,395,57,213,0,701,0,0,0,71,0,11,0,7121928192,0,0,0,0,43500,34,12,135,113,67,34,0,118,0,534,1,8601363,2296160,1805260,490900,251431249,116,0,9414,11975,606,20,2,0,8786,0,0,0
116,118,118,false,trade_planning,65535,118,118,5803,2400,120,261,11127,0,14870,0,134,63,11,1508079,26722561,611875,58509390,2639223,58509390,1153950436,27423800,60000,75,75,0,60000,0,0,0,0,1200000,0,0,4083729,-4083729,135,3427465379,1389629844,1126807970,341334,489638051,1126466636,209533595,1369472,690926,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,32,0,0,initial_topology_capture,0,0,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,125,61,7,0,7121928192,1403842961,0,0,0,72000,48,25,140,114,86,48,0,115,1,606,0,19810753,2271402,1808501,462901,202635166,117,117,9372,11991,588,21,2,0,8761,0,0,0
117,119,119,false,trade_planning,65535,119,119,5802,2400,120,261,11127,0,14531,0,91,0,9,1184656,28759171,504154,57101823,2816963,57101823,1056803415,23443352,1291800,1761,1605,156,1284000,7800,0,0,0,2470790,0,0,3839905,-3839905,137,3348808362,1312639353,1032399374,331111,478401322,1032068263,216865382,963848,729993,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,603,32,0,0,initial_topology_capture,603,2156,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,111,0,14,0,7079985152,0,0,0,0,24000,37,14,135,121,67,37,0,128,2,543,0,9562329,1956790,1505628,451162,204805443,118,0,9342,12015,597,19,2,0,8724,0,0,0
118,120,120,false,trade_planning,65535,120,120,5796,2400,120,261,11127,0,15036,0,64,1,10,1067080,30709081,749568,59220872,3943709,59220872,1158961729,27960885,431800,686,530,156,424000,7800,0,0,0,842500,0,0,4094263,-4094263,133,3549643532,1474358316,1130906646,337602,507092067,1130569044,214357983,1120560,409561,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1198,32,0,0,initial_topology_capture,1198,4317,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,91,0,20,0,7042236416,0,0,0,0,54000,38,26,138,120,83,38,0,122,3,556,0,17398427,1759244,1376332,382912,206421063,119,0,9325,12035,607,18,1,0,8699,0,0,0
119,121,121,false,trade_planning,65535,121,121,5752,2400,120,261,11127,0,15280,0,59,4,8,1555727,30255503,784704,59954301,3594718,59954301,1173288588,32126034,103800,276,120,156,96000,7800,0,0,0,2150350,0,0,4226792,-4226792,136,3355204570,1770686251,1141423676,364922,479315071,1141058754,292857221,1497816,891949,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,1793,32,0,0,initial_topology_capture,1793,6502,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,76,0,15,0,7033847808,0,0,0,0,60000,43,20,157,133,87,43,0,132,1,512,0,14951593,2536437,1792058,744379,284218968,120,0,9311,12067,619,19,2,0,8671,0,0,0
120,122,122,false,trade_planning,65535,122,122,5791,2400,120,261,11127,0,14898,0,149,67,8,1504616,23379952,597762,58649056,1981616,58649056,1045404382,18091634,460000,575,575,0,460000,0,0,0,0,1242500,0,0,3789884,-3789884,143,3405557414,1301569194,1027230423,377675,486508346,1026852748,272075539,1156439,937991,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2358,32,0,0,initial_topology_capture,2358,8700,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,59,0,17,0,7038042112,0,0,0,0,55500,48,29,136,108,70,48,0,127,4,525,2,22664183,2257941,1774459,483482,263607622,121,0,9293,12099,628,19,2,0,8644,0,0,0
121,123,123,false,trade_planning,65535,123,123,5797,2400,120,261,11127,0,14942,0,128,75,9,1288023,25842573,553391,58651302,2342716,58651302,1055342708,22709493,60000,75,75,0,60000,0,0,0,0,1000000,0,0,4129675,-4129675,138,3435571976,1386677134,1032949158,375943,490796139,1032573215,208503369,1163026,625506,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,26,32,0,0,initial_topology_capture,26,88,0,516493,8,4000,1843,1016,800,388,412,57,227,0,742,0,0,0,43,0,16,0,7029653504,0,0,0,0,40500,41,18,151,117,84,41,0,122,3,510,0,14532093,1987795,1571734,416061,200200838,122,0,9274,12129,635,20,2,0,8617,0,0,0
122,124,124,false,trade_planning,65535,124,124,5792,2400,120,261,11127,0,14532,0,81,0,9,1613468,25556587,647972,57006709,1963300,57006709,1078170894,22587260,472000,590,590,0,472000,0,0,0,0,1647225,0,0,3871536,-3871536,141,3316997859,1332907681,1055470317,358683,473856974,1055111634,236079480,1658236,598115,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,33,0,0,initial_topology_capture,0,0,0,538358,8,4208,1944,1072,834,410,424,66,236,0,782,0,0,0,84,56,15,0,7059013632,453000141,0,0,0,51000,44,19,137,116,89,44,0,125,4,496,1,13998979,2427842,1830030,597812,224413965,123,123,9224,12156,623,21,2,0,8578,0,0,0
123,125,125,false,trade_planning,65535,125,125,5786,2400,120,261,11127,0,15054,0,43,0,3,1625682,29865596,697595,59284423,3165752,59284423,1194081957,30096050,424000,530,530,0,424000,0,0,0,0,642500,0,0,4042330,-4042330,131,3541994098,1793198674,1163928676,366769,505999292,1163561907,230762602,1232158,807247,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,629,33,0,0,initial_topology_capture,629,2162,0,538358,8,4208,1944,1072,834,410,424,66,236,0,782,0,0,0,70,0,14,0,7059013632,0,0,0,0,46500,40,22,147,128,83,40,0,121,4,523,0,15332669,2189924,1843091,346833,223887545,124,0,9199,12186,633,22,2,0,8542,0,0,0
124,126,126,false,trade_planning,65535,126,126,5777,2400,120,261,11127,0,15289,0,40,0,10,1355364,29886858,879961,60061480,4130351,60061480,1327099241,39498428,60000,75,75,0,60000,0,0,0,0,1325420,0,0,3993182,-3993182,137,3470288965,2213460916,1287922635,381822,495755703,1287540813,305896924,1599459,670181,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,30,33,0,0,initial_topology_capture,30,82,0,538358,8,4208,1944,1072,834,410,424,66,236,0,782,0,0,0,56,0,14,0,7079985152,0,0,0,0,31500,33,15,162,134,68,33,0,121,5,553,2,10850354,2404205,1599791,804414,298876730,125,0,9172,12212,636,22,2,0,8512,0,0,0
125,127,127,false,trade_planning,65535,127,127,5714,2400,120,261,11127,0,14963,0,68,0,16,1087864,28100997,550177,58829400,1989667,58829400,1140420948,23159493,455800,716,560,156,448000,7800,0,0,0,1220757,21743,0,3956945,-3956945,144,3384396745,1387653241,1117181644,375989,483485375,1116805655,282905712,1194871,509707,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,34,0,0,initial_topology_capture,0,0,0,561975,8,4416,2048,1107,855,414,441,66,261,0,843,0,0,0,83,35,8,0,7117733888,413166912,0,0,0,52500,36,21,153,121,76,36,0,116,0,527,0,15414338,1922641,1356676,565965,271718840,126,126,9150,12238,623,25,3,0,8499,0,0,0
126,128,128,false,trade_planning,65535,128,128,5643,2400,120,261,11127,0,14977,0,81,0,12,1717578,31233545,808513,58768379,3380833,58768379,1283372788,36360604,472000,590,590,0,472000,0,0,0,0,1442500,0,0,3992725,-3992725,144,3423809233,1782486534,1246911839,371655,489115741,1246540184,239672457,1307880,996187,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,1782,34,0,0,initial_topology_capture,1782,6493,0,561975,8,4416,2048,1107,855,414,441,66,261,0,843,0,0,0,72,0,11,0,7142899712,0,0,0,0,55500,53,27,155,115,75,53,0,137,4,604,0,20636917,2464456,1954429,510027,228868576,127,0,9121,12264,630,25,3,0,8463,0,0,0
127,129,129,false,trade_planning,65535,129,129,5637,2400,120,261,11127,0,14524,0,77,0,12,1560398,27547552,798560,57131806,3544678,57131806,1141179160,32007328,412000,515,515,0,412000,0,0,0,0,642500,0,0,3733964,-3733964,134,3204362851,1688704687,1109126375,366543,457766263,1108759832,247259480,1476181,702855,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2419,34,0,0,initial_topology_capture,2419,8623,0,561975,8,4416,2048,1107,855,414,441,66,261,0,843,0,0,0,60,0,12,0,7113539584,0,0,0,0,36000,36,14,161,143,76,36,0,128,2,547,2,9892423,2308579,1788537,520042,233335294,128,0,9107,12288,635,25,3,0,8444,0,0,0
128,130,130,false,trade_planning,65535,130,130,5637,2400,120,261,11127,0,15045,0,41,0,11,1117248,27436090,569611,59246002,2923934,59246002,1191563449,29269699,43800,201,45,156,36000,7800,0,0,0,800000,0,0,3928629,-3928629,128,3467699836,1481964795,1162645356,395406,495385829,1162249950,229045724,1038246,631794,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,29,34,0,0,initial_topology_capture,29,87,0,561975,8,4416,2048,1107,855,414,441,66,261,0,843,0,0,0,51,0,9,0,7117733888,0,0,0,0,52500,38,16,140,125,83,38,0,131,6,558,0,11633534,1840841,1399274,441567,220616347,129,0,9074,12310,638,24,3,0,8409,0,0,0
129,131,131,false,trade_planning,65535,131,131,5631,2400,120,261,11127,0,15283,0,36,0,10,1873793,26284186,842194,60218755,2068219,60218755,1306573334,29334766,19800,171,15,156,12000,7800,0,0,0,400000,0,0,4044989,-4044989,138,3480460647,2086252182,1277665008,446240,497208805,1277218768,328932041,1552773,1127096,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,35,0,0,initial_topology_capture,0,0,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,97,56,10,0,7096762368,666872289,0,0,0,69000,42,23,157,133,75,42,0,118,5,513,1,18766349,2774969,2125977,648992,321817611,130,130,9036,12348,630,25,1,0,8380,0,0,0
130,132,132,false,trade_planning,65535,132,132,5633,2400,120,261,11127,0,14965,0,59,0,7,1598151,25977142,608113,58882183,1603290,58882183,1255028298,21160005,467800,731,575,156,460000,7800,0,0,0,1442500,0,0,3985767,-3985767,150,3396684191,1472697189,1233817282,416789,485240722,1233400493,304965983,1294325,813991,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,4096,18947,0,574,35,0,0,initial_topology_capture,574,2167,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,89,0,8,0,7100956672,0,0,0,0,30000,33,15,135,114,77,33,0,143,6,536,1,10592052,2244040,1835800,408240,294253796,131,0,9022,12382,642,23,2,0,8355,0,0,0
131,133,133,false,trade_planning,65535,133,133,5622,2400,120,261,11127,0,14987,0,60,0,11,1178339,24274874,715704,58922695,2615079,58922695,1114976247,30355155,24000,30,30,0,24000,0,0,0,0,400000,0,0,3900678,-3900678,142,3381383625,1412234087,1085014890,417798,483054946,1084597092,242016512,1110222,743708,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,8192,18947,0,1161,35,0,0,initial_topology_capture,1161,4371,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,76,0,13,0,7071596544,0,0,0,0,36000,35,16,150,126,77,35,0,124,4,498,0,11051720,2059929,1457574,602355,232628203,132,0,9002,12422,653,22,2,0,8325,0,0,0
132,134,134,false,trade_planning,65535,134,134,5624,2400,120,261,11127,0,14525,0,72,0,4,1392230,24500688,663669,57145128,2314212,57145128,1186113006,23912151,448000,560,560,0,448000,0,0,0,0,1042500,0,0,3747378,-3747378,132,3200826401,1710995070,1162164947,412092,457261048,1161752855,249678984,1069841,637538,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,12288,18947,0,1783,35,0,0,initial_topology_capture,1783,6493,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,62,0,14,0,7079985152,0,0,0,0,52500,34,20,139,120,90,34,0,110,4,503,1,13665959,1900712,1642729,257983,232523975,133,0,8998,12468,669,21,2,0,8306,0,0,0
133,135,135,false,trade_planning,65535,135,135,5624,2400,120,261,11127,0,15027,0,45,0,14,1318281,28608315,568837,59237333,2167932,59237333,1205779963,27682070,31800,186,30,156,24000,7800,0,0,0,600000,0,0,3880443,-3880443,132,3475319353,1691805631,1178478683,412590,496474340,1178066093,248353049,1471976,709047,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,16384,18947,0,2420,35,0,0,initial_topology_capture,2420,8588,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,49,0,13,0,7042236416,0,0,0,0,72000,37,22,141,123,86,37,0,108,6,533,2,18047144,2311420,1558864,752556,239479883,134,0,8983,12505,682,21,2,0,8278,0,0,0
134,136,136,false,trade_planning,65535,136,136,5627,2400,120,261,11127,0,15275,0,30,0,14,1328604,23324674,870047,60156171,2428332,60156171,1358597036,34017687,19800,171,15,156,12000,7800,0,0,0,400000,0,0,4051462,-4051462,139,3435452909,2366151312,1325012007,452458,490779127,1324559549,342846716,1290505,929328,ACTIVE,true,1,2121578414326718179,4833797801162567959,ROUTE,18947,18947,0,30,35,0,0,initial_topology_capture,30,83,0,584701,8,4636,2160,1163,881,432,449,68,283,0,899,0,0,0,43,0,6,0,7038042112,0,0,0,0,58500,45,19,159,133,88,45,0,115,6,556,1,13654764,2342869,1644374,698495,332576862,135,0,8963,12527,683,21,2,0,8257,0,0,0
135,137,137,false,trade_planning,65535,137,137,5618,2400,120,261,11127,0,14957,0,59,0,8,1550554,24483854,646496,58850093,2383377,58850093,1334228814,33514405,48000,60,60,0,48000,0,0,0,0,1000000,0,0,3794121,-3794121,148,3339925250,1663592538,1301099316,432907,477132309,1300666409,324642831,1281291,838927,ACTIVE,true,1,2121578414326718179,4833797801162567959,SCAN,0,18947,0,0,36,0,0,initial_topology_capture,0,0,0,611170,8,4872,2278,1221,907,446,461,72,292,0,955,0,0,0,91,58,10,0,7017070592,979384637,0,0,0,72000,42,19,133,114,68,42,0,121,2,523,1,14833476,2264349,1782813,481536,313495965,136,136,8956,12581,683,21,3,0,8249,0,0,0
