epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
302,302,302,false,trade_planning,65535,302,302,5161,2400,120,261,9300,0,12066,56,96,0,15,949972,23492195,1211527,17670361,890149,17670361,1014508125,8111599,18511600,23432,23120,312,18496000,15600,0,0,0,13295535,0,0,2501607,-2501607,122,2418280112,1028647877,987950694,65768,345468691,987884926,120357164,1076437,406711,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,8192,15160,0,1849,146,0,0,initial_topology_capture,1849,3659,0,3208023,30,21170,12234,6586,2442,980,1462,173,8783,0,4559,5,0,0,236,0,46,0,9399435264,0,0,0,0,0,0,0,0,0,121,0,360,0,0,1596809,1354635,242174,93907882,301,0,5455,9239,41,11,5,0,5398,0,0,0
303,303,303,false,trade_planning,65535,303,303,5193,2400,120,261,9300,0,12546,53,96,0,7,940434,24409401,1318516,18309173,834504,18309173,1041597907,7073857,17708000,22135,22135,0,17708000,0,0,0,0,12708543,0,0,2472419,-2472419,126,2676384472,1061413688,1016883567,67517,382340758,1016816050,117085931,918850,431640,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,147,0,0,initial_topology_capture,0,0,0,3236892,31,21368,12346,6645,2484,1017,1467,174,8864,0,4608,5,0,0,266,58,28,0,9403629568,1277904065,0,0,0,0,0,0,0,0,140,0,384,0,0,1505840,1240871,264969,95413107,302,18,5447,9242,37,9,5,0,5396,0,0,0
304,304,304,false,trade_planning,65535,304,304,5236,2400,120,261,9300,0,12141,62,113,0,9,1149701,21908518,1516019,17892963,1057450,17892963,941929057,9638718,22455200,28654,28030,624,22424000,31200,0,0,0,14984149,0,0,2460531,-2460531,145,2593406530,978750830,909904511,69372,370486747,909835139,133657168,1101878,602308,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,148,0,0,initial_topology_capture,0,0,0,3270027,31,21549,12470,6721,2492,1017,1475,179,8962,0,4648,5,0,0,315,76,27,0,9403629568,4151013765,0,0,0,1500,1,1,1,0,139,0,382,0,610540,1855641,1515883,339758,110532892,303,303,5438,9244,35,9,5,0,5389,0,0,0
305,305,305,false,trade_planning,65535,305,305,5283,2400,120,261,9300,0,11902,60,112,0,7,812146,20756467,1231568,17596644,845443,17596644,882362688,7075502,21284000,26605,26605,0,21284000,0,0,0,0,14557452,0,0,2365589,-2365589,135,2415716519,889979739,854072626,69440,345102460,854003186,110427588,861299,396748,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,849,148,0,0,initial_topology_capture,849,1854,0,3270027,31,21549,12470,6721,2492,1017,1475,179,8962,0,4648,5,0,0,293,0,22,0,9399435264,0,0,0,0,0,0,0,0,0,123,0,344,0,0,1438971,1240453,198518,83013356,304,0,5434,9248,36,6,5,0,5387,0,0,0
306,306,306,false,trade_planning,65535,306,306,5288,2400,120,261,9300,0,11516,56,97,0,9,645166,19367516,1079875,16775815,573589,16775815,805484381,4667545,1443800,1951,1795,156,1436000,7800,0,0,0,12067235,0,0,2037209,-2037209,134,2400643451,822481549,799439511,66475,342949170,799373036,97063146,675929,500191,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,149,0,0,initial_topology_capture,0,0,0,3295718,31,21705,12582,6793,2502,1017,1485,187,9038,0,4678,5,0,0,337,72,28,0,9399435264,1950993253,0,0,0,0,0,0,0,0,123,0,348,0,0,1368209,1053671,314538,70074340,305,304,5434,9254,38,6,5,0,5385,0,0,0
307,307,307,false,trade_planning,65535,307,307,5289,2400,120,261,9300,0,12049,55,99,0,9,830574,21785552,906179,17524947,809158,17524947,922693644,6617099,630600,1812,720,1092,576000,54600,0,0,0,11182840,0,0,2241440,-2241440,123,2369682660,953968759,915509053,63108,338526197,915445945,122177413,911902,501085,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,866,149,0,0,initial_topology_capture,866,1896,0,3295718,31,21705,12582,6793,2502,1017,1485,187,9038,0,4678,5,0,0,307,0,30,0,9395240960,0,0,0,0,0,0,0,0,0,151,0,399,0,0,1616978,1222900,394078,99404913,306,0,5434,9258,39,6,6,0,5383,0,0,0
308,308,308,false,trade_planning,65535,308,308,5288,2400,120,261,9300,0,12539,54,95,0,8,873484,22150044,951804,18157013,982692,18157013,889131150,8383911,618600,1797,705,1092,564000,54600,0,0,0,11101755,0,0,2273886,-2273886,132,2581177728,943355922,880188001,59362,368739783,880128639,120192170,846651,461087,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,8192,15160,0,1810,149,0,0,initial_topology_capture,1810,3679,0,3295718,31,21705,12582,6793,2502,1017,1485,187,9038,0,4678,5,0,0,282,0,25,0,9399435264,0,0,0,0,1500,1,1,1,0,148,0,390,0,597610,1578852,1211102,367750,96853268,307,0,5435,9263,43,6,6,0,5380,0,0,0
309,309,309,false,trade_planning,65535,309,309,5286,2400,120,261,9300,0,12134,60,114,0,7,787394,21494151,897939,17764730,1150494,17764730,910923699,9556603,720000,900,900,0,720000,0,0,0,0,12227985,0,0,2255987,-2255987,145,2565675354,965258808,900714208,67112,366525163,900647096,108408230,904981,470108,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,12288,15160,0,2794,149,0,0,initial_topology_capture,2794,5455,0,3295718,31,21705,12582,6793,2502,1017,1485,187,9038,0,4678,5,0,0,261,0,21,0,9395240960,0,0,0,0,0,0,0,0,0,145,0,365,0,0,1518615,1152513,366102,83161141,308,0,5429,9269,48,6,6,0,5369,0,0,0
310,310,310,false,trade_planning,65535,310,310,5285,2400,120,261,9300,0,11895,58,113,0,11,714352,20675365,1003398,17492203,854380,17492203,903475099,7157457,1096000,1370,1370,0,1096000,0,0,0,0,12142301,0,0,2304735,-2304735,137,2426442937,930676954,895287758,66116,346634809,895221642,104965379,844568,262444,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,150,0,0,initial_topology_capture,0,0,0,3327832,31,21885,12702,6874,2508,1021,1487,193,9116,0,4715,5,0,0,313,81,29,0,9395240960,1599448575,0,0,0,3000,2,2,2,0,143,0,366,0,1191050,1364049,1111262,252787,80514363,309,38,5425,9275,42,6,6,0,5371,0,0,0
311,311,311,false,trade_planning,65535,311,311,5285,2400,120,261,9300,0,11501,55,104,0,9,743245,20893665,1480809,16847927,1556866,16847927,838810037,11751426,660000,825,825,0,660000,0,0,0,0,11685313,99387,0,2333885,-2333885,140,2363689911,897185756,826467066,68455,337670092,826398611,97941343,691657,494196,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,863,150,0,0,initial_topology_capture,863,1848,0,3327832,31,21885,12702,6874,2508,1021,1487,193,9116,0,4715,5,0,0,284,0,29,0,9386852352,0,0,0,0,0,0,0,0,0,102,0,348,0,0,1345127,1100658,244469,74110270,310,0,5423,9279,43,6,7,0,5367,0,0,0
312,312,312,false,trade_planning,65535,312,312,5286,2400,120,261,9300,0,12040,54,99,0,6,980310,24096633,1359610,17607739,1549678,17607739,991757367,12664070,1036000,1295,1295,0,1036000,0,0,0,0,11047325,0,0,2540382,-2540382,122,2326916028,1057762781,978121935,64638,332416681,978057297,130356554,1111268,502904,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,151,0,0,initial_topology_capture,0,0,0,3370359,31,22088,12830,6960,2534,1045,1489,205,9219,0,4754,6,0,0,338,86,32,0,9386852352,3070890431,0,0,0,0,0,0,0,0,112,0,363,0,0,1674428,1343327,331101,108122439,311,311,5419,9289,44,7,7,0,5361,0,0,0
313,313,313,false,trade_planning,65535,313,313,5285,2400,120,261,9300,0,12533,53,94,0,10,803800,25146821,1316752,18317767,1903994,18317767,993625796,14854542,631800,936,780,156,624000,7800,0,0,0,10900680,0,0,2668197,-2668197,132,2548153312,1055563530,978210350,70896,364022008,978139454,115149794,758578,410844,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,152,0,0,initial_topology_capture,0,0,0,3399787,31,22271,12960,7035,2550,1048,1502,213,9325,0,4796,6,0,0,386,75,27,0,9386852352,3485692552,0,0,0,0,0,0,0,0,127,0,397,0,0,1378518,1128097,250421,92995364,312,312,5407,9292,43,7,7,0,5350,0,0,0
314,314,314,false,trade_planning,65535,314,314,5285,2400,120,261,9300,0,12128,61,112,0,4,866729,25038086,1156107,17919633,2804910,17919633,988251258,23320439,1491200,2449,1825,624,1460000,31200,0,0,0,12557245,0,0,2621504,-2621504,143,2484007671,1089525663,963509217,69598,354858341,963439619,120852064,984543,522867,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,153,0,0,initial_topology_capture,0,0,0,3431227,31,22451,13084,7096,2560,1048,1512,214,9423,0,4849,6,0,0,413,61,34,0,9386852352,1847006367,0,0,0,0,0,0,0,0,126,0,384,0,0,1623994,1248542,375452,95184775,313,313,5403,9300,44,7,9,0,5343,0,0,0
315,315,315,false,trade_planning,65535,315,315,5287,2400,120,261,9300,0,11882,58,117,0,10,1041185,22177505,1301339,17577371,1898454,17577371,922349551,15565700,696000,870,870,0,696000,0,0,0,0,11909725,0,0,2385340,-2385340,140,2371030551,993594570,906159862,72011,338718757,906087851,126189119,1091649,580536,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,979,153,0,0,initial_topology_capture,979,1757,0,3431227,31,22451,13084,7096,2560,1048,1512,214,9423,0,4849,6,0,0,375,0,38,0,9386852352,0,0,0,0,1500,1,1,1,0,116,0,347,0,605860,1718286,1474066,244220,99187328,314,0,5401,9304,46,7,9,0,5339,0,0,0
316,316,316,false,trade_planning,65535,316,316,5285,2400,120,261,9300,0,11496,55,101,0,6,957707,19115806,1086961,16740840,823764,16740840,822207462,7188367,1043800,1451,1295,156,1036000,7800,0,0,0,11718596,106074,0,2028516,-2028516,139,2338592998,867415466,814040025,64730,334084818,813975295,102957535,994969,275841,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,154,0,0,initial_topology_capture,0,0,0,3464744,31,22617,13204,7157,2574,1049,1525,215,9518,0,4895,6,0,0,398,61,38,0,9386852352,3570413244,0,0,0,1500,1,0,1,0,120,0,345,0,0,1496070,1306245,189825,79629880,315,315,5399,9310,49,7,9,0,5334,0,0,0
317,317,317,false,trade_planning,65535,317,317,5285,2400,120,261,9300,0,12032,54,100,0,12,739293,21265418,1136926,17456382,1357065,17456382,883975525,10181560,630600,1812,720,1092,576000,54600,0,0,0,11166640,0,0,2240065,-2240065,128,2273456355,946510615,873227353,63988,324779580,873163365,108800032,861410,381743,ACTIVE,true,1,2634559519705147703,4515291735879339487,ROUTE,15160,15160,32,38,154,0,0,initial_topology_capture,38,72,0,3494873,31,22769,13316,7211,2585,1049,1536,217,9608,0,4942,6,0,0,415,54,37,0,9382658048,1749629047,0,0,0,1500,1,1,1,0,144,0,397,0,613210,1426432,1071775,354657,88817823,316,316,5394,9315,49,7,9,0,5329,0,0,0
318,318,318,false,trade_planning,65535,318,318,5285,2400,120,261,9300,0,12520,51,99,0,9,636218,19949158,832747,18159348,895493,18159348,861961231,6691462,582600,1752,660,1092,528000,54600,0,0,0,10463990,0,0,1987869,-1987869,133,2493477299,887890694,854754856,67687,356211152,854687169,101720140,615291,371662,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,155,0,0,initial_topology_capture,0,0,0,3497401,31,22777,13324,7217,2585,1049,1536,217,9608,0,4944,6,0,0,372,6,49,0,9378463744,369682544,0,0,0,0,0,0,0,0,150,0,376,0,0,1265201,978435,286766,77796649,317,0,5387,9319,52,7,8,0,5320,0,0,0
319,319,319,false,trade_planning,65535,319,319,5286,2400,120,261,9300,0,12121,62,112,0,11,892894,19600230,1404026,17792080,1256578,17792080,844173373,10251304,1132000,1415,1415,0,1132000,0,0,0,0,12765703,0,0,2108737,-2108737,144,2413693157,919573822,832860468,70399,344813409,832790069,121346626,1011662,549815,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,854,155,0,0,initial_topology_capture,854,1901,0,3497401,31,22777,13324,7217,2585,1049,1536,217,9608,0,4944,6,0,0,342,0,30,0,9378463744,0,0,0,0,0,0,0,0,0,144,0,352,0,0,1670754,1292836,377918,93744379,318,0,5393,9328,55,7,8,0,5323,0,0,0
320,320,320,false,trade_planning,65535,320,320,5287,2400,120,261,9300,0,11873,56,118,0,3,1020354,20550125,1272751,17426669,1391357,17426669,887035014,12350930,1448000,1810,1810,0,1448000,0,0,0,0,11586600,0,0,2299649,-2299649,142,2368661916,965703438,873307145,71061,338380376,873236084,116138317,1103987,374716,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,156,0,0,initial_topology_capture,0,0,0,3533928,31,22957,13452,7290,2585,1049,1536,220,9695,0,4999,6,0,0,387,73,28,0,9382658048,1184854208,0,0,0,1500,1,1,1,0,138,0,371,0,591520,1626273,1385388,240885,94412844,319,319,5384,9333,54,7,7,0,5316,0,0,0
321,321,321,false,trade_planning,65535,321,321,5244,2400,120,261,9300,0,11496,3,147,0,6,643678,20719511,1019001,16798741,1206643,16798741,826754950,9365056,36000,45,45,0,36000,0,0,0,0,708065,0,0,2214506,-2214506,188,2323678540,873795252,817420390,66496,331954178,817353894,88881977,601711,284809,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,4096,15160,0,917,156,0,0,initial_topology_capture,917,1811,0,3533928,31,22957,13452,7290,2585,1049,1536,220,9695,0,4999,6,0,0,338,0,49,0,9386852352,0,0,0,0,0,0,0,0,0,110,0,354,0,0,1170838,1007057,163781,65094604,320,0,5381,9336,55,6,7,0,5313,0,0,0
322,322,322,false,trade_planning,65535,322,322,5204,2400,120,261,9300,0,12023,10,143,0,5,929993,22977727,1187237,17502643,1262406,17502643,923900123,10785808,111600,432,120,312,96000,15600,0,0,0,2035020,0,0,2444494,-2444494,174,2263562470,980711562,913068136,65421,323366177,913002715,117586238,1016319,471807,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,157,0,0,initial_topology_capture,0,0,0,3568817,31,23139,13564,7358,2624,1081,1543,225,9773,0,5036,6,0,0,373,68,33,0,9386852352,3346782321,0,0,0,0,0,0,0,0,124,0,365,0,0,1556324,1292801,263523,94587790,321,321,5380,9341,54,6,8,0,5312,0,0,0
323,323,323,false,trade_planning,65535,323,323,5169,2400,120,261,9300,0,12515,8,136,0,6,1015900,23417621,1123374,18286173,1333324,18286173,970313100,11864194,91800,261,105,156,84000,7800,0,0,0,1640940,0,0,2428591,-2428591,174,2472952401,1033680492,958425231,68125,353279026,958357106,131560590,797696,640766,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,158,0,0,initial_topology_capture,0,0,0,3600636,31,23295,13681,7429,2634,1081,1553,226,9869,0,5072,6,0,0,405,71,39,0,9386852352,4241286597,0,0,0,1500,1,1,1,0,139,0,397,0,592000,1659234,1305902,353332,111640037,322,322,5373,9350,55,6,9,0,5303,0,0,0
324,324,324,false,trade_planning,65535,324,324,5120,2400,120,261,9300,0,12116,5,164,0,8,973622,21718142,975931,17851862,1559315,17851862,925564868,13615779,43200,639,15,624,12000,31200,0,0,0,1037685,0,0,2244704,-2244704,198,2424705365,997970487,911975574,69685,346386595,911905889,117284271,1111205,413443,ACTIVE,true,1,2634559519705147703,4515291735879339487,ROUTE,15160,15160,32,38,158,0,0,initial_topology_capture,38,80,0,3634103,31,23440,13786,7487,2644,1081,1563,228,9954,0,5109,6,0,0,425,58,38,0,9386852352,1733049224,0,0,0,0,0,0,0,0,128,0,379,0,0,1601696,1368193,233503,87610489,323,323,5374,9361,56,6,12,0,5300,0,0,0
325,325,325,false,trade_planning,65535,325,325,5073,2400,120,261,9300,0,11872,3,169,0,4,952682,21869033,1420032,17508966,1621020,17508966,915763024,14739329,36000,45,45,0,36000,0,0,0,0,722400,0,0,2372059,-2372059,195,2350262170,987885371,901060137,72442,335751844,900987695,116463779,956456,462272,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,159,0,0,initial_topology_capture,0,0,0,3636763,31,23444,13790,7491,2644,1081,1563,228,9954,0,5109,6,0,0,382,4,47,0,9391046656,312223857,0,0,0,0,0,0,0,0,120,0,350,0,0,1623751,1349577,274174,91573643,324,0,5380,9373,62,6,11,0,5301,0,0,0
326,326,326,false,trade_planning,65535,326,326,5073,2400,120,261,9300,0,11488,2,150,0,7,728854,19036540,1172315,16712326,1021041,16712326,767396793,8992557,19800,171,15,156,12000,7800,0,0,0,469330,0,0,2087384,-2087384,190,2300827190,804812223,758449296,64860,328689706,758384436,96751754,624021,461872,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,160,0,0,initial_topology_capture,0,0,0,3666049,31,23583,13891,7547,2649,1081,1568,232,10031,0,5149,6,0,0,408,56,30,0,9391046656,540746748,0,0,0,1500,1,1,1,0,117,0,346,0,591640,1286719,1057354,229365,76521218,325,325,5377,9380,65,6,11,0,5295,0,0,0
327,327,327,false,trade_planning,65535,327,327,5073,2400,120,261,9300,0,12019,9,143,0,9,805361,22077595,1092036,17423153,1456560,17423153,909012362,10767827,470800,1466,530,936,424000,46800,0,0,0,1912498,0,0,2278568,-2278568,172,2242343258,961905709,897835922,62187,320334857,897773735,116526000,982692,466373,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,8192,15160,0,1935,160,0,0,initial_topology_capture,1935,3558,0,3666049,31,23583,13891,7547,2649,1081,1568,232,10031,0,5149,6,0,0,371,0,37,0,9386852352,0,0,0,0,3000,2,2,2,0,137,1,391,0,1224920,1554189,1137985,416204,97229051,326,0,5372,9386,67,6,10,0,5289,0,0,0
328,328,328,false,trade_planning,65535,328,328,5076,2400,120,261,9300,0,12509,10,136,0,5,814680,21978331,991230,18172269,1323577,18172269,882852744,9990975,478600,1622,530,1092,424000,54600,0,0,0,2110344,0,0,2293671,-2293671,176,2426342902,932276677,872446460,63291,346620522,872383169,113514976,849604,303627,ACTIVE,true,1,2634559519705147703,4515291735879339487,ROUTE,15160,15160,0,37,160,0,0,initial_topology_capture,37,72,0,3666049,31,23583,13891,7547,2649,1081,1568,232,10031,0,5149,6,0,0,342,0,29,0,9386852352,0,0,0,0,3000,2,2,2,0,161,0,388,0,1205150,1435406,1156242,279164,88734406,327,0,5374,9394,72,6,9,0,5287,0,0,0
329,329,329,false,trade_planning,65535,329,329,5076,2400,120,261,9300,0,12106,7,163,0,7,988110,21938025,1382800,17795989,1935311,17795989,905760549,16196650,79800,246,90,156,72000,7800,0,0,0,1437355,0,0,2405723,-2405723,197,2404506263,1006465853,889554007,69908,343500995,889484099,124723859,942885,757388,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,161,0,0,initial_topology_capture,0,0,0,3699518,31,23729,13987,7618,2674,1106,1568,240,10106,0,5174,6,0,0,378,71,35,0,9382658048,3124375617,0,0,0,1500,1,1,1,0,139,0,355,0,593650,1730677,1385625,345052,98612886,328,328,5367,9401,75,6,9,0,5277,0,0,0
330,330,330,false,trade_planning,65535,330,330,5074,2400,120,261,9300,0,11871,5,164,0,7,1088996,20314361,1303127,17470556,1459052,17470556,852389819,11928566,1224000,1530,1530,0,1224000,0,0,0,0,1265782,0,0,2162471,-2162471,189,2345148427,917827349,839307331,70078,335021308,839237253,127382233,1073280,365089,ACTIVE,true,1,2634559519705147703,4515291735879339487,ROUTE,15160,15160,0,40,161,0,0,initial_topology_capture,40,82,0,3699518,31,23729,13987,7618,2674,1106,1568,240,10106,0,5174,6,0,0,345,0,33,0,9382658048,0,0,0,0,0,0,0,0,0,150,0,362,0,0,1723754,1460615,263139,106016335,329,0,5366,9409,79,6,9,0,5272,0,0,0
331,331,331,false,trade_planning,65535,331,331,5114,2400,120,261,9300,0,11474,55,102,0,7,694567,20479112,1656839,16713995,1160749,16713995,858330670,10321895,20443800,25701,25545,156,20436000,7800,0,0,0,13725380,0,0,2297928,-2297928,139,2310218236,902359435,827630565,65590,330031281,827564975,96402565,748454,472992,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,162,0,0,initial_topology_capture,0,0,0,3738739,31,23925,14107,7696,2718,1150,1568,251,10179,0,5216,6,0,0,386,78,37,0,9382658048,995888296,0,0,0,0,0,0,0,0,124,0,346,0,0,1318768,1019242,299526,74130173,330,330,5361,9416,77,6,10,0,5268,0,0,0
332,332,332,false,trade_planning,65535,332,332,5154,2400,120,261,9300,0,12004,57,99,0,6,732682,22831311,1380844,17469839,1466127,17469839,926350513,12503109,18911600,23932,23620,312,18896000,15600,0,0,0,13561594,0,0,2403563,-2403563,129,2200973116,974120147,895001309,65505,314424835,894935804,112438720,765966,489721,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,8192,15160,0,1863,162,0,0,initial_topology_capture,1863,3666,0,3738739,31,23925,14107,7696,2718,1150,1568,251,10179,0,5216,6,0,0,356,0,30,0,9382658048,0,0,0,0,0,0,0,0,0,127,0,362,0,0,1411175,1080740,330435,91603350,331,0,5362,9425,84,6,10,0,5262,0,0,0
333,333,333,false,trade_planning,65535,333,333,5182,2400,120,261,9300,0,12505,51,94,0,5,869005,22869507,1236814,18207856,1486806,18207856,915452433,12324181,17296000,21620,21620,0,17296000,0,0,0,0,12216796,0,0,2471083,-2471083,131,2429628763,968078906,885900303,68051,347089936,885832252,115682265,834016,350985,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,12288,15160,0,2805,162,0,0,initial_topology_capture,2805,5473,0,3738739,31,23925,14107,7696,2718,1150,1568,251,10179,0,5216,6,0,0,320,0,36,0,9382658048,0,0,0,0,0,0,0,0,0,144,0,391,0,0,1436324,1207573,228751,90205754,332,0,5366,9435,92,6,10,0,5258,0,0,0
334,334,334,false,trade_planning,65535,334,334,5225,2400,120,261,9300,0,12103,60,107,0,7,1025258,21190785,1485712,17834217,1329797,17834217,943875365,12552694,21651000,27795,27015,780,21612000,39000,0,0,0,14457439,0,0,2380897,-2380897,142,2380792001,1000906932,909745444,73773,340113247,909671671,125132831,966563,612467,ACTIVE,true,1,2634559519705147703,4515291735879339487,ROUTE,15160,15160,0,40,162,0,0,initial_topology_capture,40,72,0,3738739,31,23925,14107,7696,2718,1150,1568,251,10179,0,5216,6,0,0,291,0,29,0,9382658048,0,0,0,0,1500,1,0,1,0,137,0,378,0,0,1622835,1434385,188450,98574366,333,0,5375,9449,105,6,11,0,5253,0,0,0
335,335,335,false,trade_planning,65535,335,335,5271,2400,120,261,9300,0,11865,57,111,0,4,813577,20596633,1680343,17470314,1063949,17470314,895382945,9853839,20860000,26075,26075,0,20860000,0,0,0,0,13915312,0,0,2352365,-2352365,136,2373432335,930691235,864741149,72043,339061856,864669106,109323131,867443,314756,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,163,0,0,initial_topology_capture,0,0,0,3772542,31,24097,14227,7777,2730,1162,1568,253,10263,0,5255,6,0,0,331,81,41,0,9382658048,1984590211,0,0,0,0,0,0,0,0,134,0,339,0,0,1422676,1210323,212353,83238022,334,334,5370,9462,109,6,11,0,5244,0,0,0
336,336,336,false,trade_planning,65535,336,336,5275,2400,120,261,9300,0,11466,56,104,0,4,1035287,19388034,1328690,16625922,1249887,16625922,787794627,10981876,1051600,1607,1295,312,1036000,15600,0,0,0,12025984,0,0,2099350,-2099350,140,2276144523,854559585,775820848,59697,325163605,775761151,118516476,1181325,300083,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,164,0,0,initial_topology_capture,0,0,0,3807175,31,24261,14347,7844,2740,1162,1578,260,10368,0,5298,6,0,0,369,67,29,0,9378463744,1566028300,0,0,0,1500,1,0,1,0,130,0,350,0,0,1664658,1365088,299570,97842077,335,335,5371,9475,113,6,11,0,5241,0,0,0
337,337,337,false,trade_planning,65535,337,337,5277,2400,120,261,9300,0,11995,59,102,0,6,890616,21865261,994470,17350528,1148333,17350528,911933491,9703908,1074400,2513,1265,1248,1012000,62400,0,0,0,12295310,0,0,2323284,-2323284,135,2191651738,966153501,901216746,61563,313093209,901155183,108031037,852362,334827,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,8192,15160,0,1743,164,0,0,initial_topology_capture,1743,3787,0,3807175,31,24261,14347,7844,2740,1162,1578,260,10368,0,5298,6,0,0,321,0,48,0,9378463744,0,0,0,0,4500,3,3,3,0,134,1,402,0,1811970,1433325,1196246,237079,88805792,336,0,5374,9482,117,7,11,0,5239,0,0,0
338,338,338,false,trade_planning,65535,338,338,5273,2400,120,261,9300,0,12503,50,89,0,9,690036,21166887,999990,18112493,1202753,18112493,840201880,9262586,574800,1596,660,936,528000,46800,0,0,0,10248115,0,0,2238446,-2238446,129,2429367778,892568701,830429538,65044,347052654,830364494,115131829,788624,334567,ACTIVE,true,1,2634559519705147703,4515291735879339487,SCAN,0,15160,0,0,165,0,0,initial_topology_capture,0,0,0,3843517,31,24431,14463,7916,2765,1182,1583,261,10462,0,5337,6,0,0,359,72,34,0,9378463744,1390862955,0,0,0,1500,1,1,1,0,153,0,384,0,598030,1383349,1004108,379241,91596868,337,337,5359,9490,110,7,10,0,5232,0,0,0
