epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures,merchant_cash,merchant_inventory_retail_value,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_procurement_margin_value,merchant_trade_purchase_cash,merchant_trade_sale_cash,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_effective_buy_factor_q16
61,61,61,false,trade_planning,65535,61,61,4956,2400,120,261,9621,0,211246,0,542700,311,238,184200740,1959648337,108837066,722414884,6870034,722414884,30837286532,308391438,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,1041958,28803026,-27761068,634,81253301636,44328057842,30499653487,158393,11607614615,30499495094,8121147946,142264380,122164957,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14937,0,1986,13,0,0,initial_topology_capture,1986,4219,0,162740,9,1875,961,369,165,106,59,3,167,0,0,0,0,0,43,0,6,0,671470321664,0,0,0,0,21000,36,35,15,7,7,36,0,260,0,465,0,29004996,334166082,273384556,60781526,4305489235,60,0,7566,8305,890,23,3,0,6650,0,0,0,23210710198,18759,0,0,0,0,0,598,171,4,118,0,0,23,22,0,0,0,523601314169,65877759718,62583666257,586184980426,1606331485,0,203294,30499495094,1125091,62259
62,62,62,false,trade_planning,65535,62,62,4991,2400,120,261,9621,0,234142,0,588032,337,248,189080502,2178170572,123858612,806329399,239726,806329399,31511299525,260918967,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1128309,35356225,-34227916,680,90825874602,42482160742,31224724030,143472,12975125042,31224580558,6643001060,177027045,30472449,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14937,14937,0,42,13,0,0,initial_topology_capture,42,75,0,162740,9,1875,961,369,165,106,59,3,167,0,0,0,0,0,33,0,10,0,671688425472,0,0,0,0,20000,38,38,11,10,6,38,0,293,1,533,0,34614674,295119026,280660445,14458581,2218949941,61,0,7558,8311,891,23,2,0,6642,0,0,0,25945230584,33998,0,0,0,0,0,640,183,3,119,0,0,28,26,0,0,0,520405578529,70718443572,67182301098,587587879627,1644688724,0,188110,31224580558,1092258,62259
63,63,63,false,trade_planning,65535,63,63,5026,2400,120,261,9621,0,258365,0,654282,374,307,215806943,2320184321,222543608,889035055,4461625,889035055,39132802616,400899486,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1445816,38452242,-37006426,731,100653162467,107003653257,38698132935,429805,14379023321,38697703130,8424796336,180981952,97346685,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14937,14937,32,42,13,0,0,initial_topology_capture,42,75,0,185410,9,2091,1047,410,232,147,85,3,177,0,0,0,0,0,70,41,4,0,671885557760,236898400,0,0,0,21000,46,46,15,11,11,46,0,330,0,542,0,41127570,367306573,319874870,47431703,3860501054,62,62,7535,8314,873,27,2,0,6633,0,0,0,28752153888,9890,0,0,0,0,0,704,203,1,135,0,0,18,47,0,45,0,519082197373,77955726561,74057697790,593139895163,2038116299,1841409,53695,38699544539,879043,62259
64,64,64,false,trade_planning,65535,64,64,5061,2400,120,261,9621,0,268616,0,683242,433,326,219938732,2430421594,228988667,923624281,493518,923624281,43301262848,471310385,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1286036,41494934,-40208898,701,107214937386,76348722926,42801684198,331735,15316419731,42801352463,8468701333,195306737,70536297,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13215,0,0,14,0,0,initial_topology_capture,0,0,0,187821,9,2107,1051,411,244,159,85,3,177,0,0,0,0,0,64,1,7,0,672070107136,9273868,0,0,0,14250,38,37,13,9,9,38,0,267,1,517,2,34842771,362184123,327066521,35117602,3630170135,63,10,7539,8328,886,28,1,0,6624,0,0,0,30629061525,65,0,0,0,0,0,661,180,7,125,0,2260,26,22,0,3,0,514307604555,93498834421,88823602778,603131207333,2254145621,61006,171632,42801413469,787489,62259
65,65,65,false,trade_planning,65535,65,65,5085,2400,120,261,9621,0,203402,0,517961,321,265,170984624,1828156144,138142365,693559596,317783,693559596,32819756729,293034144,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,949301,31443846,-30494545,647,82023174194,89686214132,32495324748,402163,11717596422,32494922585,7143554518,147543483,68652400,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13215,0,1020,14,0,0,initial_topology_capture,1020,2450,0,187821,9,2107,1051,411,244,159,85,3,177,0,0,0,0,0,52,0,12,0,672204324864,0,0,0,0,13750,33,32,12,6,13,33,0,275,0,498,0,29591652,287976571,253366589,34609982,3260143504,64,0,7535,8336,888,29,0,0,6618,0,0,0,23431253748,19593,0,0,0,0,0,606,185,2,139,0,0,16,23,0,0,0,508835086259,108932849088,103485869572,612320955831,1711369143,0,748440,32494922585,1026222,62259
66,66,66,false,trade_planning,65535,66,66,5087,2400,120,261,9621,0,213290,0,540324,254,586,96977863,1235441499,34354313,720757912,1648195,720757912,20313553832,125066064,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,1148552,20589594,-19441042,634,77499536910,32754788977,20159236982,149214,11071362518,20159087768,4354535691,84766212,72409754,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13215,0,2090,14,0,0,initial_topology_capture,2090,4871,0,187821,9,2107,1051,411,244,159,85,3,177,0,0,0,0,0,44,0,8,0,672174964736,0,0,0,0,20750,37,27,13,7,9,37,0,289,3,510,0,24706456,199380943,143920303,55460640,2048486818,65,0,7528,8343,890,30,0,0,6608,0,0,0,22142406504,13260,0,0,0,0,0,556,141,12,156,0,0,21,36,0,0,0,511963687610,105377024667,100107847324,612071534934,1061733359,0,397751,20159087768,1664363,62259
67,67,67,false,trade_planning,65535,67,67,5088,2400,120,261,9622,0,235950,0,586062,292,454,107760638,1426759274,22963741,803837511,581569,803837511,20501527283,117886654,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1255840,23732151,-22476311,688,88018952056,22972113914,20357968193,127564,12574136113,20357840629,4474842575,97231534,60130956,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13215,0,3348,14,0,0,initial_topology_capture,3348,7154,0,187821,9,2107,1051,411,244,159,85,3,177,0,0,0,0,0,39,0,5,0,672221102080,0,0,0,0,17000,38,28,11,6,12,38,0,282,2,480,0,25819184,205733376,159942366,45791010,2186011437,66,0,7526,8353,894,33,0,0,6599,0,0,0,25146263660,925,0,0,0,0,0,588,137,17,157,0,0,19,24,0,0,0,512765203172,102876926141,97732761435,610497964607,1072264498,0,217137,20357840629,1650694,62259
68,68,68,false,trade_planning,65535,68,68,5086,2400,120,261,9622,0,260681,0,651569,298,695,117707430,1592331755,34539188,885238085,1138031,885238085,25667491799,112710596,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1580754,25492400,-23911646,735,99479911645,44598507026,25520797843,216640,14211416062,25520581203,5199738086,104121894,87393742,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13215,13215,0,41,14,0,0,initial_topology_capture,41,64,0,187821,9,2107,1051,411,244,159,85,3,177,0,0,0,0,0,33,0,6,0,672288210944,0,0,0,0,13750,44,32,15,11,5,44,0,301,3,500,2,30936145,244488386,175017953,69470433,2407356473,67,0,7516,8360,896,35,0,0,6585,0,0,0,28421774243,3495,0,0,0,0,0,641,144,27,159,0,0,20,31,0,0,0,516352920292,99432286347,94460364258,610813284550,1344184056,0,228520,25520581203,1325977,62259
69,69,69,false,trade_planning,65535,69,69,5087,2400,120,261,9622,0,271142,0,680139,292,869,129464003,1687627442,93280867,920407921,720176,920407921,32570398621,395788991,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1391358,26606291,-25214933,703,103031455691,73721087561,32146341650,332020,14718779490,32146009630,5940625861,104967316,112398302,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13215,13215,32,41,14,0,0,initial_topology_capture,41,64,0,208925,9,2299,1140,457,279,192,87,4,179,0,0,0,0,0,77,46,2,0,672300793856,565968347,0,0,0,15500,42,30,13,9,9,42,0,278,3,510,1,26570208,269673263,192574658,77098605,3119494561,68,68,7491,8364,879,42,1,0,6569,0,0,0,29435485404,1524,0,0,0,0,0,616,141,19,158,0,0,20,57,0,43,0,520485857500,97504929508,92629381242,613115238742,1692925389,2442854,195879,32148452484,1061032,62259
70,70,70,false,trade_planning,65535,70,70,5090,2400,120,261,9622,0,204428,0,516215,252,972,94864471,1155520467,97260697,691991113,6707263,691991113,24381988014,408627499,32300000,406000,16000,390000,12800000,19500000,0,0,0,15912500,0,1050477,21057002,-20006525,649,77223016005,71284331687,23941370591,310076,11031859531,23941060515,4220673101,81985065,58272767,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14945,0,0,15,0,0,initial_topology_capture,0,0,0,210056,9,2307,1142,459,285,198,87,4,179,0,0,0,0,0,67,2,12,0,672309182464,73065167,0,0,0,14250,30,26,11,9,13,30,0,274,1,489,1,22873487,181940281,140953016,40987265,1579354160,69,16,7496,8384,891,46,1,0,6558,0,0,0,22062772778,17529,0,0,0,0,0,569,147,18,154,0,530,18,28,0,0,0,528516476046,89815191173,85324153396,613840629442,1260808103,379115,497415,23941439630,1446732,62259
71,71,71,false,trade_planning,65535,71,71,5089,2400,120,261,9621,0,213711,0,540001,335,237,94218526,2531867034,62976510,719953131,505976,719953131,30619040556,128004272,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,1219713,18475384,-17255671,628,80239981628,40562610659,30461795541,159257,11462854617,30461636284,11129960438,112277236,324163130,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,14945,0,1151,15,0,0,initial_topology_capture,1151,2057,0,210056,9,2307,1142,459,285,198,87,4,179,0,0,0,0,0,61,0,6,0,672325959680,0,0,0,0,14000,34,34,18,11,7,34,0,266,0,459,1,31914199,480249308,140363634,339885674,8208069028,70,0,7499,8400,904,48,1,0,6546,0,0,0,22924336769,618,0,0,0,0,0,575,154,5,172,30,0,38,21,0,0,0,524006199289,92807929081,88167245239,612173444528,1604660703,0,669639,30461636284,1127361,62259
72,72,72,false,trade_planning,65535,72,72,5088,2400,120,261,9621,0,236772,0,585291,299,248,104784224,2743058582,80539685,804536588,6905088,804536588,34535619918,246650077,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1309745,20627729,-19317984,687,88726219852,45279365602,34263337217,167376,12675174366,34263169841,11973319945,107713008,420826681,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14945,0,1966,15,0,0,initial_topology_capture,1966,4173,0,210056,9,2307,1142,459,285,198,87,4,179,0,0,0,0,0,54,0,7,0,672292405248,0,0,0,0,14000,38,35,16,14,7,38,0,293,3,514,0,31832947,569037303,156295883,412741420,9332092017,71,0,7497,8410,913,49,1,0,6534,0,0,0,25346676616,3621,0,0,0,0,0,619,180,5,190,0,0,27,24,0,0,0,516840826203,99697858243,94712656857,611553483060,1804941967,0,217261,34263169841,988574,62259
73,73,73,false,trade_planning,65535,73,73,5085,2400,120,261,9621,0,262166,0,650095,313,302,117661462,2942108185,180742188,887445943,1153200,887445943,42121597165,371527227,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1675416,23389725,-21714309,717,102622564300,148157231380,41716229542,359604,14660366440,41715869938,12552510497,128486039,395563912,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,14945,0,2941,15,0,0,initial_topology_capture,2941,6309,0,210056,9,2307,1142,459,285,198,87,4,179,0,0,0,0,0,48,0,6,0,672296599552,0,0,0,0,20750,47,44,12,11,3,47,0,313,1,540,0,41017964,577738305,175501522,402236783,8635616575,72,0,7492,8413,914,50,1,0,6527,0,0,0,29318728744,1820,0,0,0,0,0,661,176,5,188,0,0,37,17,0,0,0,511044923557,102348488744,97230747648,608275671205,2197376842,0,118146,41715869938,802856,62259
74,74,74,false,trade_planning,65535,74,74,5080,2400,120,261,9620,0,272602,0,678769,407,317,114970376,3051553857,136514112,919566314,429541,919566314,43340354583,369998158,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1457045,23293415,-21836370,697,106643711603,66414513367,42942237252,480827,15234816054,42941756425,13135839482,123766783,443340633,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14945,14945,32,40,15,0,0,initial_topology_capture,40,64,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,81,44,11,0,672237879296,227093097,0,0,0,15250,36,34,12,9,10,36,0,281,2,505,0,32514692,616386162,172311349,444074813,9263869816,73,73,7477,8422,895,37,1,0,6544,0,0,0,30469081390,7588,0,0,0,0,0,642,180,3,192,426,0,35,46,0,44,0,507630417378,101229476721,96167689589,603798106967,2261906702,2032443,409192,42943788868,774688,62259
75,75,75,false,trade_planning,65535,75,75,5079,2400,120,261,9617,0,204712,0,516006,325,250,86945527,2381754129,87762396,691430948,10744256,691430948,33636985950,202446140,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,1118255,19184314,-18066059,640,84251589066,92362244369,33403324255,584445,12035941388,33402739810,11165926759,93676049,336037925,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13235,0,0,16,0,0,initial_topology_capture,0,0,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,70,0,11,0,672212713472,0,0,0,0,18750,34,33,15,10,10,34,0,273,3,492,1,30741676,468262779,130032412,338230367,8017265056,74,0,7482,8438,908,37,1,0,6536,0,0,0,24070434980,84,0,0,0,0,0,580,165,4,183,453,2240,32,18,0,0,0,503595729533,101526829427,96450173669,600045903202,1759359220,0,576907,33402739810,988052,62259
76,76,76,false,trade_planning,65535,76,76,5074,2400,120,261,9618,0,212287,0,541204,260,481,250335023,1961889396,50777381,720918893,4411922,720918893,33201727512,176632998,29900000,328000,18000,310000,14400000,15500000,0,0,0,14457500,0,1332425,16886791,-15554366,627,76292963122,39413538769,32995574507,379993,10898994825,32995194514,16556409197,58659409,559423763,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13235,0,1008,16,0,0,initial_topology_capture,1008,2481,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,58,0,12,0,672233684992,0,0,0,0,36750,39,39,15,10,6,39,0,268,4,514,0,36600110,636031334,355658081,280373253,15572048515,75,0,7478,8448,915,36,1,0,6526,0,0,0,21796401834,110,0,0,0,0,0,598,166,3,127,2,0,28,30,0,0,0,498657109349,103137793963,97980585028,596637694377,1737730481,0,588102,32995194514,990447,62259
77,77,77,false,trade_planning,65535,77,77,5071,2400,120,261,9617,0,235720,0,585683,308,968,284666486,2170169466,12212530,805191501,3024378,805191501,35470029273,96330299,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1412008,18920621,-17508613,693,82442623250,36315533816,35348117597,218623,11777517711,35347898974,18211887757,53894508,687248863,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,13235,0,2085,16,0,0,initial_topology_capture,2085,4891,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,49,0,9,0,672221102080,0,0,0,0,14500,35,34,12,8,7,35,0,283,3,467,0,32729584,750573727,406828976,343744751,17853477030,76,0,7466,8454,919,36,1,0,6510,0,0,0,23555217145,781,0,0,0,0,0,645,191,5,164,29,0,31,35,0,0,0,492517381152,108856598661,103413432013,595930813165,1861601612,0,192347,35347898974,913141,62259
78,78,78,false,trade_planning,65535,78,78,5073,2400,120,261,9618,0,260314,0,651516,309,740,292059325,2427096253,85280001,888784173,5260487,888784173,46527784495,278922783,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1805821,23249105,-21443284,718,97553369413,93523001679,46215480524,818812,13936195736,46214661712,19579922185,61170390,714514608,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13235,0,3362,16,0,0,initial_topology_capture,3362,7149,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,41,0,8,0,672275628032,0,0,0,0,14500,40,37,12,10,15,40,0,296,3,499,0,36529225,792084566,420189273,371895293,18385979429,77,0,7457,8465,928,35,1,0,6493,0,0,0,27870030003,1497,0,0,0,0,0,682,179,5,152,0,0,20,38,0,0,0,482830217566,115415393405,109644266964,592474484530,2433913698,0,345744,46214661712,684690,62259
79,79,79,false,trade_planning,65535,79,79,5073,2400,120,261,9617,0,272322,0,678190,318,1177,307188964,2378556356,136921939,921392658,18755309,921392658,54575067912,508169564,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1559917,23301648,-21741731,693,103665473315,165228291131,54039322655,1024307,14809353443,54038298348,19874072350,67360376,726773219,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13235,13235,0,40,16,0,0,initial_topology_capture,40,79,0,225842,9,2495,1230,503,318,230,88,4,191,0,0,0,0,0,29,0,12,0,672258850816,0,0,0,0,18750,39,36,17,12,7,39,0,296,3,515,1,33067573,811888574,440886443,371002131,18918143749,78,0,7453,8474,937,33,1,0,6482,0,0,0,29615823023,730,0,0,0,0,0,665,187,7,145,242,0,25,29,0,0,0,471305290511,124266817091,118053092396,589358382907,2845489533,0,930672,54038298348,571584,62259
80,80,80,false,trade_planning,65535,80,80,5068,2400,120,261,9616,0,205125,0,515541,286,338,225445341,1834778657,140231820,691279699,28735705,691279699,44537629476,528829683,31800000,396000,16000,380000,12800000,19000000,0,0,0,15645000,0,1202270,18604524,-17402254,638,80719588446,170472723903,43977923705,923912,11531369877,43976999793,15678867351,52868910,525365131,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,13235,13235,32,40,16,0,0,initial_topology_capture,40,79,0,249256,9,2723,1330,552,361,241,120,6,207,0,0,0,0,0,72,49,6,0,672237879296,692890086,0,0,0,23250,29,27,12,6,16,29,0,248,1,481,1,23674666,594940925,325777709,269163216,14438484660,79,79,7436,8487,934,35,1,0,6466,0,0,0,23061668767,100,0,0,0,0,0,604,186,7,149,213,0,28,53,0,51,0,461277491294,132755243064,126117071143,587394562437,2315647969,2727695,908010,43979727488,687368,62259
81,81,81,false,trade_planning,65535,81,81,5069,2400,120,261,9617,0,212510,0,540848,250,383,89409349,1178566530,60146035,720241188,3065535,720241188,24702636409,237677540,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,1366324,17583008,-16216684,628,71970333061,40549124048,24435945651,386782,10281476248,24435558869,4202754187,88965789,29523726,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,14947,0,0,17,0,0,initial_topology_capture,0,0,0,249256,9,2723,1330,552,361,241,120,6,207,0,0,0,0,0,63,0,9,0,672300793856,0,0,0,0,25250,35,31,18,12,4,35,0,239,1,449,0,27814028,162001897,131983993,30017904,1678603458,80,0,7439,8499,944,35,1,0,6459,0,0,0,20561403589,200,0,0,0,0,0,563,127,9,154,212,528,39,21,0,0,0,457169583129,134245525676,127532835034,584702418163,1286806262,0,162238,24435558869,1226125,62259
82,82,82,false,trade_planning,65535,82,82,5070,2400,120,261,9617,0,236683,0,584571,265,414,95300719,1322784906,19714071,806201275,9275371,806201275,22045528042,156715425,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1481448,19796085,-18314637,695,77076280601,25758497667,21863240040,227423,11010897328,21863012617,4134879471,96685741,20079746,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,8192,14947,0,1920,17,0,0,initial_topology_capture,1920,4205,0,249256,9,2723,1330,552,361,241,120,6,207,0,0,0,0,0,58,0,5,0,672334348288,0,0,0,0,23250,36,31,11,6,10,36,0,284,2,512,1,29486950,163461462,141459521,22001941,1416948950,81,0,7437,8512,953,36,1,0,6447,0,0,0,22020131152,680,0,0,0,0,0,628,169,9,183,2,0,21,66,0,0,0,459780466900,131167426245,124608649944,584389116844,1151427878,0,169405,21863012617,1378226,62259
83,83,83,false,trade_planning,65535,83,83,5067,2400,120,261,9616,0,261056,0,650702,297,369,114348273,1461747204,129820042,887592549,4442601,887592549,30815507498,261549964,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,1854252,22350157,-20495905,719,89072792196,96939266107,30520056239,298705,12724684713,30519757534,5734970750,104139446,82634205,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,14947,0,2895,17,0,0,initial_topology_capture,2895,6355,0,249256,9,2723,1330,552,361,241,120,6,207,0,0,0,0,0,53,0,5,0,672363708416,0,0,0,0,25750,46,38,15,7,10,46,0,316,2,534,0,36889780,234889520,168179882,66709638,2074182208,82,0,7430,8522,961,36,1,0,6432,0,0,0,25448286497,229,0,0,0,0,0,661,148,10,159,56,0,35,27,0,0,0,460143627659,127219233521,120857878903,581001506562,1607150621,0,178281,30519757534,988080,62259
84,84,84,false,trade_planning,65535,84,84,5067,2400,120,261,9613,0,271666,0,678573,311,584,112652895,1578582302,116138074,921000897,1216411,921000897,35044110589,357438675,28600000,392000,12000,380000,9600000,19000000,0,0,0,14275000,0,1616055,22412987,-20796932,692,93574327714,85754389024,34658548429,476515,13367761210,34658071914,6277123498,102177955,92922547,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14947,14947,0,41,17,0,0,initial_topology_capture,41,74,0,249256,9,2723,1330,552,361,241,120,6,207,0,0,0,0,0,43,0,10,0,672363708416,0,0,0,0,12000,34,23,17,11,7,34,0,270,3,501,1,23032115,245646003,167178416,78467587,2395117636,83,0,7424,8531,965,37,1,0,6421,0,0,0,26734413095,289,0,0,0,0,0,622,141,10,171,61,0,34,27,0,0,0,459323538877,122824459701,116682857166,576006396043,1824961973,0,498908,34658071914,868548,62259
85,85,85,false,trade_planning,65535,85,85,5069,2400,120,261,9612,0,205274,0,515338,241,295,90230919,1188086968,104684434,690871635,737028,690871635,26915855515,233249820,31800000,396000,16000,380000,12800000,19000000,0,0,0,15756867,0,1224972,17713885,-16488913,638,71946172539,102827048393,26651580252,774557,10278024750,26650805695,5077034957,79280406,80939826,ACTIVE,true,1,619034292161814781,7858414910045529063,ROUTE,14947,14947,32,41,17,0,0,initial_topology_capture,41,74,0,271407,9,2923,1420,583,396,275,121,6,222,0,0,0,0,0,67,31,7,0,672351125504,328622984,0,0,0,23750,33,22,16,11,7,33,0,275,3,491,0,21860520,197825971,133975717,63850254,1672020493,84,42,7408,8542,956,49,1,0,6402,0,0,0,20555212413,121,0,0,0,0,0,571,149,7,176,214,0,29,50,0,59,0,461975660589,114575334851,108846213717,570821874306,1403392121,1634432,321643,26652440127,1135957,62259
86,86,86,false,trade_planning,65535,86,86,5072,2400,120,261,9606,0,212078,0,541241,307,346,98723112,2487762687,102363885,720634501,1833466,720634501,32390854607,213262438,29400000,318000,18000,300000,14400000,15000000,0,0,0,14190000,0,1462347,16985577,-15523230,622,68372012699,50176858389,32148344281,152112,9767430484,32148192169,7710413962,147918940,81036405,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,0,13241,0,0,18,0,0,initial_topology_capture,0,0,0,272323,9,2931,1420,583,404,283,121,6,222,0,0,0,0,0,59,0,8,0,672221102080,0,0,0,0,24750,38,38,18,10,7,38,0,255,4,504,0,40352161,297914769,145750461,152164308,2914248809,85,0,7415,8560,972,48,1,0,6394,0,0,0,19534310526,116803,0,0,0,0,0,594,149,4,145,299,2234,35,27,0,0,0,457353272537,116740217395,110902845661,568256118198,1693438514,0,591302,32148192169,932341,62259
87,87,87,false,trade_planning,65535,87,87,5071,2400,120,261,9604,0,236722,0,584399,334,467,100683090,2700747952,83869202,805124257,3466295,805124257,35699941777,224025262,25800000,276000,16000,260000,12800000,13000000,0,0,0,12435000,0,1559037,18930957,-17371920,695,79358212226,52413324814,35450313708,197193,11336887570,35450116515,7170856115,169254103,31223217,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,4096,13241,0,1009,18,0,0,initial_topology_capture,1009,2427,0,272323,9,2931,1420,583,404,283,121,6,222,0,0,0,0,0,50,0,9,0,672002998272,0,0,0,0,11750,33,32,12,7,7,33,0,265,3,473,1,31801643,281216895,150070632,131146263,2519503639,86,0,7427,8579,985,48,1,0,6393,0,0,0,22672789063,870,0,0,0,0,0,649,179,5,188,55,0,36,16,0,0,0,452912016598,118260682525,112347283012,565259299610,1867258786,0,120056,35450116515,837290,62259
88,88,88,false,trade_planning,65535,88,88,5070,2400,120,261,9601,0,261747,0,649873,374,512,114671277,2940785128,159610372,881142320,5582147,881142320,46456843482,415613248,34200000,399000,19000,380000,15200000,19000000,0,0,0,16672500,0,2016396,20434335,-18417939,720,89390788766,123427941420,46007864364,834130,12770112785,46007030234,8515502378,176418041,72445288,ACTIVE,true,1,619034292161814781,7858414910045529063,SCAN,12288,13241,0,3445,18,0,0,initial_topology_capture,3445,7056,0,272323,9,2931,1420,583,404,283,121,6,222,0,0,0,0,0,41,0,9,0,671814254592,0,0,0,0,17750,39,37,12,8,9,39,0,282,2,491,0,38775159,334280300,169594246,164686054,3182519148,87,0,7428,8591,995,48,1,0,6384,0,0,0,25539095399,151,0,0,0,0,0,676,158,2,172,60,0,39,28,0,0,0,446418321578,122148939352,116041115261,562459436839,2423091482,0,342693,46007030234,635913,62259
