epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
337,340,340,false,trade_planning,65535,340,340,5139,2400,120,261,8832,0,11432,72,393,0,17,1088528,20047786,1495834,16759532,1460535,16759532,927122100,17048707,1635800,2191,2035,156,1628000,7800,0,0,0,15089049,96111,0,1974464,-1974464,411,2087650774,1058834989,908499569,61976,298235925,908437593,119593915,1024044,366614,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,187,0,0,initial_topology_capture,0,0,0,2765432,25,18928,11839,7230,1184,267,917,245,8145,0,3860,13,0,0,168,41,8,0,9223274496,530071073,0,0,0,0,0,0,0,0,72,0,356,0,0,1726090,1454668,271422,94168679,339,338,4937,9667,383,5,6,0,4543,0,0,0
338,341,341,false,trade_planning,65535,341,341,5140,2400,120,261,8832,0,10669,69,369,0,23,960743,19166314,1177536,15600450,993787,15600450,944960153,12556348,1604000,2005,2005,0,1604000,0,0,0,0,14583069,0,0,1820004,-1820004,381,1973373152,1026005010,930857984,58179,281910558,930799805,126879210,877634,542598,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,188,0,0,initial_topology_capture,0,0,0,2781868,25,19032,11903,7273,1187,268,919,248,8193,0,3879,13,0,0,191,43,20,0,9223274496,591956130,0,0,0,0,0,0,0,0,61,0,323,0,0,1680791,1307860,372931,107450388,340,339,4933,9673,381,5,6,0,4541,0,0,0
339,342,342,false,trade_planning,65535,342,342,5141,2400,120,261,8832,0,9956,53,332,0,12,795411,16794108,823257,14574599,1115580,14574599,751887275,11622618,2188000,2735,2735,0,2188000,0,0,0,0,11241179,0,0,1736746,-1736746,391,1694369872,808669403,738131476,54819,242052943,738076657,115768377,755003,495947,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,0,40,188,0,0,initial_topology_capture,40,72,0,2781868,25,19032,11903,7273,1187,268,919,248,8193,0,3879,13,0,0,168,0,23,0,9223274496,0,0,0,0,0,0,0,0,0,40,0,319,0,0,1496798,1138451,358347,96063108,341,0,4942,9688,391,5,6,0,4540,0,0,0
340,343,343,false,trade_planning,65535,343,343,5139,2400,120,261,8832,0,10246,65,434,0,11,761227,18511336,741733,14887325,1419365,14887325,857635776,15710885,1556000,1945,1945,0,1556000,0,0,0,0,13654130,0,0,1633109,-1633109,379,1615897247,925794040,840426192,57301,230842560,840368891,103983928,730095,427584,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,188,0,0,initial_topology_capture,40,72,0,2792549,25,19117,11959,7308,1190,270,920,249,8237,0,3900,13,0,0,185,35,18,0,9223274496,474590265,0,0,0,0,0,0,0,0,49,0,297,0,0,1344557,1049959,294598,87802697,342,341,4946,9706,397,5,7,0,4537,0,0,0
341,344,344,false,trade_planning,65535,344,344,5142,2400,120,261,8832,0,10324,66,491,0,18,651160,18488453,1352776,14834602,1158841,14834602,823352274,12593146,1568000,1960,1960,0,1568000,0,0,0,0,13492084,129946,0,1670720,-1670720,398,1706972444,903032968,809244363,53235,243853305,809191128,111339010,551287,656976,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,189,0,0,initial_topology_capture,0,0,0,2796416,25,19125,11967,7316,1190,270,920,249,8241,0,3900,13,0,0,172,8,21,0,9227468800,187367945,0,0,0,0,0,0,0,0,47,0,278,0,0,1409227,968970,440257,95539400,343,42,4947,9718,402,5,7,0,4533,0,0,0
342,345,345,false,trade_planning,65535,345,345,5137,2400,120,261,8832,0,11409,67,417,0,17,1198689,19640797,1271538,16703628,1660290,16703628,899189189,16880701,1575800,2116,1960,156,1568000,7800,0,0,0,14039127,0,0,1875533,-1875533,424,2060402878,1001016690,880794077,61389,294343370,880732688,140349588,1140969,493422,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,4096,14400,0,1135,189,0,0,initial_topology_capture,1135,1654,0,2796416,25,19125,11967,7316,1190,270,920,249,8241,0,3900,13,0,0,156,0,16,0,9227468800,0,0,0,0,0,0,0,0,0,46,0,323,0,0,1898450,1584394,314056,118708543,344,0,4951,9728,410,6,7,0,4528,0,0,0
343,346,346,false,trade_planning,65535,346,346,5134,2400,120,261,8832,0,10670,68,354,0,24,1078353,17969087,974785,15603622,1355637,15603622,856917550,15058793,1204000,1505,1505,0,1204000,0,0,0,0,14354220,0,0,1672985,-1672985,379,1903420577,944266893,840716759,62002,271917327,840654757,128498883,1005999,519204,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,190,0,0,initial_topology_capture,0,0,0,2811574,25,19226,12031,7355,1194,271,923,249,8293,0,3922,13,0,0,173,39,22,0,9227468800,574373870,0,0,0,0,0,0,0,0,46,0,332,0,0,1767585,1421769,345816,107830624,345,344,4954,9749,420,6,8,0,4520,0,0,0
344,347,347,false,trade_planning,65535,347,347,5128,2400,120,261,8832,0,9957,52,320,0,16,1103993,17316417,743512,14604772,1327770,14604772,817048951,14676322,1012000,1265,1265,0,1012000,0,0,0,0,10854484,75396,0,1645655,-1645655,387,1688331150,889132077,801416602,55973,241190263,801360629,129993817,1020159,509118,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,12288,14400,0,2934,190,0,0,initial_topology_capture,2934,5370,0,2811574,25,19226,12031,7355,1194,271,923,249,8293,0,3922,13,0,0,152,0,21,0,9223274496,0,0,0,0,0,0,0,0,0,48,0,318,0,0,1687355,1400556,286799,113339788,346,0,4962,9770,435,6,8,0,4513,0,0,0
345,348,348,false,trade_planning,65535,348,348,5130,2400,120,261,8832,0,10231,66,432,0,20,1287276,18044748,899344,14878500,1364706,14878500,843910409,16304644,2344000,2930,2930,0,2344000,0,0,0,0,13960962,0,0,1554333,-1554333,380,1581811887,926817646,825319748,57983,225973235,825261765,153774556,1238132,719811,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,191,0,0,initial_topology_capture,0,0,0,2827641,25,19319,12091,7401,1194,271,923,249,8334,0,3936,13,0,0,186,46,12,0,9223274496,1120495248,0,0,0,0,0,0,0,0,72,0,361,0,0,2137426,1624122,513304,137996934,347,346,4973,9792,445,6,8,0,4514,0,0,0
346,349,349,false,trade_planning,65535,349,349,5131,2400,120,261,8832,0,10266,67,527,0,23,869491,17759504,1386102,14726562,1487238,14726562,819040561,15440542,1968000,2460,2460,0,1968000,0,0,0,0,13782535,0,0,1528302,-1528302,399,1655126316,912313832,801688710,56691,236446712,801632019,111281861,810268,468923,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,192,0,0,initial_topology_capture,0,0,0,2841994,25,19397,12143,7433,1200,274,926,249,8369,0,3953,13,0,0,202,32,16,0,9223274496,964236005,0,0,0,0,0,0,0,0,69,0,376,0,0,1431096,1148020,283076,96333058,348,347,4975,9805,453,6,10,0,4506,0,0,0
347,350,350,false,trade_planning,65535,350,350,5128,2400,120,261,8832,0,11392,67,412,0,18,863022,20167193,964011,16686708,1556957,16686708,930604198,16592006,2720000,3400,3400,0,2720000,0,0,0,0,14138680,0,0,1940793,-1940793,427,2049719422,1008114786,911351524,59332,292817171,911292192,130077836,796191,677360,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,193,0,0,initial_topology_capture,0,0,0,2857926,25,19475,12195,7467,1206,278,928,250,8417,0,3969,13,0,0,222,34,14,0,9223274496,378632126,0,0,0,0,0,0,0,0,67,0,355,0,0,1752585,1260390,492195,108305171,349,349,4980,9825,456,6,11,0,4507,0,0,0
348,351,351,false,trade_planning,65535,351,351,5075,2400,120,261,8832,0,10661,5,399,0,16,1147253,18017924,1130843,15607088,1338532,15607088,889318143,15847631,460000,575,575,0,460000,0,0,0,0,1298662,0,0,1705390,-1705390,441,1890908242,996438650,873072758,62246,270129844,873010512,122377212,1072595,239399,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,193,0,0,initial_topology_capture,40,72,0,2869838,25,19537,12243,7492,1208,278,930,251,8452,0,3990,13,0,0,231,25,16,0,9223274496,558499156,0,0,0,3000,2,1,2,0,60,0,319,0,613300,1601867,1458891,142976,100851734,350,349,4985,9838,467,6,11,0,4501,0,0,0
349,352,352,false,trade_planning,65535,352,352,5043,2400,120,261,8832,0,9941,15,352,0,17,762137,17476881,856541,14574273,1479633,14574273,763424157,13924702,1344000,1680,1680,0,1344000,0,0,0,0,3245425,0,0,1703845,-1703845,437,1648083240,822417095,748207988,52533,235440552,748155455,108393050,705667,490898,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,194,0,0,initial_topology_capture,0,0,0,2873438,25,19541,12247,7496,1208,278,930,251,8452,0,3990,13,0,0,210,4,25,0,9223274496,206429616,0,0,0,0,0,0,0,0,52,0,318,0,0,1386275,1086735,299540,86386340,351,45,4994,9853,476,5,11,0,4502,0,0,0
350,353,353,false,trade_planning,65535,353,353,4992,2400,120,261,8832,0,10227,12,465,0,17,708574,18137126,935303,14846671,1679689,14846671,832042041,18018584,1308000,1635,1635,0,1308000,0,0,0,0,2662664,0,0,1601622,-1601622,433,1574463812,922416000,812771860,56403,224923501,812715457,102559137,677286,418361,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,194,0,0,initial_topology_capture,40,72,0,2885336,25,19607,12295,7524,1208,278,930,253,8498,0,4010,13,0,0,212,28,26,0,9223274496,115142020,0,0,0,0,0,0,0,0,53,0,293,0,0,1391599,1055096,336503,79668884,352,351,4999,9864,484,5,10,0,4500,0,0,0
351,354,354,false,trade_planning,65535,354,354,4943,2400,120,261,8832,0,10249,10,570,0,24,717148,17252481,958642,14696266,1120406,14696266,804026398,12260124,896000,1120,1120,0,896000,0,0,0,0,2133400,0,0,1500492,-1500492,461,1626662874,867980055,790923164,52890,232380516,790870274,101904451,672426,532130,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,195,0,0,initial_topology_capture,0,0,0,2888178,25,19611,12299,7528,1208,278,930,253,8502,0,4010,13,0,0,192,4,24,0,9223274496,178457935,0,0,0,0,0,0,0,0,53,0,274,0,0,1331677,1030770,300907,86325693,353,45,5004,9875,493,5,9,0,4497,0,0,0
352,355,355,false,trade_planning,65535,355,355,4897,2400,120,261,8832,0,11388,15,445,0,19,1082747,19755548,1365808,16665284,1585302,16665284,912014892,17356668,2508000,3135,3135,0,2508000,0,0,0,0,3522658,0,0,1931153,-1931153,477,1998269433,1027944266,892207818,57594,285467160,892150224,139043625,1045452,548516,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,196,0,0,initial_topology_capture,0,0,0,2905452,25,19694,12359,7563,1211,278,933,256,8558,0,4032,13,0,0,215,35,12,0,9219080192,502442146,0,0,0,0,0,0,0,0,47,0,323,0,0,1885097,1470040,415057,115348604,354,353,5003,9891,489,6,9,0,4499,0,0,0
353,356,356,false,trade_planning,65535,356,356,4895,2400,120,261,8832,0,10652,5,393,0,22,1125432,18944982,871480,15560614,1234403,15560614,886932955,14267138,448000,560,560,0,448000,0,0,0,0,1083355,0,0,1845944,-1845944,437,1904605108,961324375,872277268,59451,272086548,872217817,129024049,1172905,336283,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,197,0,0,initial_topology_capture,0,0,0,2920720,25,19769,12415,7597,1213,278,935,259,8602,0,4052,13,0,0,223,34,26,0,9214885888,1003334387,0,0,0,1500,1,1,1,0,57,0,339,0,619990,1750579,1498992,251587,105314047,355,355,5000,9905,494,6,10,0,4490,0,0,0
354,357,357,false,trade_planning,65535,357,357,4890,2400,120,261,8832,0,9938,9,338,0,19,1008086,16581013,973965,14600976,1022695,14600976,811271555,11643966,496000,620,620,0,496000,0,0,0,0,1874400,0,0,1623233,-1623233,434,1640673710,869875511,799186458,54869,234382054,799131589,137101297,957994,569391,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,197,0,0,initial_topology_capture,40,72,0,2935980,25,19844,12471,7627,1217,278,939,263,8650,0,4074,13,0,0,234,30,19,0,9214885888,340472481,0,0,0,0,0,0,0,0,41,0,314,0,0,1741546,1340997,400549,117767041,356,355,5005,9928,502,6,10,0,4487,0,0,0
355,358,358,false,trade_planning,65535,358,358,4887,2400,120,261,8832,0,10215,11,465,0,20,1000803,17629120,1280852,14826476,1452942,14826476,828918898,16420742,908000,1135,1135,0,908000,0,0,0,0,2396343,0,0,1578758,-1578758,441,1560657955,929915413,811647126,56970,222951234,811590156,125115674,908800,537056,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,198,0,0,initial_topology_capture,0,0,0,2938513,25,19848,12475,7631,1217,278,939,263,8650,0,4074,13,0,0,207,4,31,0,9214885888,296095513,0,0,0,0,0,0,0,0,76,0,355,0,0,1694241,1304156,390085,106338902,357,46,5011,9940,512,6,10,0,4483,0,0,0
356,359,359,false,trade_planning,65535,359,359,4888,2400,120,261,8832,0,10246,11,555,0,23,715368,18437172,1026902,14698109,1298185,14698109,841279342,14249015,908000,1135,1135,0,908000,0,0,0,0,2348249,0,0,1633552,-1633552,468,1614038932,904482040,826170937,48610,230577083,826122327,115752090,665964,666822,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,199,0,0,initial_topology_capture,0,0,0,2953571,25,19929,12538,7668,1219,278,941,267,8703,0,4098,13,0,0,219,37,25,0,9214885888,285307223,0,0,0,0,0,0,0,0,70,0,380,0,0,1445237,1009548,435689,99232736,358,358,5015,9956,516,6,11,0,4482,0,0,0
357,360,360,false,trade_planning,65535,360,360,4893,2400,120,261,8832,0,11367,17,450,0,22,1131619,20791101,1293935,16649360,1300348,16649360,1029484096,15194055,1368000,1710,1710,0,1368000,0,0,0,0,3862538,0,0,1990657,-1990657,473,2004874429,1118056720,1012982442,60401,286410738,1012922041,145894786,1041940,624088,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,200,0,0,initial_topology_capture,0,0,0,2973043,25,20017,12614,7708,1220,278,942,268,8772,0,4133,13,0,0,234,40,25,0,9210691584,1999494101,0,0,0,0,0,0,0,0,58,0,355,0,0,1959018,1553037,405981,122252460,359,359,5012,9969,515,6,12,0,4479,0,0,0
358,361,361,false,trade_planning,65535,361,361,4939,2400,120,261,8832,0,10642,65,319,0,20,960448,18275355,1129529,15580298,1431996,15580298,901964019,16051701,24448000,30560,30560,0,24448000,0,0,0,0,16079687,0,0,1681188,-1681188,381,1883850968,972405397,861524167,59849,269121670,861464318,129235331,941032,469230,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,200,0,0,initial_topology_capture,40,72,0,2995084,25,20130,12698,7766,1222,278,944,269,8845,0,4157,13,0,0,265,58,27,0,9210691584,756149882,0,0,0,0,0,0,0,0,50,0,324,0,0,1642160,1362739,279421,103339510,360,359,5008,9983,511,6,13,0,4478,0,0,0
359,362,362,false,trade_planning,65535,362,362,4960,2400,120,261,8832,0,9930,45,291,0,18,775269,17535056,1013970,14591386,1337776,14591386,832954061,13706357,15672000,19590,19590,0,15672000,0,0,0,0,10879251,0,0,1762407,-1762407,391,1592458046,885900935,803633132,57428,227494109,803575704,103033656,755529,263850,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,201,0,0,initial_topology_capture,0,0,0,2998789,25,20134,12702,7770,1222,278,944,269,8849,0,4157,13,0,0,240,4,29,0,9210691584,129278146,0,0,0,0,0,0,0,0,49,0,319,0,0,1264290,1093234,171056,79459333,361,44,5017,9999,522,6,13,0,4476,0,0,0
360,363,363,false,trade_planning,65535,363,363,5002,2400,120,261,8832,0,10205,63,400,0,15,859632,17971483,1249305,14845511,1533221,14845511,851808481,17578092,21320000,26650,26650,0,21320000,0,0,0,0,15218193,0,0,1647175,-1647175,388,1541500382,932391635,812966024,55635,220214439,812910389,124581568,791508,594495,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,202,0,0,initial_topology_capture,0,0,0,3022302,25,20223,12774,7809,1223,278,945,269,8902,0,4189,13,0,0,250,39,29,0,9210691584,756374291,0,0,0,0,0,0,0,0,47,0,295,0,0,1642009,1204336,437673,103439129,362,361,5025,10025,527,6,14,0,4478,0,0,0
361,364,364,false,trade_planning,65535,364,364,5041,2400,120,261,8832,0,10226,63,492,0,29,787246,17514083,1454593,14665578,1387103,14665578,832727988,17113236,22096000,27620,27620,0,22096000,0,0,0,0,15101836,0,0,1516644,-1516644,416,1564598983,917976713,793569428,50676,223514246,793518752,106311311,813922,443367,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,203,0,0,initial_topology_capture,0,0,0,3043374,25,20308,12842,7848,1223,278,945,269,8954,0,4218,13,0,0,274,39,15,0,9210691584,986299679,0,0,0,6000,1,1,1,0,49,0,271,0,949326,1356610,1079804,276806,86528806,363,362,5015,10036,525,6,14,0,4470,0,0,0
362,365,365,false,trade_planning,65535,365,365,5085,2400,120,261,8832,0,11343,71,387,0,25,1114297,20460839,1650874,16622341,1539870,16622341,970983963,15868227,22192000,27740,27740,0,22192000,0,0,0,0,17134713,0,0,1952275,-1952275,413,1952053421,1057472692,932986505,62769,278864883,932923736,137839476,1101043,394972,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,4096,14400,0,840,203,0,0,initial_topology_capture,840,1919,0,3043374,25,20308,12842,7848,1223,278,945,269,8954,0,4218,13,0,0,252,0,22,0,9210691584,0,0,0,0,0,0,0,0,0,50,0,321,0,0,1812976,1507421,305555,109107314,364,0,5013,10041,526,6,14,0,4467,0,0,0
363,366,366,false,trade_planning,65535,366,366,5086,2400,120,261,8832,0,10624,66,312,0,19,1106278,19179028,1549894,15572819,1539083,15572819,911742731,18433054,1180000,1475,1475,0,1180000,0,0,0,0,13960065,0,0,1839365,-1839365,387,1851788686,1050555978,892185563,55886,264541334,892129677,135034218,1079968,480012,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,203,0,0,initial_topology_capture,40,72,0,3062948,25,20403,12914,7890,1225,279,946,269,9011,0,4247,13,0,0,272,42,22,0,9202302976,2957528644,0,0,0,0,0,0,0,0,56,0,341,0,0,1797882,1496362,301520,107194269,365,364,5025,10065,536,6,14,0,4469,0,0,0
364,367,367,false,trade_planning,65535,367,367,5088,2400,120,261,8832,0,9919,48,285,0,16,1093996,17074972,1200233,14594212,1230673,14594212,788691009,14042390,2516000,3145,3145,0,2516000,0,0,0,0,10200308,0,0,1724810,-1724810,388,1566165956,877475184,772188955,56336,223738094,772132619,143558576,1120689,613284,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,204,0,0,initial_topology_capture,0,0,0,3064958,25,20407,12918,7894,1225,279,946,269,9011,0,4247,13,0,0,246,4,30,0,9202302976,137291561,0,0,0,1500,1,1,1,0,61,0,324,0,598000,1854158,1461184,392974,121332368,366,44,5027,10079,543,6,13,0,4465,0,0,0
365,368,368,false,trade_planning,65535,368,368,5086,2400,120,261,8832,0,10171,61,422,0,17,1176756,18006365,1088372,14795445,1605602,14795445,864888218,18586767,1896000,2370,2370,0,1896000,0,0,0,0,12613331,126004,0,1574463,-1574463,390,1523662473,973384854,844463581,58130,217666166,844405451,126199442,1136028,341271,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,204,0,0,initial_topology_capture,40,72,0,3083333,25,20499,12988,7935,1229,279,950,269,9069,0,4272,13,0,0,262,41,25,0,9198108672,1946098777,0,0,0,0,0,0,0,0,76,0,359,0,0,1696993,1491090,205903,105936313,367,366,5030,10096,544,6,13,0,4467,0,0,0
366,369,369,false,trade_planning,65535,369,369,5082,2400,120,261,8832,0,10207,61,494,0,21,874256,17445968,1861432,14625111,1686319,14625111,800767558,20156099,1508000,1885,1885,0,1508000,0,0,0,0,12478605,0,0,1538607,-1538607,410,1550196375,967979482,779154282,50823,221456730,779103459,117145386,831436,555677,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,205,0,0,initial_topology_capture,0,0,0,3086399,25,20503,12992,7939,1229,279,950,269,9069,0,4272,13,0,0,239,4,27,0,9198108672,174304917,0,0,0,0,0,0,0,0,59,0,377,0,0,1492863,1166589,326274,100936253,368,46,5028,10105,546,6,14,0,4462,0,0,0
367,370,370,false,trade_planning,65535,370,370,5073,2400,120,261,8832,0,11326,68,381,0,21,1274316,19686523,982296,16593417,1237175,16593417,947313993,13217545,1980000,2475,2475,0,1980000,0,0,0,0,14341865,0,0,1790103,-1790103,417,1968389044,1014906222,932181197,64749,281198539,932116448,146696381,1210836,527423,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,4096,14400,0,942,205,0,0,initial_topology_capture,942,1832,0,3086399,25,20503,12992,7939,1229,279,950,269,9069,0,4272,13,0,0,212,0,27,0,9198108672,0,0,0,0,0,0,0,0,0,66,0,357,0,0,2009103,1689130,319973,120572637,369,0,5035,10119,555,6,14,0,4460,0,0,0
368,371,371,false,trade_planning,65535,371,371,5065,2400,120,261,8832,0,10604,63,314,0,26,1260932,19264021,1423104,15538814,1601587,15538814,934043352,18045065,1144000,1430,1430,0,1144000,0,0,0,0,13329005,0,0,1882394,-1882394,381,1824452705,1068609254,914915338,61051,260636204,914854287,143773288,1305014,400019,ACTIVE,true,1,5891907122307118673,3633990644688574903,ROUTE,14400,14400,32,40,205,0,0,initial_topology_capture,40,72,0,3101998,28,20592,13060,7978,1231,279,952,270,9127,0,4299,13,0,0,227,38,23,0,9185525760,2452833483,0,0,0,0,0,0,0,0,53,0,325,0,0,1888334,1626297,262037,119678382,370,369,5030,10133,555,6,15,0,4454,0,0,0
369,372,372,false,trade_planning,65535,372,372,5062,2400,120,261,8832,0,9909,49,283,0,17,794084,16879947,1234868,14546530,1518640,14546530,756975692,16344485,2140000,2675,2675,0,2140000,0,0,0,0,10410229,0,0,1695015,-1695015,393,1581022915,859406246,738545806,54599,225860514,738491207,107283186,767275,325254,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,206,0,0,initial_topology_capture,0,0,0,3105764,28,20596,13064,7982,1231,279,952,270,9131,0,4299,13,0,0,205,4,26,0,9185525760,176308223,0,0,0,0,0,0,0,0,43,0,316,0,0,1337304,1092166,245138,86815842,371,48,5036,10148,565,6,15,0,4450,0,0,0
370,373,373,false,trade_planning,65535,373,373,5057,2400,120,261,8832,0,10164,60,409,0,20,1142354,18193762,1263649,14822841,1806908,14822841,858037999,21264964,1496000,1870,1870,0,1496000,0,0,0,0,12490075,0,0,1629584,-1629584,391,1484674236,994465877,835329626,52591,212096417,835277035,135869465,1056230,538021,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,207,0,0,initial_topology_capture,0,0,0,3127872,28,20696,13140,8032,1231,279,952,270,9196,0,4325,13,0,0,237,50,18,0,9185525760,1833834423,0,0,0,0,0,0,0,0,49,0,299,0,0,1773536,1479575,293961,114993426,372,371,5031,10162,562,5,15,0,4449,0,0,0
371,374,374,false,trade_planning,65535,374,374,5057,2400,120,261,8832,0,10196,63,484,0,22,923919,17968571,1151230,14632415,1565637,14632415,824719194,17081932,1908000,2385,2385,0,1908000,0,0,0,0,12832283,102972,0,1596265,-1596265,407,1535745344,914572346,805783278,54016,219392296,805729262,121715489,1058157,361847,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,4096,14400,0,1103,207,0,0,initial_topology_capture,1103,1694,0,3127872,28,20696,13140,8032,1231,279,952,270,9196,0,4325,13,0,0,219,0,18,0,9181331456,0,0,0,0,1500,1,1,1,0,46,0,273,0,613090,1561572,1222211,339361,105616889,373,0,5043,10178,574,5,15,0,4449,0,0,0
372,375,375,false,trade_planning,65535,375,375,5052,2400,120,261,8832,0,11319,63,378,0,24,1336706,20419816,1841981,16638039,1847712,16638039,970900660,20222878,1532000,1915,1915,0,1532000,0,0,0,0,13259397,0,0,1983479,-1983479,415,1944793532,1113374520,949207422,61640,277827754,949145782,164526266,1224947,672292,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,8192,14400,0,1969,207,0,0,initial_topology_capture,1969,3564,0,3127872,28,20696,13140,8032,1231,279,952,270,9196,0,4325,13,0,0,195,0,24,0,9181331456,0,0,0,0,0,0,0,0,0,53,0,328,0,0,2190552,1764718,425834,139373829,374,0,5043,10189,579,5,15,0,4444,0,0,0
373,376,376,false,trade_planning,65535,376,376,5051,2400,120,261,8832,0,10590,63,305,0,24,1343208,19732701,1538727,15502114,2017241,15502114,928042737,22018394,756000,945,945,0,756000,0,0,0,0,13316300,0,0,1841945,-1841945,383,1805633144,1078542135,905324991,56648,257947698,905268343,151831369,1298412,459107,ACTIVE,true,1,5891907122307118673,3633990644688574903,SCAN,0,14400,0,0,208,0,0,initial_topology_capture,0,0,0,3149326,28,20799,13216,8078,1233,281,952,272,9265,0,4355,13,0,0,213,46,28,0,9177137152,1824417685,0,0,0,0,0,0,0,0,55,0,336,0,0,2026310,1695747,330563,129483734,375,374,5038,10207,578,5,16,0,4439,0,0,0
