epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap
72,73,73,false,trade_planning,65535,73,73,7569,2400,120,260,13273,0,23426,448,65,0,12,22843727,135984746,45956779,31360510,17158033,31360510,3503402035,101333597,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,10900366,-10900366,0,3454355234,3792342124,3248706468,113030,493479465,3248593438,783346023,20569483,7109602,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,20480,21241,0,6522,25,0,0,initial_topology_capture,6522,7982,0,580762,0,4716,2376,1511,95,76,19,9,1477,0,843,18,0,0,55,0,15,0,13140754432,0,0,0,0,0,0,0,0,0,16,0,0,0,27507966,24168437,3339529,774985898,72,0,7318,9936,836,4,2,0,6476,0,0,0
73,74,74,false,trade_planning,65535,74,74,7563,2400,120,260,13273,0,24408,470,67,0,14,25971409,135203488,45269795,32932280,10707671,32932280,3496175782,66054243,160612500,2034750,78500,1956250,62800000,97812500,0,0,0,107128125,0,0,9929710,-9929710,0,3763657885,3611178936,3269637519,128480,537665564,3269509039,771546849,25538690,2212153,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,26,0,0,initial_topology_capture,0,0,0,609832,0,4984,2516,1615,98,78,20,11,1546,0,876,20,0,0,148,104,11,0,13140754432,5954147798,0,0,0,18000,3,0,3,0,23,0,0,2522742,28019365,26659141,1360224,760317587,73,73,7218,9938,808,4,2,0,6404,0,0,0
74,75,75,false,trade_planning,65535,75,75,7558,2400,120,260,13273,0,24524,498,70,0,14,25302662,145099635,43519588,32798966,16919323,32798966,3686209778,101714056,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,10659272,-10659272,0,3775850380,3964180435,3414290161,119439,539407355,3414170722,803170717,27239613,1235472,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1350,26,0,0,initial_topology_capture,1350,1531,0,609832,0,4984,2516,1615,98,78,20,11,1546,0,876,20,0,0,125,0,23,0,13140754432,0,0,0,0,6000,1,0,1,0,19,0,0,851146,28727761,26319397,2408364,793915643,74,0,7117,9949,815,4,2,0,6296,0,0,0
75,76,76,false,trade_planning,65535,76,76,7558,2400,120,260,13273,0,24313,503,54,0,7,27022359,101041258,62392259,32342907,4359403,32342907,3051524863,28080964,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115097761,0,0,10313327,-10313327,0,3470051712,2994376056,2852032593,126194,495721824,2851906399,809131271,27185158,588370,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,12288,21241,0,3956,26,0,0,initial_topology_capture,3956,4732,0,609832,0,4984,2516,1615,98,78,20,11,1546,0,876,20,0,0,107,0,18,0,13140754432,0,0,0,0,18000,3,0,3,0,18,0,0,2449866,28279361,27692343,587018,779696624,75,0,7102,9953,815,4,2,0,6281,0,0,0
76,77,77,false,trade_planning,65535,77,77,7557,2400,120,260,13273,0,23138,498,76,0,7,24604763,95647981,57313586,31066867,4119957,31066867,2908282475,26577382,169712500,2186750,80500,2106250,64400000,105312500,0,0,0,113393125,0,0,10201209,-10201209,1,3065486064,2843299275,2712103973,111380,437926731,2711992593,746846872,24840420,620691,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,0,40,26,0,0,initial_topology_capture,40,65,0,609832,0,4984,2516,1615,98,78,20,11,1546,0,876,20,0,0,92,0,15,0,13140754432,0,0,0,0,6000,1,0,1,0,27,0,0,816834,26005016,25334723,670293,714532704,76,0,7098,9954,816,4,2,0,6276,0,0,0
77,78,78,false,trade_planning,65535,78,78,7557,2400,120,260,13273,0,23412,448,65,0,6,25236419,95081987,57127484,31342158,4115926,31342158,2921396249,26259030,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,10055500,-10055500,0,3120722317,2871469461,2741777337,115118,445817626,2741662219,766089515,25835279,423996,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,27,0,0,initial_topology_capture,0,0,0,644798,0,5240,2648,1714,98,78,20,11,1628,0,909,20,0,0,176,99,15,0,13140754432,4848996732,0,0,0,12000,2,0,2,0,18,0,0,1633058,26765918,25977525,788393,734678092,77,77,7072,9957,800,3,2,0,6267,0,0,0
78,79,79,false,trade_planning,65535,79,79,7557,2400,120,260,13273,0,24392,470,67,0,11,26770044,98699552,55497335,32911839,1192885,32911839,2971690387,7707971,160612500,2034750,78500,1956250,62800000,97812500,0,0,0,107128125,0,0,9947798,-9947798,0,3614463753,2841590149,2803505528,135612,516352126,2803369916,795416464,25978321,2669438,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1377,27,0,0,initial_topology_capture,1377,1492,0,644798,0,5240,2648,1714,98,78,20,11,1628,0,909,20,0,0,161,0,15,0,13140754432,0,0,0,0,0,0,0,0,0,22,0,0,0,28353885,27282684,1071201,782044476,78,0,7052,9964,803,3,2,0,6244,0,0,0
79,80,80,false,trade_planning,65535,80,80,7557,2400,120,260,13273,0,24509,498,70,0,7,27396968,101592941,61578251,32778405,3806693,32778405,3034095178,23701050,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,10104633,-10104633,0,3473956626,2963419742,2840198787,129659,496279681,2840069128,802460577,27010316,1005012,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,8192,21241,0,2708,27,0,0,initial_topology_capture,2708,3090,0,644798,0,5240,2648,1714,98,78,20,11,1628,0,909,20,0,0,135,0,26,0,13140754432,0,0,0,0,18000,3,0,3,0,17,0,0,2445406,28387598,27901721,485877,779793398,79,0,7058,9980,813,3,2,0,6240,0,0,0
80,81,81,false,trade_planning,65535,81,81,7557,2400,120,260,13273,0,24305,503,54,0,11,28951758,90743065,16703604,32325233,1048693,32325233,2995947224,8077254,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115053703,0,0,9321984,-9321984,0,3821222744,2856747750,2816473531,141061,545889119,2816332470,852129541,28741986,549756,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,16384,21241,0,5455,27,0,0,initial_topology_capture,5455,6169,0,644798,0,5240,2648,1714,98,78,20,11,1628,0,909,20,0,0,117,0,18,0,13140754432,0,0,0,0,12000,2,0,2,0,12,0,0,1609586,29426401,29153400,273001,838825310,80,0,7048,9990,823,3,2,0,6220,0,0,0
81,82,82,false,trade_planning,65535,82,82,7556,2400,120,260,13273,0,23125,499,75,0,18,26971984,83309509,16510943,31054058,1169817,31054058,2800525836,8669916,169713300,2186751,80501,2106250,64400800,105312500,0,0,0,113593125,0,0,8751839,-8751839,0,3316294873,2665185006,2622282720,140100,473756563,2622142620,792717776,26645291,666095,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,0,40,27,0,0,initial_topology_capture,40,64,0,644798,0,5240,2648,1714,98,78,20,11,1628,0,909,20,0,0,97,0,20,0,13140754432,0,0,0,0,12000,2,0,2,0,25,0,0,1628870,27399471,27125771,273700,780637017,81,0,7033,10000,832,3,2,0,6196,0,0,0
82,83,83,false,trade_planning,65535,83,83,7556,2400,120,260,13273,0,23406,448,65,0,16,27513909,84309011,15923854,31328273,1106401,31328273,2824566070,9319833,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,8982686,-8982686,0,3378213421,2707971301,2661906454,135217,482602064,2661771237,809570872,27312407,475253,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,32,40,27,0,0,initial_topology_capture,40,64,0,669587,0,5464,2760,1796,99,78,21,11,1692,0,939,20,0,0,154,82,25,0,13140754432,4240595972,0,0,0,0,0,0,0,0,19,0,0,0,27876013,27700237,175776,796129731,82,82,6984,10013,821,3,2,0,6158,0,0,0
83,84,84,false,trade_planning,65535,84,84,7556,2400,120,260,13273,0,24378,470,67,0,22,27054754,89117681,18097167,32889502,516611,32889502,2988411159,5274713,160612500,2034750,78500,1956250,62800000,97812500,0,0,0,107128125,0,0,9369085,-9369085,0,3926830041,2848704517,2822667144,143198,560975872,2822523946,812133286,26320021,2277480,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,28,0,0,initial_topology_capture,0,0,0,672175,0,5496,2776,1810,99,78,21,11,1692,0,941,20,0,0,140,14,28,0,13140754432,151464371,0,0,0,0,0,0,0,0,20,1,0,0,28449553,27505532,944021,799419372,83,9,6961,10029,831,3,2,0,6125,0,0,0
84,85,85,false,trade_planning,65535,85,85,7556,2400,120,260,13273,0,24497,498,70,0,20,28288313,87122806,17552436,32761428,668117,32761428,2951070646,5604964,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,9167076,-9167076,0,3793326190,2805468943,2775283076,142394,541903898,2775140682,830831652,28064215,812540,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,32,40,28,0,0,initial_topology_capture,40,64,0,696961,0,5716,2888,1874,102,79,23,14,1778,0,987,20,0,0,185,64,19,0,13140754432,4014010697,0,0,0,12000,2,0,2,0,21,1,0,1603044,29040136,28582424,457712,816025133,84,84,6924,10049,821,3,2,0,6098,0,0,0
85,86,86,false,trade_planning,65535,86,86,7554,2400,120,260,13273,0,24296,503,52,0,9,28942826,152425795,24981669,32300642,7202249,32300642,3959862819,61898634,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115053254,0,0,8414985,-8414985,0,4291887355,4040424746,3726560409,133724,613126912,3726426685,863025160,28020296,1215168,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,29,0,0,initial_topology_capture,0,0,0,699594,0,5748,2904,1890,102,79,23,14,1778,0,987,20,0,0,185,16,16,0,13140754432,113458144,0,0,0,6000,1,0,1,0,18,0,0,887046,29375270,29138952,236318,852181653,85,11,6918,10060,830,3,2,0,6083,0,0,0
86,87,87,false,trade_planning,65535,87,87,7554,2400,120,260,13273,0,23111,499,75,0,7,26626054,140897794,25863934,31014735,6198139,31014735,3721616385,55548359,169713300,2186751,80501,2106250,64400800,105312500,0,0,0,113593125,0,0,8542690,-8542690,0,3768166364,3773534497,3496478081,123355,538309629,3496354726,796749843,26347015,673177,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1340,29,0,0,initial_topology_capture,1340,1568,0,699594,0,5748,2904,1890,102,79,23,14,1778,0,987,20,0,0,160,0,25,0,13140754432,0,0,0,0,0,0,0,0,0,26,0,0,0,27171596,26853313,318283,786805590,86,0,6916,10073,837,3,2,0,6074,0,0,0
87,88,88,false,trade_planning,65535,88,88,7554,2400,120,260,13273,0,23388,448,65,0,9,27239268,144813059,24754445,31295047,7266992,31295047,3783580495,61601043,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,8168575,-8168575,0,3824641746,3888468997,3568635003,130551,546377544,3568504452,815470542,26944066,710052,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,8192,21241,0,2790,29,0,0,initial_topology_capture,2790,3046,0,699594,0,5748,2904,1890,102,79,23,14,1778,0,987,20,0,0,140,0,20,0,13140754432,0,0,0,0,0,0,0,0,0,14,0,0,0,27790782,27486295,304487,804723733,87,0,6912,10083,843,3,2,0,6064,0,0,0
88,89,89,false,trade_planning,65535,89,89,7553,2400,120,260,13273,0,24358,470,66,0,12,27343708,144658697,26670968,32844473,6536715,32844473,3929564566,53264367,160612500,2034750,78500,1956250,62800000,97812500,0,0,0,107128125,0,0,8768575,-8768575,0,4280674519,3997994339,3715833120,145421,611525071,3715687699,829057886,26750829,1833139,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,12288,21241,0,4167,29,0,0,initial_topology_capture,4167,4556,0,699594,0,5748,2904,1890,102,79,23,14,1778,0,987,20,0,0,109,0,31,0,13140754432,0,0,0,0,0,0,0,0,0,15,0,0,0,28471039,27722728,748311,817035320,88,0,6909,10101,859,3,2,0,6045,0,0,0
89,90,90,false,trade_planning,65535,90,90,7553,2400,120,260,13273,0,24482,498,70,0,6,28442889,149163466,27291138,32718055,6999820,32718055,3953013225,62369437,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,8721879,-8721879,0,4238599469,4066626371,3720456951,138163,605514359,3720318788,846244437,28097949,1079066,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,30,0,0,initial_topology_capture,0,0,0,728471,0,6020,3048,2000,102,79,23,14,1854,0,1021,20,0,0,187,110,32,0,13140754432,6372994854,0,0,0,0,0,0,0,0,16,0,0,0,29061387,28688047,373340,835653937,89,89,6881,10126,860,3,2,0,6016,0,0,0
90,91,91,false,trade_planning,65535,91,91,7552,2400,120,260,13273,0,24294,503,51,0,13,27603293,101214797,70325847,32286231,4164602,32286231,3048992500,20423984,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115050412,0,0,7583931,-7583931,0,4000792353,3022458289,2857177931,146915,571541924,2857031016,861600067,27134453,1409181,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,0,40,30,0,0,initial_topology_capture,40,72,0,728471,0,6020,3048,2000,102,79,23,14,1854,0,1021,20,0,0,157,0,30,0,13140754432,0,0,0,0,0,0,0,0,0,12,0,0,0,28686911,28133476,553435,844708000,90,0,6889,10147,879,3,2,0,6005,0,0,0
91,92,92,false,trade_planning,65535,92,92,7552,2400,120,260,13273,0,23110,499,75,0,20,26141499,91276113,66271249,31000934,3440558,31000934,2841399160,16980582,169713300,2186751,80501,2106250,64400800,105312500,0,0,0,113593125,0,0,7351258,-7351258,0,3514599933,2792439776,2654843762,138484,502085853,2654705278,799737486,25898946,848022,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,31,0,0,initial_topology_capture,0,0,0,765796,0,6304,3192,2118,102,79,23,14,1948,0,1047,20,0,0,247,118,28,0,13140754432,7751762716,0,0,0,0,0,0,0,0,23,0,0,0,26738372,26490909,247463,786031456,91,91,6842,10155,862,2,2,0,5976,0,0,0
92,93,93,false,trade_planning,65535,93,93,7552,2400,120,260,13273,0,23386,448,65,0,18,26364304,93190881,68294776,31277294,3051738,31277294,2891811827,15676759,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,7245435,-7245435,0,3514345295,2844643623,2722801452,141384,502049475,2722660068,811542413,26112096,617499,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,12288,21241,0,4266,31,0,0,initial_topology_capture,4266,4373,0,765796,0,6304,3192,2118,102,79,23,14,1948,0,1047,20,0,0,219,0,28,0,13140754432,0,0,0,0,0,0,0,0,0,19,0,0,0,27060187,26829200,230987,792307764,92,0,6824,10160,862,2,2,0,5958,0,0,0
93,94,94,false,trade_planning,65535,94,94,7552,2400,120,260,13273,0,24355,470,66,0,27,26459267,99789252,66972699,32822427,4007705,32822427,3130423255,22987354,160296500,2034355,78105,1956250,62484000,97812500,0,0,0,107085625,0,0,8007867,-8007867,0,3876569729,3127488371,2947293493,154092,553795825,2947139401,827376611,25910508,1503086,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,16384,21241,0,5641,31,0,0,initial_topology_capture,5641,5928,0,765796,0,6304,3192,2118,102,79,23,14,1948,0,1047,20,0,0,197,0,22,0,13140754432,0,0,0,0,0,0,0,0,0,21,0,0,0,27677626,27043737,633889,804954355,93,0,6803,10166,858,2,2,0,5941,0,0,0
94,95,95,false,trade_planning,65535,95,95,7552,2400,120,260,13273,0,24481,498,70,0,24,27086178,96722410,73216478,32705997,3472143,32705997,3084666986,20793507,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,8036235,-8036235,0,3885261637,3076133587,2893694394,145915,555037539,2893548479,837760167,26660212,1414387,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,32,0,0,initial_topology_capture,0,0,0,796346,0,6592,3336,2234,102,79,23,14,2037,0,1075,20,0,0,289,116,24,0,13140754432,6002642144,0,0,0,0,0,0,0,0,19,0,0,0,28157619,27674857,482762,812514790,94,94,6754,10182,840,2,2,0,5910,0,0,0
95,96,96,false,trade_planning,65535,96,96,7552,2400,120,260,13273,0,24281,503,51,0,8,26702003,86809888,25440996,32259798,462237,32259798,2934481008,5262660,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115050412,0,0,8080044,-8080044,0,4345444717,2792607617,2757829455,148607,620777963,2757680848,882739330,26122551,3442983,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1301,32,0,0,initial_topology_capture,1301,1622,0,796346,0,6592,3336,2234,102,79,23,14,2037,0,1075,20,0,0,264,0,25,0,13140754432,0,0,0,0,0,0,0,0,0,20,0,0,0,28186660,27450286,736374,858158082,95,0,6744,10187,843,2,2,0,5897,0,0,0
96,97,97,false,trade_planning,65535,97,97,7550,2400,120,260,13273,0,23093,498,73,0,10,24863611,81679540,24046638,30877901,956509,30877901,2757919297,7855806,169712500,2186750,80500,2106250,64400000,105312500,0,0,0,113593125,0,0,8151341,-8151341,1,3905410423,2639464236,2580477516,126525,557915922,2580350991,817051590,20229395,5546459,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,8192,21241,0,2689,32,0,0,initial_topology_capture,2689,3119,0,796346,0,6592,3336,2234,102,79,23,14,2037,0,1075,20,0,0,232,0,32,0,13140754432,0,0,0,0,6000,1,0,1,0,25,0,0,850964,26221087,25517146,703941,795077882,96,0,6731,10198,853,2,2,0,5874,0,0,0
97,98,98,false,trade_planning,65535,98,98,7550,2400,120,260,13273,0,23360,448,65,0,10,26070733,84261360,23272394,31239573,850875,31239573,2781074065,8002294,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,8298765,-8298765,0,3852695127,2661741377,2619728739,131968,550385170,2619596771,838387913,25792591,2383624,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,12288,21241,0,4157,32,0,0,initial_topology_capture,4157,4573,0,796346,0,6592,3336,2234,102,79,23,14,2037,0,1075,20,0,0,194,0,38,0,13140754432,0,0,0,0,0,0,0,0,0,20,0,0,0,26884874,26596973,287901,814554939,97,0,6709,10204,856,2,2,0,5849,0,0,0
98,99,99,false,trade_planning,65535,99,99,7550,2400,120,260,13273,0,24315,470,66,0,15,25575564,90444204,25501778,32766638,990236,32766638,3011297222,10235617,160213300,2034251,78001,1956250,62400800,97812500,0,0,0,107085625,0,0,8670251,-8670251,0,4194541463,2901595798,2840988841,140536,599220366,2840848305,830465472,23898474,2180122,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,33,0,0,initial_topology_capture,0,0,0,826966,0,6880,3480,2337,102,79,23,14,2125,0,1116,20,0,0,261,103,36,0,13140754432,6748487565,0,0,0,6000,1,0,1,0,16,0,0,792160,26737434,26346066,391368,800759422,98,98,6664,10208,830,2,2,0,5830,0,0,0
99,100,100,false,trade_planning,65535,100,100,7549,2400,120,260,13273,0,24448,498,69,0,14,26491002,86653415,23817114,32656550,1344070,32656550,2974360909,11587827,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,8564606,-8564606,0,4279809544,2870300793,2792584628,136546,611401521,2792448082,850437837,25495593,1779046,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1390,33,0,0,initial_topology_capture,1390,1507,0,826966,0,6880,3480,2337,102,79,23,14,2125,0,1116,20,0,0,225,0,36,0,13140754432,0,0,0,0,6000,1,0,1,0,13,0,0,874074,27782953,27181053,601900,824177961,99,0,6660,10226,834,2,2,0,5822,0,0,0
100,101,101,false,trade_planning,65535,101,101,7550,2400,120,260,13273,0,24263,503,52,0,14,22244558,125722808,27990646,32243317,6955508,32243317,3996127094,50835267,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115050412,0,0,8988613,-8988613,1,4816731720,4120373337,3773899094,144767,688104688,3773754327,907542694,22882253,3354095,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,16384,21241,0,5672,33,0,0,initial_topology_capture,5672,5883,0,826966,0,6880,3480,2337,102,79,23,14,2125,0,1116,20,0,0,188,0,37,0,13140754432,0,0,0,0,18000,3,0,3,0,11,0,0,2582458,27118030,24112209,3005821,873933343,100,0,6657,10237,842,2,2,0,5811,0,0,0
101,102,102,false,trade_planning,65535,102,102,7548,2400,120,260,13273,0,23076,498,71,0,17,20428135,116418290,26538815,30860863,6911622,30860863,3756979817,44224701,169712500,2186750,80500,2106250,64400000,105312500,0,0,0,113393125,0,0,8829775,-8829775,1,4416229687,3856611890,3543175580,132964,630890096,3543042616,837142028,21003041,3051351,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,32,40,33,0,0,initial_topology_capture,40,72,0,857409,0,7132,3608,2428,104,80,24,14,2216,0,1147,25,0,0,237,91,42,0,13140754432,5482646756,0,0,0,19500,4,0,4,0,18,0,0,3246663,24919655,22183173,2736482,806841520,101,101,6633,10253,832,2,2,0,5797,0,0,0
102,103,103,false,trade_planning,65535,103,103,7548,2400,120,260,13273,0,23352,448,65,0,16,21011658,117562920,26890966,31219892,7917530,31219892,3833169573,51524648,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,8850224,-8850224,0,4304447754,3986264104,3628305585,135660,614921260,3628169925,862628445,21778708,2941530,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,34,0,0,initial_topology_capture,0,0,0,861629,0,7164,3624,2440,104,80,24,14,2216,0,1151,25,0,0,211,12,38,0,13140754432,711265872,0,0,0,24000,4,0,4,0,17,0,0,3461236,25604699,22811700,2792999,831638871,102,13,6633,10258,837,2,2,0,5792,0,0,0
103,104,104,false,trade_planning,65535,104,104,7547,2400,120,260,13273,0,24306,469,66,0,22,24053601,118248388,27270065,32735399,4115321,32735399,3600957348,31210664,160213300,2034251,78001,1956250,62400800,97812500,0,0,0,107085625,0,0,7898821,-7898821,0,4633059132,3620670116,3409689327,155943,661865739,3409533384,860114935,22271746,3490558,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,4096,21241,0,1490,34,0,0,initial_topology_capture,1490,1428,0,861629,0,7164,3624,2440,104,80,24,14,2216,0,1151,25,0,0,172,0,39,0,13140754432,0,0,0,0,42000,7,0,7,0,18,0,0,6038794,26530063,25239391,1290672,831068479,103,0,6624,10266,838,2,2,0,5782,0,0,0
104,105,105,false,trade_planning,65535,105,105,7546,2400,120,260,13273,0,24435,498,69,0,19,24233031,125103115,24635594,32630683,4313611,32630683,3742067262,31603300,170325000,2146500,84000,2062500,67200000,103125000,0,0,0,113546250,0,0,8238857,-8238857,1,4809126968,3755244765,3540283000,144038,687018294,3540138962,845146672,22525107,2748723,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,12288,21241,0,4338,34,0,0,initial_topology_capture,4338,4330,0,861629,0,7164,3624,2440,104,80,24,14,2216,0,1151,25,0,0,144,0,28,0,13140754432,0,0,0,0,12000,2,0,2,0,19,0,0,1730294,26261453,25467488,793965,808411165,104,0,6622,10281,846,2,2,0,5772,0,0,0
105,106,106,false,trade_planning,65535,106,106,7546,2400,120,260,13274,0,24254,503,51,0,8,23557423,92803740,65009792,32211419,2666093,32211419,3493958088,39118468,171537500,2200750,82000,2118750,65600000,105937500,0,0,0,115050412,0,0,9020574,-9020574,1,4438676554,3631472898,3283444519,142399,634096804,3283302120,905857398,24729254,1118848,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,0,40,34,0,0,initial_topology_capture,40,72,0,861629,0,7164,3624,2440,104,80,24,14,2216,0,1151,25,0,0,116,0,28,0,13140754432,0,0,0,0,19500,4,0,4,0,19,0,0,3254495,26807486,25078258,1729228,849979165,105,0,6624,10297,859,2,2,0,5761,0,0,0
106,107,107,false,trade_planning,65535,107,107,7544,2400,120,260,13274,0,23057,498,69,0,17,21717164,87321120,60722293,30822188,3049260,30822188,3301034510,41211458,169713300,2186751,80501,2106250,64400800,105312500,0,0,0,113593125,0,0,8702322,-8702322,0,4104797580,3417572687,3090228826,119074,586399804,3090109752,828707142,22535286,1194619,ACTIVE,true,1,899199540207663769,605298422684457999,ROUTE,21241,21241,32,40,34,0,0,initial_topology_capture,40,72,0,886281,0,7420,3752,2536,104,80,24,14,2324,0,1183,25,0,0,188,96,24,0,13140754432,4083505054,0,0,0,54000,9,0,9,0,26,0,0,7795850,24686834,23162911,1523923,768334011,106,106,6589,10312,849,2,2,0,5736,0,0,0
107,108,108,false,trade_planning,65535,108,108,7543,2400,120,260,13274,0,23331,448,64,0,14,22256888,90457577,62418538,31181990,3310279,31181990,3309124462,45608817,153475000,1914500,77000,1837500,61600000,91875000,0,0,0,102208750,0,0,8695163,-8695163,0,3912010052,3476237062,3110165433,124788,558858729,3110040645,843769554,22990595,1136517,ACTIVE,true,1,899199540207663769,605298422684457999,SCAN,0,21241,0,0,35,0,0,initial_topology_capture,0,0,0,890116,0,7452,3768,2550,104,80,24,14,2324,0,1185,25,0,0,170,14,32,0,13140754432,934689759,0,0,0,36000,6,0,6,0,15,0,0,5176130,25137962,23724672,1413290,780388679,107,20,6599,10338,870,2,2,0,5725,0,0,0
