epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
523,529,529,false,trade_planning,65535,529,529,4209,2400,120,261,6674,0,217167,0,303043,133,1656,129200363,1300188877,181869643,719464658,241752862,719464658,21287721699,1156333217,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3528026,22132504,-18604478,395,26002462211,42146942611,20102713084,1124602,3714637563,20101588482,14329053661,127565450,36407113,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12518,0,3423,164,0,0,initial_topology_capture,3423,6790,0,3384800,7,23615,14102,6447,2637,1996,641,86,4477,0,0,57,0,0,32,0,7,0,608257966080,0,0,0,0,54500,24,20,18,15,10,24,0,205,0,441,1,37672155,229315832,190742981,38572851,4943392216,528,0,6481,19031,2517,127,8,0,3829,0,0,0,7425579627,6500099,13,1574565,340432,44361653,0,316,125,23,105,212,0,21,42,0,0,0
524,530,530,false,trade_planning,65535,530,530,4205,2400,120,261,6673,0,186198,0,280966,116,1503,111964384,1155061977,71285957,604976054,175541905,604976054,24248089683,814985063,50600000,307000,47000,260000,37600000,13000000,0,0,0,24043566,0,2988371,14539063,-11550692,352,30187489422,227320221818,23384997473,2492853,4312498582,23382504620,10900410496,99520174,45258373,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12518,12518,0,41,164,0,0,initial_topology_capture,41,75,0,3384800,7,23615,14102,6447,2637,1996,641,86,4477,0,0,57,0,0,28,0,4,0,608203440128,0,0,0,0,34000,17,13,21,11,7,17,0,190,0,359,1,18343305,201447126,164473605,36973521,3340372843,529,0,6490,19055,2530,127,8,0,3825,0,0,0,8599651961,59224346,0,26463203,7561047,17898450,0,288,119,25,102,1,0,26,30,0,0,0
525,531,531,false,trade_planning,65535,531,531,4198,2400,120,261,6670,0,166710,0,244684,100,1432,117211387,1133897108,102387590,547501825,328967614,547501825,17856355656,1020509230,40800000,576000,16000,560000,12800000,28000000,0,0,0,20494115,0,2473677,11979686,-9506009,366,20435478838,229484613254,16796284697,1238271,2919354207,16795046426,10378460571,92289697,73094222,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12932,0,0,165,0,0,initial_topology_capture,0,0,0,3407273,7,23759,14190,6482,2650,2009,641,86,4504,0,0,57,0,0,53,35,10,0,608295714816,1148839442,0,0,0,27750,20,20,19,10,8,20,0,188,0,365,0,20673382,213326598,171159433,42167165,3305529751,530,142,6482,19088,2522,130,8,0,3822,0,0,0,5827976819,20796131,13986070,2448670,0,30135199,0,295,123,25,94,9,792,41,64,0,53,0
526,532,532,false,trade_planning,65535,532,532,4200,2400,120,261,6670,0,165934,0,262796,101,1086,118839103,984991934,90879074,536488885,155970032,536488885,26623515695,1110678768,80200000,869000,49000,820000,39200000,41000000,0,0,0,48565806,0,2580924,15008087,-12427163,335,30321295627,150897137409,25435497466,2860539,4331613764,25432636927,12083909159,105531348,34037633,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12932,0,1034,165,0,0,initial_topology_capture,1034,2266,0,3407273,7,23759,14190,6482,2650,2009,641,86,4504,0,0,57,0,0,48,0,5,0,608425738240,0,0,0,0,47000,20,18,9,4,9,20,0,217,0,401,0,20419294,191255837,170483725,20772112,3076472905,531,0,6504,19122,2545,130,8,0,3821,0,0,0,8649782353,292615,12109,4959,61,30142955,0,281,121,23,102,1,0,38,30,0,0,0
527,533,533,false,trade_planning,65535,533,533,4203,2400,120,261,6669,0,232672,0,345225,183,1884,148960073,1527033864,205325957,765747748,218322425,765747748,30448173503,1324859209,49200000,624000,24000,600000,19200000,30000000,0,0,0,24308217,0,3592246,19568965,-15976719,381,34623383929,345858998341,29078318696,4204402,4946197806,29074114294,13376873252,132032963,49577635,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12932,0,2178,165,0,0,initial_topology_capture,2178,4376,0,3407273,7,23759,14190,6482,2650,2009,641,86,4504,0,0,57,0,0,37,0,11,0,608564150272,0,0,0,0,48500,22,17,15,9,6,22,0,219,1,397,0,22066674,252852730,219461219,33391511,5125705990,532,0,6516,19150,2559,132,8,0,3817,0,0,0,9883970984,2441217,3570,501454,142440,29645250,0,328,135,12,111,3,0,35,29,0,0,0
528,534,534,false,trade_planning,65535,534,534,4204,2400,120,261,6670,0,205391,0,312567,155,2407,137346634,1198117363,79878069,665598222,174444709,665598222,21087416564,837757343,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3651167,18349192,-14698025,401,27144192138,63508777446,20221071398,1212177,3877741838,20219859221,15978158169,125823285,65003144,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12932,0,3324,165,0,0,initial_topology_capture,3324,6542,0,3407273,7,23759,14190,6482,2650,2009,641,86,4504,0,0,57,0,0,27,0,10,0,608648036352,0,0,0,0,77250,30,27,24,20,7,30,0,218,0,440,0,39568505,254657873,199319317,55338556,5580304789,533,0,6532,19185,2575,132,8,0,3817,0,0,0,7751917628,23053476,10625207,1861276,0,38940476,0,326,142,18,122,2,0,46,28,0,0,0
529,535,535,false,trade_planning,65535,535,535,4207,2400,120,261,6668,0,189056,0,276814,157,1451,116489284,1417978253,107206822,621587939,306869877,621587939,23714429196,1108305443,50600000,307000,47000,260000,37600000,13000000,0,0,0,24043566,0,2986093,14215470,-11229377,345,28701665553,455311237165,22558772578,3248825,4100238021,22555523753,10187156109,107771974,31762937,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12932,12932,0,43,165,0,0,initial_topology_capture,43,72,0,3407273,7,23759,14190,6482,2650,2009,641,86,4504,0,0,57,0,0,20,0,7,0,608710950912,0,0,0,0,11000,19,19,18,14,7,19,0,230,0,405,0,38761407,198163200,169117447,29045753,2818533972,534,0,6535,19202,2578,131,8,0,3818,0,0,0,8192375269,77504,15630,3525,0,38953364,0,297,125,16,87,3,0,32,29,0,0,0
530,536,536,false,trade_planning,65535,536,536,4209,2400,120,261,6666,0,169302,0,240833,199,1458,99783267,1110880293,116689962,559609623,234160835,559609623,16911995738,870856503,41600000,577000,17000,560000,13600000,28000000,0,0,0,20833637,0,2425224,13675962,-11250738,371,20528470022,39175383231,16000355924,816689,2932638660,15999539235,9098813988,97534615,15389108,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12932,12932,32,43,165,0,0,initial_topology_capture,43,72,0,3425989,7,23876,14264,6513,2659,2018,641,86,4531,0,0,57,0,0,46,31,5,0,608669007872,476417675,0,0,0,50250,27,23,18,9,10,27,0,193,1,413,0,26614028,166801568,147368422,19433146,2041421064,535,141,6522,19228,2566,132,8,0,3816,0,0,0,5847535027,1673450,1372936,2688933,0,37706018,0,293,127,21,101,61,0,41,58,0,43,0
531,537,537,false,trade_planning,65535,537,537,4211,2400,120,261,6666,0,175925,0,251695,195,1305,115091831,1204750725,123892454,583669733,213369577,583669733,24697593283,1124279021,81200000,889000,49000,840000,39200000,42000000,0,0,0,49100807,0,2817585,13268503,-10450918,328,29605290315,58450996607,23494716974,2602712,4229327290,23492114262,12096881463,101149501,44628302,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12522,0,0,166,0,0,initial_topology_capture,0,0,0,3427008,7,23887,14273,6516,2659,2018,641,86,4533,0,0,57,0,0,41,3,8,0,608618676224,285206968,0,0,0,59500,22,20,13,10,13,22,0,222,0,413,0,30893770,196273237,166469399,29803838,2746512038,536,0,6528,19255,2573,132,8,0,3815,0,0,0,8453027509,844954,11837,6820,143,37711628,0,276,119,20,103,0,1202,30,36,0,6,0
532,538,538,false,trade_planning,65535,538,538,4208,2400,120,261,6669,0,235173,0,340635,248,2337,165657744,1715445471,186609490,779348512,378171338,779348512,32840416989,1757153541,49200000,624000,24000,600000,19200000,30000000,0,0,0,24308217,0,3646875,20152048,-16505173,395,35165007286,405211425942,31038875286,4811838,5023572569,31034063448,16920706182,135069030,113305184,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12522,0,1179,166,0,0,initial_topology_capture,1179,2226,0,3427008,7,23887,14273,6516,2659,2018,641,86,4533,0,0,57,0,0,40,0,1,0,608580927488,0,0,0,0,36250,24,24,12,7,4,24,0,232,1,446,0,34734842,315665338,242380723,73284615,7589144615,537,0,6528,19283,2578,132,8,0,3810,0,0,0,10043069050,24823731,0,3840,378,37707788,0,322,136,27,110,0,0,33,42,0,0,0
533,539,539,false,trade_planning,65535,539,539,4206,2400,120,261,6669,0,215583,0,300923,225,1677,137190257,1773983251,114163677,709014904,437060789,709014904,24011519778,1275964002,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3456937,19359940,-15903003,401,27712016034,44656792249,22707213389,1457613,3958859534,22705755776,16017679802,134450127,75138825,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12522,0,2286,166,0,0,initial_topology_capture,2286,4538,0,3427008,7,23887,14273,6516,2659,2018,641,86,4533,0,0,57,0,0,31,0,9,0,608635453440,0,0,0,0,40500,19,18,22,12,24,19,0,213,0,430,0,30240652,272225380,198475239,73750141,5999621483,538,0,6538,19305,2590,132,7,0,3809,0,0,0,7905847125,5059957,0,1861276,533,35846512,0,335,153,29,109,231,0,47,35,0,0,0
534,540,540,false,trade_planning,65535,540,540,4202,2400,120,261,6669,0,181174,0,283310,190,1575,124030381,1133510932,149738539,585692175,237289843,585692175,24896663682,1480438910,50600000,307000,47000,260000,37600000,13000000,0,0,0,24043566,0,3065823,16386471,-13320648,355,27694229003,349594985891,23369683721,4058949,3956318512,23365624772,12983086986,99039179,87259384,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12522,12522,32,44,166,0,0,initial_topology_capture,44,72,0,3445895,7,24021,14357,6559,2674,2033,641,86,4565,0,0,57,0,0,65,43,9,0,608643842048,450701932,0,0,0,37250,20,18,20,17,9,20,0,163,0,355,0,22946593,238519422,181536047,56983375,5329758363,539,248,6512,19328,2568,131,7,0,3806,0,0,0,7906637330,514744,32201,8822,0,35871503,0,275,111,30,94,0,0,26,65,0,41,0
535,541,541,false,trade_planning,65535,541,541,4204,2400,120,261,6668,0,159596,0,249954,185,770,111057640,1072556989,111315543,517054782,192761820,517054782,18220277632,947764568,41600000,577000,17000,560000,13600000,28000000,0,0,0,20833637,0,2602587,14025684,-11423097,370,20490614682,225427269447,17232833821,1920757,2927230754,17230913064,10728522062,98840456,23087479,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12925,0,0,167,0,0,initial_topology_capture,0,0,0,3448024,7,24039,14369,6564,2674,2033,641,86,4570,0,0,57,0,0,68,5,2,0,608681590784,470390340,0,0,0,44000,20,20,21,15,6,20,0,159,0,357,0,16932381,186783186,161437219,25345967,3700162291,540,133,6510,19343,2567,131,7,0,3805,0,0,0,5837191906,364379,464,2689014,286,33182977,0,296,129,26,107,1,798,46,31,0,7,0
536,542,542,false,trade_planning,65535,542,542,4201,2400,120,261,6668,0,173010,0,253395,187,1401,119209793,1224060227,88711083,573887157,231015246,573887157,22109433148,1100699577,82200000,909000,49000,860000,39200000,43000000,0,0,0,49635858,0,2693957,14667322,-11973365,330,28724193626,179600316907,20929088838,2555267,4103456325,20926533571,12904617895,104500564,53217543,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12925,0,1072,167,0,0,initial_topology_capture,1072,2244,0,3448024,7,24039,14369,6564,2674,2033,641,86,4570,0,0,57,0,0,56,0,12,0,608652230656,0,0,0,0,34250,20,16,18,10,4,20,0,214,0,389,0,17801278,212903550,174534521,38369029,3330463081,541,0,6513,19367,2574,131,7,0,3801,0,0,0,8200048630,1948118,303,6262,68,33177034,0,277,118,19,94,1,0,38,31,0,0,0
537,543,543,false,trade_planning,65535,543,543,4202,2400,120,261,6667,0,236911,0,337035,259,2122,167748449,1666424342,122878285,786868577,297430492,786868577,30539661058,1277766577,49200000,624000,24000,600000,19200000,30000000,0,0,0,24308217,0,3583899,19470464,-15886565,402,34167353012,228776867249,29217249360,4554879,4881050538,29212694481,17268626352,139137781,108087973,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12925,0,2167,167,0,0,initial_topology_capture,2167,4391,0,3448024,7,24039,14369,6564,2674,2033,641,86,4570,0,0,57,0,0,45,0,11,0,608689979392,0,0,0,0,36750,19,18,13,9,6,19,0,223,0,390,0,25532063,309919386,240396948,69522438,7454242845,542,0,6507,19385,2574,131,7,0,3795,0,0,0,9754780791,420848,800,1871,336,33176005,0,324,137,23,108,228,0,41,35,0,0,0
538,544,544,false,trade_planning,65535,544,544,4203,2400,120,261,6664,0,217870,0,297294,213,1555,153066927,1553948569,173882331,722574298,309643536,722574298,23556348148,1315523179,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3547039,19346856,-15799817,396,26289271674,79740885428,22212285120,1260151,3755610346,22211024969,15554517042,147475448,52506970,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12925,0,3319,167,0,0,initial_topology_capture,3319,6549,0,3448024,7,24039,14369,6564,2674,2033,641,86,4570,0,0,57,0,0,35,0,10,0,608648036352,0,0,0,0,70000,27,23,26,22,10,27,0,207,0,432,0,25587042,262369566,213371872,48997694,5062342564,543,0,6510,19412,2578,132,7,0,3793,0,0,0,7501692505,20028905,8778344,3409688,670,38983607,0,308,135,33,116,231,0,32,44,0,0,0
539,545,545,false,trade_planning,65535,545,545,4204,2400,120,261,6663,0,182979,0,280037,179,1648,115486186,1236118066,72731131,591893439,285403006,591893439,25593824076,1288890215,52200000,309000,49000,260000,39200000,13000000,0,0,0,24728567,0,3049703,14723513,-11673810,350,28349206306,402203578874,24256576953,3843092,4049886700,24252733861,9191656277,105865208,27284094,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12925,12925,0,43,167,0,0,initial_topology_capture,43,72,0,3448024,7,24039,14369,6564,2674,2033,641,86,4570,0,0,57,0,0,24,0,11,0,608614481920,0,0,0,0,34250,25,22,16,14,13,25,0,207,0,401,0,39326156,187360076,160125843,27234233,2705653065,544,0,6497,19423,2569,132,7,0,3789,0,0,0,8092839789,2132578,0,3782,221,38979825,0,287,119,18,101,2,0,41,32,0,0,0
540,546,546,false,trade_planning,65535,546,546,4207,2400,120,261,6663,0,172054,0,236694,183,985,118559066,1297047282,120355853,570261515,400014543,570261515,18830557751,1208390717,41600000,577000,17000,560000,13600000,28000000,0,0,0,20838966,0,2761309,13174391,-10413082,367,21251445418,241330165045,17582785390,2218356,3035920847,17580567034,10758388284,96977013,40233426,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12925,12925,32,43,167,0,0,initial_topology_capture,43,72,0,3467816,7,24168,14450,6596,2694,2052,642,88,4596,0,0,57,0,0,49,32,7,0,608576733184,3834515211,0,0,0,56500,25,23,17,9,13,25,0,179,1,400,1,37084188,200111556,168369907,31741649,3788903111,545,147,6469,19435,2545,132,7,0,3785,0,0,0,6059043960,3828932,0,2688050,0,36291775,0,297,135,25,111,1,0,25,66,0,49,0
541,547,547,false,trade_planning,65535,547,547,4215,2400,120,261,6665,0,173293,0,251668,183,1628,117968892,1282190921,94497473,572877033,265115235,572877033,21179413935,1039392512,84000000,930000,50000,880000,40000000,44000000,0,0,0,51021768,0,2718480,15230803,-12512323,328,28263406590,45865089425,20058153268,2131845,4037629607,20056021423,16139402242,90583563,87154389,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12523,0,0,168,0,0,initial_topology_capture,0,0,0,3469516,7,24186,14462,6600,2694,2052,642,88,4601,0,0,57,0,0,46,4,7,0,608580927488,316875339,0,0,0,51250,23,22,12,8,8,23,0,215,0,415,0,27362196,223449317,174689268,48760049,5529699186,546,0,6475,19463,2555,132,6,0,3782,0,0,0,8069981520,2546152,656,6142,0,36286323,0,274,121,14,100,0,1201,38,39,0,8,0
542,548,548,false,trade_planning,65535,548,548,4213,2400,120,261,6666,0,232865,0,338438,209,2852,152101142,1460928342,116650861,770874455,232659272,770874455,28138391990,1144654049,50000000,625000,25000,600000,20000000,30000000,0,0,0,24650717,0,3982180,19245853,-15263673,400,32424234506,223235135308,26949140463,5402522,4632033599,26943737941,14073052076,128024865,76103249,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12523,0,1166,168,0,0,initial_topology_capture,1166,2243,0,3469516,7,24186,14462,6600,2694,2052,642,88,4601,0,0,57,0,0,41,0,5,0,608559955968,0,0,0,0,43250,27,25,15,11,9,27,0,240,1,442,0,43063594,273154987,223116920,50038067,5394747871,547,0,6485,19488,2564,133,6,0,3782,0,0,0,9259180369,4613781,11849,1732,0,36297035,0,328,134,24,108,1,0,41,30,0,0,0
543,549,549,false,trade_planning,65535,549,549,4207,2400,120,261,6666,0,217131,0,296360,206,1879,152265777,1327983440,109838883,714694651,249798846,714694651,23309985765,1250644164,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3672610,20952302,-17279692,383,26477405482,97591681404,22030737659,1196058,3782486598,22029541601,16364940412,138306673,68944204,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12523,0,2330,168,0,0,initial_topology_capture,2330,4497,0,3469516,7,24186,14462,6600,2694,2052,642,88,4601,0,0,57,0,0,37,0,4,0,608576733184,0,0,0,0,49750,21,17,21,13,16,21,0,204,0,443,0,32087193,267921687,214279069,53642618,6108837156,548,0,6494,19514,2574,135,6,0,3779,0,0,0,7550197870,36000338,93,3395649,0,32901484,0,312,134,18,124,0,0,41,31,0,0,0
544,550,550,false,trade_planning,65535,550,550,4208,2400,120,261,6666,0,189803,0,271554,180,1839,107030796,1401741596,79823419,624182117,319093670,624182117,22006531255,1127198249,52200000,309000,49000,260000,39200000,13000000,0,0,0,24728567,0,2984940,13869505,-10884565,355,28808797213,63549151528,20830712099,3579093,4115542543,20827133006,9600601406,110381872,6931352,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,12288,12523,0,3426,168,0,0,initial_topology_capture,3426,6761,0,3469516,7,24186,14462,6600,2694,2052,642,88,4601,0,0,57,0,0,27,0,10,0,608606093312,0,0,0,0,25250,21,16,19,10,12,21,0,187,0,360,0,26220165,181905322,157810480,24094842,2508496457,549,0,6499,19539,2585,133,6,0,3775,0,0,0,8223130567,9848855,7142973,1253049,9,39148579,0,292,125,26,102,0,0,38,32,0,0,0
545,551,551,false,trade_planning,65535,551,551,4211,2400,120,261,6666,0,173101,0,234981,172,838,117094171,1143261645,76572923,575606918,192148297,575606918,18253465794,929274365,41600000,577000,17000,560000,13600000,28000000,0,0,0,20838325,0,2600297,14767244,-12166947,355,20372589313,51203600742,17284130654,1539225,2910369990,17282591429,10932794270,105211192,41854909,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12925,0,0,169,0,0,initial_topology_capture,0,0,0,3488682,7,24322,14553,6637,2700,2057,643,91,4638,0,0,59,0,0,61,37,3,0,608568344576,1961932863,0,0,0,42750,24,21,27,15,10,24,0,157,0,358,0,35482571,200096127,166295415,33800712,2523136869,550,151,6484,19561,2566,136,6,0,3776,0,0,0,5810194951,4323834,2257,2688442,29,36462507,0,296,134,29,101,2,799,40,50,0,52,0
546,552,552,false,trade_planning,65535,552,552,4215,2400,120,261,6668,0,177194,0,246496,167,1437,125154086,1120203434,184145060,591290129,228822028,591290129,24250703276,1202751488,85600000,932000,52000,880000,41600000,44000000,0,0,0,52199039,0,2998465,14916750,-11918285,331,26818692640,359896195249,22964472073,2120285,3831241906,22962351788,12156495058,110688717,19945538,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12925,0,1069,169,0,0,initial_topology_capture,1069,2171,0,3488682,7,24322,14553,6637,2700,2057,643,91,4638,0,0,59,0,0,54,0,7,0,608534790144,0,0,0,0,36500,20,17,14,7,8,20,0,227,0,403,0,16669649,197235303,180917738,16317565,3152937987,551,0,6491,19584,2577,135,6,0,3773,0,0,0,7656421930,1181,0,6218,90,36456289,0,271,116,18,97,212,0,34,29,0,0,0
547,553,553,false,trade_planning,65535,553,553,4211,2400,120,261,6667,0,232443,0,337208,224,1874,148496051,1513605305,133591975,767646958,336886168,767646958,28078186765,1374600450,50000000,625000,25000,600000,20000000,30000000,0,0,0,24650717,0,4078311,21534871,-17456560,409,31797890770,366412247098,26658115502,4529187,4542555924,26653586315,14091651979,141490519,47109217,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12925,0,2210,169,0,0,initial_topology_capture,2210,4346,0,3488682,7,24322,14553,6637,2700,2057,643,91,4638,0,0,59,0,0,44,0,10,0,608497041408,0,0,0,0,52750,23,18,16,11,3,23,0,230,0,409,0,27056406,257940236,218128859,39811377,5004197698,552,0,6492,19608,2580,135,6,0,3771,0,0,0,9080425630,1642945,157493,27594,0,36594064,0,323,126,29,106,1,0,35,38,0,0,0
548,554,554,false,trade_planning,65535,554,554,4209,2400,120,261,6666,0,219595,0,291899,200,2197,147352248,1263350438,142908562,723041320,218100161,723041320,21300274803,896340137,29800000,506000,6000,500000,4800000,25000000,0,0,0,15430011,0,3747082,19930914,-16183832,386,25355950875,80223309664,20375520926,1386260,3622278792,20374134666,16594501881,121446566,78748506,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12133,0,0,170,0,0,initial_topology_capture,0,0,0,3508888,7,24460,14642,6686,2714,2070,644,91,4681,0,0,60,0,0,87,49,6,0,608476069888,211446756058,0,0,0,49000,23,21,21,15,11,23,0,226,0,443,1,34670737,259769146,207322356,52446790,6749469986,553,256,6471,19630,2556,137,6,0,3772,0,0,0,7234320892,4103855,192,3395665,0,33198601,0,325,134,19,113,4,1204,47,60,0,39,0
549,555,555,false,trade_planning,65535,555,555,4208,2400,120,261,6667,0,187513,0,272308,173,1709,124703421,1205146603,96383557,611908858,215997565,611908858,24642479798,1044027536,52200000,309000,49000,260000,39200000,13000000,0,0,0,24728567,0,3039025,13429698,-10390673,347,28256375913,315697160423,23551065325,4813063,4036625223,23546252262,11970451864,102161677,48436883,ACTIVE,true,1,989102974135111599,7597527914474777647,ROUTE,12133,12133,0,41,170,0,0,initial_topology_capture,41,72,0,3508888,7,24460,14642,6686,2714,2070,644,91,4681,0,0,60,0,0,72,0,15,0,608408961024,0,0,0,0,34500,24,22,22,15,6,24,0,207,0,406,1,33896374,216205702,174596635,41609067,5044572308,554,0,6475,19660,2566,135,6,0,3768,0,0,0,8062222880,10606,0,1253019,0,31945582,0,294,119,17,101,0,0,42,40,0,0,0
550,556,556,false,trade_planning,65535,556,556,4201,2400,120,261,6667,0,161550,0,244877,144,1799,101851762,1013880630,63881610,521225497,144262070,521225497,18447334389,729550711,41600000,577000,17000,560000,13600000,28000000,0,0,0,20837816,0,2518762,13034670,-10515908,350,20886182425,132808520394,17678442190,2258512,2983740438,17676183678,10305035040,91962367,29682207,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,0,12485,0,0,171,0,0,initial_topology_capture,0,0,0,3526461,7,24586,14728,6736,2722,2078,644,92,4711,0,0,60,0,0,110,50,12,0,608425738240,19196923060,0,0,0,42500,26,24,27,21,8,26,0,182,0,416,0,32106498,183928588,149911215,34017373,3584924325,555,254,6447,19677,2538,138,6,0,3765,0,0,0,5955913888,7378,0,2688355,699366,29257227,0,275,109,27,105,245,414,30,67,0,36,0
551,557,557,false,trade_planning,65535,557,557,4198,2400,120,261,6667,0,175881,0,246390,159,1579,126782313,987430189,148928493,584865162,162132096,584865162,24837402419,947879401,85600000,932000,52000,880000,41600000,44000000,0,0,0,52199039,0,2830706,14308802,-11478096,333,28422733594,236547844475,23807963504,4040486,4060390612,23803923018,16185488462,102788024,59073252,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,4096,12485,0,1151,171,0,0,initial_topology_capture,1151,2252,0,3526461,7,24586,14728,6736,2722,2078,644,92,4711,0,0,60,0,0,102,0,8,0,608425738240,0,0,0,0,58000,28,25,19,10,8,28,0,215,0,408,0,34287197,224742810,186510858,38231952,3620814631,556,0,6458,19711,2551,138,6,0,3763,0,0,0,8114817338,519041,90,6817,3917,29250505,0,268,114,19,106,0,0,37,39,0,0,0
552,558,558,false,trade_planning,65535,558,558,4200,2400,120,261,6669,0,236656,0,331484,214,1726,153525815,1700223808,147573695,793055394,412082732,793055394,28151460466,1716936184,50800000,626000,26000,600000,20800000,30000000,0,0,0,24993217,0,3844853,21430386,-17585533,402,32796314975,216172322166,26386523536,2799254,4685187953,26383724282,15815859093,123951237,97340770,ACTIVE,true,1,989102974135111599,7597527914474777647,SCAN,8192,12485,0,2295,171,0,0,initial_topology_capture,2295,4528,0,3526461,7,24586,14728,6736,2722,2078,644,92,4711,0,0,60,0,0,89,0,13,0,608421543936,0,0,0,0,55500,26,23,14,11,6,26,0,213,1,450,1,36796524,286737228,222713373,64023855,6819960151,557,0,6465,19736,2562,138,6,0,3759,0,0,0,9362570496,44763157,7630859,1362999,0,35899932,0,336,127,24,89,7,0,41,35,0,0,0
